,Gene,Gene synonym,Ensembl,Gene description,Chromosome,Position,Protein class,Evidence,Antibody,Reliability (IH),Reliability (Mouse Brain),Reliability (IF),Subcellular location,Prognostic p-value,RNA cancer category,RNA tissue category,RNA TS,RNA TS TPM,TPM max in non-specific,RNA cell line category,RNA CS,RNA CS TPM
67,EPHB3,"ETK2, Hek2, Tyro6",ENSG00000182580,EPH receptor B3,3,184561784-184582409,"Cancer-related genes, Enzymes, Predicted membrane proteins",Evidence at protein level,"HPA007698, HPA008184, CAB034350",Enhanced,,,,Renal cancer:7.88e-5 (unfavourable),Expressed in all,Tissue enhanced,,skin: 45.4,stomach: 18.1,Cell line enhanced,,BEWO: 27.9;HaCaT: 35.7;SK-BR-3: 23.1;T-47d: 19.3
68,EPHB6,HEP,ENSG00000106123,EPH receptor B6,7,142855061-142871094,"Predicted intracellular proteins, Predicted membrane proteins",Evidence at protein level,HPA035784,,,Approved,Nuclear speckles,"Urothelial cancer:4.68e-5 (favourable), Cervical cancer:1.80e-4 (favourable), Glioma:6.96e-4 (unfavourable)",Expressed in all,Tissue enhanced,,cerebral cortex: 22.5;skin: 25.0,"cervix, uterine: 7.6",Group enriched,5.0,MOLT-4: 25.8;RT4: 47.4
69,EPPK1,EPIPL1,ENSG00000261150,Epiplakin 1,8,143857324-143878464,Predicted intracellular proteins,Evidence at protein level,"HPA066808, HPA067357, HPA069333",Approved,,Enhanced,Intermediate filaments,"Endometrial cancer:5.52e-5 (unfavourable), Pancreatic cancer:3.94e-4 (unfavourable)",Mixed,Tissue enhanced,,skin: 11.2,small intestine: 2.9,Cell line enhanced,,BEWO: 13.8;EFO-21: 12.5;HaCaT: 12.0;HeLa: 15.1;MCF7: 15.3
70,EPS8L1,"DRC3, FLJ20258, MGC23164, MGC4642",ENSG00000131037,EPS8 like 1,19,55072020-55087923,"Predicted intracellular proteins, Predicted secreted proteins",Evidence at protein level,"HPA041851, HPA043545",Uncertain,,Supported,Cytosol,Colorectal cancer:4.44e-4 (unfavourable),Mixed,Tissue enhanced,,skin: 18.4;stomach: 23.5,esophagus: 9.0,Cell line enhanced,,BEWO: 51.9;T-47d: 24.8
71,ESPN,DFNB36,ENSG00000187017,Espin,1,6424788-6461370,"Disease related genes, Predicted intracellular proteins",Evidence at protein level,"HPA028674, HPA060220",Enhanced,,Approved,Vesicles,,Mixed,Tissue enhanced,,skin: 96.5;testis: 118.3,small intestine: 77.3,Cell line enhanced,,BEWO: 42.8;SK-BR-3: 110.9;T-47d: 47.8
72,ESYT3,"CHR3SYT, FAM62C",ENSG00000158220,Extended synaptotagmin 3,3,138434586-138481686,"Predicted membrane proteins, Transporters",Evidence at protein level,HPA039200,Approved,,,,Lung cancer:8.30e-4 (favourable),Tissue enhanced,Tissue enhanced,,lung: 8.4;skin: 7.5;thyroid gland: 8.5,endometrium: 3.7,Cell line enhanced,,NTERA-2: 4.1;SCLC-21H: 5.2;SiHa: 1.9
73,EVPLL,,ENSG00000214860,Envoplakin like,17,18377662-18389647,Predicted intracellular proteins,Evidence at transcript level,HPA045728,Uncertain,,Approved,Nucleoplasm<br>Nuclear bodies,,Not detected,Tissue enhanced,,esophagus: 1.7;skin: 3.0;testis: 1.5,lung: 0.8,Cell line enhanced,,HeLa: 1.2;hTCEpi: 4.7;RT4: 1.8;SiHa: 1.3;T-47d: 1.9
74,EXPH5,SLAC2-B,ENSG00000110723,Exophilin 5,11,108505431-108593738,"Disease related genes, Predicted intracellular proteins",Evidence at protein level,,,,,,"Endometrial cancer:3.42e-6 (favourable), Head and neck cancer:1.46e-4 (favourable), Renal cancer:2.43e-4 (favourable), Lung cancer:5.12e-4 (favourable)",Mixed,Tissue enhanced,,parathyroid gland: 16.1;skin: 31.3,esophagus: 8.2,Cell line enhanced,,hTERT-HME1: 8.7;RT4: 16.3
75,FAM110A,"bA371L19.3, C20orf55",ENSG00000125898,Family with sequence similarity 110 member A,20,833715-857463,Predicted intracellular proteins,Evidence at protein level,"CAB034110, HPA069240",Uncertain,,Supported,Nucleus<br>Vesicles<br>Cytosol,Renal cancer:4.42e-4 (unfavourable),Expressed in all,Tissue enhanced,,skin: 31.3,spleen: 21.3,Cell line enhanced,,SK-BR-3: 62.8
76,FAM180B,LOC399888,ENSG00000196666,Family with sequence similarity 180 member B,11,47586693-47589194,Predicted intracellular proteins,Evidence at transcript level,HPA029408,Uncertain,,,,,Tissue enhanced,Tissue enhanced,,breast: 6.9;skin: 4.4,adipose tissue: 4.1,Cell line enhanced,,SK-MEL-30: 1.8;U-937: 1.3
77,FAM212A,"C3orf54, INKA1",ENSG00000185614,Family with sequence similarity 212 member A,3,49803254-49805030,Predicted intracellular proteins,Evidence at protein level,HPA041879,Uncertain,,Approved,Nucleoplasm<br>Vesicles,Head and neck cancer:1.96e-4 (favourable),Expressed in all,Tissue enhanced,,skin: 24.4,lung: 7.0,Cell line enhanced,,HEL: 60.9;HMC-1: 39.3;THP-1: 28.1;U-937: 27.1
78,FAM25A,bA96C23.5,ENSG00000188100,Family with sequence similarity 25 member A,10,87020306-87024730,Predicted intracellular proteins,Evidence at transcript level,HPA044808,Uncertain,,,,,Tissue enhanced,Tissue enhanced,,esophagus: 315.5;skin: 125.9,tonsil: 54.6,Group enriched,6.0,A-431: 22.6;SK-BR-3: 55.0
79,FAM46B,MGC16491,ENSG00000158246,Family with sequence similarity 46 member B,1,27005020-27012836,Predicted secreted proteins,Evidence at protein level,,,,,,,Tissue enhanced,Tissue enhanced,,esophagus: 59.9;skin: 39.4,seminal vesicle: 22.1,Cell line enhanced,,hTCEpi: 45.0;NTERA-2: 32.9
80,FAM57A,"CT120, FLJ22282",ENSG00000167695,Family with sequence similarity 57 member A,17,732412-742972,"Predicted intracellular proteins, Predicted membrane proteins, Predicted secreted proteins",Evidence at protein level,,,,,,"Endometrial cancer:3.53e-6 (favourable), Renal cancer:1.44e-4 (unfavourable)",Expressed in all,Tissue enhanced,,skin: 82.7,esophagus: 25.9,Expressed in all,,
81,FAM83B,"C6orf143, FLJ30642",ENSG00000168143,Family with sequence similarity 83 member B,6,54846771-54942022,Predicted intracellular proteins,Evidence at protein level,"HPA031464, HPA031465",Enhanced,,,,"Urothelial cancer:1.86e-5 (unfavourable), Lung cancer:1.48e-4 (unfavourable), Pancreatic cancer:7.60e-4 (unfavourable)",Tissue enhanced,Tissue enhanced,,skin: 27.3,esophagus: 17.7,Cell line enhanced,,A-431: 17.1;HaCaT: 18.9;hTCEpi: 15.2;hTERT-HME1: 21.2;RT4: 19.6
82,FAM83G,"FLJ41564, PAWS1",ENSG00000188522,Family with sequence similarity 83 member G,17,18968789-19004804,Predicted intracellular proteins,Evidence at protein level,"HPA023369, HPA023940",Enhanced,,Supported,Cytosol,"Stomach cancer:7.58e-6 (favourable), Liver cancer:8.29e-4 (unfavourable)",Mixed,Tissue enhanced,,skin: 64.4,esophagus: 24.2,Mixed,,
83,FAM83H,FLJ46072,ENSG00000180921,Family with sequence similarity 83 member H,8,143723933-143733801,"Disease related genes, Predicted intracellular proteins",Evidence at protein level,"HPA024505, HPA024604",Enhanced,,Approved,Cytosol,"Lung cancer:3.77e-4 (unfavourable), Stomach cancer:4.42e-4 (favourable)",Expressed in all,Tissue enhanced,,skin: 17.2,esophagus: 10.3,Cell line enhanced,,HaCaT: 37.2;MCF7: 45.2
84,FAM83H-AS1,onco-lncRNA-3,ENSG00000203499,FAM83H antisense RNA 1 (head to head),8,143734140-143790644,Predicted intracellular proteins,Evidence at transcript level,,,,,,,Mixed,Tissue enhanced,,epididymis: 26.2;skin: 34.3,esophagus: 13.0,Cell line enhanced,,HaCaT: 26.1;hTCEpi: 25.7;MCF7: 55.1;T-47d: 60.5
85,FAT2,"CDHF8, CDHR9, HFAT2, MEGF1",ENSG00000086570,FAT atypical cadherin 2,5,151504093-151568944,"Plasma proteins, Predicted membrane proteins",Evidence at protein level,CAB033680,Enhanced,,,,,Group enriched,Tissue enhanced,,skin: 66.5,esophagus: 14.3,Group enriched,9.0,BEWO: 33.8;EFO-21: 19.8;HaCaT: 45.7;HBEC3-KT: 16.9;hTCEpi: 51.0
86,FBXO27,"Fbg5, Fbx27",ENSG00000161243,F-box protein 27,19,38990714-39032785,Predicted intracellular proteins,Evidence at protein level,"HPA046800, HPA062242",Approved,,Approved,Nucleoplasm,"Endometrial cancer:3.53e-5 (unfavourable), Breast cancer:2.15e-4 (favourable), Glioma:7.83e-4 (unfavourable)",Mixed,Tissue enhanced,,skin: 22.7,esophagus: 8.4,Cell line enhanced,,RT4: 14.1
87,FGF11,"FHF3, FLJ16061, MGC102953, MGC45269",ENSG00000161958,Fibroblast growth factor 11,17,7438273-7444937,"Predicted intracellular proteins, RAS pathway related proteins",Evidence at protein level,"HPA066605, HPA075188",Enhanced,,Approved,Centrosome,,Mixed,Tissue enhanced,,adrenal gland: 17.3;skin: 13.7,cerebral cortex: 10.3,Cell line enhanced,,HaCaT: 16.3
88,FGF22,,ENSG00000070388,Fibroblast growth factor 22,19,639879-644371,"Predicted secreted proteins, RAS pathway related proteins",Evidence at protein level,,,,,,,Not detected,Tissue enhanced,,skin: 8.5,cerebral cortex: 2.0,Cell line enhanced,,AN3-CA: 1.8
89,FOXN1,"FKHL20, RONU, WHN",ENSG00000109101,Forkhead box N1,17,28506243-28538896,"Disease related genes, Predicted intracellular proteins, Transcription factors",Evidence at transcript level,,,,,,"Head and neck cancer:5.00e-4 (favourable), Cervical cancer:6.43e-4 (favourable)",Tissue enhanced,Tissue enhanced,,esophagus: 7.2;skin: 35.2,tonsil: 5.1,Cell line enriched,8.0,HaCaT: 10.3
90,GAL3ST4,FLJ12116,ENSG00000197093,Galactose-3-O-sulfotransferase 4,7,100159244-100168750,Predicted membrane proteins,Evidence at protein level,"HPA038137, HPA038138",Uncertain,,Approved,Nucleoplasm<br>Cytosol,"Ovarian cancer:2.57e-4 (unfavourable), Renal cancer:4.14e-4 (unfavourable), Colorectal cancer:5.44e-4 (unfavourable)",Expressed in all,Tissue enhanced,,skin: 32.6,smooth muscle: 14.7,Cell line enhanced,,WM-115: 42.3
91,GATA3,HDR,ENSG00000107485,GATA binding protein 3,10,8053604-8075198,"Cancer-related genes, Disease related genes, Plasma proteins, Predicted intracellular proteins, Transcription factors",Evidence at protein level,"CAB016217, HPA029730",Enhanced,,Supported,Nucleoplasm,Renal cancer:3.13e-4 (unfavourable),Group enriched,Tissue enhanced,,parathyroid gland: 235.0;skin: 148.9,placenta: 44.3,Cell line enhanced,,BEWO: 172.2;MCF7: 354.3;RT4: 149.5;SH-SY5Y: 145.4;T-47d: 506.9
92,GDPD2,"FLJ20207, GDE3, OBDPF",ENSG00000130055,Glycerophosphodiester phosphodiesterase domain containing 2,X,70423031-70433390,"Enzymes, Predicted membrane proteins",Evidence at transcript level,,,,,,,Tissue enhanced,Tissue enhanced,,skin: 50.8;spleen: 60.0,small intestine: 20.0,Group enriched,8.0,AF22: 8.8;NTERA-2: 19.3
93,GJB3,"CX31, DFNA2, EKV",ENSG00000188910,Gap junction protein beta 3,1,34781189-34786369,"Disease related genes, Potential drug targets, Predicted membrane proteins, Transporters",Evidence at protein level,HPA074472,,,Supported,Vesicles<br>Cell Junctions,"Pancreatic cancer:7.56e-5 (unfavourable), Lung cancer:4.56e-4 (unfavourable)",Mixed,Tissue enhanced,,esophagus: 33.6;skin: 77.3,tonsil: 11.6,Cell line enhanced,,A-431: 76.8;CAPAN-2: 106.8;HaCaT: 87.5;HBEC3-KT: 60.8;hTCEpi: 98.5
94,GPC1,glypican,ENSG00000063660,Glypican 1,2,240435671-240468078,"Disease related genes, Predicted intracellular proteins, Predicted membrane proteins",Evidence at protein level,HPA030571,Approved,,Supported,Plasma membrane<br>Cytosol,"Liver cancer:2.44e-6 (unfavourable), Colorectal cancer:5.78e-5 (unfavourable), Endometrial cancer:1.55e-4 (unfavourable)",Expressed in all,Tissue enhanced,,skin: 265.8,prostate: 67.5,Mixed,,
95,GPC2,"cerebroglycan, DKFZp547M109, FLJ38962",ENSG00000213420,Glypican 2,7,100169606-100177372,Predicted secreted proteins,Evidence at protein level,"CAB025423, HPA053945",Uncertain,,Uncertain,Nucleus<br>Nucleoli<br>Golgi apparatus,Urothelial cancer:9.94e-4 (favourable),Mixed,Tissue enhanced,,skin: 5.7;testis: 10.1,cerebral cortex: 3.4,Cell line enhanced,,AF22: 39.1;SH-SY5Y: 46.0
96,GPR87,GPR95,ENSG00000138271,G protein-coupled receptor 87,3,151294086-151316952,"G-protein coupled receptors, Predicted membrane proteins",Evidence at transcript level,HPA066313,,,Approved,Nucleoplasm<br>Lipid droplets<br>Mitochondria,Pancreatic cancer:4.62e-6 (unfavourable),Group enriched,Tissue enhanced,,esophagus: 29.3;skin: 29.8,placenta: 12.0,Cell line enhanced,,A-431: 87.7;HaCaT: 68.9;HBEC3-KT: 74.5;hTCEpi: 98.3;hTERT-HME1: 43.6
97,GPRIN2,"KIAA0514, MGC15171",ENSG00000204175,G protein regulated inducer of neurite outgrowth 2,10,46549044-46555530,Predicted intracellular proteins,Evidence at protein level,HPA038129,Approved,,Approved,Nucleoplasm,"Endometrial cancer:8.60e-8 (unfavourable), Head and neck cancer:3.47e-4 (favourable)",Mixed,Tissue enhanced,,lung: 18.0;skin: 18.8,small intestine: 11.7,Group enriched,5.0,A-431: 12.9;A549: 38.1;SiHa: 8.3;SK-BR-3: 17.1
98,GRHL1,"LBP-32, MGR, TFCP2L2",ENSG00000134317,Grainyhead like transcription factor 1,2,9951693-10002277,"Predicted intracellular proteins, Transcription factors",Evidence at protein level,"HPA005798, HPA006420",Enhanced,,Enhanced,Nucleus<br>Golgi apparatus<br>Vesicles,,Mixed,Tissue enhanced,,esophagus: 111.4;skin: 106.8,parathyroid gland: 50.3,Cell line enhanced,,BEWO: 205.8;SK-BR-3: 84.4
99,GSDMC,MLZE,ENSG00000147697,Gasdermin C,8,129748196-129786888,"Predicted intracellular proteins, Transporters",Evidence at protein level,"HPA023670, HPA024767, HPA026317",Supported,,Enhanced,Mitochondria,,Group enriched,Tissue enhanced,,esophagus: 20.0;skin: 44.3;spleen: 21.6,tonsil: 6.5,Cell line enhanced,,A-431: 13.0;HaCaT: 3.1;hTCEpi: 4.5;HUVEC TERT2: 5.2;TIME: 4.3
100,HES2,bHLHb40,ENSG00000069812,Hes family bHLH transcription factor 2,1,6412418-6424670,"Predicted intracellular proteins, Transcription factors",Evidence at transcript level,HPA039462,Uncertain,,,,,Mixed,Tissue enhanced,,skin: 17.0,placenta: 9.8,Cell line enhanced,,BEWO: 19.0;HaCaT: 33.0;HBEC3-KT: 23.1;TIME: 44.9
101,HLA-DQB2,HLA-DXB,ENSG00000232629,"Major histocompatibility complex, class II, DQ beta 2",6,32756098-32763534,"Predicted membrane proteins, Predicted secreted proteins",Evidence at protein level,,,,,,Breast cancer:5.55e-4 (favourable),Expressed in all,Tissue enhanced,,lung: 8.1;skin: 13.3,tonsil: 5.9,Not detected,,
102,HOPX,"HOP, LAGY, NECC1, OB1, SMAP31",ENSG00000171476,HOP homeobox,4,56647988-56681899,"Predicted intracellular proteins, Transcription factors",Evidence at protein level,"CAB018632, HPA030180",Enhanced,,,,,Mixed,Tissue enhanced,,epididymis: 658.1;skin: 839.4,esophagus: 525.5,Cell line enhanced,,HDLM-2: 28.9;HUVEC TERT2: 55.7;RT4: 40.2;TIME: 62.0
103,HOXC11,HOX3H,ENSG00000123388,Homeobox C11,12,53973126-53977643,"Plasma proteins, Predicted intracellular proteins, Predicted membrane proteins, Transcription factors",Evidence at protein level,HPA038291,Uncertain,,Supported,Nucleoplasm<br>Cytosol,,Mixed,Tissue enhanced,,skin: 2.2,testis: 1.1,Cell line enhanced,,AN3-CA: 32.1;BJ hTERT+: 14.2;T-47d: 25.7
104,HR,"ALUNC, AU",ENSG00000168453,"HR, lysine demethylase and nuclear receptor corepressor",8,22114415-22133384,"Disease related genes, Predicted intracellular proteins",Evidence at protein level,HPA054888,,,Supported,Nucleoplasm,,Mixed,Tissue enhanced,,skin: 58.9,cerebral cortex: 11.9,Cell line enhanced,,HaCaT: 70.7;SiHa: 29.4;T-47d: 27.6
105,IGFL4,,ENSG00000204869,IGF like family member 4,19,46039748-46077118,Predicted intracellular proteins,Evidence at transcript level,HPA047655,Approved,,Approved,Cytosol,,Mixed,Tissue enhanced,,skin: 8.2,cerebral cortex: 2.6,Cell line enhanced,,A549: 3.5;HaCaT: 3.0
106,IGSF22,"FLJ37794, IGFN2",ENSG00000179057,Immunoglobulin superfamily member 22,11,18704305-18726230,Predicted intracellular proteins,Evidence at protein level,CAB026459,Uncertain,,,,,Mixed,Tissue enhanced,,skin: 1.2;testis: 1.0,cerebral cortex: 0.8,Not detected,,
107,IGSF9,"IGSF9A, KIAA1355, Nrt1",ENSG00000085552,Immunoglobulin superfamily member 9,1,159927039-159945604,"Predicted membrane proteins, Predicted secreted proteins",Evidence at protein level,HPA037753,Uncertain,,,,Endometrial cancer:5.16e-4 (unfavourable),Mixed,Tissue enhanced,,skin: 28.1,stomach: 13.2,Cell line enhanced,,BEWO: 25.2;HaCaT: 34.4;SCLC-21H: 40.2
108,IL18,"IGIF, IL-18, IL-1g, IL1F4",ENSG00000150782,Interleukin 18,11,112143251-112164117,"Cancer-related genes, Candidate cardiovascular disease genes, Plasma proteins, Predicted intracellular proteins",Evidence at protein level,"HPA003980, CAB007772",Enhanced,,Approved,Nucleus<br>Golgi apparatus<br>Cytosol,Colorectal cancer:2.78e-4 (favourable),Expressed in all,Tissue enhanced,,esophagus: 133.0;skin: 171.5,lymph node: 71.9,Cell line enhanced,,CAPAN-2: 155.6;HaCaT: 143.7;hTCEpi: 132.7;U-2 OS: 214.0
109,IL1RL2,"IL1R-rp2, IL1RRP2",ENSG00000115598,Interleukin 1 receptor like 2,2,102186973-102240002,"Predicted membrane proteins, Predicted secreted proteins",Evidence at protein level,HPA015485,Uncertain,,,,,Mixed,Tissue enhanced,,skin: 15.5,parathyroid gland: 8.5,Cell line enhanced,,A-431: 7.2;ASC TERT1: 3.6;HaCaT: 3.3;HSkMC: 3.1
110,IL20RA,"IL-20R1, ZCYTOR7",ENSG00000016402,Interleukin 20 receptor subunit alpha,6,136999971-137045180,"Predicted intracellular proteins, Predicted membrane proteins, Predicted secreted proteins",Evidence at protein level,"CAB024990, HPA042281",Approved,,Approved,Cytosol,"Endometrial cancer:1.43e-6 (favourable), Head and neck cancer:2.29e-5 (favourable)",Mixed,Tissue enhanced,,skin: 45.0,breast: 33.5,Group enriched,7.0,CAPAN-2: 8.4;HaCaT: 6.1;RT4: 9.2;SH-SY5Y: 11.4;T-47d: 10.0
111,IL34,"C16orf77, IL-34, MGC34647",ENSG00000157368,Interleukin 34,16,70579895-70660682,"Predicted intracellular proteins, Predicted secreted proteins",Evidence at protein level,,,,,,"Renal cancer:3.52e-8 (unfavourable), Cervical cancer:7.41e-4 (favourable), Head and neck cancer:9.69e-4 (favourable)",Expressed in all,Tissue enhanced,,skin: 58.0;spleen: 145.6,cerebral cortex: 20.8,Cell line enhanced,,NTERA-2: 5.5;U-138 MG: 3.5
112,IL36B,"FIL1, FILI-(ETA), IL-1F8, IL-1H2, IL1-ETA, IL1F8, IL1H2, MGC126880, MGC126882",ENSG00000136696,"Interleukin 36, beta",2,113022091-113052867,Predicted intracellular proteins,Evidence at transcript level,HPA035664,Uncertain,,,,,Tissue enhanced,Tissue enhanced,,esophagus: 2.2;skin: 7.3;tonsil: 3.4,breast: 1.2,Cell line enriched,21.0,U-87 MG: 71.9
113,IMPG1,"GP147, IPM150, SPACR",ENSG00000112706,Interphotoreceptor matrix proteoglycan 1,6,75921115-76072678,"Disease related genes, Predicted intracellular proteins, Predicted secreted proteins",Evidence at protein level,"HPA027142, HPA030332, HPA030333",Enhanced,,,,,Not detected,Tissue enhanced,,cerebral cortex: 1.5;skin: 1.6,"duodenum,small intestine: 0.9",Cell line enhanced,,HaCaT: 1.0
114,IRX4,,ENSG00000113430,Iroquois homeobox 4,5,1877413-1887236,"Plasma proteins, Predicted intracellular proteins, Transcription factors",Evidence at protein level,HPA064094,,,Uncertain,Nucleus<br>Vesicles,,Mixed,Tissue enhanced,,prostate: 5.8;skin: 6.9,esophagus: 1.4,Cell line enhanced,,BEWO: 43.3;HaCaT: 15.1;HBEC3-KT: 6.7
115,IRX5,IRX-2a,ENSG00000176842,Iroquois homeobox 5,16,54930862-54934485,"Disease related genes, Predicted intracellular proteins, Transcription factors",Evidence at protein level,HPA047130,,,Approved,Nuclear speckles<br>Microtubules<br>Cytosol,Lung cancer:4.59e-4 (favourable),Tissue enhanced,Tissue enhanced,,breast: 17.9;lung: 9.6;skin: 10.1,salivary gland: 4.6,Cell line enhanced,,RPTEC TERT1: 20.1;T-47d: 34.4
116,JAG2,,ENSG00000184916,Jagged 2,14,105140981-105168824,Predicted membrane proteins,Evidence at protein level,"CAB025481, HPA030636, HPA050567",Approved,,Supported,Vesicles<br>Cytosol,,Expressed in all,Tissue enhanced,,skin: 22.5,adipose tissue: 6.5,Cell line enhanced,,HaCaT: 54.2;SCLC-21H: 36.3
117,KLF5,"BTEB2, CKLF, IKLF",ENSG00000102554,Kruppel like factor 5,13,73054976-73077542,"Cancer-related genes, Predicted intracellular proteins, Transcription factors",Evidence at protein level,HPA040398,Approved,,Supported,Nucleoplasm<br>Golgi apparatus<br>Vesicles,Pancreatic cancer:2.55e-4 (unfavourable),Expressed in all,Tissue enhanced,,skin: 279.6,esophagus: 216.2,Cell line enhanced,,HaCaT: 113.4;hTCEpi: 113.2;RT4: 108.4;SiHa: 121.1
118,KLF8,"BKLF3, DXS741, ZNF741",ENSG00000102349,Kruppel like factor 8,X,56232421-56287889,"Plasma proteins, Predicted intracellular proteins, Transcription factors",Evidence at protein level,HPA071740,,,Supported,Nucleoplasm,Head and neck cancer:3.32e-4 (favourable),Mixed,Tissue enhanced,,skin: 33.8,esophagus: 16.9,Cell line enhanced,,hTCEpi: 9.9;RT4: 9.7;SK-BR-3: 7.9;T-47d: 18.2
119,KLK10,"NES1, PRSSL1",ENSG00000129451,Kallikrein related peptidase 10,19,51012739-51020175,"Cancer-related genes, Enzymes, Predicted secreted proteins",Evidence at protein level,HPA017195,,,Uncertain,Plasma membrane<br>Cytosol,"Pancreatic cancer:6.46e-5 (unfavourable), Breast cancer:8.32e-4 (favourable)",Mixed,Tissue enhanced,,esophagus: 138.2;skin: 52.7,tonsil: 45.8,Group enriched,5.0,CAPAN-2: 200.9;HaCaT: 307.2
120,KLK11,"PRSS20, TLSP",ENSG00000167757,Kallikrein related peptidase 11,19,51022216-51028039,"Cancer-related genes, Enzymes, Plasma proteins, Predicted intracellular proteins, Predicted secreted proteins",Evidence at protein level,CAB026340,Approved,,,,"Endometrial cancer:3.78e-4 (favourable), Pancreatic cancer:4.17e-4 (unfavourable)",Mixed,Tissue enhanced,,esophagus: 225.7;skin: 214.5,prostate: 104.9,Cell line enhanced,,CAPAN-2: 5.6;EFO-21: 12.3;HaCaT: 36.6
121,KREMEN2,"KRM2, MGC10791",ENSG00000131650,Kringle containing transmembrane protein 2,16,2963944-2968383,"Predicted membrane proteins, Predicted secreted proteins",Evidence at transcript level,HPA003223,Uncertain,,Approved,Nucleoli,Lung cancer:8.98e-4 (unfavourable),Mixed,Tissue enhanced,,skin: 6.9,cerebral cortex: 2.1,Cell line enhanced,,HMC-1: 24.6;RPMI-8226: 19.1
122,KRT23,"CK23, DKFZP434G032, HAIK1, K23, MGC26158",ENSG00000108244,Keratin 23,17,40922696-40937634,Predicted intracellular proteins,Evidence at protein level,"HPA012050, HPA016959, CAB017091",Approved,,Approved,Intermediate filaments<br>Cytosol,Urothelial cancer:8.26e-4 (unfavourable),Mixed,Tissue enhanced,,placenta: 68.6;skin: 70.9,salivary gland: 41.2,Group enriched,8.0,HBEC3-KT: 28.8;Hep G2: 17.3;T-47d: 63.7
123,KRT36,KRTHA6,ENSG00000126337,Keratin 36,17,41486136-41492546,"Plasma proteins, Predicted intracellular proteins",Evidence at protein level,,,,,,,Tissue enhanced,Tissue enhanced,,skin: 2.1;tonsil: 1.5,"cervix, uterine,spleen: 0.5",Cell line enriched,11.0,Karpas-707: 2.2
124,KRT37,KRTHA7,ENSG00000108417,Keratin 37,17,41420753-41424523,Predicted intracellular proteins,Evidence at transcript level,,,,,,,Not detected,Tissue enhanced,,skin: 1.2,"cervix, uterine: 0.3",Not detected,,
125,KRT80,KB20,ENSG00000167767,Keratin 80,12,52168996-52192000,"Plasma proteins, Predicted intracellular proteins",Evidence at protein level,"HPA077836, HPA077918",,,Enhanced,Intermediate filaments,Breast cancer:1.05e-4 (unfavourable),Mixed,Tissue enhanced,,skin: 125.0,tonsil: 37.7,Cell line enhanced,,A-431: 176.4;MCF7: 219.4;U-2 OS: 184.3
126,KRT9,"CK-9, EPPK, K9",ENSG00000171403,Keratin 9,17,41565841-41572058,"Disease related genes, Plasma proteins, Predicted intracellular proteins",Evidence at protein level,"HPA007261, CAB037322",Supported,,,,,Tissue enriched,Tissue enhanced,,skin: 2.9,adrenal gland: 0.7,Cell line enhanced,,BEWO: 6.7;HaCaT: 14.8;U-937: 4.1
127,KY,FLJ33207,ENSG00000174611,Kyphoscoliosis peptidase,3,134603138-134651636,"Disease related genes, Plasma proteins, Predicted intracellular proteins",Evidence at protein level,"HPA036492, HPA036668",Uncertain,,Approved,Nucleoplasm,,Mixed,Tissue enhanced,,skin: 11.0,parathyroid gland: 9.3,Cell line enhanced,,Karpas-707: 1.6;U-2197: 2.7;U-87 MG: 8.6
128,LAD1,,ENSG00000159166,Ladinin 1,1,201373244-201399915,"Plasma proteins, Predicted intracellular proteins",Evidence at protein level,"HPA007256, HPA028732",Enhanced,,Enhanced,Actin filaments,Lung cancer:6.73e-4 (unfavourable),Mixed,Tissue enhanced,,esophagus: 291.7;skin: 236.6,small intestine: 93.9,Cell line enhanced,,A-431: 173.4;CAPAN-2: 150.1;HaCaT: 219.8;MCF7: 165.3;RT4: 146.2;SK-BR-3: 220.4
129,LAMA5,,ENSG00000130702,Laminin subunit alpha 5,20,62307955-62367312,"Plasma proteins, Predicted intracellular proteins, Predicted secreted proteins",Evidence at protein level,"HPA054609, CAB078157",Enhanced,,Supported,Nucleoplasm<br>Vesicles,,Expressed in all,Tissue enhanced,,skin: 42.1,placenta: 28.9,Cell line enhanced,,CACO-2: 131.3
130,LCE3D,"LEP16, SPRL6A, SPRL6B",ENSG00000163202,Late cornified envelope 3D,1,152579381-152580504,Predicted intracellular proteins,Evidence at protein level,,,,,,,Group enriched,Tissue enhanced,,skin: 26.5;tonsil: 79.8,esophagus: 11.6,Group enriched,5.0,hTCEpi: 3.2;hTERT-HME1: 3.1
131,LMO1,"RBTN1, RHOM1, TTG1",ENSG00000166407,LIM domain only 1,11,8224304-8268716,"Cancer-related genes, Disease related genes, Predicted intracellular proteins",Evidence at protein level,,,,,,,Tissue enriched,Tissue enhanced,,skeletal muscle: 10.1;skin: 5.9,epididymis: 2.0,Group enriched,6.0,HeLa: 22.0;SCLC-21H: 14.8;SH-SY5Y: 41.0;SiHa: 8.4
132,LRP4,"CLSS, LRP-4, MEGF7, SOST2",ENSG00000134569,LDL receptor related protein 4,11,46856868-46918642,"Disease related genes, Predicted membrane proteins, Predicted secreted proteins",Evidence at protein level,"HPA011934, HPA012300",Approved,,Uncertain,Nucleus<br>Nucleoli<br>Mitochondria,,Expressed in all,Tissue enhanced,,cerebral cortex: 35.4;skin: 37.9,parathyroid gland: 13.1,Cell line enhanced,,AF22: 21.2
