,Gene,Gene synonym,Ensembl,Gene description,Chromosome,Position,Protein class,Evidence,Antibody,Reliability (IH),Reliability (Mouse Brain),Reliability (IF),Subcellular location,Prognostic p-value,RNA cancer category,RNA tissue category,RNA TS,RNA TS TPM,TPM max in non-specific,RNA cell line category,RNA CS,RNA CS TPM
72,EMX2,,ENSG00000170370,Empty spiracles homeobox 2,10,117542444-117549546,"Disease related genes, Predicted intracellular proteins, Transcription factors",Evidence at protein level,"HPA003497, HPA065294",Enhanced,Supported,Approved,Nucleus,"Renal cancer:2.28e-13 (favourable), Cervical cancer:2.80e-4 (favourable)",Group enriched,Group enriched,5,"cervix, uterine: 59.5;endometrium: 114.9;epididymis: 115.2;fallopian tube: 73.0;kidney: 38.4;seminal vesicle: 65.3;smooth muscle: 59.8",cerebral cortex: 14.0,Cell line enhanced,,EFO-21: 22.1;fHDF/TERT166: 20.9;RPTEC TERT1: 19.9
73,FAM178B,LOC51252,ENSG00000168754,Family with sequence similarity 178 member B,2,96875882-96986592,Predicted intracellular proteins,Evidence at transcript level,"HPA042516, HPA062110",Uncertain,,Uncertain,Nuclear speckles<br>Golgi apparatus,,Tissue enriched,Group enriched,5,bone marrow: 11.4;epididymis: 6.7;spleen: 16.7;testis: 7.4,fallopian tube: 2.0,Cell line enhanced,,K-562: 23.0;RPMI-8226: 19.2;WM-115: 26.6
74,GAMT,"PIG2, TP53I2",ENSG00000130005,Guanidinoacetate N-methyltransferase,19,1397026-1401570,"Disease related genes, Enzymes, FDA approved drug targets, Plasma proteins, Predicted intracellular proteins",Evidence at protein level,HPA051806,Approved,,,,Stomach cancer:6.57e-4 (unfavourable),Tissue enriched,Group enriched,5,epididymis: 173.0;liver: 158.9;skeletal muscle: 425.6,pancreas: 48.1,Mixed,,
75,GDF9,,ENSG00000164404,Growth differentiation factor 9,5,132861181-132866884,"Disease related genes, Predicted intracellular proteins, Predicted secreted proteins",Evidence at protein level,HPA069146,Supported,,,,,Tissue enriched,Group enriched,5,epididymis: 5.0;testis: 14.1,thyroid gland: 1.8,Mixed,,
76,HIST1H3A,"H3/A, H3FA",ENSG00000275714,Histone cluster 1 H3 family member a,6,26020490-26020900,Predicted intracellular proteins,Evidence at protein level,HPA042570,Supported,,,,,Mixed,Group enriched,5,bone marrow: 6.7;epididymis: 1.8;testis: 3.7,lung: 0.7,Cell line enhanced,,U-2 OS: 5.3
77,KIAA1210,,ENSG00000250423,KIAA1210,X,119078635-119150579,Predicted intracellular proteins,Evidence at protein level,"HPA000551, HPA048322",Enhanced,,,,,Tissue enhanced,Group enriched,5,epididymis: 47.9;seminal vesicle: 27.4;testis: 58.3,fallopian tube: 8.6,Not detected,,
78,MGAT4C,HGNT-IV-H,ENSG00000182050,MGAT4 family member C,12,85955666-86838904,"Enzymes, Predicted membrane proteins",Evidence at transcript level,HPA016418,Approved,,,,,Tissue enriched,Group enriched,5,cerebral cortex: 5.9;epididymis: 6.7;testis: 5.5;thyroid gland: 15.9,adrenal gland: 1.6,Group enriched,13.0,NTERA-2: 8.7;SCLC-21H: 4.4
79,MYO3B,,ENSG00000071909,Myosin IIIB,2,170178145-170655171,"Enzymes, Predicted intracellular proteins",Evidence at protein level,HPA045483,Approved,,,,,Mixed,Group enriched,5,epididymis: 11.8;kidney: 4.8;parathyroid gland: 15.3;urinary bladder: 4.2,thyroid gland: 1.6,Group enriched,11.0,HDLM-2: 8.9;HEL: 7.8;RT4: 7.8
80,NKAIN1,"FAM77C, FLJ12650",ENSG00000084628,Sodium/potassium transporting ATPase interacting 1,1,31179745-31239554,"Predicted membrane proteins, Transporters",Evidence at transcript level,HPA006873,Uncertain,,,,,Group enriched,Group enriched,5,adrenal gland: 13.9;cerebral cortex: 13.1;epididymis: 4.4;skeletal muscle: 7.4,prostate: 1.9,Cell line enhanced,,AF22: 23.5;AN3-CA: 36.7;NTERA-2: 101.7;SCLC-21H: 35.5;SH-SY5Y: 50.9
81,PAX2,,ENSG00000075891,Paired box 2,10,100735603-100829941,"Disease related genes, Predicted intracellular proteins, Predicted secreted proteins, Transcription factors",Evidence at protein level,"CAB013024, HPA047704, HPA070751",Enhanced,,Supported,Nucleoli<br>Golgi apparatus,Endometrial cancer:4.56e-4 (unfavourable),Group enriched,Group enriched,5,epididymis: 37.1;fallopian tube: 19.0;kidney: 25.3;seminal vesicle: 20.0,"cervix, uterine: 4.9",Group enriched,8.0,AN3-CA: 16.6;EFO-21: 23.1;RPTEC TERT1: 13.3
82,PKHD1,"ARPKD, FCYT, TIGM1",ENSG00000170927,Polycystic kidney and hepatic disease 1 (autosomal recessive),6,51615300-52087625,"Disease related genes, Plasma proteins, Predicted membrane proteins, Predicted secreted proteins",Evidence at protein level,HPA031227,Approved,,,,Renal cancer:9.74e-8 (favourable),Group enriched,Group enriched,5,epididymis: 5.7;kidney: 15.3,pancreas: 1.9,Cell line enriched,7.0,RPTEC TERT1: 8.1
83,PLA1A,ps-PLA1,ENSG00000144837,Phospholipase A1 member A,3,119597842-119629811,"Predicted intracellular proteins, Predicted secreted proteins, RAS pathway related proteins",Evidence at protein level,HPA059740,,,Approved,Nuclear speckles,Cervical cancer:2.81e-7 (favourable),Group enriched,Group enriched,5,epididymis: 164.9;parathyroid gland: 38.9;seminal vesicle: 93.1,liver: 19.6,Cell line enriched,15.0,SK-MEL-30: 19.7
84,SLC27A2,"ACSVL1, FACVL1, FATP2, hFACVL1, HsT17226, VLACS, VLCS",ENSG00000140284,Solute carrier family 27 member 2,15,50182196-50236395,"Enzymes, Predicted membrane proteins, Transporters",Evidence at protein level,HPA026089,Enhanced,,,,"Renal cancer:7.48e-6 (favourable), Urothelial cancer:6.40e-4 (favourable)",Tissue enhanced,Group enriched,5,epididymis: 80.1;kidney: 162.3;liver: 145.5,placenta: 24.7,Cell line enhanced,,HaCaT: 78.4;HL-60: 52.3;SCLC-21H: 47.4
85,SPACA9,"C9orf9, Mast",ENSG00000165698,Sperm acrosome associated 9,9,132878027-132890201,Predicted intracellular proteins,Evidence at protein level,"HPA022243, HPA051600",Enhanced,,Approved,Mitochondria,"Renal cancer:8.31e-4 (favourable), Endometrial cancer:8.61e-4 (favourable)",Expressed in all,Group enriched,5,epididymis: 90.3;fallopian tube: 63.1;testis: 130.1,thyroid gland: 18.0,Mixed,,
86,TAS1R3,T1R3,ENSG00000169962,Taste 1 receptor member 3,1,1331314-1335306,"G-protein coupled receptors, Predicted membrane proteins",Evidence at protein level,HPA053439,Uncertain,,,,,Mixed,Group enriched,5,epididymis: 14.9;salivary gland: 3.3,appendix: 1.7,Cell line enhanced,,Karpas-707: 1.8
87,TRPM5,"LTRPC5, MTR1",ENSG00000070985,Transient receptor potential cation channel subfamily M member 5,11,2404515-2423045,"Predicted membrane proteins, Transporters, Voltage-gated ion channels",Evidence at protein level,"HPA042115, HPA043315",Uncertain,,,,,Tissue enhanced,Group enriched,5,colon: 1.0;duodenum: 2.9;epididymis: 2.2;seminal vesicle: 2.5;small intestine: 2.9,"testis,thyroid gland: 0.4",Not detected,,
