,Gene,Gene synonym,Ensembl,Gene description,Chromosome,Position,Protein class,Evidence,Antibody,Reliability (IH),Reliability (Mouse Brain),Reliability (IF),Subcellular location,Prognostic p-value,RNA cancer category,RNA tissue category,RNA TS,RNA TS TPM,TPM max in non-specific,RNA cell line category,RNA CS,RNA CS TPM
62,PAMR1,"DKFZP586H2123, RAMP",ENSG00000149090,Peptidase domain containing associated with muscle regeneration 1,11,35431823-35530300,"Enzymes, Predicted intracellular proteins, Predicted secreted proteins",Evidence at protein level,,,,,,"Renal cancer:5.08e-5 (unfavourable), Stomach cancer:6.29e-4 (unfavourable)",Expressed in all,Tissue enhanced,,"cervix, uterine: 87.0;endometrium: 92.2",placenta: 76.1,Cell line enhanced,,ASC TERT1: 233.7;BJ hTERT+: 274.9;HSkMC: 84.2;U-87 MG: 78.6
63,PCOLCE,"PCPE, PCPE1",ENSG00000106333,Procollagen C-endopeptidase enhancer,7,100602177-100608175,"Plasma proteins, Predicted secreted proteins",Evidence at protein level,"CAB017623, HPA042927",Approved,,Approved,Golgi apparatus<br>Vesicles,"Renal cancer:1.68e-5 (unfavourable), Melanoma:9.76e-4 (unfavourable)",Expressed in all,Tissue enhanced,,"cervix, uterine: 216.8",gallbladder: 145.9,Cell line enhanced,,ASC TERT1: 496.8;BJ hTERT+: 447.9;HSkMC: 595.6;SH-SY5Y: 617.5;U-2197: 961.3
64,PGBD5,"DKFZp761A0620, FLJ11413",ENSG00000177614,PiggyBac transposable element derived 5,1,230314482-230426371,Predicted intracellular proteins,Evidence at protein level,HPA065010,,,Approved,Nucleoplasm,Glioma:1.20e-4 (unfavourable),Mixed,Tissue enhanced,,"cerebral cortex: 40.1;cervix, uterine: 29.1",adrenal gland: 12.6,Cell line enhanced,,Daudi: 21.9;NTERA-2: 30.2;RH-30: 15.9;SCLC-21H: 48.7
65,PHF21B,"BHC80L, FLJ34161, PHF4",ENSG00000056487,PHD finger protein 21B,22,44881162-45009999,Predicted intracellular proteins,Evidence at protein level,HPA053834,Uncertain,,Uncertain,Nucleus<br>Nucleoli fibrillar center,,Tissue enhanced,Tissue enhanced,,"cerebral cortex: 6.7;cervix, uterine: 5.5;testis: 6.4",endometrium: 5.4,Cell line enhanced,,AF22: 11.1;AN3-CA: 9.4;SCLC-21H: 10.3;SH-SY5Y: 41.0;U-2 OS: 9.1
66,PI16,"CD364, dJ90K10.5, MGC45378, MSMBBP",ENSG00000164530,Peptidase inhibitor 16,6,36948263-36964837,"Plasma proteins, Predicted membrane proteins",Evidence at protein level,HPA076574,Approved,,,,,Tissue enhanced,Tissue enhanced,,"cervix, uterine: 199.5",urinary bladder: 78.6,Cell line enhanced,,Daudi: 3.7;fHDF/TERT166: 3.6;U-2197: 1.0
67,PLEKHS1,"bA211N11.2, C10orf81, FLJ23537",ENSG00000148735,Pleckstrin homology domain containing S1,10,113751454-113783429,Predicted intracellular proteins,Evidence at protein level,HPA037583,,,Supported,Centrosome,Urothelial cancer:1.03e-4 (favourable),Mixed,Tissue enhanced,,"cervix, uterine: 88.6",duodenum: 41.1,Cell line enhanced,,CAPAN-2: 7.3;RH-30: 3.8;RT4: 12.5;T-47d: 4.9
68,PLK5,"PLK5P, SgK384ps",ENSG00000185988,Polo like kinase 5,19,1524074-1535456,"Enzymes, Predicted intracellular proteins",Evidence at protein level,HPA035024,Enhanced,,,,,Mixed,Tissue enhanced,,"cervix, uterine: 4.5;endometrium: 4.7;testis: 6.9",epididymis: 3.3,Not detected,,
69,PLXNA4,"DKFZp434G0625PRO34003, FAYV2820, KIAA1550, PLXNA4A, PLXNA4B",ENSG00000221866,Plexin A4,7,132123332-132648688,"Predicted membrane proteins, Predicted secreted proteins",Evidence at protein level,"HPA029919, HPA052141, HPA075592",Approved,,Approved,Plasma membrane,Endometrial cancer:1.61e-6 (unfavourable),Tissue enhanced,Tissue enhanced,,"adipose tissue: 15.2;cervix, uterine: 12.5",cerebral cortex: 10.4,Cell line enhanced,,ASC diff: 17.3;HMC-1: 15.0;RH-30: 17.9;TIME: 46.9
70,PMEPA1,"STAG1, TMEPAI",ENSG00000124225,"Prostate transmembrane protein, androgen induced 1",20,57648392-57711536,"Cancer-related genes, Predicted intracellular proteins, Predicted membrane proteins, Predicted secreted proteins",Evidence at protein level,HPA072291,,,Supported,Vesicles,"Renal cancer:2.87e-7 (unfavourable), Lung cancer:4.73e-5 (unfavourable), Cervical cancer:2.45e-4 (unfavourable), Urothelial cancer:7.60e-4 (unfavourable)",Expressed in all,Tissue enhanced,,"cervix, uterine: 146.1;prostate: 179.6",endometrium: 60.3,Cell line enhanced,,SiHa: 218.5;U-251 MG: 397.1;WM-115: 233.9
71,PROM1,"AC133, CD133, CORD12, MCDR2, PROML1, RP41, STGD4",ENSG00000007062,Prominin 1,4,15963076-16084378,"CD markers, Disease related genes, Predicted intracellular proteins, Predicted membrane proteins, Predicted secreted proteins",Evidence at protein level,"HPA004922, CAB011525, HPA031053",Enhanced,,,,Renal cancer:2.56e-5 (favourable),Expressed in all,Tissue enhanced,,"cervix, uterine: 67.2",gallbladder: 47.5,Cell line enhanced,,AF22: 36.7;CACO-2: 58.5;EFO-21: 62.9;NTERA-2: 99.9;RPTEC TERT1: 69.7
72,PRR15,,ENSG00000176532,Proline rich 15,7,29563811-29567295,Predicted intracellular proteins,Evidence at protein level,"HPA040996, HPA048121",Enhanced,,Uncertain,Vesicles<br>Cell Junctions,"Renal cancer:1.83e-6 (favourable), Endometrial cancer:6.37e-4 (favourable), Lung cancer:7.23e-4 (unfavourable)",Mixed,Tissue enhanced,,"cervix, uterine: 91.4",colon: 79.1,Cell line enhanced,,CAPAN-2: 33.6;HaCaT: 39.3;SK-BR-3: 55.3
73,PRRX2,"PMX2, PRX2",ENSG00000167157,Paired related homeobox 2,9,129665641-129722674,"Predicted intracellular proteins, Transcription factors",Evidence at transcript level,"HPA006607, HPA026808",Approved,,Approved,Nucleoplasm<br>Nuclear bodies,,Mixed,Tissue enhanced,,"cervix, uterine: 9.9;skin: 10.7",testis: 6.3,Cell line enhanced,,BJ: 24.1;BJ hTERT+: 16.5;fHDF/TERT166: 32.1;U-2197: 31.5
74,PTCH1,"BCNS, NBCCS, PTCH",ENSG00000185920,Patched 1,9,95442980-95517057,"Cancer-related genes, Disease related genes, Predicted intracellular proteins, Predicted membrane proteins",Evidence at protein level,"CAB013717, HPA075072",Uncertain,,Approved,Golgi apparatus,,Mixed,Tissue enhanced,,"cervix, uterine: 41.7",endometrium: 27.2,Cell line enhanced,,WM-115: 70.2
75,RORB,"NR1F2, ROR-BETA, RZRB",ENSG00000198963,RAR related orphan receptor B,9,74497365-74693177,"Nuclear receptors, Predicted intracellular proteins, Transcription factors",Evidence at protein level,HPA008393,Uncertain,,Approved,Nucleus,,Group enriched,Tissue enhanced,,"cerebral cortex: 12.6;cervix, uterine: 14.1",prostate: 7.4,Cell line enhanced,,HHSteC: 18.9;HSkMC: 9.0;MOLT-4: 5.5;SH-SY5Y: 14.3
76,RP3-454G6.2,,ENSG00000283683,,1,171600621-171638799,Predicted intracellular proteins,Evidence at transcript level,,,,,,,,Tissue enhanced,,"cervix, uterine: 8.0;fallopian tube: 4.6",epididymis: 4.1,Cell line enriched,6.0,HEL: 24.8
77,SAA2,,ENSG00000134339,Serum amyloid A2,11,18239223-18248643,"Disease related genes, Predicted secreted proteins",Evidence at protein level,,,,,,Renal cancer:1.30e-8 (unfavourable),Tissue enriched,Tissue enhanced,,"adipose tissue: 713.3;cervix, uterine: 414.7;liver: 581.2",appendix: 211.6,Cell line enhanced,,A-431: 25.4;EFO-21: 20.0;HaCaT: 23.6;HBEC3-KT: 41.5
78,SAA2-SAA4,,ENSG00000255071,SAA2-SAA4 readthrough,11,18231423-18248635,Predicted membrane proteins,Evidence at transcript level,HPA060139,Uncertain,,,,"Renal cancer:2.92e-8 (unfavourable), Breast cancer:4.56e-4 (favourable), Glioma:9.87e-4 (unfavourable)",Tissue enriched,Tissue enhanced,,"adipose tissue: 27.9;cervix, uterine: 22.6;liver: 15.0",breast: 5.4,Cell line enhanced,,A-431: 2.3;EFO-21: 1.4
79,SCGB1D1,"LIPA, LPHA, MGC71958",ENSG00000168515,Secretoglobin family 1D member 1,11,62190216-62193539,Predicted secreted proteins,Evidence at protein level,,,,,,,Group enriched,Tissue enhanced,,"cervix, uterine: 2.0;fallopian tube: 1.3",endometrium: 0.5,Cell line enriched,43.0,SCLC-21H: 7.1
80,SCNN1B,ENaCbeta,ENSG00000168447,Sodium channel epithelial 1 beta subunit,16,23278231-23381299,"Disease related genes, FDA approved drug targets, Predicted intracellular proteins, Predicted membrane proteins, Transporters",Evidence at protein level,HPA015612,Uncertain,,,,Renal cancer:2.09e-6 (unfavourable),Tissue enhanced,Tissue enhanced,,"cervix, uterine: 72.0",esophagus: 44.8,Cell line enhanced,,hTCEpi: 24.0;RT4: 14.6;U-266/70: 41.7;U-266/84: 14.3
81,SCNN1G,"ENaCgamma, SCNEG",ENSG00000166828,Sodium channel epithelial 1 gamma subunit,16,23182715-23216883,"Disease related genes, FDA approved drug targets, Predicted membrane proteins, Transporters",Evidence at protein level,HPA071194,,,Supported,Nucleoplasm<br>Plasma membrane,Renal cancer:3.20e-7 (unfavourable),Tissue enhanced,Tissue enhanced,,"cervix, uterine: 24.6;kidney: 46.7",thyroid gland: 9.5,Group enriched,5.0,hTCEpi: 33.4;RT4: 17.1
82,SDK1,FLJ31425,ENSG00000146555,Sidekick cell adhesion molecule 1,7,3301448-4269000,"Predicted intracellular proteins, Predicted membrane proteins",Evidence at protein level,HPA011392,Approved,,Approved,Cytosol,Pancreatic cancer:4.08e-4 (favourable),Mixed,Tissue enhanced,,"cervix, uterine: 15.0",spleen: 6.0,Cell line enhanced,,BEWO: 10.1;RT4: 8.9;U-2 OS: 13.6
83,SDK2,"FLJ10832, KIAA1514",ENSG00000069188,Sidekick cell adhesion molecule 2,17,73334384-73644089,Predicted membrane proteins,Evidence at protein level,HPA014725,,,Approved,Nucleoplasm,,Mixed,Tissue enhanced,,"cervix, uterine: 9.0;testis: 18.6",fallopian tube: 4.0,Cell line enhanced,,AF22: 13.8;BEWO: 11.0;U-2 OS: 5.0
84,SFRP1,"FRP, FRP-1, SARP2",ENSG00000104332,Secreted frizzled related protein 1,8,41261958-41309497,"Predicted intracellular proteins, Predicted secreted proteins",Evidence at protein level,"CAB008116, HPA064870",Approved,,Approved,Nucleoli<br>Cytosol,"Head and neck cancer:1.55e-4 (favourable), Urothelial cancer:3.12e-4 (unfavourable)",Mixed,Tissue enhanced,,"breast: 357.2;cervix, uterine: 325.0",endometrium: 231.0,Cell line enhanced,,BJ hTERT+: 563.8;HBF TERT88: 268.7;RPTEC TERT1: 319.1;WM-115: 275.2
85,SHISA6,FLJ45455,ENSG00000188803,Shisa family member 6,17,11241263-11564063,"Predicted membrane proteins, Transporters",Evidence at transcript level,HPA023440,Uncertain,,,,,Mixed,Tissue enhanced,,"cervix, uterine: 24.7",seminal vesicle: 10.2,Cell line enriched,8.0,NTERA-2: 2.2
86,SLC15A2,PEPT2,ENSG00000163406,Solute carrier family 15 member 2,3,121894089-121944102,"Predicted membrane proteins, Transporters",Evidence at protein level,,,,,,"Cervical cancer:2.37e-4 (favourable), Lung cancer:6.74e-4 (favourable), Endometrial cancer:6.96e-4 (favourable)",Mixed,Tissue enhanced,,"cervix, uterine: 78.5;prostate: 64.9",epididymis: 47.8,Mixed,,
87,SLC18A2,"SVAT, SVMT, VMAT2",ENSG00000165646,Solute carrier family 18 member A2,10,117241093-117279430,"FDA approved drug targets, Predicted membrane proteins, Transporters",Evidence at protein level,HPA073224,Approved,,,,,Mixed,Tissue enhanced,,"cervix, uterine: 47.6",adrenal gland: 19.0,Cell line enriched,18.0,HMC-1: 308.7
88,SLC51B,OSTbeta,ENSG00000186198,Solute carrier family 51 beta subunit,15,65045370-65053396,"Predicted membrane proteins, Transporters",Evidence at protein level,"HPA008398, HPA008533",Enhanced,,Approved,Vesicles<br>Mitochondria,Renal cancer:8.46e-5 (favourable),Tissue enhanced,Tissue enhanced,,"cervix, uterine: 59.7;duodenum: 85.4;small intestine: 118.4",colon: 40.7,Group enriched,9.0,CACO-2: 15.0;EFO-21: 11.0;Hep G2: 10.4
89,SLC5A8,AIT,ENSG00000256870,Solute carrier family 5 member 8,12,101155493-101210407,Predicted membrane proteins,Evidence at protein level,,,,,,"Breast cancer:9.04e-6 (favourable), Renal cancer:1.97e-4 (favourable)",Tissue enhanced,Tissue enhanced,,"cervix, uterine: 15.0;thyroid gland: 14.7",kidney: 3.5,Cell line enriched,6.0,SK-BR-3: 2.3
90,SLC6A14,,ENSG00000268104,Solute carrier family 6 member 14,X,116436622-116461458,"Disease related genes, Potential drug targets, Predicted membrane proteins, Transporters",Evidence at transcript level,HPA003193,Uncertain,,Approved,Vesicles,Pancreatic cancer:9.74e-4 (unfavourable),Mixed,Tissue enhanced,,"cervix, uterine: 11.0;lung: 23.9",breast: 9.1,Cell line enhanced,,HeLa: 1.0;Hep G2: 2.3
91,SMCO3,"C12orf69, LOC440087",ENSG00000179256,Single-pass membrane protein with coiled-coil domains 3,12,14804650-14814182,Predicted membrane proteins,Evidence at protein level,"HPA040574, HPA047804",Uncertain,,,,,Tissue enhanced,Tissue enhanced,,"cervix, uterine: 5.6","gallbladder,kidney: 3.0",Cell line enhanced,,AN3-CA: 1.8
92,SOX17,,ENSG00000164736,SRY-box 17,8,54457935-54460888,"Cancer-related genes, Disease related genes, Predicted intracellular proteins, Transcription factors",Evidence at protein level,"CAB025594, HPA068399",Enhanced,,Approved,Nucleoplasm,Endometrial cancer:2.76e-4 (favourable),Group enriched,Tissue enhanced,,"cervix, uterine: 30.2;endometrium: 32.2;fallopian tube: 30.1",adipose tissue: 14.7,Cell line enriched,8.0,EFO-21: 102.6
93,STC1,STC,ENSG00000159167,Stanniocalcin 1,8,23841915-23854807,"Predicted intracellular proteins, Predicted secreted proteins",Evidence at protein level,"CAB018625, HPA023918",Approved,,,,"Renal cancer:1.23e-6 (unfavourable), Glioma:9.44e-5 (unfavourable), Lung cancer:1.53e-4 (unfavourable), Stomach cancer:5.55e-4 (unfavourable), Head and neck cancer:6.32e-4 (unfavourable), Cervical cancer:8.45e-4 (unfavourable)",Expressed in all,Tissue enhanced,,"cervix, uterine: 78.0",endometrium: 53.9,Cell line enhanced,,BJ hTERT+: 280.7;hTEC/SVTERT24-B: 201.5;U-87 MG: 608.6
94,STRA6,FLJ12541,ENSG00000137868,Stimulated by retinoic acid 6,15,74179466-74212267,"Disease related genes, Potential drug targets, Predicted membrane proteins, Transporters",Evidence at protein level,HPA040839,Approved,,Approved,Nucleus<br>Cytosol,,Mixed,Tissue enhanced,,"cervix, uterine: 37.0;placenta: 20.4",endometrium: 13.2,Cell line enhanced,,CAPAN-2: 162.1;SH-SY5Y: 119.5;WM-115: 273.5
95,TACR1,"NK1R, NKIR, SPR, TAC1R",ENSG00000115353,Tachykinin receptor 1,2,75046463-75199700,"FDA approved drug targets, G-protein coupled receptors, Predicted membrane proteins",Evidence at protein level,HPA074573,Enhanced,,,,,Mixed,Tissue enhanced,,"cervix, uterine: 7.3",fallopian tube: 4.7,Not detected,,
96,TFF3,"HITF, ITF",ENSG00000160180,Trefoil factor 3,21,42311667-42315651,"Predicted intracellular proteins, Predicted secreted proteins",Evidence at protein level,"CAB020681, HPA035464",Enhanced,,Approved,Nucleus<br>Nucleoli,Endometrial cancer:5.60e-6 (favourable),Expressed in all,Tissue enhanced,,"cervix, uterine: 470.7;colon: 496.2;rectum: 504.3;thyroid gland: 620.1",small intestine: 457.0,Cell line enhanced,,MCF7: 63.2;SCLC-21H: 28.3;T-47d: 35.0;TIME: 85.5
97,TGM2,TGC,ENSG00000198959,Transglutaminase 2,20,38127387-38166578,"Enzymes, Predicted intracellular proteins",Evidence at protein level,"CAB002598, HPA021019, HPA029518",Enhanced,,Approved,Plasma membrane<br>Cytosol,"Renal cancer:1.67e-7 (unfavourable), Pancreatic cancer:2.97e-4 (unfavourable)",Expressed in all,Tissue enhanced,,"cervix, uterine: 461.0",placenta: 319.8,Cell line enhanced,,CAPAN-2: 1300.3;EFO-21: 458.7;HUVEC TERT2: 559.8;TIME: 720.5
98,THSD4,"ADAMTSL6, FLJ13710, FVSY9334, PRO34005",ENSG00000187720,Thrombospondin type 1 domain containing 4,15,71096952-71783383,"Predicted membrane proteins, Predicted secreted proteins",Evidence at protein level,HPA026845,,,Approved,Nucleus<br>Nucleoli,,Mixed,Tissue enhanced,,"cervix, uterine: 160.5",fallopian tube: 59.6,Cell line enhanced,,BJ hTERT+: 43.1;TIME: 54.2
99,TMC1,"DFNA36, DFNB11, DFNB7",ENSG00000165091,Transmembrane channel like 1,9,72521801-72836351,"Disease related genes, Predicted membrane proteins",Evidence at protein level,,,,,,,Not detected,Tissue enhanced,,"cervix, uterine: 1.6",placenta: 1.0,Cell line enhanced,,BEWO: 3.1;HAP1: 6.7;NTERA-2: 3.0;U-266/70: 1.6;U-266/84: 1.5
100,TMEM119,,ENSG00000183160,Transmembrane protein 119,12,108589846-108598320,"Predicted membrane proteins, Predicted secreted proteins",Evidence at protein level,"HPA051870, HPA052650",Enhanced,,,,"Renal cancer:2.06e-6 (unfavourable), Ovarian cancer:8.37e-4 (unfavourable)",Expressed in all,Tissue enhanced,,"cervix, uterine: 93.0",gallbladder: 55.2,Cell line enhanced,,ASC diff: 378.8;ASC TERT1: 106.4;BJ hTERT+: 134.8;HSkMC: 171.1
101,TMEM132C,"DKFZp761O2018, PPP1R152",ENSG00000181234,Transmembrane protein 132C,12,128267403-128707915,Predicted membrane proteins,Evidence at protein level,"HPA015633, HPA015984",,,Supported,Centrosome<br>Cytosol,,Tissue enhanced,Tissue enhanced,,"adipose tissue: 34.8;cervix, uterine: 24.1",fallopian tube: 15.9,Group enriched,5.0,AF22: 3.7;ASC diff: 3.5;Daudi: 4.4
102,TMEM211,bA9F11.1,ENSG00000206069,Transmembrane protein 211,22,24934954-24946695,Predicted membrane proteins,Evidence at transcript level,HPA066784,Uncertain,,,,,Tissue enhanced,Tissue enhanced,,"cervix, uterine: 3.7;stomach: 2.7",salivary gland: 1.4,Not detected,,
103,TMEM260,"C14orf101, FLJ20392",ENSG00000070269,Transmembrane protein 260,14,56488354-56650606,"Predicted intracellular proteins, Predicted membrane proteins",Evidence at protein level,HPA003502,Uncertain,,Approved,Nucleus<br>Focal adhesion sites<br>Cytosol,Lung cancer:7.11e-4 (favourable),Expressed in all,Tissue enhanced,,"cervix, uterine: 63.5",thyroid gland: 14.1,Expressed in all,,
104,TWIST2,"bHLHa39, Dermo-1, DERMO1",ENSG00000233608,Twist family bHLH transcription factor 2,2,238848032-238910543,"Disease related genes, Predicted intracellular proteins, Transcription factors",Evidence at protein level,HPA062870,,,Supported,Nucleus<br>Nucleoli,,Mixed,Tissue enhanced,,"cervix, uterine: 40.1",adipose tissue: 27.3,Cell line enhanced,,ASC diff: 104.1;BJ: 108.5;BJ hTERT+: 326.5;fHDF/TERT166: 143.5;U-2197: 143.4
105,WISP2,"CCN5, CT58, CTGF-L",ENSG00000064205,WNT1 inducible signaling pathway protein 2,20,44714844-44728509,"Plasma proteins, Predicted secreted proteins",Evidence at protein level,CAB019273,Approved,,,,,Tissue enhanced,Tissue enhanced,,"cervix, uterine: 459.5;ovary: 167.2",breast: 70.0,Cell line enhanced,,ASC TERT1: 71.5;HeLa: 40.1;U-2197: 313.4
106,XKR5,,ENSG00000275591,XK related 5,8,6808517-6835644,Predicted membrane proteins,Evidence at transcript level,,,,,,,Not detected,Tissue enhanced,,"cervix, uterine: 1.0",testis: 0.6,Cell line enhanced,,AF22: 3.0;NTERA-2: 1.9;SCLC-21H: 1.8;SH-SY5Y: 3.6
