,Gene,Gene synonym,Ensembl,Gene description,Chromosome,Position,Protein class,Evidence,Antibody,Reliability (IH),Reliability (Mouse Brain),Reliability (IF),Subcellular location,Prognostic p-value,RNA cancer category,RNA tissue category,RNA TS,RNA TS TPM,TPM max in non-specific,RNA cell line category,RNA CS,RNA CS TPM
62,RERG,MGC15754,ENSG00000134533,RAS like estrogen regulated growth inhibitor,12,15107783-15348675,Predicted intracellular proteins,Evidence at protein level,HPA041387,Approved,,,,Endometrial cancer:7.56e-4 (unfavourable),Expressed in all,Tissue enhanced,,endometrium: 141.5,smooth muscle: 125.5,Group enriched,5.0,AN3-CA: 14.0;BEWO: 32.9;T-47d: 62.0;U-2 OS: 22.6
63,RPRM,"FLJ90327, REPRIMO",ENSG00000177519,"Reprimo, TP53 dependent G2 arrest mediator candidate",2,153477338-153478808,Predicted membrane proteins,Evidence at protein level,,,,,,,Group enriched,Tissue enhanced,,cerebral cortex: 21.2;endometrium: 21.8,smooth muscle: 17.4,Group enriched,6.0,HEK93: 22.9;MCF7: 21.9;NTERA-2: 19.8;SCLC-21H: 8.5;SH-SY5Y: 8.7
64,RSPO1,"FLJ40906, RSPONDIN",ENSG00000169218,R-spondin 1,1,37611350-37634923,"Disease related genes, Predicted intracellular proteins, Predicted secreted proteins",Evidence at protein level,HPA046154,Uncertain,,,,,Tissue enriched,Tissue enhanced,,endometrium: 43.4;fallopian tube: 33.1,smooth muscle: 21.2,Cell line enhanced,,NTERA-2: 1.3
65,RSPO3,"FLJ14440, THSD2",ENSG00000146374,R-spondin 3,6,127118604-127197765,"Cancer-related genes, Predicted secreted proteins",Evidence at protein level,HPA029957,Approved,,,,,Mixed,Tissue enhanced,,endometrium: 103.2;smooth muscle: 102.9,placenta: 73.2,Cell line enhanced,,A549: 24.0;U-138 MG: 5.6;U-87 MG: 5.4
66,RXFP1,"LGR7, RXFPR1",ENSG00000171509,Relaxin/insulin like family peptide receptor 1,4,158315311-158653372,"G-protein coupled receptors, Predicted membrane proteins",Evidence at protein level,HPA027067,Approved,,,,,Tissue enriched,Tissue enhanced,,cerebral cortex: 21.6;endometrium: 10.1,adrenal gland: 5.7,Group enriched,6.0,EFO-21: 26.8;HEL: 8.8;RPTEC TERT1: 10.0
67,SERTM1,C13orf36,ENSG00000180440,Serine rich and transmembrane domain containing 1,13,36673912-36697839,Predicted membrane proteins,Evidence at protein level,"HPA054814, HPA070485",Uncertain,,Supported,Vesicles,,Tissue enhanced,Tissue enhanced,,cerebral cortex: 47.6;endometrium: 37.7;fallopian tube: 29.6,smooth muscle: 24.8,Cell line enhanced,,HAP1: 1.2;HEK93: 1.3;NTERA-2: 3.5;SH-SY5Y: 2.1
68,SLC7A3,"ATRC3, CAT-3, FLJ14541",ENSG00000165349,Solute carrier family 7 member 3,X,70925582-70931125,"Predicted membrane proteins, Transporters",Evidence at protein level,HPA003629,Approved,,,,,Tissue enriched,Tissue enhanced,,endometrium: 7.8;prostate: 9.9;seminal vesicle: 7.5,smooth muscle: 4.1,Cell line enhanced,,HAP1: 66.1;NTERA-2: 130.6;REH: 25.9
69,SLITRK3,KIAA0848,ENSG00000121871,SLIT and NTRK like family member 3,3,165186720-165197109,"Predicted membrane proteins, Predicted secreted proteins",Evidence at protein level,"HPA017636, HPA048042",Enhanced,,Approved,Mitochondria,,Tissue enriched,Tissue enhanced,,cerebral cortex: 17.3;endometrium: 12.3,fallopian tube: 9.8,Cell line enhanced,,AF22: 2.6;HAP1: 2.3;SCLC-21H: 1.7
70,SNCAIP,SYPH1,ENSG00000064692,Synuclein alpha interacting protein,5,122311354-122464219,"Disease related genes, Predicted intracellular proteins",Evidence at protein level,HPA064687,Uncertain,,Supported,Nucleoplasm<br>Cytoplasmic bodies,,Mixed,Tissue enhanced,,endometrium: 29.8;ovary: 43.3,"cervix, uterine: 25.8",Cell line enhanced,,AF22: 4.9;BJ hTERT+: 3.9;RPMI-8226: 3.7
71,SOX17,,ENSG00000164736,SRY-box 17,8,54457935-54460888,"Cancer-related genes, Disease related genes, Predicted intracellular proteins, Transcription factors",Evidence at protein level,"CAB025594, HPA068399",Enhanced,,Approved,Nucleoplasm,Endometrial cancer:2.76e-4 (favourable),Group enriched,Tissue enhanced,,"cervix, uterine: 30.2;endometrium: 32.2;fallopian tube: 30.1",adipose tissue: 14.7,Cell line enriched,8.0,EFO-21: 102.6
72,SP5,,ENSG00000204335,Sp5 transcription factor,2,170715351-170718078,"Predicted intracellular proteins, Transcription factors",Evidence at transcript level,HPA074123,,,Approved,Nucleus<br>Nucleoli,,Mixed,Tissue enhanced,,endometrium: 3.9,stomach: 2.3,Group enriched,12.0,CACO-2: 23.0;Hep G2: 83.0
73,SPON2,DIL1,ENSG00000159674,Spondin 2,4,1166932-1208962,"Plasma proteins, Predicted intracellular proteins, Predicted secreted proteins",Evidence at protein level,"HPA040170, HPA066095",Uncertain,,Approved,Vesicles,"Endometrial cancer:2.03e-4 (favourable), Urothelial cancer:9.22e-4 (unfavourable)",Tissue enriched,Tissue enhanced,,endometrium: 105.2;prostate: 113.0,"cervix, uterine: 53.6",Group enriched,6.0,HHSteC: 216.0;HSkMC: 330.1
74,SYTL4,,ENSG00000102362,Synaptotagmin like 4,X,100674491-100732123,Predicted intracellular proteins,Evidence at protein level,"HPA001475, HPA001589",Approved,,Approved,Nucleoplasm<br>Microtubule organizing center<br>Cytosol,Renal cancer:2.09e-4 (unfavourable),Expressed in all,Tissue enhanced,,endometrium: 71.5;ovary: 83.7,smooth muscle: 49.0,Cell line enhanced,,HAP1: 30.4;HMC-1: 52.7;RT4: 32.5;TIME: 28.4
75,TCF23,"bHLHa24, OUT",ENSG00000163792,Transcription factor 23,2,27149004-27156974,"Predicted intracellular proteins, Transcription factors",Evidence at transcript level,,,,,,,Mixed,Tissue enhanced,,endometrium: 33.8;ovary: 22.7;smooth muscle: 30.8,fallopian tube: 13.9,Cell line enriched,7.0,THP-1: 2.3
76,TGFB1I1,"ARA55, Hic-5, TSC-5",ENSG00000140682,Transforming growth factor beta 1 induced transcript 1,16,31471585-31477960,Predicted intracellular proteins,Evidence at protein level,CAB020844,Enhanced,,Supported,Focal adhesion sites<br>Cytosol,"Renal cancer:6.06e-8 (unfavourable), Urothelial cancer:7.73e-5 (unfavourable)",Expressed in all,Tissue enhanced,,endometrium: 137.4;smooth muscle: 150.3,seminal vesicle: 104.2,Mixed,,
77,TMEM158,"p40BBp, RIS1",ENSG00000249992,Transmembrane protein 158 (gene/pseudogene),3,45224466-45226278,Predicted membrane proteins,Evidence at transcript level,HPA074974,Approved,,,,"Renal cancer:5.42e-9 (unfavourable), Prostate cancer:6.43e-5 (favourable)",Mixed,Tissue enhanced,,endometrium: 32.6;seminal vesicle: 32.1,smooth muscle: 25.7,Cell line enhanced,,BJ hTERT+: 274.2;U-138 MG: 137.8;U-87 MG: 447.8
78,TMEM200A,"KIAA1913, TTMC",ENSG00000164484,Transmembrane protein 200A,6,130365734-130443063,Predicted membrane proteins,Evidence at protein level,HPA014396,Uncertain,,,,Renal cancer:3.92e-4 (favourable),Mixed,Tissue enhanced,,endometrium: 65.1,smooth muscle: 29.4,Cell line enhanced,,HBF TERT88: 39.5;hTEC/SVTERT24-B: 66.8
79,TMEM200B,TTMB,ENSG00000253304,Transmembrane protein 200B,1,29119428-29123935,Predicted membrane proteins,Evidence at transcript level,HPA055254,Uncertain,,,,,Mixed,Tissue enhanced,,endometrium: 69.1,seminal vesicle: 54.2,Cell line enhanced,,BJ hTERT+ SV40 Large T+ RasG12V: 28.3
80,TNFAIP8L3,FLJ41287,ENSG00000183578,TNF alpha induced protein 8 like 3,15,51056598-51105276,Predicted intracellular proteins,Evidence at protein level,"HPA048372, HPA077484",Uncertain,,Approved,Nucleoplasm<br>Cytosol,Urothelial cancer:3.51e-4 (unfavourable),Expressed in all,Tissue enhanced,,endometrium: 137.0;smooth muscle: 122.3,fallopian tube: 38.9,Cell line enhanced,,ASC TERT1: 61.0;HUVEC TERT2: 64.8;LHCN-M2: 60.7;TIME: 85.7
81,TRPC4,"HTRP4, TRP4",ENSG00000133107,Transient receptor potential cation channel subfamily C member 4,13,37636636-37870425,"Plasma proteins, Predicted membrane proteins, Transporters, Voltage-gated ion channels",Evidence at protein level,,,,,,,Mixed,Tissue enhanced,,endometrium: 18.6;seminal vesicle: 12.1;smooth muscle: 18.5,prostate: 10.8,Cell line enhanced,,AF22: 8.0;BJ: 16.3;BJ hTERT+ SV40 Large T+: 7.5;fHDF/TERT166: 14.3;U-2197: 8.0
82,TSPAN2,"FLJ12082, TSN2, TSPAN-2",ENSG00000134198,Tetraspanin 2,1,115048011-115089500,Predicted membrane proteins,Evidence at protein level,HPA015640,Uncertain,,Approved,Nucleoplasm,"Renal cancer:8.48e-7 (unfavourable), Endometrial cancer:8.89e-4 (unfavourable)",Mixed,Tissue enhanced,,endometrium: 71.7;smooth muscle: 64.6,seminal vesicle: 40.5,Cell line enhanced,,EFO-21: 58.1;U-937: 21.9
83,TUNAR,"HI-LNC78, LINC00617, TUNA",ENSG00000250366,TCL1 upstream neural differentiation-associated RNA,14,95876392-95925571,Predicted membrane proteins,Evidence at transcript level,,,,,,Renal cancer:1.55e-4 (favourable),Mixed,Tissue enhanced,,cerebral cortex: 4.0;endometrium: 1.8;fallopian tube: 2.5,seminal vesicle: 1.3,Cell line enhanced,,AF22: 3.2;NTERA-2: 6.8;SCLC-21H: 7.9
84,TWIST1,"ACS3, bHLHa38, BPES2, BPES3, CRS, CRS1, H-twist, SCS, TWIST",ENSG00000122691,Twist family bHLH transcription factor 1,7,19020991-19117672,"Cancer-related genes, Disease related genes, Predicted intracellular proteins, Transcription factors",Evidence at protein level,,,,,,,Mixed,Tissue enhanced,,adipose tissue: 22.7;endometrium: 30.7,placenta: 17.3,Cell line enriched,6.0,SH-SY5Y: 272.1
85,WNT5A,hWNT5A,ENSG00000114251,Wnt family member 5A,3,55465715-55490539,"Disease related genes, Plasma proteins, Predicted secreted proteins",Evidence at protein level,,,,,,Colorectal cancer:2.94e-5 (favourable),Expressed in all,Tissue enhanced,,endometrium: 45.3,urinary bladder: 35.4,Cell line enhanced,,BJ: 189.9;BJ hTERT+: 249.3;SiHa: 371.6;U-87 MG: 239.2
86,WT1,"AWT1, GUD, NPHS4, WAGR, WIT-2",ENSG00000184937,Wilms tumor 1,11,32387775-32435630,"Cancer-related genes, Disease related genes, Predicted intracellular proteins, Transcription factors",Evidence at protein level,"CAB000327, HPA035717, HPA053848",Enhanced,,Supported,Nucleoplasm,,Tissue enriched,Tissue enhanced,,endometrium: 112.9;fallopian tube: 126.5;smooth muscle: 80.2,testis: 55.1,Cell line enhanced,,HEL: 23.8;HMC-1: 28.7;K-562: 21.7;NB-4: 40.6;THP-1: 20.5
