,Gene,Gene synonym,Ensembl,Gene description,Chromosome,Position,Protein class,Evidence,Antibody,Reliability (IH),Reliability (Mouse Brain),Reliability (IF),Subcellular location,Prognostic p-value,RNA cancer category,RNA tissue category,RNA TS,RNA TS TPM,TPM max in non-specific,RNA cell line category,RNA CS,RNA CS TPM
81,GAN,"GAN1, KLHL16",ENSG00000261609,Gigaxonin,16,81314952-81390884,"Disease related genes, Plasma proteins, Predicted intracellular proteins",Evidence at protein level,"CAB011825, HPA049473",Approved,,Supported,Microtubules,,Mixed,Tissue enriched,6,skin: 29.5,cerebral cortex: 5.0,Mixed,,
82,GJB4,CX30.3,ENSG00000189433,Gap junction protein beta 4,1,34759741-34763724,"Disease related genes, Predicted membrane proteins",Evidence at protein level,HPA055112,,,Supported,Cell Junctions,"Pancreatic cancer:3.24e-5 (unfavourable), Cervical cancer:5.48e-4 (favourable)",Group enriched,Tissue enriched,6,skin: 27.7,epididymis: 4.6,Cell line enhanced,,A-431: 4.0;HaCaT: 5.8;HBEC3-KT: 3.1;hTCEpi: 2.0;RPTEC TERT1: 1.9;RT4: 2.4
83,GP1BB,"CD42c, GPIbbeta",ENSG00000203618,Glycoprotein Ib platelet beta subunit,22,19722945-19724771,"CD markers, Disease related genes, Predicted membrane proteins",Evidence at protein level,,,,,,,Not detected,Tissue enriched,6,skin: 2.8,spleen: 0.4,Cell line enhanced,,K-562: 8.8;NB-4: 5.1;REH: 8.9;SH-SY5Y: 4.7;U-2 OS: 9.7
84,IGFL2,UNQ645,ENSG00000204866,IGF like family member 2,19,46143106-46161299,"Predicted intracellular proteins, Predicted secreted proteins",Evidence at transcript level,HPA059137,Uncertain,,Approved,Nucleoplasm<br>Plasma membrane,,Mixed,Tissue enriched,6,skin: 35.5,parathyroid gland: 6.1,Cell line enriched,33.0,CACO-2: 68.3
85,KLC3,"KLC2L, KLCt, KNS2B",ENSG00000104892,Kinesin light chain 3,19,45333434-45351520,Predicted intracellular proteins,Evidence at protein level,"HPA052797, HPA056508",Approved,,Approved,Nucleoplasm<br>Actin filaments<br>Cytosol,Endometrial cancer:1.46e-4 (unfavourable),Mixed,Tissue enriched,6,skin: 63.9,esophagus: 10.0,Cell line enhanced,,A-431: 31.4;HaCaT: 14.3
86,KLK5,"KLK-L2, SCTE",ENSG00000167754,Kallikrein related peptidase 5,19,50943303-50953093,"Cancer-related genes, Enzymes, Predicted secreted proteins",Evidence at protein level,"HPA014343, CAB025503, CAB026341",Enhanced,,,,"Urothelial cancer:3.85e-6 (unfavourable), Endometrial cancer:2.33e-4 (unfavourable), Lung cancer:9.79e-4 (unfavourable)",Tissue enhanced,Tissue enriched,6,skin: 213.5,breast: 37.8,Group enriched,41.0,A-431: 414.4;HaCaT: 396.7
87,LCE4A,"LEP8, SPRL4A",ENSG00000187170,Late cornified envelope 4A,1,152708160-152709491,Predicted intracellular proteins,Evidence at protein level,,,,,,,Not detected,Tissue enriched,6,skin: 5.1,breast: 0.8,Not detected,,
88,LCE5A,"LEP18, SPRL5A",ENSG00000186207,Late cornified envelope 5A,1,152510844-152512177,Predicted intracellular proteins,Evidence at protein level,,,,,,,Tissue enhanced,Tissue enriched,6,skin: 94.0,breast: 16.8,Not detected,,
89,PNPLA1,"dJ50J22.1, FLJ38755",ENSG00000180316,Patatin like phospholipase domain containing 1,6,36243203-36312229,"Disease related genes, Predicted intracellular proteins",Evidence at protein level,HPA037853,,,Uncertain,Intermediate filaments,,Mixed,Tissue enriched,6,skin: 35.0,kidney: 5.6,Cell line enriched,5.0,U-937: 15.5
90,SPRR4,,ENSG00000184148,Small proline rich protein 4,1,152970666-152972574,Predicted intracellular proteins,Evidence at protein level,HPA055963,Enhanced,,,,,Tissue enhanced,Tissue enriched,6,skin: 48.3,breast: 7.8,Not detected,,
91,TINCR,"FLJ90734, LINC00036, NCRNA00036, onco-lncRNA-16, PLAC2",ENSG00000223573,Tissue differentiation-inducing non-protein coding RNA,19,5558167-5568034,Predicted intracellular proteins,Evidence at transcript level,,,,,,,Mixed,Tissue enriched,6,skin: 107.2,placenta: 19.0,Cell line enhanced,,BEWO: 31.4;HaCaT: 25.8;SK-BR-3: 31.6
92,CD207,"CLEC4K, Langerin",ENSG00000116031,CD207 molecule,2,70830214-70835822,"CD markers, Disease related genes, Predicted membrane proteins",Evidence at protein level,"CAB002222, HPA011216",Enhanced,,Uncertain,Cytosol,,Mixed,Tissue enriched,5,skin: 104.0,esophagus: 19.4,Cell line enhanced,,AN3-CA: 8.3;HAP1: 2.2;SH-SY5Y: 1.3;T-47d: 1.5
93,KLK14,KLK-L6,ENSG00000129437,Kallikrein related peptidase 14,19,51077495-51084245,"Cancer-related genes, Enzymes, Plasma proteins, Predicted secreted proteins",Evidence at protein level,CAB026228,Uncertain,,,,,Tissue enhanced,Tissue enriched,5,skin: 10.4,breast: 2.0,Cell line enhanced,,HaCaT: 8.7;U-266/84: 3.7
94,MT4,MTIV,ENSG00000102891,Metallothionein 4,16,56565049-56568957,Predicted intracellular proteins,Evidence at transcript level,,,,,,,Group enriched,Tissue enriched,5,skin: 13.7,testis: 2.6,Not detected,,
95,PLA2G4F,PLA2G4F/Z,ENSG00000168907,Phospholipase A2 group IVF,15,42139034-42156636,"Enzymes, Predicted intracellular proteins, RAS pathway related proteins",Evidence at protein level,"HPA042713, HPA056752",Enhanced,,Approved,Nucleus<br>Vesicles,Endometrial cancer:2.00e-4 (unfavourable),Mixed,Tissue enriched,5,skin: 92.5,lung: 18.4,Cell line enhanced,,hTCEpi: 1.4;RT4: 6.6
96,SERPINB12,YUKOPIN,ENSG00000166634,Serpin family B member 12,18,63556160-63567011,"Plasma proteins, Predicted intracellular proteins",Evidence at protein level,,,,,,Head and neck cancer:1.76e-4 (favourable),Group enriched,Tissue enriched,5,skin: 78.3,esophagus: 15.2,Not detected,,
