,Gene,Gene synonym,Ensembl,Gene description,Chromosome,Position,Protein class,Evidence,Antibody,Reliability (IH),Reliability (Mouse Brain),Reliability (IF),Subcellular location,Prognostic p-value,RNA cancer category,RNA tissue category,RNA TS,RNA TS TPM,TPM max in non-specific,RNA cell line category,RNA CS,RNA CS TPM
66,MISP,"C19orf21, Caprice, DKFZp686H18209, MISP1",ENSG00000099812,Mitotic spindle positioning,19,751126-764318,Predicted intracellular proteins,Evidence at protein level,"HPA049511, HPA062232",Enhanced,,Enhanced,Plasma membrane<br>Focal adhesion sites,,Tissue enhanced,Group enriched,6,colon: 94.7;duodenum: 173.3;rectum: 52.6;small intestine: 217.1,stomach: 21.6,Cell line enhanced,,A549: 110.0;HaCaT: 79.4;hTCEpi: 59.7;SK-BR-3: 101.1
67,MOGAT3,"DC7, DGAT2L2, MGAT3",ENSG00000106384,Monoacylglycerol O-acyltransferase 3,7,101195007-101201021,"Enzymes, Predicted membrane proteins",Evidence at protein level,HPA011940,Uncertain,,Approved,Centrosome,,Tissue enhanced,Group enriched,6,colon: 11.3;duodenum: 30.4;rectum: 11.9;small intestine: 33.6,liver: 3.4,Cell line enhanced,,CACO-2: 2.9;Hep G2: 8.1
68,MUC13,DRCC1,ENSG00000173702,"Mucin 13, cell surface associated",3,124905442-124953819,"Predicted membrane proteins, Predicted secreted proteins",Evidence at protein level,HPA045163,Enhanced,,,,Renal cancer:9.73e-5 (unfavourable),Tissue enhanced,Group enriched,6,colon: 301.8;duodenum: 614.7;rectum: 330.1;small intestine: 555.7,appendix: 79.5,Cell line enhanced,,A549: 6.6;CACO-2: 5.3;CAPAN-2: 11.9;Karpas-707: 5.6
69,NEU4,,ENSG00000204099,Neuraminidase 4,2,241808825-241817413,"Enzymes, Predicted intracellular proteins",Evidence at protein level,"HPA037394, HPA037395",Uncertain,,,,,Group enriched,Group enriched,6,bone marrow: 2.4;cerebral cortex: 6.3;colon: 8.3;duodenum: 5.6;liver: 4.1;rectum: 3.7;small intestine: 5.3,"fallopian tube,gallbladder: 0.7",Group enriched,20.0,Hep G2: 26.3;HMC-1: 45.5
70,SLC17A4,KIAA2138,ENSG00000146039,Solute carrier family 17 member 4,6,25754699-25781191,"Predicted membrane proteins, Transporters",Evidence at transcript level,HPA055564,Approved,,,,,Group enriched,Group enriched,6,colon: 20.4;duodenum: 28.6;gallbladder: 25.4;liver: 22.3;rectum: 28.9;small intestine: 35.0,pancreas: 4.2,Cell line enriched,5.0,RPTEC TERT1: 1.1
71,SPINK4,"MGC133107, PEC-60",ENSG00000122711,"Serine peptidase inhibitor, Kazal type 4",9,33218365-33248567,"Predicted intracellular proteins, Predicted secreted proteins",Evidence at protein level,HPA007286,Enhanced,,Approved,Nucleus<br>Golgi apparatus<br>Vesicles,Colorectal cancer:8.85e-5 (favourable),Group enriched,Group enriched,6,colon: 631.8;duodenum: 266.4;rectum: 1071.3;small intestine: 734.5,appendix: 107.1,Cell line enriched,8.0,HMC-1: 152.9
72,TPH1,"TPH, TPRH",ENSG00000129167,Tryptophan hydroxylase 1,11,18017564-18042426,"Enzymes, FDA approved drug targets, Predicted intracellular proteins",Evidence at protein level,"CAB010767, HPA022483",Enhanced,,Uncertain,Cytosol,,Mixed,Group enriched,6,colon: 8.8;duodenum: 10.2;rectum: 21.0;small intestine: 12.6;stomach: 15.5,prostate: 2.4,Mixed,,
73,TRIM31,"C6orf13, HCG1, HCGI, RNF",ENSG00000204616,Tripartite motif containing 31,6,30102897-30113106,"Enzymes, Predicted intracellular proteins",Evidence at protein level,HPA046400,Uncertain,,,,,Group enriched,Group enriched,6,colon: 10.0;small intestine: 2.3;stomach: 2.1;urinary bladder: 2.7,duodenum: 0.7,Cell line enriched,527.0,RT4: 232.7
74,URAD,PRHOXNB,ENSG00000183463,Ureidoimidazoline (2-oxo-4-hydroxy-4-carboxy-5-) decarboxylase,13,27977714-27988654,"Enzymes, Predicted intracellular proteins",Evidence at transcript level,HPA038972,Uncertain,,,,,Tissue enriched,Group enriched,6,colon: 12.6;duodenum: 8.3;small intestine: 17.9,appendix: 2.3,Group enriched,12.0,BEWO: 2.6;CACO-2: 2.1
75,ZG16,"hZG16, JCLN, JCLN1, ZG16A",ENSG00000174992,Zymogen granule protein 16,16,29778240-29782973,Predicted secreted proteins,Evidence at protein level,"HPA052066, HPA052512",Enhanced,,,,,Tissue enriched,Group enriched,6,colon: 363.4;rectum: 502.4;small intestine: 121.4,duodenum: 57.7,Cell line enhanced,,SK-BR-3: 1.7
76,B3GALT5,"B3GalT-V, B3T5, beta3Gal-T5, GLCT5",ENSG00000183778,"Beta-1,3-galactosyltransferase 5",21,39556442-39673137,"Predicted intracellular proteins, Predicted secreted proteins",Evidence at protein level,"HPA054092, HPA054684",Approved,,,,Endometrial cancer:6.36e-4 (favourable),Mixed,Group enriched,5,colon: 22.7;duodenum: 27.5;gallbladder: 8.6;rectum: 40.5;small intestine: 37.2,stomach: 5.0,Group enriched,5.0,CAPAN-2: 20.6;NTERA-2: 6.3;RPTEC TERT1: 20.7;SCLC-21H: 5.4
77,FOXA3,HNF3G,ENSG00000170608,Forkhead box A3,19,45863989-45873797,"Predicted intracellular proteins, Transcription factors",Evidence at protein level,"CAB015154, HPA054034",Uncertain,,Approved,Nucleoplasm,,Mixed,Group enriched,5,colon: 16.7;duodenum: 10.3;liver: 32.5;pancreas: 9.8;rectum: 17.9;small intestine: 13.9;stomach: 33.8,gallbladder: 3.6,Cell line enhanced,,CACO-2: 8.4;HDLM-2: 11.2;Hep G2: 18.9;K-562: 20.1;NTERA-2: 10.8
78,IL22RA1,"CRF2-9, IL22R",ENSG00000142677,Interleukin 22 receptor subunit alpha 1,1,24119771-24143121,Predicted membrane proteins,Evidence at protein level,,,,,,,Mixed,Group enriched,5,colon: 11.3;duodenum: 20.2;esophagus: 10.1;pancreas: 26.1;rectum: 10.9;skin: 38.7;small intestine: 31.3,gallbladder: 4.0,Cell line enhanced,,CACO-2: 9.3;HaCaT: 4.5;Hep G2: 5.5
79,LRRC31,FLJ23259,ENSG00000114248,Leucine rich repeat containing 31,3,169839179-169869930,Predicted intracellular proteins,Evidence at protein level,HPA037548,Uncertain,,,,,Mixed,Group enriched,5,colon: 18.2;duodenum: 8.8;rectum: 24.3;small intestine: 11.0;stomach: 9.8,liver: 2.8,Cell line enhanced,,EFO-21: 1.8;HAP1: 1.4;RPTEC TERT1: 1.6
80,NOS2,"HEP-NOS, iNOS, NOS, NOS2A",ENSG00000007171,Nitric oxide synthase 2,17,27756766-27800499,"Cancer-related genes, Enzymes, FDA approved drug targets, Plasma proteins, Predicted intracellular proteins",Evidence at protein level,CAB002014,Approved,,,,,Tissue enhanced,Group enriched,5,appendix: 18.9;colon: 7.0;duodenum: 12.3;rectum: 9.8;small intestine: 24.1;urinary bladder: 6.5,smooth muscle: 2.5,Group enriched,8.0,CACO-2: 13.0;SCLC-21H: 14.7
81,SATB2,"FLJ21474, KIAA1034",ENSG00000119042,SATB homeobox 2,2,199269500-199471266,"Disease related genes, Predicted intracellular proteins, Transcription factors",Evidence at protein level,"HPA001042, CAB023669, HPA029543, CAB062562, CAB067751, CAB068229, CAB068230, CAB068231",Enhanced,,Supported,Nucleoplasm,Renal cancer:5.37e-8 (favourable),Tissue enhanced,Group enriched,5,cerebral cortex: 22.7;colon: 34.1;rectum: 43.2,small intestine: 6.3,Mixed,,
82,SULT1B1,ST1B2,ENSG00000173597,Sulfotransferase family 1B member 1,4,69721162-69787961,"Plasma proteins, Predicted intracellular proteins",Evidence at protein level,HPA002107,Enhanced,,Approved,Nucleoplasm<br>Golgi apparatus,,Group enriched,Group enriched,5,colon: 68.9;duodenum: 99.0;rectum: 67.1;small intestine: 103.7;stomach: 41.6,appendix: 13.8,Group enriched,6.0,HUVEC TERT2: 92.0;TIME: 29.6;U-2197: 29.2
83,TRPM5,"LTRPC5, MTR1",ENSG00000070985,Transient receptor potential cation channel subfamily M member 5,11,2404515-2423045,"Predicted membrane proteins, Transporters, Voltage-gated ion channels",Evidence at protein level,"HPA042115, HPA043315",Uncertain,,,,,Tissue enhanced,Group enriched,5,colon: 1.0;duodenum: 2.9;epididymis: 2.2;seminal vesicle: 2.5;small intestine: 2.9,"testis,thyroid gland: 0.4",Not detected,,
84,VIP,,ENSG00000146469,Vasoactive intestinal peptide,6,152750798-152759765,"Cancer-related genes, Predicted intracellular proteins, Predicted secreted proteins",Evidence at protein level,"HPA017324, CAB018649, HPA072701",Supported,,Approved,Endoplasmic reticulum,,Group enriched,Group enriched,5,appendix: 209.4;colon: 71.4;rectum: 68.3;small intestine: 52.7;smooth muscle: 58.1,duodenum: 16.8,Cell line enhanced,,SH-SY5Y: 2.8;TIME: 1.6
