,Gene,Gene synonym,Ensembl,Gene description,Chromosome,Position,Protein class,Evidence,Antibody,Reliability (IH),Reliability (Mouse Brain),Reliability (IF),Subcellular location,Prognostic p-value,RNA cancer category,RNA tissue category,RNA TS,RNA TS TPM,TPM max in non-specific,RNA cell line category,RNA CS,RNA CS TPM
63,GK,"GK1, GKD",ENSG00000198814,Glycerol kinase,X,30653359-30731456,"Disease related genes, Enzymes, Potential drug targets, Predicted intracellular proteins, Predicted membrane proteins",Evidence at protein level,HPA060687,Supported,,,,Renal cancer:3.24e-9 (favourable),Expressed in all,Tissue enhanced,,kidney: 111.0,small intestine: 98.6,Mixed,,
64,GLDC,"GCSP, NKH",ENSG00000178445,Glycine decarboxylase,9,6532464-6645783,"Disease related genes, Enzymes, Potential drug targets, Predicted intracellular proteins",Evidence at protein level,"HPA002318, HPA052887",Enhanced,,Supported,Nucleus<br>Mitochondria,"Endometrial cancer:5.24e-5 (unfavourable), Renal cancer:3.50e-4 (favourable)",Tissue enhanced,Tissue enhanced,,kidney: 30.3;liver: 19.9;placenta: 20.1,cerebral cortex: 10.6,Cell line enhanced,,BEWO: 206.9;RPTEC TERT1: 67.4
65,GLOD5,,ENSG00000171433,Glyoxalase domain containing 5,X,48761750-48773648,Predicted intracellular proteins,Evidence at protein level,HPA010667,Uncertain,,Uncertain,Mitochondria,,Mixed,Tissue enhanced,,duodenum: 10.8;kidney: 11.0;small intestine: 10.7,epididymis: 6.8,Cell line enhanced,,MCF7: 1.6
66,GLTPD2,,ENSG00000182327,Glycolipid transfer protein domain containing 2,17,4788959-4790390,Predicted secreted proteins,Evidence at protein level,"HPA058295, HPA065267",Uncertain,,Approved,Vesicles,,Tissue enriched,Tissue enhanced,,duodenum: 11.0;kidney: 12.8;liver: 13.8,small intestine: 7.2,Cell line enhanced,,CACO-2: 8.6;Hep G2: 9.4
67,GPAT3,"AGPAT10, AGPAT9, HMFN0839, LPAAT-theta, MAG1, MGC11324",ENSG00000138678,Glycerol-3-phosphate acyltransferase 3,4,83535914-83605875,"Enzymes, Predicted membrane proteins",Evidence at protein level,"HPA029414, CAB033749",Approved,,Uncertain,Plasma membrane<br>Cytosol,"Renal cancer:2.71e-9 (favourable), Urothelial cancer:8.21e-4 (unfavourable)",Mixed,Tissue enhanced,,kidney: 89.9,duodenum: 40.7,Cell line enhanced,,CAPAN-2: 141.3;U-87 MG: 67.1;WM-115: 52.9
68,GPC5,,ENSG00000179399,Glypican 5,13,91398607-92873682,"Predicted intracellular proteins, Predicted secreted proteins",Evidence at protein level,"HPA040152, HPA044081",Enhanced,,Approved,Nucleus<br>Cytosol,Glioma:5.67e-4 (unfavourable),Tissue enhanced,Tissue enhanced,,cerebral cortex: 15.8;kidney: 8.1;testis: 11.5,lung: 4.9,Group enriched,9.0,CACO-2: 41.2;HeLa: 18.9
69,GRB14,,ENSG00000115290,Growth factor receptor bound protein 14,2,164492812-164621848,Predicted intracellular proteins,Evidence at protein level,"CAB022294, HPA035052, HPA035053",Uncertain,,Approved,Nucleoplasm<br>Cytosol,,Mixed,Tissue enhanced,,epididymis: 6.1;kidney: 6.2;liver: 6.6,testis: 4.3,Cell line enhanced,,HUVEC TERT2: 7.9;RPTEC TERT1: 5.9;TIME: 9.9
70,GSTA1,,ENSG00000243955,Glutathione S-transferase alpha 1,6,52791664-52803910,"Enzymes, Plasma proteins, Predicted intracellular proteins",Evidence at protein level,"HPA004342, HPA048934, HPA053817",Supported,,Supported,Cytosol,"Renal cancer:3.71e-4 (unfavourable), Lung cancer:8.66e-4 (favourable)",Group enriched,Tissue enhanced,,adrenal gland: 1136.4;kidney: 1310.9;liver: 1757.6,small intestine: 1002.9,Cell line enriched,11.0,Hep G2: 245.8
71,HECW1,"KIAA0322, NEDL1",ENSG00000002746,"HECT, C2 and WW domain containing E3 ubiquitin protein ligase 1",7,43112599-43566001,"Enzymes, Predicted intracellular proteins",Evidence at protein level,"HPA007203, HPA007593, HPA007609",Approved,,Supported,Cytosol,,Not detected,Tissue enhanced,,cerebral cortex: 10.9;kidney: 8.2,testis: 3.4,Cell line enhanced,,A549: 3.9;U-266/70: 9.1
72,HGD,"AKU, HGO",ENSG00000113924,"Homogentisate 1,2-dioxygenase",3,120628173-120682571,"Disease related genes, Enzymes, Plasma proteins, Potential drug targets, Predicted intracellular proteins",Evidence at protein level,"HPA047374, HPA052359",Enhanced,,Supported,Golgi apparatus,Endometrial cancer:1.78e-4 (favourable),Tissue enhanced,Tissue enhanced,,kidney: 175.8;liver: 324.3,gallbladder: 87.1,Group enriched,10.0,CACO-2: 38.8;EFO-21: 75.8;Hep G2: 110.3;RPTEC TERT1: 153.1
73,HNF1A,"HNF1, LFB1, MODY3, TCF1",ENSG00000135100,HNF1 homeobox A,12,120978543-121002512,"Cancer-related genes, Predicted intracellular proteins",Evidence at protein level,"CAB010430, HPA035231",Enhanced,,Supported,Nucleoplasm,,Mixed,Tissue enhanced,,duodenum: 15.5;kidney: 10.6;small intestine: 15.7,liver: 6.3,Group enriched,7.0,A549: 8.0;CACO-2: 24.3;Hep G2: 22.1
74,HNF1B,"HNF1beta, LFB3, MODY5, TCF2, VHNF1",ENSG00000275410,HNF1 homeobox B,17,37686432-37745247,"Disease related genes, Predicted intracellular proteins, Transcription factors",Evidence at protein level,"HPA002083, CAB068192",Enhanced,,Supported,Nucleoplasm,"Urothelial cancer:2.51e-6 (favourable), Renal cancer:6.00e-4 (favourable)",Tissue enhanced,Tissue enhanced,,gallbladder: 21.5;kidney: 25.3,lung: 9.6,Cell line enhanced,,A549: 16.8;CACO-2: 17.9;EFO-21: 26.2;RPTEC TERT1: 95.5
75,HOGA1,"C10orf65, DHDPS2, DHDPSL, FLJ37472, NPL2",ENSG00000241935,4-hydroxy-2-oxoglutarate aldolase 1,10,97584323-97612802,"Disease related genes, Enzymes, Potential drug targets, Predicted intracellular proteins",Evidence at protein level,HPA039466,Approved,,,,Renal cancer:9.08e-4 (favourable),Group enriched,Tissue enhanced,,kidney: 53.4;liver: 20.7,heart muscle: 8.5,Cell line enhanced,,EFO-21: 9.0;Hep G2: 17.6;RPTEC TERT1: 23.2
76,HOXD8,"HOX4, HOX4E",ENSG00000175879,Homeobox D8,2,176129694-176132695,"Predicted intracellular proteins, Transcription factors",Evidence at transcript level,,,,,,Lung cancer:3.78e-4 (unfavourable),Mixed,Tissue enhanced,,epididymis: 122.0;kidney: 83.6,ovary: 43.1,Cell line enhanced,,RPTEC TERT1: 56.9
77,HPN,TMPRSS1,ENSG00000105707,Hepsin,19,35040506-35066571,"Cancer-related genes, Enzymes, Predicted intracellular proteins, Predicted membrane proteins",Evidence at protein level,HPA006804,Approved,,,,Renal cancer:5.45e-5 (favourable),Tissue enhanced,Tissue enhanced,,kidney: 99.7;liver: 155.4,prostate: 31.6,Group enriched,7.0,EFO-21: 29.1;Hep G2: 31.2;T-47d: 20.3
78,HS6ST2,,ENSG00000171004,Heparan sulfate 6-O-sulfotransferase 2,X,132626016-132961395,"Predicted membrane proteins, Predicted secreted proteins",Evidence at protein level,"HPA034625, HPA034626",Uncertain,,Supported,Nucleoplasm,Urothelial cancer:6.03e-4 (favourable),Mixed,Tissue enhanced,,kidney: 15.0;ovary: 17.6,placenta: 11.9,Cell line enhanced,,HEK93: 42.3;RH-30: 63.9;SH-SY5Y: 87.0
79,HSD11B2,SDR9C3,ENSG00000176387,Hydroxysteroid 11-beta dehydrogenase 2,16,67430652-67437553,"Disease related genes, Predicted membrane proteins",Evidence at protein level,"CAB032443, HPA042186, HPA056385",Enhanced,,Approved,Vesicles,Renal cancer:9.51e-5 (favourable),Expressed in all,Tissue enhanced,,colon: 151.6;kidney: 173.3,salivary gland: 122.5,Cell line enhanced,,NTERA-2: 11.4;RPMI-8226: 9.6;RT4: 11.0;SCLC-21H: 17.5;SK-BR-3: 10.0
80,IL17RB,"CRL4, EVI27, IL17BR, IL17RH1",ENSG00000056736,Interleukin 17 receptor B,3,53846580-53865800,Predicted membrane proteins,Evidence at protein level,HPA005482,Supported,,,,Renal cancer:6.61e-4 (favourable),Expressed in all,Tissue enhanced,,kidney: 61.7,"cervix, uterine: 29.4",Cell line enhanced,,Hep G2: 40.4
81,INSRR,IRR,ENSG00000027644,Insulin receptor related receptor,1,156840063-156859018,"Enzymes, Predicted membrane proteins",Evidence at protein level,HPA025285,Uncertain,,,,,Not detected,Tissue enhanced,,adrenal gland: 1.8;kidney: 1.4;testis: 2.2,prostate: 0.6,Group enriched,10.0,SCLC-21H: 5.5;SH-SY5Y: 17.2
82,IRX1,IRX-5,ENSG00000170549,Iroquois homeobox 1,5,3596054-3601403,"Plasma proteins, Predicted intracellular proteins, Transcription factors",Evidence at protein level,HPA043160,Uncertain,,Approved,Nucleoplasm<br>Golgi apparatus,,Group enriched,Tissue enhanced,,breast: 7.7;kidney: 5.3;salivary gland: 5.7,lung: 3.6,Cell line enhanced,,AF22: 9.8;REH: 38.0;U-251 MG: 13.8
83,KCNH6,"erg2, HERG2, Kv11.2",ENSG00000173826,Potassium voltage-gated channel subfamily H member 6,17,63523334-63548977,"Predicted membrane proteins, Voltage-gated ion channels",Evidence at protein level,,,,,,,Tissue enhanced,Tissue enhanced,,kidney: 6.1;prostate: 5.4;small intestine: 5.5,duodenum: 2.2,Group enriched,6.0,SCLC-21H: 4.0;SH-SY5Y: 1.4
84,KCNJ15,"IRKK, Kir1.3, Kir4.2",ENSG00000157551,Potassium voltage-gated channel subfamily J member 15,21,38157034-38307357,"Predicted intracellular proteins, Predicted membrane proteins, Voltage-gated ion channels",Evidence at protein level,HPA016702,Approved,,Approved,Vesicles<br>Plasma membrane<br>Cytosol,"Renal cancer:4.09e-10 (favourable), Urothelial cancer:1.95e-4 (favourable)",Tissue enhanced,Tissue enhanced,,kidney: 261.3;thyroid gland: 216.3,lung: 63.4,Cell line enhanced,,ASC TERT1: 48.4;HBEC3-KT: 50.0;RPTEC TERT1: 51.4;RT4: 65.6
85,KCP,"CRIM2, FLJ33365, NET67",ENSG00000135253,Kielin/chordin-like protein,7,128862451-128910719,Predicted secreted proteins,Evidence at transcript level,,,,,,,Mixed,Tissue enhanced,,kidney: 2.7;seminal vesicle: 3.3,gallbladder: 1.5,Cell line enhanced,,CAPAN-2: 8.4;HMC-1: 4.7;U-87 MG: 2.3
86,KIF12,,ENSG00000136883,Kinesin family member 12,9,114086126-114099291,Predicted intracellular proteins,Evidence at protein level,"HPA020192, HPA024127",Uncertain,,Approved,Nucleoplasm,,Mixed,Tissue enhanced,,gallbladder: 36.6;kidney: 46.9,thyroid gland: 33.0,Cell line enhanced,,CACO-2: 6.3;RPTEC TERT1: 31.9;SCLC-21H: 7.6
87,KLHDC7A,FLJ38753,ENSG00000179023,Kelch domain containing 7A,1,18480982-18486126,Predicted intracellular proteins,Evidence at protein level,HPA056616,Uncertain,,Approved,Nuclear speckles,"Renal cancer:7.81e-9 (favourable), Urothelial cancer:1.88e-4 (favourable)",Tissue enhanced,Tissue enhanced,,kidney: 20.8,urinary bladder: 6.4,Cell line enhanced,,A549: 4.7;CAPAN-2: 8.9;EFO-21: 4.8;NTERA-2: 5.6;RPTEC TERT1: 8.6;RT4: 7.4;T-47d: 9.5
88,KMO,,ENSG00000117009,Kynurenine 3-monooxygenase,1,241532134-241595642,"Enzymes, Predicted membrane proteins",Evidence at protein level,"HPA031115, HPA056942",Enhanced,,,,Renal cancer:6.49e-8 (unfavourable),Mixed,Tissue enhanced,,kidney: 32.3;liver: 47.7,spleen: 10.8,Cell line enhanced,,RPMI-8226: 6.1;RPTEC TERT1: 16.3;SK-BR-3: 8.4;U-698: 6.4
89,LGSN,"GLULD1, LGS",ENSG00000146166,"Lengsin, lens protein with glutamine synthetase domain",6,63275951-63319977,Predicted intracellular proteins,Evidence at protein level,"HPA030957, HPA039983",Enhanced,,Approved,Nucleoplasm<br>Vesicles,,Tissue enhanced,Tissue enhanced,,kidney: 2.8;liver: 2.4;placenta: 1.8,testis: 0.7,Cell line enhanced,,A549: 5.5;BEWO: 3.0;CACO-2: 1.6;HeLa: 1.5
90,MEI4,,ENSG00000269964,Meiotic double-stranded break formation protein 4,6,77690658-77926974,Predicted secreted proteins,Evidence at transcript level,,,,,,,Tissue enhanced,Tissue enhanced,,kidney: 4.5;testis: 4.8;thyroid gland: 3.9,adrenal gland: 0.9,Not detected,,
91,MFSD4A,"DKFZp761N1114, FLJ25004, FLJ34577, MFSD4, UNQ3064",ENSG00000174514,Major facilitator superfamily domain containing 4A,1,205568885-205602918,"Predicted intracellular proteins, Predicted membrane proteins",Evidence at protein level,,,,,,"Renal cancer:2.27e-13 (favourable), Lung cancer:4.59e-4 (favourable), Cervical cancer:7.54e-4 (favourable)",Mixed,Tissue enhanced,,kidney: 75.4;stomach: 111.7,cerebral cortex: 50.6,Cell line enhanced,,HMC-1: 1.3;SCLC-21H: 1.9
92,MME,"CALLA, CD10, NEP",ENSG00000196549,Membrane metalloendopeptidase,3,155024124-155183729,"Cancer-related genes, Candidate cardiovascular disease genes, CD markers, Disease related genes, Enzymes, FDA approved drug targets, Plasma proteins, Predicted intracellular proteins, Predicted membrane proteins",Evidence at protein level,"CAB000013, HPA052583, HPA056072",Enhanced,,,,,Mixed,Tissue enhanced,,duodenum: 428.2;kidney: 384.2;small intestine: 401.5,prostate: 162.5,Cell line enhanced,,ASC TERT1: 595.9;BJ hTERT+: 1084.7;HSkMC: 604.7
93,MRO,"B29, C18orf3, FLJ30140",ENSG00000134042,Maestro,18,50795120-50825402,Predicted intracellular proteins,Evidence at transcript level,HPA022011,Approved,,,,,Tissue enriched,Tissue enhanced,,cerebral cortex: 27.5;kidney: 25.5;testis: 54.7,thyroid gland: 10.4,Cell line enhanced,,ASC diff: 1.9;ASC TERT1: 6.0
94,MT1F,MT1,ENSG00000198417,Metallothionein 1F,16,56657694-56660698,Predicted intracellular proteins,Evidence at protein level,,,,,,Renal cancer:2.02e-7 (unfavourable),Expressed in all,Tissue enhanced,,kidney: 285.2;thyroid gland: 817.7,small intestine: 138.4,Cell line enhanced,,HDLM-2: 71.6;NB-4: 79.2;NTERA-2: 77.1;RPTEC TERT1: 250.9
95,MT1G,"MT1, MT1K",ENSG00000125144,Metallothionein 1G,16,56666731-56668065,"Cancer-related genes, Predicted intracellular proteins, Predicted secreted proteins",Evidence at protein level,,,,,,Renal cancer:1.67e-7 (unfavourable),Expressed in all,Tissue enhanced,,kidney: 2350.1;thyroid gland: 4892.2,liver: 1276.9,Cell line enriched,5.0,U-937: 867.7
96,MT1H,MT1,ENSG00000205358,Metallothionein 1H,16,56669814-56671129,Predicted intracellular proteins,Evidence at protein level,,,,,,"Glioma:4.29e-7 (unfavourable), Renal cancer:5.44e-5 (unfavourable)",Tissue enhanced,Tissue enhanced,,kidney: 501.3;small intestine: 335.4;thyroid gland: 541.2,liver: 136.0,Cell line enhanced,,BEWO: 1.1;EFO-21: 3.4;SCLC-21H: 1.0
97,MTNR1A,MEL-1A-R,ENSG00000168412,Melatonin receptor 1A,4,186533655-186555567,"FDA approved drug targets, G-protein coupled receptors, Predicted membrane proteins, Transporters",Evidence at protein level,,,,,,,Not detected,Tissue enhanced,,kidney: 2.2;testis: 1.9,colon: 1.2,Not detected,,
98,NELL1,"FLJ45906, IDH3GL",ENSG00000165973,Neural EGFL like 1,11,20669551-21575681,Predicted secreted proteins,Evidence at protein level,HPA051535,Approved,,,,,Tissue enhanced,Tissue enhanced,,cerebral cortex: 22.9;kidney: 18.8,prostate: 8.8,Cell line enhanced,,HAP1: 4.3;SH-SY5Y: 2.0;U-2 OS: 1.1;WM-115: 1.2
99,NPHS1,"CNF, NPHN",ENSG00000161270,"NPHS1, nephrin",19,35825964-35869287,"Disease related genes, Plasma proteins, Predicted membrane proteins, Predicted secreted proteins",Evidence at protein level,CAB035555,Enhanced,,,,,Mixed,Tissue enhanced,,kidney: 17.7;lymph node: 5.4;pancreas: 5.5,tonsil: 2.3,Cell line enhanced,,HMC-1: 1.1
100,OGDHL,FLJ10851,ENSG00000197444,Oxoglutarate dehydrogenase-like,10,49734643-49762379,"Citric acid cycle related proteins, Predicted intracellular proteins",Evidence at protein level,HPA052497,Enhanced,,Approved,Nucleus<br>Nucleoli fibrillar center<br>Cytosol,Renal cancer:1.21e-14 (favourable),Tissue enhanced,Tissue enhanced,,kidney: 128.4;parathyroid gland: 56.3,liver: 41.6,Cell line enhanced,,AN3-CA: 19.8;RPTEC TERT1: 32.9;SH-SY5Y: 17.3
101,PAH,PH,ENSG00000171759,Phenylalanine hydroxylase,12,102836885-102958410,"Disease related genes, Enzymes, FDA approved drug targets, Predicted intracellular proteins",Evidence at protein level,"HPA028407, HPA031642",Enhanced,,Approved,Endoplasmic reticulum<br>Vesicles,Liver cancer:4.30e-4 (favourable),Tissue enriched,Tissue enhanced,,kidney: 504.6;liver: 722.4,gallbladder: 125.9,Cell line enriched,26.0,Hep G2: 161.3
102,PANK1,"MGC24596, PANK, PANK1a, PANK1b",ENSG00000152782,Pantothenate kinase 1,10,89579497-89645572,"Enzymes, Predicted intracellular proteins",Evidence at protein level,,,,,,"Renal cancer:1.55e-10 (favourable), Liver cancer:1.50e-4 (favourable)",Mixed,Tissue enhanced,,kidney: 46.6;liver: 55.1,duodenum: 20.6,Mixed,,
103,PAQR5,"FLJ20190, MPRG",ENSG00000137819,Progestin and adipoQ receptor family member 5,15,69298947-69407780,Predicted membrane proteins,Evidence at protein level,HPA076729,,,Approved,Vesicles,"Renal cancer:1.47e-14 (favourable), Pancreatic cancer:2.15e-5 (unfavourable)",Mixed,Tissue enhanced,,kidney: 55.8,adrenal gland: 20.8,Cell line enhanced,,A549: 34.9;CAPAN-2: 40.4;HMC-1: 69.7
104,PCK1,PEPCK-C,ENSG00000124253,Phosphoenolpyruvate carboxykinase 1,20,57561080-57568112,"Citric acid cycle related proteins, Disease related genes, Enzymes, Potential drug targets, Predicted intracellular proteins",Evidence at protein level,"HPA006277, HPA006507, CAB017027",Approved,,,,Renal cancer:1.47e-5 (favourable),Tissue enriched,Tissue enhanced,,kidney: 425.9;liver: 319.7,small intestine: 157.6,Cell line enriched,9.0,ASC diff: 14.0
105,PCSK1N,"BigLEN, PEN, proSAAS, SAAS, SCG8, SgVIII",ENSG00000102109,Proprotein convertase subtilisin/kexin type 1 inhibitor,X,48831094-48835633,Predicted secreted proteins,Evidence at protein level,"HPA003925, HPA064734",Enhanced,,Approved,Vesicles,"Endometrial cancer:1.15e-4 (unfavourable), Renal cancer:1.36e-4 (favourable)",Expressed in all,Tissue enhanced,,cerebral cortex: 93.6;kidney: 65.7,adrenal gland: 28.5,Cell line enhanced,,HEK93: 52.2;PC-3: 133.3;SCLC-21H: 66.4;SH-SY5Y: 55.2;SiHa: 53.6;U-266/84: 49.2
106,PDZD3,"FLJ22756, IKEPP, PDZK2",ENSG00000172367,PDZ domain containing 3,11,119185457-119190223,Predicted intracellular proteins,Evidence at protein level,,,,,,,Tissue enhanced,Tissue enhanced,,duodenum: 17.3;kidney: 10.8;small intestine: 21.2,rectum: 6.7,Not detected,,
107,PDZK1,"NHERF3, PDZD1",ENSG00000174827,PDZ domain containing 1,1,145670852-145708148,Predicted intracellular proteins,Evidence at protein level,"HPA005755, HPA006155, CAB008971",Enhanced,,Approved,Nucleoplasm<br>Vesicles<br>Cytosol,Renal cancer:2.54e-7 (favourable),Group enriched,Tissue enhanced,,kidney: 561.5;small intestine: 127.1,duodenum: 69.0,Cell line enhanced,,CACO-2: 83.6;RPTEC TERT1: 168.6;T-47d: 547.9
108,PKLR,,ENSG00000143627,"Pyruvate kinase, liver and RBC",1,155289839-155301434,"Disease related genes, Enzymes, Plasma proteins, Potential drug targets, Predicted intracellular proteins",Evidence at protein level,"HPA006653, CAB034376, CAB034378",Enhanced,,Approved,Endoplasmic reticulum<br>Golgi apparatus,,Tissue enriched,Tissue enhanced,,kidney: 14.0;liver: 26.4,bone marrow: 7.8,Cell line enriched,16.0,K-562: 72.0
109,PM20D1,"Cps1, FLJ32569",ENSG00000162877,Peptidase M20 domain containing 1,1,205828022-205850132,"Enzymes, Predicted secreted proteins",Evidence at transcript level,,,,,,,Tissue enriched,Tissue enhanced,,kidney: 6.0;pancreas: 16.6,skin: 3.9,Cell line enriched,10.0,Karpas-707: 1.3
110,PRR35,C16orf11,ENSG00000161992,Proline rich 35,16,560422-565528,Predicted intracellular proteins,Evidence at transcript level,HPA069297,Uncertain,,,,,Not detected,Tissue enhanced,,kidney: 2.9,testis: 0.8,Not detected,,
111,PTGER1,EP1,ENSG00000160951,Prostaglandin E receptor 1,19,14472466-14475362,"FDA approved drug targets, G-protein coupled receptors, Predicted membrane proteins, Transporters",Evidence at transcript level,,,,,,,Tissue enhanced,Tissue enhanced,,kidney: 2.9;spleen: 2.5,lung: 0.7,Cell line enhanced,,HEL: 2.2;PC-3: 2.9;SH-SY5Y: 1.9
112,PTH1R,"PTHR, PTHR1",ENSG00000160801,Parathyroid hormone 1 receptor,3,46877746-46903799,"Disease related genes, G-protein coupled receptors, Potential drug targets, Predicted intracellular proteins, Predicted membrane proteins, Transporters",Evidence at protein level,HPA007978,Approved,,,,Renal cancer:6.79e-6 (favourable),Tissue enhanced,Tissue enhanced,,kidney: 158.9,adrenal gland: 36.7,Cell line enriched,8.0,RPTEC TERT1: 88.0
113,RALYL,HNRPCL3,ENSG00000184672,RALY RNA binding protein-like,8,84182787-84921844,Predicted intracellular proteins,Evidence at protein level,"HPA055868, HPA059112",Enhanced,,Approved,Nucleoplasm,,Tissue enhanced,Tissue enhanced,,adrenal gland: 26.1;cerebral cortex: 49.2;kidney: 19.7,gallbladder: 8.1,Cell line enhanced,,AF22: 4.0
114,RANBP3L,FLJ25422,ENSG00000164188,RAN binding protein 3 like,5,36248434-36302114,Predicted intracellular proteins,Evidence at protein level,"HPA037471, HPA037472, HPA061526",Approved,,Uncertain,Nucleoplasm,,Tissue enhanced,Tissue enhanced,,cerebral cortex: 31.0;kidney: 28.7;prostate: 23.0,breast: 10.0,Cell line enhanced,,ASC diff: 8.5;HSkMC: 1.8;T-47d: 2.0
115,RBP5,CRBPIII,ENSG00000139194,Retinol binding protein 5,12,7123684-7128942,"Plasma proteins, Predicted intracellular proteins",Evidence at protein level,HPA038723,Enhanced,,Approved,Golgi apparatus<br>Vesicles,"Urothelial cancer:3.68e-4 (favourable), Lung cancer:8.37e-4 (favourable)",Group enriched,Tissue enhanced,,kidney: 455.7;liver: 204.9,spleen: 102.0,Cell line enhanced,,Hep G2: 17.0;K-562: 46.6
116,REN,,ENSG00000143839,Renin,1,204154819-204190324,"Candidate cardiovascular disease genes, Disease related genes, Enzymes, FDA approved drug targets, Predicted intracellular proteins, Predicted secreted proteins",Evidence at protein level,"HPA005131, CAB025903",Approved,,,,Renal cancer:6.45e-5 (unfavourable),Tissue enriched,Tissue enhanced,,kidney: 51.2;placenta: 21.0,endometrium: 8.9,Cell line enhanced,,BJ: 1.7;HMC-1: 2.3;SK-BR-3: 1.4
117,RHBG,SLC42A2,ENSG00000132677,Rh family B glycoprotein (gene/pseudogene),1,156369212-156385219,"Predicted membrane proteins, Transporters",Evidence at protein level,"HPA042726, HPA048489",Enhanced,,Approved,Nucleoplasm,Urothelial cancer:8.06e-4 (favourable),Group enriched,Tissue enhanced,,kidney: 3.5;ovary: 2.1,"esophagus,liver: 0.6",Group enriched,28.0,CACO-2: 2.1;Hep G2: 2.0;RT4: 4.3
118,RIPPLY1,,ENSG00000147223,Ripply transcriptional repressor 1,X,106900063-106903335,Predicted secreted proteins,Evidence at protein level,HPA052284,Uncertain,,,,,Group enriched,Tissue enhanced,,kidney: 2.3;liver: 3.0,seminal vesicle: 1.2,Cell line enriched,11.0,RH-30: 6.3
119,RP11-606E8.2,,ENSG00000284057,,11,93741664-93812378,Predicted intracellular proteins,Evidence at protein level,"HPA040511, HPA064236",Approved,,Approved,Nucleoplasm<br>Vesicles,,,Tissue enhanced,,kidney: 6.9,duodenum: 3.1,Mixed,,
120,RP4-583P15.14,,ENSG00000273047,,20,63738270-63740398,Predicted intracellular proteins,Evidence at transcript level,,,,,,,Not detected,Tissue enhanced,,kidney: 1.1;liver: 2.4;urinary bladder: 1.3,adipose tissue: 1.0,Cell line enhanced,,Hep G2: 4.0;HHSteC: 1.0;U-698: 1.5
121,SCNN1G,"ENaCgamma, SCNEG",ENSG00000166828,Sodium channel epithelial 1 gamma subunit,16,23182715-23216883,"Disease related genes, FDA approved drug targets, Predicted membrane proteins, Transporters",Evidence at protein level,HPA071194,,,Supported,Nucleoplasm<br>Plasma membrane,Renal cancer:3.20e-7 (unfavourable),Tissue enhanced,Tissue enhanced,,"cervix, uterine: 24.6;kidney: 46.7",thyroid gland: 9.5,Group enriched,5.0,hTCEpi: 33.4;RT4: 17.1
122,SFXN2,,ENSG00000156398,Sideroflexin 2,10,102714538-102743492,"Predicted intracellular proteins, Predicted membrane proteins",Evidence at protein level,"HPA018150, HPA026834",Enhanced,,Approved,Mitochondria,"Renal cancer:2.28e-5 (favourable), Cervical cancer:2.28e-4 (favourable), Urothelial cancer:6.52e-4 (favourable), Liver cancer:9.95e-4 (favourable)",Expressed in all,Tissue enhanced,,kidney: 18.7,parathyroid gland: 12.4,Cell line enhanced,,T-47d: 35.9
123,SHISA3,hShisa3,ENSG00000178343,Shisa family member 3,4,42397839-42402487,Predicted membrane proteins,Evidence at protein level,HPA054754,,,Approved,Lipid droplets<br>Cytosol,,Mixed,Tissue enhanced,,kidney: 25.1,lymph node: 8.7,Group enriched,6.0,AN3-CA: 231.0;PC-3: 134.3
124,SIM1,bHLHe14,ENSG00000112246,Single-minded family bHLH transcription factor 1,6,100385015-100464929,"Plasma proteins, Predicted intracellular proteins, Transcription factors",Evidence at transcript level,HPA024385,,,Approved,Nuclear speckles,Renal cancer:5.32e-7 (favourable),Tissue enhanced,Tissue enhanced,,epididymis: 3.5;kidney: 11.2;seminal vesicle: 3.2,skeletal muscle: 1.2,Cell line enhanced,,BJ: 13.9;BJ hTERT+: 19.3;RPTEC TERT1: 13.9
125,SIM2,"bHLHe15, MGC119447, SIM",ENSG00000159263,Single-minded family bHLH transcription factor 2,21,36699133-36749917,"Predicted intracellular proteins, Transcription factors",Evidence at protein level,HPA029295,Approved,,Supported,Nucleoplasm<br>Nuclear bodies,"Endometrial cancer:2.10e-4 (unfavourable), Urothelial cancer:2.88e-4 (favourable)",Tissue enhanced,Tissue enhanced,,esophagus: 22.8;kidney: 13.0;prostate: 10.3,stomach: 5.1,Cell line enhanced,,PC-3: 40.7;RPTEC TERT1: 41.3;RT4: 26.9
126,SLC14A2,"HUT2, UT2",ENSG00000132874,Solute carrier family 14 member 2,18,45212995-45683686,"Plasma proteins, Predicted membrane proteins, Transporters",Evidence at protein level,,,,,,,Tissue enhanced,Tissue enhanced,,kidney: 4.0,adipose tissue: 1.6,Cell line enriched,5.0,U-266/70: 3.4
127,SLC16A12,MCT12,ENSG00000152779,Solute carrier family 16 member 12,10,89430299-89556641,"Predicted intracellular proteins, Predicted membrane proteins",Evidence at transcript level,HPA037587,,,Approved,Mitochondria,Renal cancer:4.50e-12 (favourable),Tissue enriched,Tissue enhanced,,epididymis: 63.5;kidney: 93.5,seminal vesicle: 20.2,Cell line enhanced,,ASC TERT1: 16.2;HSkMC: 6.0
128,SLC16A4,"MCT4, MCT5",ENSG00000168679,Solute carrier family 16 member 4,1,110362848-110391082,Predicted membrane proteins,Evidence at transcript level,"HPA046986, HPA060163",Approved,,Approved,Microtubules<br>Cytokinetic bridge<br>Cytosol,Renal cancer:1.69e-4 (favourable),Expressed in all,Tissue enhanced,,kidney: 125.2,placenta: 39.9,Cell line enhanced,,BEWO: 19.0;CAPAN-2: 26.1;SK-MEL-30: 24.1
