,Gene,Gene synonym,Ensembl,Gene description,Chromosome,Position,Protein class,Evidence,Antibody,Reliability (IH),Reliability (Mouse Brain),Reliability (IF),Subcellular location,Prognostic p-value,RNA cancer category,RNA tissue category,RNA TS,RNA TS TPM,TPM max in non-specific,RNA cell line category,RNA CS,RNA CS TPM
65,ANPEP,"CD13, gp150, LAP1, p150, PEPN",ENSG00000166825,"Alanyl aminopeptidase, membrane",15,89784889-89815401,"CD markers, Enzymes, Plasma proteins, Predicted membrane proteins",Evidence at protein level,"CAB002417, HPA004625",Enhanced,,Supported,Plasma membrane,,Expressed in all,Group enriched,9,duodenum: 2386.4;small intestine: 2133.7,kidney: 263.2,Cell line enhanced,,BJ hTERT+: 958.3;HUVEC TERT2: 770.8;TIME: 760.6;U-2197: 926.0
66,ATOH1,"bHLHa14, HATH1, MATH-1, Math1",ENSG00000172238,Atonal bHLH transcription factor 1,4,93828753-93830964,"Cancer-related genes, Plasma proteins, Predicted intracellular proteins, Transcription factors",Evidence at transcript level,,,,,,Colorectal cancer:3.26e-5 (favourable),Tissue enhanced,Group enriched,9,colon: 17.6;duodenum: 11.1;rectum: 19.7;small intestine: 22.4,appendix: 1.9,Not detected,,
67,CDHR5,"FLJ20219, MU-PCDH, MUCDHL, MUPCDH",ENSG00000099834,Cadherin related family member 5,11,616565-626078,"Plasma proteins, Predicted intracellular proteins, Predicted membrane proteins, Predicted secreted proteins",Evidence at protein level,"HPA009081, HPA009173, CAB025004",Enhanced,,,,,Group enriched,Group enriched,9,colon: 41.7;duodenum: 82.7;kidney: 23.6;liver: 21.0;rectum: 54.3;small intestine: 64.3,gallbladder: 5.3,Cell line enhanced,,CACO-2: 2.1
68,CDX1,,ENSG00000113722,Caudal type homeobox 1,5,150166795-150184558,"Predicted intracellular proteins, Transcription factors",Evidence at protein level,HPA055196,Enhanced,,,,,Tissue enhanced,Group enriched,9,colon: 129.9;duodenum: 64.5;rectum: 134.7;small intestine: 104.9,appendix: 12.1,Cell line enhanced,,BJ hTERT+: 5.4;SH-SY5Y: 1.3
69,CTSE,,ENSG00000196188,Cathepsin E,1,206009264-206023909,"Enzymes, Predicted secreted proteins",Evidence at protein level,"HPA012940, CAB032687",Enhanced,,,,Urothelial cancer:5.26e-5 (favourable),Group enriched,Group enriched,9,duodenum: 229.1;stomach: 1121.8,lung: 74.6,Group enriched,7.0,BEWO: 20.3;RT4: 32.6
70,LRRC19,FLJ21302,ENSG00000184434,Leucine rich repeat containing 19,9,26993136-27005693,Predicted membrane proteins,Evidence at protein level,,,,,,Renal cancer:7.08e-8 (favourable),Group enriched,Group enriched,9,colon: 35.9;duodenum: 23.7;gallbladder: 9.4;kidney: 45.1;rectum: 35.3;small intestine: 34.7,appendix: 3.5,Not detected,,
71,REG1A,"PSP, PSPS, PSPS1, PTP, REG",ENSG00000115386,Regenerating family member 1 alpha,2,79120362-79123419,"Plasma proteins, Predicted secreted proteins",Evidence at protein level,"CAB025138, HPA045549, HPA045579",Enhanced,,,,,Group enriched,Group enriched,9,duodenum: 7122.5;pancreas: 10867.0;small intestine: 4615.5,stomach: 847.5,Cell line enhanced,,BEWO: 11.1;EFO-21: 16.2;HDLM-2: 13.2;RPMI-8226: 20.2;SH-SY5Y: 12.6;U-2 OS: 28.7
72,REG4,"GISP, REG-IV, RELP",ENSG00000134193,Regenerating family member 4,1,119794018-119811660,Predicted secreted proteins,Evidence at protein level,"CAB025867, HPA046555",Enhanced,,,,,Group enriched,Group enriched,9,colon: 215.7;duodenum: 239.5;rectum: 299.4;small intestine: 664.5,appendix: 39.6,Group enriched,24.0,PC-3: 85.3;RT4: 20.5
73,SLC5A9,SGLT4,ENSG00000117834,Solute carrier family 5 member 9,1,48222685-48248644,"Predicted membrane proteins, Transporters",Evidence at protein level,HPA050263,,,Approved,Actin filaments<br>Cytosol,Renal cancer:1.84e-5 (unfavourable),Tissue enhanced,Group enriched,9,duodenum: 42.6;small intestine: 45.5,lung: 4.6,Cell line enriched,7.0,Hep G2: 10.2
74,TMEM236,"bA162I21.2, bA16O1.2, FAM23A, FAM23B",ENSG00000148483,Transmembrane protein 236,10,17752252-17800868,Predicted membrane proteins,Evidence at protein level,HPA045096,Enhanced,,,,,Tissue enhanced,Group enriched,9,colon: 14.4;duodenum: 22.1;rectum: 15.5;small intestine: 37.7,appendix: 2.3,Cell line enriched,9.0,MOLT-4: 8.4
75,AQP10,,ENSG00000143595,Aquaporin 10,1,154321090-154325325,"Predicted membrane proteins, Transporters",Evidence at protein level,HPA065947,Enhanced,,,,,Not detected,Group enriched,8,duodenum: 68.4;small intestine: 48.7,fallopian tube: 7.2,Group enriched,27.0,HEL: 16.1;HMC-1: 6.3;K-562: 18.7;SH-SY5Y: 5.0
76,CDH17,"cadherin, HPT-1",ENSG00000079112,Cadherin 17,8,94127171-94217303,"Cancer-related genes, Plasma proteins, Predicted membrane proteins, Predicted secreted proteins",Evidence at protein level,"HPA023614, HPA023616, CAB025143, HPA026556",Enhanced,,Supported,Cell Junctions,,Group enriched,Group enriched,8,colon: 256.9;duodenum: 314.3;rectum: 267.3;small intestine: 294.3,appendix: 37.5,Group enriched,6.0,CACO-2: 81.5;U-266/70: 121.0
77,CLCA1,"CaCC, CLCRG1",ENSG00000016490,Chloride channel accessory 1,1,86468368-86500289,"Predicted secreted proteins, Transporters",Evidence at protein level,"HPA052787, HPA059301",Enhanced,,,,Colorectal cancer:2.98e-4 (favourable),Group enriched,Group enriched,8,colon: 699.6;duodenum: 882.2;rectum: 1126.3;small intestine: 1522.4,appendix: 133.7,Cell line enhanced,,BEWO: 1.9;NB-4: 1.5;RPMI-8226: 1.8;SH-SY5Y: 1.9;U-2197: 1.3
78,CLRN3,"MGC32871, TMEM12, USH3AL1",ENSG00000180745,Clarin 3,10,127877841-127892947,"Predicted membrane proteins, Transporters",Evidence at protein level,HPA014482,Approved,,,,Stomach cancer:8.98e-4 (favourable),Group enriched,Group enriched,8,colon: 69.9;duodenum: 73.3;gallbladder: 23.6;kidney: 44.3;liver: 40.4;rectum: 76.3;small intestine: 97.5,appendix: 7.2,Cell line enriched,6.0,CACO-2: 1.9
79,DHRS11,"MGC4172, SDR24C1",ENSG00000278535,Dehydrogenase/reductase 11,17,36591798-36600806,Predicted intracellular proteins,Evidence at protein level,"HPA041226, HPA048236, HPA053623",Enhanced,,Approved,Golgi apparatus<br>Cytosol,Renal cancer:3.24e-4 (favourable),Expressed in all,Group enriched,8,colon: 44.6;duodenum: 149.5;rectum: 47.1;small intestine: 133.6,testis: 11.8,Mixed,,
80,GPA33,A33,ENSG00000143167,Glycoprotein A33,1,167052836-167166479,"Cancer-related genes, Plasma proteins, Predicted intracellular proteins, Predicted membrane proteins",Evidence at protein level,"HPA018858, CAB025943",Enhanced,,,,,Tissue enriched,Group enriched,8,colon: 183.6;duodenum: 130.8;rectum: 188.7;small intestine: 131.3,appendix: 19.0,Cell line enhanced,,NTERA-2: 1.0
81,HTR1D,"5-HT1D, HT1DA, HTRL, RDC4",ENSG00000179546,5-hydroxytryptamine receptor 1D,1,23191895-23194729,"FDA approved drug targets, G-protein coupled receptors, Predicted membrane proteins",Evidence at protein level,,,,,,"Liver cancer:1.86e-4 (unfavourable), Pancreatic cancer:5.30e-4 (unfavourable)",Mixed,Group enriched,8,duodenum: 9.4;gallbladder: 2.5;small intestine: 9.1,fallopian tube: 0.9,Cell line enhanced,,A549: 9.5;SiHa: 7.5;TIME: 21.6;U-2 OS: 9.0
82,MALRD1,"bA265G8.2, C10orf112, Diet1",ENSG00000204740,MAM and LDL receptor class A domain containing 1,10,19048771-19790401,"Predicted intracellular proteins, Predicted membrane proteins",Evidence at protein level,"HPA035732, HPA038106, HPA046848",Uncertain,,Enhanced,Golgi apparatus,,Tissue enhanced,Group enriched,8,duodenum: 30.8;small intestine: 34.4,testis: 3.9,Cell line enriched,9.0,Karpas-707: 31.8
83,MUC17,,ENSG00000169876,"Mucin 17, cell surface associated",7,101020072-101058745,"Cancer-related genes, Predicted membrane proteins",Evidence at protein level,HPA031634,Enhanced,,,,,Group enriched,Group enriched,8,duodenum: 21.8;small intestine: 42.5,rectum: 3.8,Not detected,,
84,SLC2A7,GLUT7,ENSG00000197241,Solute carrier family 2 member 7,1,9003300-9026345,"Predicted membrane proteins, Transporters",Evidence at protein level,HPA039931,Uncertain,,,,,Not detected,Group enriched,8,duodenum: 3.0;small intestine: 3.1,"epididymis,testis: 0.3",Not detected,,
85,SLC35G1,"C10orf60, FLJ33990, TMEM20",ENSG00000176273,Solute carrier family 35 member G1,10,93893973-93956062,"Predicted membrane proteins, Transporters",Evidence at protein level,,,,,,,Mixed,Group enriched,8,duodenum: 86.0;small intestine: 44.8,"rectum,testis: 7.8",Mixed,,
86,SLC39A4,"AEZ, AWMS2, ZIP4",ENSG00000147804,Solute carrier family 39 member 4,8,144409742-144416895,"Disease related genes, Predicted membrane proteins, Predicted secreted proteins",Evidence at protein level,,,,,,Renal cancer:9.04e-4 (favourable),Expressed in all,Group enriched,8,duodenum: 134.2;small intestine: 95.7,kidney: 14.3,Group enriched,9.0,CAPAN-2: 50.5;Hep G2: 102.1
87,SLC5A4,"DJ90G24.4, SAAT1, SGLT3",ENSG00000100191,Solute carrier family 5 member 4,22,32218476-32255341,"Predicted membrane proteins, Transporters",Evidence at transcript level,,,,,,,Tissue enriched,Group enriched,8,duodenum: 18.0;small intestine: 21.3,lung: 2.3,Cell line enriched,15.0,SK-MEL-30: 21.9
88,SMIM24,"C19orf77, HSPC323",ENSG00000095932,Small integral membrane protein 24,19,3473986-3480542,"Predicted intracellular proteins, Predicted membrane proteins",Evidence at protein level,"HPA045046, HPA056027",Enhanced,,Approved,Nucleoplasm<br>Cytosol,Renal cancer:4.13e-10 (favourable),Tissue enhanced,Group enriched,8,duodenum: 758.8;epididymis: 1928.7;kidney: 835.9;small intestine: 682.3,stomach: 140.0,Group enriched,8.0,CACO-2: 128.5;HEL: 66.3;Hep G2: 79.7;MOLT-4: 90.8;REH: 56.0;U-937: 68.2
89,C11orf86,FLJ22675,ENSG00000173237,Chromosome 11 open reading frame 86,11,66975277-66977004,Predicted intracellular proteins,Evidence at transcript level,HPA039348,Uncertain,,,,"Renal cancer:1.02e-5 (unfavourable), Pancreatic cancer:6.97e-5 (unfavourable), Lung cancer:8.97e-4 (unfavourable)",Mixed,Group enriched,7,duodenum: 68.2;small intestine: 70.9,colon: 10.3,Cell line enriched,5.0,SiHa: 26.4
90,EPS8L3,"FLJ21522, MGC16817",ENSG00000198758,EPS8 like 3,1,109750080-109764027,Predicted intracellular proteins,Evidence at protein level,HPA030998,Approved,,Approved,Vesicles,"Renal cancer:2.52e-5 (unfavourable), Liver cancer:4.13e-5 (unfavourable), Urothelial cancer:1.82e-4 (favourable)",Group enriched,Group enriched,7,colon: 75.0;duodenum: 152.1;gallbladder: 59.8;rectum: 86.1;small intestine: 167.1;stomach: 53.4,appendix: 15.1,Group enriched,12.0,CACO-2: 13.3;CAPAN-2: 13.3;EFO-21: 5.8;Hep G2: 25.0
91,ERN2,IRE1b,ENSG00000134398,Endoplasmic reticulum to nucleus signaling 2,16,23690326-23713500,"Enzymes, Predicted membrane proteins, Predicted secreted proteins",Evidence at protein level,HPA016558,Uncertain,,,,,Mixed,Group enriched,7,"cervix, uterine: 27.6;colon: 27.5;duodenum: 12.3;gallbladder: 25.1;rectum: 23.2;small intestine: 9.9;stomach: 49.1",appendix: 3.8,Cell line enriched,8.0,CAPAN-2: 5.9
92,FABP1,L-FABP,ENSG00000163586,Fatty acid binding protein 1,2,88122982-88128116,"Cancer-related genes, Plasma proteins, Predicted intracellular proteins",Evidence at protein level,"CAB002305, HPA028275",Enhanced,,Approved,Nucleoplasm<br>Cytosol,,Group enriched,Group enriched,7,colon: 4552.0;duodenum: 4123.5;liver: 5672.8;rectum: 3081.5;small intestine: 4506.9,kidney: 602.3,Group enriched,6.0,CACO-2: 84.1;Hep G2: 221.3
93,GALNT8,GALNAC-T8,ENSG00000130035,Polypeptide N-acetylgalactosaminyltransferase 8,12,4720341-4851927,"Enzymes, Predicted intracellular proteins, Predicted membrane proteins, Predicted secreted proteins",Evidence at protein level,"HPA012638, HPA014418, HPA073461",Approved,,Approved,Vesicles,,Tissue enhanced,Group enriched,7,cerebral cortex: 19.4;colon: 17.6;duodenum: 8.1;rectum: 40.6;small intestine: 18.9;testis: 26.5,appendix: 3.2,Cell line enhanced,,Karpas-707: 24.5;NTERA-2: 12.1;U-2 OS: 4.6;U-266/84: 7.3
94,HAPLN4,"BRAL2, KIAA1926",ENSG00000187664,Hyaluronan and proteoglycan link protein 4,19,19255641-19262796,Predicted secreted proteins,Evidence at protein level,HPA055856,Approved,,,,,Not detected,Group enriched,7,cerebral cortex: 8.4;duodenum: 15.3;small intestine: 21.2,"cervix, uterine: 2.1",Cell line enhanced,,NB-4: 2.6;NTERA-2: 10.4;SCLC-21H: 2.6
95,IGSF23,,ENSG00000216588,Immunoglobulin superfamily member 23,19,44613630-44636781,"Predicted intracellular proteins, Predicted membrane proteins",Evidence at transcript level,"HPA051811, HPA054591",Uncertain,,Approved,Nucleus<br>Cell Junctions,Liver cancer:7.20e-6 (favourable),Tissue enriched,Group enriched,7,duodenum: 15.2;liver: 13.0;small intestine: 17.4,testis: 2.3,Cell line enhanced,,CACO-2: 9.0;Hep G2: 4.4;SiHa: 5.2
96,PHGR1,,ENSG00000233041,"Proline, histidine and glycine rich 1",15,40351033-40356434,Predicted intracellular proteins,Evidence at protein level,HPA068787,Enhanced,,Approved,Vesicles,Breast cancer:2.05e-4 (favourable),Group enriched,Group enriched,7,colon: 1448.4;duodenum: 892.1;rectum: 399.5;small intestine: 1777.5,stomach: 166.8,Cell line enhanced,,BEWO: 12.3;HaCaT: 16.0;SCLC-21H: 72.5
97,PPP1R14D,"CPI17-like, FLJ20251, GBPI-1, MGC119014, MGC119016",ENSG00000166143,Protein phosphatase 1 regulatory inhibitor subunit 14D,15,40815445-40828709,Predicted intracellular proteins,Evidence at protein level,HPA041846,Uncertain,,,,Renal cancer:3.07e-4 (unfavourable),Tissue enhanced,Group enriched,7,colon: 105.5;duodenum: 111.1;gallbladder: 24.2;rectum: 100.0;small intestine: 89.8,appendix: 12.4,Cell line enhanced,,RPMI-8226: 2.1;RT4: 1.5;U-266/84: 1.4
98,REEP6,"C19orf32, DP1L1, FLJ25383, Yip2f",ENSG00000115255,Receptor accessory protein 6,19,1490747-1497927,"Disease related genes, Predicted membrane proteins",Evidence at protein level,"HPA003895, HPA048015",Enhanced,,Supported,Endoplasmic reticulum,,Expressed in all,Group enriched,7,adrenal gland: 48.2;duodenum: 166.1;liver: 76.1;small intestine: 167.0;testis: 181.2,prostate: 19.3,Cell line enhanced,,K-562: 101.6;T-47d: 84.9
99,SH2D7,LOC646892,ENSG00000183476,SH2 domain containing 7,15,78077808-78104909,Predicted intracellular proteins,Evidence at transcript level,HPA051320,Approved,,,,,Mixed,Group enriched,7,colon: 1.6;duodenum: 2.1;small intestine: 1.9;testis: 5.7,cerebral cortex: 0.4,Cell line enhanced,,SH-SY5Y: 1.4
100,SULT1E1,"EST, STE",ENSG00000109193,Sulfotransferase family 1E member 1,4,69810780-69860152,"Cancer-related genes, Enzymes, Predicted intracellular proteins",Evidence at protein level,"HPA028213, HPA028728, CAB047344",Enhanced,,Uncertain,Nuclear membrane<br>Cytosol,Cervical cancer:4.06e-4 (favourable),Mixed,Group enriched,7,duodenum: 27.7;liver: 18.7;skin: 7.6;small intestine: 29.7,adrenal gland: 3.1,Group enriched,17.0,HHSteC: 59.4;HSkMC: 23.3;hTCEpi: 19.7;HUVEC TERT2: 16.9
101,UGT1A5,UGT1E,ENSG00000240224,UDP glucuronosyltransferase family 1 member A5,2,233712992-233773299,"Enzymes, Predicted membrane proteins",Evidence at transcript level,,,,,,,Not detected,Group enriched,7,duodenum: 7.5;gallbladder: 3.9;small intestine: 6.8,liver: 0.9,Not detected,,
102,VIL1,"D2S1471, VIL",ENSG00000127831,Villin 1,2,218419092-218453295,"Cancer-related genes, Disease related genes, Plasma proteins, Predicted intracellular proteins",Evidence at protein level,"CAB002452, HPA006884, HPA006885",Enhanced,,Enhanced,Plasma membrane,,Tissue enhanced,Group enriched,7,colon: 173.7;duodenum: 398.5;rectum: 199.6;small intestine: 480.0,gallbladder: 44.7,Group enriched,91.0,CACO-2: 628.4;Hep G2: 245.1
103,ZNF488,FLJ32104,ENSG00000265763,Zinc finger protein 488,10,47365496-47384273,"Predicted intracellular proteins, Predicted secreted proteins",Evidence at protein level,"HPA035957, HPA035958, HPA044867",Uncertain,,Supported,Nucleoplasm<br>Cytosol,Pancreatic cancer:4.02e-7 (unfavourable),Mixed,Group enriched,7,cerebral cortex: 19.0;duodenum: 22.6;placenta: 4.8;small intestine: 12.1,"epididymis,skin: 2.0",Cell line enhanced,,HaCaT: 41.7;HDLM-2: 65.3;RT4: 30.6
104,ADGRG7,"FLJ14454, GPR128",ENSG00000144820,Adhesion G protein-coupled receptor G7,3,100609589-100695479,"G-protein coupled receptors, Predicted membrane proteins",Evidence at protein level,,,,,,,Tissue enhanced,Group enriched,6,duodenum: 42.8;liver: 12.5;small intestine: 42.9,colon: 5.3,Not detected,,
105,AMN,amnionless,ENSG00000166126,Amnion associated transmembrane protein,14,102922656-102933596,"Disease related genes, Predicted intracellular proteins, Predicted membrane proteins",Evidence at protein level,HPA000817,Approved,,,,Renal cancer:9.62e-5 (favourable),Mixed,Group enriched,6,colon: 20.0;duodenum: 34.2;kidney: 29.0;small intestine: 70.6,liver: 6.7,Cell line enhanced,,CACO-2: 6.8;Hep G2: 5.6;U-698: 3.0
106,BTNL8,"BTN9.2, FLJ21458",ENSG00000113303,Butyrophilin like 8,5,180899077-180950906,Predicted membrane proteins,Evidence at protein level,HPA039738,Approved,,,,,Group enriched,Group enriched,6,colon: 26.1;duodenum: 117.4;rectum: 27.7;small intestine: 94.2,gallbladder: 10.4,Cell line enriched,26.0,CACO-2: 31.4
107,C8G,,ENSG00000176919,Complement C8 gamma chain,9,136945246-136946974,"Plasma proteins, Predicted secreted proteins",Evidence at protein level,HPA046269,Approved,,Uncertain,Endoplasmic reticulum,Colorectal cancer:2.99e-4 (unfavourable),Tissue enriched,Group enriched,6,duodenum: 49.8;liver: 106.5;small intestine: 34.5,gallbladder: 9.8,Cell line enriched,16.0,HMC-1: 139.2
108,CASP5,ICE(rel)III,ENSG00000137757,Caspase 5,11,104994235-105023168,"Cancer-related genes, Enzymes, Plasma proteins, Predicted intracellular proteins",Evidence at protein level,HPA040937,Uncertain,,,,,Group enriched,Group enriched,6,appendix: 20.2;colon: 15.9;duodenum: 10.1;rectum: 14.5;small intestine: 18.9,smooth muscle: 2.7,Cell line enriched,8.0,HHSteC: 3.1
109,CCR9,"CDw199, GPR-9-6, GPR28",ENSG00000173585,C-C motif chemokine receptor 9,3,45886504-45903177,"CD markers, G-protein coupled receptors, Predicted intracellular proteins, Predicted membrane proteins",Evidence at protein level,CAB006839,Uncertain,,,,,Not detected,Group enriched,6,appendix: 1.4;duodenum: 3.8;small intestine: 5.7;spleen: 1.2,"lymph node,tonsil: 0.4",Cell line enriched,362.0,MOLT-4: 90.5
110,CDX2,CDX3,ENSG00000165556,Caudal type homeobox 2,13,27962137-27971139,"Cancer-related genes, Predicted intracellular proteins, Transcription factors",Evidence at protein level,"CAB002221, HPA045669, HPA049580",Enhanced,,Supported,Nucleoplasm,,Tissue enriched,Group enriched,6,colon: 30.8;duodenum: 22.3;rectum: 24.9;small intestine: 30.2,appendix: 4.7,Cell line enhanced,,CACO-2: 9.4;CAPAN-2: 3.3;HEK93: 5.6
111,CYP4F2,,ENSG00000186115,Cytochrome P450 family 4 subfamily F member 2,19,15878023-15898120,"Disease related genes, Enzymes, Potential drug targets, Predicted intracellular proteins, Predicted membrane proteins, Predicted secreted proteins",Evidence at protein level,"HPA014048, HPA017265, HPA058960",Supported,,,,,Tissue enriched,Group enriched,6,duodenum: 78.2;epididymis: 28.0;kidney: 39.3;liver: 84.6;small intestine: 84.3,prostate: 10.4,Cell line enhanced,,Hep G2: 2.5
112,EFNA2,"ELF-1, EPLG6, LERK6",ENSG00000099617,Ephrin A2,19,1286154-1300237,"Cancer-related genes, Predicted secreted proteins, RAS pathway related proteins",Evidence at protein level,"CAB005178, HPA067567",Uncertain,,Approved,Mitochondria<br>Cytosol,,Tissue enhanced,Group enriched,6,colon: 7.0;duodenum: 7.9;small intestine: 10.6,rectum: 1.5,Cell line enhanced,,Hep G2: 6.6;NTERA-2: 5.4;REH: 6.8;SH-SY5Y: 17.8;U-2 OS: 5.8
113,FOLH1,"FOLH, GCP2, GCPII, NAALAD1, NAALAdase, PSM, PSMA",ENSG00000086205,Folate hydrolase 1,11,49146635-49208670,"Cancer-related genes, Enzymes, FDA approved drug targets, Plasma proteins, Predicted intracellular proteins, Predicted membrane proteins",Evidence at protein level,"CAB001451, HPA010593",Enhanced,,,,"Renal cancer:1.30e-6 (unfavourable), Endometrial cancer:5.24e-5 (favourable), Liver cancer:4.25e-4 (favourable)",Tissue enriched,Group enriched,6,duodenum: 298.8;prostate: 136.6;small intestine: 90.8,cerebral cortex: 31.0,Mixed,,
114,HNF4A,"HNF4, MODY, MODY1, NR2A1, TCF14",ENSG00000101076,Hepatocyte nuclear factor 4 alpha,20,44355700-44434596,"Disease related genes, Nuclear receptors, Predicted intracellular proteins, Transcription factors",Evidence at protein level,"HPA004712, CAB019417",Enhanced,,Supported,Nucleoplasm,,Tissue enhanced,Group enriched,6,colon: 58.0;duodenum: 103.0;kidney: 44.7;liver: 51.0;rectum: 47.8;small intestine: 90.9;stomach: 21.9,gallbladder: 9.2,Group enriched,8.0,CACO-2: 126.0;Hep G2: 77.0
115,IHH,"BDA1, HHG2",ENSG00000163501,Indian hedgehog,2,219054420-219060467,"Disease related genes, Plasma proteins, Predicted secreted proteins",Evidence at protein level,,,,,,Endometrial cancer:3.67e-6 (favourable),Tissue enhanced,Group enriched,6,"cervix, uterine: 8.9;colon: 21.0;duodenum: 14.9;endometrium: 31.4;rectum: 16.7;small intestine: 16.5;stomach: 15.3",prostate: 3.2,Cell line enriched,11.0,CACO-2: 16.8
116,LINC01207,,ENSG00000248771,Long intergenic non-protein coding RNA 1207,4,164754064-164803795,Predicted secreted proteins,Evidence at transcript level,,,,,,,Tissue enhanced,Group enriched,6,"cervix, uterine: 4.4;colon: 6.3;duodenum: 10.5;gallbladder: 6.2;prostate: 9.0;rectum: 7.8;small intestine: 12.4",appendix: 1.4,Not detected,,
117,MISP,"C19orf21, Caprice, DKFZp686H18209, MISP1",ENSG00000099812,Mitotic spindle positioning,19,751126-764318,Predicted intracellular proteins,Evidence at protein level,"HPA049511, HPA062232",Enhanced,,Enhanced,Plasma membrane<br>Focal adhesion sites,,Tissue enhanced,Group enriched,6,colon: 94.7;duodenum: 173.3;rectum: 52.6;small intestine: 217.1,stomach: 21.6,Cell line enhanced,,A549: 110.0;HaCaT: 79.4;hTCEpi: 59.7;SK-BR-3: 101.1
118,MOGAT3,"DC7, DGAT2L2, MGAT3",ENSG00000106384,Monoacylglycerol O-acyltransferase 3,7,101195007-101201021,"Enzymes, Predicted membrane proteins",Evidence at protein level,HPA011940,Uncertain,,Approved,Centrosome,,Tissue enhanced,Group enriched,6,colon: 11.3;duodenum: 30.4;rectum: 11.9;small intestine: 33.6,liver: 3.4,Cell line enhanced,,CACO-2: 2.9;Hep G2: 8.1
119,MUC13,DRCC1,ENSG00000173702,"Mucin 13, cell surface associated",3,124905442-124953819,"Predicted membrane proteins, Predicted secreted proteins",Evidence at protein level,HPA045163,Enhanced,,,,Renal cancer:9.73e-5 (unfavourable),Tissue enhanced,Group enriched,6,colon: 301.8;duodenum: 614.7;rectum: 330.1;small intestine: 555.7,appendix: 79.5,Cell line enhanced,,A549: 6.6;CACO-2: 5.3;CAPAN-2: 11.9;Karpas-707: 5.6
120,NEU4,,ENSG00000204099,Neuraminidase 4,2,241808825-241817413,"Enzymes, Predicted intracellular proteins",Evidence at protein level,"HPA037394, HPA037395",Uncertain,,,,,Group enriched,Group enriched,6,bone marrow: 2.4;cerebral cortex: 6.3;colon: 8.3;duodenum: 5.6;liver: 4.1;rectum: 3.7;small intestine: 5.3,"fallopian tube,gallbladder: 0.7",Group enriched,20.0,Hep G2: 26.3;HMC-1: 45.5
121,PCK2,"PEPCK, PEPCK2",ENSG00000100889,"Phosphoenolpyruvate carboxykinase 2, mitochondrial",14,24094053-24110598,"Citric acid cycle related proteins, Disease related genes, Enzymes, Plasma proteins, Potential drug targets, Predicted intracellular proteins",Evidence at protein level,"CAB018734, HPA051162, HPA053502",Enhanced,,Enhanced,Mitochondria,Liver cancer:2.81e-4 (favourable),Expressed in all,Group enriched,6,duodenum: 367.6;kidney: 192.2;liver: 258.6;small intestine: 276.5,colon: 47.0,Expressed in all,,
122,PRAP1,UPA,ENSG00000165828,Proline rich acidic protein 1,10,133347146-133352683,Predicted secreted proteins,Evidence at protein level,"HPA038713, HPA052451",Supported,,Uncertain,Nucleoplasm<br>Vesicles<br>Plasma membrane,,Group enriched,Group enriched,6,duodenum: 928.6;liver: 297.4;small intestine: 1097.7,kidney: 125.6,Group enriched,5.0,CACO-2: 18.2;Hep G2: 64.2
123,SCT,,ENSG00000070031,Secretin,11,626431-627143,Predicted secreted proteins,Evidence at protein level,HPA050961,Enhanced,,,,Colorectal cancer:3.70e-4 (unfavourable),Mixed,Group enriched,6,duodenum: 34.9;small intestine: 7.8,spleen: 3.4,Cell line enhanced,,HSkMC: 1.1
124,SLC17A4,KIAA2138,ENSG00000146039,Solute carrier family 17 member 4,6,25754699-25781191,"Predicted membrane proteins, Transporters",Evidence at transcript level,HPA055564,Approved,,,,,Group enriched,Group enriched,6,colon: 20.4;duodenum: 28.6;gallbladder: 25.4;liver: 22.3;rectum: 28.9;small intestine: 35.0,pancreas: 4.2,Cell line enriched,5.0,RPTEC TERT1: 1.1
125,SPINK4,"MGC133107, PEC-60",ENSG00000122711,"Serine peptidase inhibitor, Kazal type 4",9,33218365-33248567,"Predicted intracellular proteins, Predicted secreted proteins",Evidence at protein level,HPA007286,Enhanced,,Approved,Nucleus<br>Golgi apparatus<br>Vesicles,Colorectal cancer:8.85e-5 (favourable),Group enriched,Group enriched,6,colon: 631.8;duodenum: 266.4;rectum: 1071.3;small intestine: 734.5,appendix: 107.1,Cell line enriched,8.0,HMC-1: 152.9
126,TMEM253,"C14orf176, C14orf95, NCRNA00220",ENSG00000232070,Transmembrane protein 253,14,21098937-21103724,Predicted membrane proteins,Evidence at protein level,"HPA052329, HPA065092",Enhanced,,,,,Mixed,Group enriched,6,duodenum: 101.3;small intestine: 100.0,colon: 15.8,Mixed,,
127,TPH1,"TPH, TPRH",ENSG00000129167,Tryptophan hydroxylase 1,11,18017564-18042426,"Enzymes, FDA approved drug targets, Predicted intracellular proteins",Evidence at protein level,"CAB010767, HPA022483",Enhanced,,Uncertain,Cytosol,,Mixed,Group enriched,6,colon: 8.8;duodenum: 10.2;rectum: 21.0;small intestine: 12.6;stomach: 15.5,prostate: 2.4,Mixed,,
128,URAD,PRHOXNB,ENSG00000183463,Ureidoimidazoline (2-oxo-4-hydroxy-4-carboxy-5-) decarboxylase,13,27977714-27988654,"Enzymes, Predicted intracellular proteins",Evidence at transcript level,HPA038972,Uncertain,,,,,Tissue enriched,Group enriched,6,colon: 12.6;duodenum: 8.3;small intestine: 17.9,appendix: 2.3,Group enriched,12.0,BEWO: 2.6;CACO-2: 2.1
