,Gene,Gene synonym,Ensembl,Gene description,Chromosome,Position,Protein class,Evidence,Antibody,Reliability (IH),Reliability (Mouse Brain),Reliability (IF),Subcellular location,Prognostic p-value,RNA cancer category,RNA tissue category,RNA TS,RNA TS TPM,TPM max in non-specific,RNA cell line category,RNA CS,RNA CS TPM
58,CTLA4,"CD, CD152, CELIAC3, GSE, IDDM12",ENSG00000163599,Cytotoxic T-lymphocyte associated protein 4,2,203867786-203873960,"CD markers, Disease related genes, FDA approved drug targets, Predicted intracellular proteins, Predicted membrane proteins, Predicted secreted proteins",Evidence at protein level,,,,,,Head and neck cancer:4.48e-5 (favourable),Mixed,Tissue enhanced,,appendix: 23.5;lymph node: 31.9,tonsil: 15.3,Group enriched,5.0,SK-MEL-30: 2.4;U-266/70: 3.5;U-266/84: 9.7
59,CXCL9,"CMK, crg-10, Humig, MIG, SCYB9",ENSG00000138755,C-X-C motif chemokine ligand 9,4,76001275-76007488,"Cancer-related genes, Plasma proteins, Predicted secreted proteins",Evidence at protein level,,,,,,"Renal cancer:5.15e-6 (unfavourable), Endometrial cancer:2.07e-4 (favourable), Breast cancer:6.36e-4 (favourable), Ovarian cancer:8.06e-4 (favourable)",Expressed in all,Tissue enhanced,,lymph node: 327.4,appendix: 86.2,Not detected,,
60,CXCR3,"CD183, CKR-L2, CMKAR3, GPR9, IP10-R, MigR",ENSG00000186810,C-X-C motif chemokine receptor 3,X,71615916-71618517,"CD markers, G-protein coupled receptors, Predicted membrane proteins",Evidence at protein level,HPA045942,Enhanced,,,,"Renal cancer:1.67e-6 (unfavourable), Endometrial cancer:3.44e-6 (favourable), Melanoma:2.90e-4 (favourable), Head and neck cancer:3.35e-4 (favourable)",Mixed,Tissue enhanced,,lymph node: 17.9,spleen: 8.7,Cell line enriched,13.0,RPMI-8226: 32.7
61,CXCR5,"BLR1, CD185, MDR15",ENSG00000160683,C-X-C motif chemokine receptor 5,11,118883766-118897799,"CD markers, G-protein coupled receptors, Predicted membrane proteins",Evidence at protein level,"CAB026149, HPA042432",Enhanced,,,,,Not detected,Tissue enhanced,,appendix: 14.5;lymph node: 32.5;spleen: 21.0;tonsil: 14.3,bone marrow: 6.4,Group enriched,8.0,Daudi: 12.9;U-698: 43.3
62,CYTIP,"B3-1, CASP, CYBR, CYTHIP, HE, PSCDBP",ENSG00000115165,Cytohesin 1 interacting protein,2,157414619-157488961,Predicted intracellular proteins,Evidence at protein level,HPA007191,Approved,,Approved,Nucleoplasm<br>Cytosol,Endometrial cancer:9.12e-4 (favourable),Expressed in all,Tissue enhanced,,lymph node: 101.8;tonsil: 102.0,appendix: 92.4,Cell line enhanced,,HDLM-2: 41.0;Karpas-707: 103.6;U-266/70: 185.5;U-266/84: 68.5
63,DENND1C,"FAM31C, FLJ22757",ENSG00000205744,DENN domain containing 1C,19,6467207-6482557,Predicted intracellular proteins,Evidence at protein level,"HPA042758, HPA042839",Enhanced,,,,"Renal cancer:7.51e-14 (favourable), Lung cancer:1.23e-4 (favourable), Urothelial cancer:5.62e-4 (favourable), Prostate cancer:8.95e-4 (unfavourable)",Expressed in all,Tissue enhanced,,appendix: 28.2;lymph node: 37.1;spleen: 31.7,bone marrow: 14.0,Cell line enhanced,,Daudi: 16.1;HEL: 13.5;HMC-1: 39.4;U-937: 24.3
64,DENND2D,"FLJ22457, RP5-1180E21.2",ENSG00000162777,DENN domain containing 2D,1,111187174-111204535,Predicted intracellular proteins,Evidence at protein level,"HPA043630, HPA048642",Approved,,Approved,Nucleoplasm<br>Cytosol,"Urothelial cancer:8.66e-5 (favourable), Cervical cancer:1.67e-4 (favourable), Head and neck cancer:2.70e-4 (favourable)",Expressed in all,Tissue enhanced,,lymph node: 110.8,tonsil: 77.1,Cell line enhanced,,HDLM-2: 60.3;MOLT-4: 132.4;SK-BR-3: 76.3
65,DTX1,hDx-1,ENSG00000135144,Deltex E3 ubiquitin ligase 1,12,113056709-113098028,"Enzymes, Predicted intracellular proteins",Evidence at protein level,"HPA051249, HPA055275",Approved,,Supported,Nucleoplasm<br>Nuclear bodies<br>Cytosol,Renal cancer:3.02e-5 (unfavourable),Expressed in all,Tissue enhanced,,lymph node: 13.4,spleen: 11.4,Group enriched,9.0,Daudi: 77.9;REH: 41.0;U-698: 75.9
66,EAF2,"BM040, TRAITS, U19",ENSG00000145088,ELL associated factor 2,3,121835183-121886526,Predicted intracellular proteins,Evidence at protein level,HPA008411,Enhanced,,,,"Cervical cancer:2.25e-9 (favourable), Endometrial cancer:2.66e-4 (favourable)",Expressed in all,Tissue enhanced,,lymph node: 63.7,bone marrow: 47.8,Cell line enhanced,,Daudi: 52.5;HL-60: 90.7;U-698: 63.7;U-937: 50.3
67,EML6,FLJ42562,ENSG00000214595,Echinoderm microtubule associated protein like 6,2,54723499-54972025,Predicted intracellular proteins,Evidence at protein level,"HPA062808, HPA068759",Uncertain,,Approved,Vesicles<br>Mitochondria,,Mixed,Tissue enhanced,,lymph node: 7.5;tonsil: 8.3,appendix: 4.4,Cell line enhanced,,SCLC-21H: 32.4;U-698: 22.3
68,EOMES,TBR2,ENSG00000163508,Eomesodermin,3,27715949-27722711,"Disease related genes, Predicted intracellular proteins, Transcription factors",Evidence at protein level,HPA028896,Uncertain,,,,Renal cancer:9.45e-6 (unfavourable),Tissue enhanced,Tissue enhanced,,lymph node: 18.2;spleen: 19.4,tonsil: 5.3,Cell line enhanced,,HDLM-2: 7.3;SCLC-21H: 4.9
69,FAM159A,MGC52498,ENSG00000182183,Family with sequence similarity 159 member A,1,52633344-52669683,Predicted membrane proteins,Evidence at transcript level,HPA030744,Uncertain,,,,,Mixed,Tissue enhanced,,lymph node: 8.8;tonsil: 6.6,spleen: 4.5,Cell line enhanced,,Daudi: 3.8;Karpas-707: 9.0;RPMI-8226: 11.8
70,FAM65B,"C6orf32, DIFF48, KIAA0386, MYONAP",ENSG00000111913,Family with sequence similarity 65 member B,6,24804282-25042018,"Disease related genes, Predicted intracellular proteins",Evidence at protein level,,,,,,,Mixed,Tissue enhanced,,lymph node: 92.5,spleen: 73.1,Cell line enhanced,,AF22: 30.2;Daudi: 47.4;fHDF/TERT166: 47.6
71,FAM72B,RP11-439A17.6,ENSG00000188610,Family with sequence similarity 72 member B,1,121167646-121185539,Predicted intracellular proteins,Evidence at transcript level,"HPA043271, HPA067321",Uncertain,,Approved,Vesicles<br>Plasma membrane<br>Cytosol,,Mixed,Tissue enhanced,,lymph node: 9.7,tonsil: 6.2,Mixed,,
72,FAM72C,RP5-998N21.9,ENSG00000263513,Family with sequence similarity 72 member C,1,143955364-143971965,Predicted intracellular proteins,Evidence at transcript level,"HPA043271, HPA067321",Uncertain,,Approved,Vesicles<br>Plasma membrane<br>Cytosol,,Mixed,Tissue enhanced,,lymph node: 5.5;tonsil: 4.3,testis: 3.0,Mixed,,
73,FAM72D,,ENSG00000215784,Family with sequence similarity 72 member D,1,145096000-145112696,Predicted intracellular proteins,Evidence at transcript level,"HPA043271, HPA067321",Uncertain,,Approved,Vesicles<br>Plasma membrane<br>Cytosol,,Mixed,Tissue enhanced,,lymph node: 5.6,tonsil: 4.1,Mixed,,
74,FASLG,"APT1LG1, CD178, FasL, TNFSF6",ENSG00000117560,Fas ligand,1,172659018-172666874,"Cancer-related genes, CD markers, Disease related genes, Plasma proteins, Predicted membrane proteins, RAS pathway related proteins",Evidence at protein level,HPA054959,Approved,,,,Renal cancer:1.59e-6 (unfavourable),Mixed,Tissue enhanced,,lymph node: 5.8,spleen: 5.1,Not detected,,
75,FCAMR,"CD351, FCA/MR, FKSG87",ENSG00000162897,Fc fragment of IgA and IgM receptor,1,206957965-206970625,"CD markers, Predicted membrane proteins",Evidence at protein level,HPA056505,Enhanced,,,,,Tissue enhanced,Tissue enhanced,,kidney: 32.1;lymph node: 14.0;tonsil: 11.3,appendix: 5.2,Not detected,,
76,FCHO1,KIAA0290,ENSG00000130475,FCH domain only 1,19,17747718-17788568,Predicted intracellular proteins,Evidence at protein level,"HPA041653, HPA062981",Approved,,Enhanced,Nucleoplasm<br>Cytosol,,Mixed,Tissue enhanced,,lymph node: 28.8,spleen: 19.9,Cell line enhanced,,Daudi: 44.6
77,FCMR,"FAIM3, TOSO",ENSG00000162894,Fc fragment of IgM receptor,1,206904386-206923247,"Predicted intracellular proteins, Predicted membrane proteins, Predicted secreted proteins",Evidence at protein level,HPA003910,Approved,,Approved,Nucleus<br>Focal adhesion sites<br>Cytosol,Breast cancer:4.23e-4 (favourable),Expressed in all,Tissue enhanced,,lymph node: 175.8;spleen: 148.0;tonsil: 146.7,appendix: 88.1,Group enriched,5.0,RPMI-8226: 97.7;U-266/70: 51.8
78,FCRL1,"CD307a, FCRH1, IFGP1, IRTA5",ENSG00000163534,Fc receptor like 1,1,157794403-157820105,"CD markers, Predicted membrane proteins, Predicted secreted proteins",Evidence at protein level,HPA013323,Enhanced,,,,,Mixed,Tissue enhanced,,lymph node: 30.3;spleen: 23.5;tonsil: 20.0,appendix: 12.5,Group enriched,31.0,Daudi: 3.7;U-698: 11.9
79,FCRL4,"CD307d, FCRH4, IGFP2, IRTA1",ENSG00000163518,Fc receptor like 4,1,157573749-157598080,"Cancer-related genes, CD markers, Disease related genes, Predicted membrane proteins",Evidence at protein level,HPA054030,Approved,,,,,Not detected,Tissue enhanced,,appendix: 3.6;lymph node: 4.4;tonsil: 9.6,spleen: 1.1,Cell line enriched,36.0,U-266/70: 3.5
80,FCRL5,"BXMAS1, CD307e, FCRH5, IRTA2",ENSG00000143297,Fc receptor like 5,1,157513377-157552520,"CD markers, Disease related genes, Predicted membrane proteins, Predicted secreted proteins",Evidence at protein level,,,,,,,Mixed,Tissue enhanced,,lymph node: 28.7;spleen: 20.5;tonsil: 32.8,appendix: 17.9,Cell line enhanced,,U-266/70: 2.5;U-698: 5.1
81,FDCSP,"C4orf7, FDC-SP",ENSG00000181617,Follicular dendritic cell secreted protein,4,70226071-70235252,Predicted secreted proteins,Evidence at protein level,"HPA014326, CAB014890",Enhanced,,,,"Lung cancer:1.32e-4 (favourable), Head and neck cancer:2.38e-4 (favourable)",Tissue enhanced,Tissue enhanced,,lymph node: 1014.2;salivary gland: 1371.2;tonsil: 2458.1,appendix: 359.2,Cell line enhanced,,HL-60: 1.0;K-562: 1.0;RH-30: 1.7;U-87 MG: 4.6
82,FGD3,"FLJ00004, ZFYVE5",ENSG00000127084,"FYVE, RhoGEF and PH domain containing 3",9,92947451-93036236,"Plasma proteins, Predicted intracellular proteins",Evidence at protein level,"HPA020963, HPA021018",Approved,,Approved,Nucleus<br>Cytosol,"Head and neck cancer:2.23e-7 (favourable), Cervical cancer:5.51e-4 (favourable)",Expressed in all,Tissue enhanced,,lymph node: 31.4,spleen: 29.0,Cell line enhanced,,HMC-1: 35.3;Karpas-707: 40.4;RT4: 25.9
83,FLT3,"CD135, FLK2, STK1",ENSG00000122025,Fms related tyrosine kinase 3,13,28003274-28100592,"Cancer-related genes, CD markers, Disease related genes, Enzymes, FDA approved drug targets, Predicted membrane proteins",Evidence at protein level,HPA047539,,,Approved,Endoplasmic reticulum,,Tissue enhanced,Tissue enhanced,,lymph node: 7.0;spleen: 7.7,appendix: 3.9,Group enriched,14.0,REH: 38.7;THP-1: 17.4
84,FUT7,,ENSG00000180549,Fucosyltransferase 7,9,137030174-137033010,Predicted intracellular proteins,Evidence at protein level,HPA042780,,,Approved,Golgi apparatus,,Mixed,Tissue enhanced,,lymph node: 3.7;spleen: 2.6,"bone marrow,tonsil: 2.0",Group enriched,7.0,NB-4: 10.4;THP-1: 14.0;U-937: 9.1
85,FYB,"FYB-120/130, SLAP-130",ENSG00000082074,FYN binding protein,5,39105236-39274528,Predicted intracellular proteins,Evidence at protein level,"CAB025336, HPA026796",Enhanced,,,,Renal cancer:2.24e-4 (unfavourable),Expressed in all,Tissue enhanced,,appendix: 127.4;lymph node: 109.8;spleen: 114.9,tonsil: 64.3,Cell line enhanced,,HEL: 61.3;MOLT-4: 171.5;REH: 58.5;U-937: 68.8
86,GCSAM,"GCET2, HGAL, MGC40441",ENSG00000174500,Germinal center associated signaling and motility,3,112120841-112133305,Predicted intracellular proteins,Evidence at protein level,HPA002473,Approved,,,,,Mixed,Tissue enhanced,,lymph node: 52.0;tonsil: 53.1,skin: 26.2,Group enriched,5.0,Daudi: 187.5;U-698: 102.8
87,GP1BA,"CD42b, GP1B, GPIbalpha",ENSG00000185245,Glycoprotein Ib platelet alpha subunit,17,4932297-4935030,"CD markers, Disease related genes, Plasma proteins, Predicted membrane proteins",Evidence at protein level,"CAB002496, HPA013316",Supported,,,,,Mixed,Tissue enhanced,,lymph node: 17.3,tonsil: 7.1,Cell line enriched,23.0,HEL: 64.4
88,GP5,CD42d,ENSG00000178732,Glycoprotein V platelet,3,194394821-194398354,"CD markers, Plasma proteins, Predicted membrane proteins",Evidence at protein level,,,,,,,Tissue enriched,Tissue enhanced,,lymph node: 1.3,fallopian tube: 1.1,Cell line enriched,10.0,HEL: 14.6
89,GPR174,FKSG79,ENSG00000147138,G protein-coupled receptor 174,X,79170972-79172229,"G-protein coupled receptors, Predicted membrane proteins",Evidence at protein level,HPA041025,Enhanced,,Uncertain,Vesicles,,Mixed,Tissue enhanced,,lymph node: 29.8;spleen: 16.7;tonsil: 17.2,appendix: 12.6,Cell line enriched,8.0,MOLT-4: 85.1
90,GPR18,,ENSG00000125245,G protein-coupled receptor 18,13,99254714-99261744,"G-protein coupled receptors, Predicted membrane proteins",Evidence at protein level,HPA013873,Enhanced,,,,,Mixed,Tissue enhanced,,lymph node: 51.5;testis: 25.3;tonsil: 31.5,appendix: 16.4,Cell line enhanced,,Daudi: 6.1;THP-1: 13.5;U-937: 2.6
91,GPR31,"12-HETER, HETER1",ENSG00000120436,G protein-coupled receptor 31,6,167156271-167158329,"G-protein coupled receptors, Predicted membrane proteins",Evidence at transcript level,"HPA014014, HPA027108",Uncertain,,,,,Not detected,Tissue enhanced,,lymph node: 1.6,spleen: 0.9,Not detected,,
92,GPSM3,"AGS4, C6orf9, G18, G18.1a, G18.1b, G18.2, NG1",ENSG00000213654,G-protein signaling modulator 3,6,32190766-32195523,Predicted intracellular proteins,Evidence at protein level,,,,,,"Renal cancer:6.92e-9 (unfavourable), Endometrial cancer:5.98e-4 (favourable)",Expressed in all,Tissue enhanced,,lymph node: 27.5;spleen: 29.3,appendix: 24.9,Cell line enhanced,,HMC-1: 35.2;NB-4: 14.7;THP-1: 16.2
93,GRAP,,ENSG00000154016,GRB2-related adaptor protein,17,19020673-19047637,"Plasma proteins, Predicted intracellular proteins",Evidence at protein level,"HPA046595, HPA066654",Uncertain,,Approved,Centrosome,,Mixed,Tissue enhanced,,lymph node: 30.9;spleen: 25.4,tonsil: 20.7,Group enriched,5.0,Daudi: 52.5;HUVEC TERT2: 24.8;MOLT-4: 12.3;REH: 35.4;TIME: 47.9;U-698: 35.4
94,GRAP2,"GADS, GRBLG, GrbX, Grf40, Mona",ENSG00000100351,GRB2-related adaptor protein 2,22,39901082-39973721,"Plasma proteins, Predicted intracellular proteins",Evidence at protein level,"HPA005788, CAB022073",Enhanced,,,,,Mixed,Tissue enhanced,,lymph node: 18.0,spleen: 12.8,Group enriched,8.0,HDLM-2: 22.1;HEL: 40.9;K-562: 39.9;MOLT-4: 98.1
95,GRAPL,,ENSG00000189152,GRB2 related adaptor protein like,17,19127469-19159176,Predicted intracellular proteins,Evidence at transcript level,"HPA051796, HPA066654",Uncertain,,Approved,Centrosome,,Not detected,Tissue enhanced,,lymph node: 26.7;spleen: 32.0,tonsil: 21.5,Group enriched,6.0,Daudi: 27.6;HUVEC TERT2: 13.0;TIME: 34.3;U-698: 24.5
96,GZMB,"CCPI, CGL-1, CGL1, CSP-B, CSPB, CTLA1, CTSGL1, HLP, SECT",ENSG00000100453,Granzyme B,14,24630954-24634267,"Enzymes, Plasma proteins, Predicted intracellular proteins, Predicted secreted proteins",Evidence at protein level,"CAB000376, HPA003418",Enhanced,,,,"Renal cancer:1.10e-7 (unfavourable), Endometrial cancer:1.58e-5 (favourable), Breast cancer:7.27e-4 (favourable)",Expressed in all,Tissue enhanced,,lymph node: 40.1,"bone marrow,spleen: 36.2",Cell line enriched,6.0,HMC-1: 17.4
97,GZMK,"PRSS, TRYP2",ENSG00000113088,Granzyme K,5,55024253-55034570,"Enzymes, Predicted secreted proteins",Evidence at protein level,HPA063181,Enhanced,,,,"Renal cancer:1.06e-4 (unfavourable), Breast cancer:8.68e-4 (favourable)",Expressed in all,Tissue enhanced,,lymph node: 103.9,spleen: 41.9,Not detected,,
98,GZMM,"LMET1, MET1",ENSG00000197540,Granzyme M,19,544034-549924,"Enzymes, Plasma proteins, Predicted intracellular proteins, Predicted secreted proteins",Evidence at protein level,HPA015624,Enhanced,,,,"Head and neck cancer:1.87e-7 (favourable), Renal cancer:1.21e-4 (unfavourable), Endometrial cancer:1.89e-4 (favourable)",Expressed in all,Tissue enhanced,,lymph node: 20.9;spleen: 19.7,appendix: 13.0,Cell line enhanced,,EFO-21: 1.9;HDLM-2: 1.6;HMC-1: 1.8;MOLT-4: 1.1
99,HAPLN3,"EXLD1, HsT19883",ENSG00000140511,Hyaluronan and proteoglycan link protein 3,15,88877288-88895626,"Predicted membrane proteins, Predicted secreted proteins",Evidence at protein level,HPA039237,Uncertain,,Approved,Plasma membrane<br>Cytosol,Renal cancer:4.18e-13 (unfavourable),Expressed in all,Tissue enhanced,,appendix: 13.8;lymph node: 10.8,spleen: 4.0,Cell line enhanced,,HDLM-2: 29.8;U-2 OS: 31.7
100,HIST1H1B,"H1.5, H1b, H1F5, H1s-3",ENSG00000184357,Histone cluster 1 H1 family member b,6,27866849-27867529,"Plasma proteins, Predicted intracellular proteins",Evidence at protein level,"CAB012241, HPA055907",Approved,,Supported,Nucleoplasm,,Tissue enhanced,Tissue enhanced,,bone marrow: 6.2;lymph node: 2.6,urinary bladder: 0.9,Cell line enhanced,,MOLT-4: 8.9
101,HIST1H2BI,"H2B/k, H2BFK",ENSG00000278588,Histone cluster 1 H2B family member i,6,26272976-26273356,"Plasma proteins, Predicted intracellular proteins",Evidence at protein level,"HPA042205, HPA043013, HPA048671",Supported,,Approved,Nucleoplasm<br>Cytosol,,Mixed,Tissue enhanced,,bone marrow: 1.9;lymph node: 1.7,"testis,urinary bladder: 0.7",Cell line enhanced,,MOLT-4: 10.0
102,HIST1H2BM,"dJ160A22.3, H2B/e, H2BFE",ENSG00000273703,Histone cluster 1 H2B family member m,6,27815044-27815424,Predicted intracellular proteins,Evidence at protein level,"HPA042205, HPA043013, HPA048671",Supported,,Approved,Nucleoplasm<br>Cytosol,,Mixed,Tissue enhanced,,bone marrow: 3.3;lymph node: 2.6,tonsil: 1.5,Cell line enhanced,,Karpas-707: 14.4;NB-4: 8.4;REH: 7.8;U-266/70: 11.7
103,HIST1H3J,"H3/j, H3FJ",ENSG00000197153,Histone cluster 1 H3 family member j,6,27890382-27893106,Predicted intracellular proteins,Evidence at protein level,HPA042570,Supported,,,,,Mixed,Tissue enhanced,,lymph node: 1.5,testis: 0.9,Cell line enhanced,,U-266/84: 8.5
104,HLA-DQB1,"CELIAC1, HLA-DQB, IDDM1",ENSG00000179344,"Major histocompatibility complex, class II, DQ beta 1",6,32659467-32668383,"Predicted membrane proteins, Predicted secreted proteins",Evidence at protein level,HPA013667,Uncertain,,Supported,Golgi apparatus<br>Rods & Rings,,Expressed in all,Tissue enhanced,,lymph node: 287.3,lung: 268.5,Cell line enriched,8.0,HDLM-2: 555.8
105,HLA-DRA,HLA-DRA1,ENSG00000204287,"Major histocompatibility complex, class II, DR alpha",6,32439842-32445046,"Plasma proteins, Predicted membrane proteins",Evidence at protein level,"CAB002798, CAB015402, HPA050162, HPA053176",Enhanced,,,,Colorectal cancer:5.30e-4 (favourable),Expressed in all,Tissue enhanced,,lung: 731.8;lymph node: 894.1,tonsil: 476.7,Cell line enhanced,,Daudi: 254.2;HDLM-2: 588.3;REH: 234.5;U-698: 247.8;U-87 MG: 236.0
106,HLA-F,,ENSG00000204642,"Major histocompatibility complex, class I, F",6,29722775-29738528,"Plasma proteins, Predicted membrane proteins",Evidence at protein level,,,,,,Renal cancer:2.67e-4 (unfavourable),Expressed in all,Tissue enhanced,,lymph node: 41.2,stomach: 28.7,Group enriched,7.0,A-431: 31.2;HEK93: 11.2;HEL: 7.8;HHSteC: 8.5;U-266/70: 6.4;U-937: 10.5
107,HMHB1,"HB-1, HB-1Y",ENSG00000158497,Histocompatibility minor HB-1,5,143812161-143820719,Predicted intracellular proteins,Evidence at protein level,,,,,,,Not detected,Tissue enhanced,,lymph node: 1.3;testis: 2.4,bone marrow: 0.6,Cell line enhanced,,Karpas-707: 2.3;REH: 4.1
108,ICOS,"AILIM, CD278",ENSG00000163600,Inducible T-cell costimulator,2,203936748-203961577,"CD markers, Disease related genes, Predicted membrane proteins",Evidence at protein level,CAB032575,Approved,,,,Head and neck cancer:1.80e-4 (favourable),Mixed,Tissue enhanced,,bone marrow: 10.9;lymph node: 16.9;tonsil: 14.8,appendix: 10.2,Group enriched,69.0,HEL: 4.0;MOLT-4: 9.6
109,IFNG,,ENSG00000111537,Interferon gamma,12,68154768-68159747,"Cancer-related genes, Disease related genes, FDA approved drug targets, Plasma proteins, Predicted secreted proteins",Evidence at protein level,CAB010344,Approved,,,,,Mixed,Tissue enhanced,,appendix: 4.7;bone marrow: 7.6;lymph node: 7.9,lung: 2.5,Not detected,,
110,IKZF1,"hIk-1, Hs.54452, IKAROS, LyF-1, PPP1R92, ZNFN1A1",ENSG00000185811,IKAROS family zinc finger 1,7,50304124-50405101,"Cancer-related genes, Disease related genes, Predicted intracellular proteins, Predicted membrane proteins, Transcription factors",Evidence at protein level,"CAB009247, HPA035221, HPA035222",Enhanced,,Supported,Nucleoplasm,"Cervical cancer:2.02e-4 (favourable), Breast cancer:4.28e-4 (favourable), Head and neck cancer:8.63e-4 (favourable)",Expressed in all,Tissue enhanced,,lymph node: 83.0,tonsil: 55.9,Cell line enhanced,,HDLM-2: 172.0;HMC-1: 152.5;MOLT-4: 116.9;REH: 122.5;U-698: 108.4
111,IKZF3,"Aiolos, ZNFN1A3",ENSG00000161405,IKAROS family zinc finger 3,17,39757715-39864188,"Predicted intracellular proteins, Transcription factors",Evidence at protein level,"CAB017105, HPA024377",Enhanced,,Uncertain,Plasma membrane<br>Cytosol,"Cervical cancer:6.85e-6 (favourable), Head and neck cancer:4.16e-4 (favourable), Melanoma:5.42e-4 (favourable), Renal cancer:7.38e-4 (unfavourable)",Mixed,Tissue enhanced,,lymph node: 44.7;spleen: 31.7;tonsil: 39.2,appendix: 25.5,Cell line enhanced,,Daudi: 50.3;Karpas-707: 25.9;U-266/70: 32.8;U-266/84: 35.9;U-698: 78.2
112,IL12RB1,"CD212, IL12RB",ENSG00000096996,Interleukin 12 receptor subunit beta 1,19,18058995-18098944,"CD markers, Disease related genes, Predicted membrane proteins, Predicted secreted proteins",Evidence at protein level,HPA074414,,,Approved,Plasma membrane,"Renal cancer:5.90e-5 (unfavourable), Cervical cancer:3.41e-4 (favourable)",Mixed,Tissue enhanced,,lymph node: 25.9,spleen: 20.6,Cell line enhanced,,Daudi: 13.1;HDLM-2: 28.9;Karpas-707: 36.8
113,IL16,"FLJ16806, FLJ42735, HsT19289, IL-16, LCF, prIL-16",ENSG00000172349,Interleukin 16,15,81159575-81314058,"Cancer-related genes, Plasma proteins, Predicted intracellular proteins",Evidence at protein level,"CAB005247, HPA018467",Enhanced,,Approved,Nuclear speckles<br>Plasma membrane<br>Cytosol,,Expressed in all,Tissue enhanced,,lymph node: 154.4;tonsil: 124.0,spleen: 118.2,Cell line enhanced,,HEL: 26.3;HMC-1: 44.5;RPMI-8226: 34.9;U-266/70: 45.9;U-937: 27.4
114,IL17REL,FLJ41993,ENSG00000188263,Interleukin 17 receptor E like,22,49994513-50012659,Predicted intracellular proteins,Evidence at protein level,HPA045546,Supported,,,,,Mixed,Tissue enhanced,,appendix: 3.1;lymph node: 2.4;tonsil: 4.0,stomach: 2.1,Not detected,,
115,IL21,"IL-21, Za11",ENSG00000138684,Interleukin 21,4,122612628-122621069,"Disease related genes, Plasma proteins, Predicted secreted proteins",Evidence at protein level,,,,,,,Not detected,Tissue enhanced,,lymph node: 18.1;tonsil: 6.3,testis: 4.1,Not detected,,
116,IL21R,CD360,ENSG00000103522,Interleukin 21 receptor,16,27402162-27452042,"Cancer-related genes, CD markers, Disease related genes, Predicted membrane proteins",Evidence at protein level,HPA042296,Uncertain,,Uncertain,Plasma membrane<br>Cytosol,Head and neck cancer:7.29e-4 (favourable),Mixed,Tissue enhanced,,appendix: 15.8;lymph node: 28.8;tonsil: 17.4,spleen: 7.5,Cell line enhanced,,HDLM-2: 102.6;Karpas-707: 35.4;RH-30: 36.0;RPMI-8226: 42.7
117,IL24,"C49A, FISP, IL-24, IL10B, mda-7, Mob-5, ST16",ENSG00000162892,Interleukin 24,1,206897443-206904139,"Cancer-related genes, Predicted intracellular proteins, Predicted secreted proteins",Evidence at protein level,CAB025972,Uncertain,,,,Breast cancer:5.09e-4 (favourable),Mixed,Tissue enhanced,,appendix: 17.3;lymph node: 37.1;spleen: 23.4,urinary bladder: 5.4,Cell line enriched,10.0,BJ hTERT+: 144.5
118,IL2RA,"CD25, IDDM10, IL2R",ENSG00000134460,Interleukin 2 receptor subunit alpha,10,6010689-6062325,"Cancer-related genes, CD markers, Disease related genes, FDA approved drug targets, Plasma proteins, Predicted intracellular proteins, Predicted membrane proteins",Evidence at protein level,"CAB002419, HPA054622",Enhanced,,,,Renal cancer:2.08e-9 (unfavourable),Mixed,Tissue enhanced,,adipose tissue: 24.2;appendix: 19.8;lymph node: 20.4,tonsil: 12.0,Cell line enriched,80.0,HDLM-2: 1041.6
119,IL2RG,"CD132, CIDX, IMD4, SCIDX1",ENSG00000147168,Interleukin 2 receptor subunit gamma,X,71107404-71112108,"Cancer-related genes, CD markers, Disease related genes, FDA approved drug targets, Predicted intracellular proteins, Predicted membrane proteins",Evidence at protein level,"HPA046641, HPA049691",Enhanced,,Approved,Vesicles,"Renal cancer:2.28e-7 (unfavourable), Endometrial cancer:1.73e-4 (favourable)",Expressed in all,Tissue enhanced,,lymph node: 273.3;tonsil: 279.4,appendix: 182.3,Cell line enriched,5.0,Karpas-707: 1646.4
120,IL7R,CD127,ENSG00000168685,Interleukin 7 receptor,5,35852695-35879603,"Cancer-related genes, CD markers, Disease related genes, Predicted intracellular proteins, Predicted membrane proteins, Predicted secreted proteins",Evidence at protein level,CAB010215,Approved,,Approved,Plasma membrane<br>Microtubule organizing center,,Expressed in all,Tissue enhanced,,appendix: 182.9;lymph node: 158.5,tonsil: 112.9,Cell line enhanced,,fHDF/TERT166: 149.9;HBF TERT88: 165.6;REH: 372.0
121,IRF4,"LSIRF, MUM1",ENSG00000137265,Interferon regulatory factor 4,6,391739-411447,"Cancer-related genes, Disease related genes, Predicted intracellular proteins, Transcription factors",Evidence at protein level,"HPA002038, HPA002698, CAB013508",Enhanced,,Supported,Nucleoplasm,"Head and neck cancer:1.64e-6 (favourable), Breast cancer:6.44e-4 (favourable)",Tissue enriched,Tissue enhanced,,lymph node: 27.1,tonsil: 24.1,Group enriched,5.0,HDLM-2: 204.2;Karpas-707: 141.1;RPMI-8226: 136.6;U-266/70: 134.4;U-266/84: 98.3;U-698: 40.9;WM-115: 106.9
