,Gene,Gene synonym,Ensembl,Gene description,Chromosome,Position,Protein class,Evidence,Antibody,Reliability (IH),Reliability (Mouse Brain),Reliability (IF),Subcellular location,Prognostic p-value,RNA cancer category,RNA tissue category,RNA TS,RNA TS TPM,TPM max in non-specific,RNA cell line category,RNA CS,RNA CS TPM
65,GPR84,EX33,ENSG00000139572,G protein-coupled receptor 84,12,54362445-54364487,"G-protein coupled receptors, Predicted membrane proteins",Evidence at protein level,HPA027603,Enhanced,,,,,Mixed,Tissue enhanced,,appendix: 11.6;bone marrow: 14.7,adipose tissue: 6.0,Cell line enhanced,,HL-60: 10.3;NB-4: 25.5;U-937: 4.0
66,GYPE,"GPE, MNS",ENSG00000197465,Glycophorin E (MNS blood group),4,143870867-143905563,Predicted membrane proteins,Evidence at transcript level,,,,,,,Not detected,Tissue enhanced,,bone marrow: 8.1,lung: 4.5,Group enriched,14.0,HEL: 108.6;K-562: 35.5
67,HCAR3,"GPR109B, HCA3, HM74",ENSG00000255398,Hydroxycarboxylic acid receptor 3,12,122714756-122716892,"FDA approved drug targets, G-protein coupled receptors, Predicted membrane proteins",Evidence at protein level,HPA028660,Approved,,Approved,Cell Junctions,,Mixed,Tissue enhanced,,bone marrow: 16.6;spleen: 21.7,appendix: 12.4,Group enriched,6.0,HaCaT: 8.1;RT4: 28.3
68,HIST1H1B,"H1.5, H1b, H1F5, H1s-3",ENSG00000184357,Histone cluster 1 H1 family member b,6,27866849-27867529,"Plasma proteins, Predicted intracellular proteins",Evidence at protein level,"CAB012241, HPA055907",Approved,,Supported,Nucleoplasm,,Tissue enhanced,Tissue enhanced,,bone marrow: 6.2;lymph node: 2.6,urinary bladder: 0.9,Cell line enhanced,,MOLT-4: 8.9
69,HIST1H2AB,"H2A/m, H2AFM",ENSG00000278463,Histone cluster 1 H2A family member b,6,26033176-26033568,Predicted intracellular proteins,Evidence at protein level,HPA041189,Supported,,,,,Mixed,Tissue enhanced,,bone marrow: 1.6,"lymph node,testis: 0.6",Cell line enhanced,,Hep G2: 3.4
70,HIST1H2AD,"H2A.3, H2A/g, H2AFG",ENSG00000196866,Histone cluster 1 H2A family member d,6,26198851-26199243,Predicted intracellular proteins,Evidence at protein level,HPA041189,Supported,,,,,Mixed,Tissue enhanced,,bone marrow: 2.2;prostate: 1.9,esophagus: 1.2,Cell line enhanced,,U-266/70: 15.6;U-266/84: 5.0
71,HIST1H2AH,"dJ86C11.1, H2A/S, H2AFALii",ENSG00000274997,Histone cluster 1 H2A family member h,6,27147129-27147515,Predicted intracellular proteins,Evidence at protein level,"CAB004030, HPA041189",Supported,,,,,Mixed,Tissue enhanced,,bone marrow: 7.4,testis: 2.5,Mixed,,
72,HIST1H2AJ,"H2A/E, H2AFE",ENSG00000276368,Histone cluster 1 H2A family member j,6,27814354-27814740,Predicted intracellular proteins,Evidence at protein level,HPA041189,Supported,,,,,Mixed,Tissue enhanced,,bone marrow: 6.4,lymph node: 1.4,Cell line enhanced,,MCF7: 14.3
73,HIST1H2BI,"H2B/k, H2BFK",ENSG00000278588,Histone cluster 1 H2B family member i,6,26272976-26273356,"Plasma proteins, Predicted intracellular proteins",Evidence at protein level,"HPA042205, HPA043013, HPA048671",Supported,,Approved,Nucleoplasm<br>Cytosol,,Mixed,Tissue enhanced,,bone marrow: 1.9;lymph node: 1.7,"testis,urinary bladder: 0.7",Cell line enhanced,,MOLT-4: 10.0
74,HIST1H2BM,"dJ160A22.3, H2B/e, H2BFE",ENSG00000273703,Histone cluster 1 H2B family member m,6,27815044-27815424,Predicted intracellular proteins,Evidence at protein level,"HPA042205, HPA043013, HPA048671",Supported,,Approved,Nucleoplasm<br>Cytosol,,Mixed,Tissue enhanced,,bone marrow: 3.3;lymph node: 2.6,tonsil: 1.5,Cell line enhanced,,Karpas-707: 14.4;NB-4: 8.4;REH: 7.8;U-266/70: 11.7
75,HIST1H2BO,"H2B.2, H2B/n, H2BFN",ENSG00000274641,Histone cluster 1 H2B family member o,6,27893463-27893843,Predicted intracellular proteins,Evidence at protein level,"HPA042205, HPA043013, HPA048671",Supported,,Approved,Nucleoplasm<br>Cytosol,Urothelial cancer:4.89e-4 (favourable),Mixed,Tissue enhanced,,bone marrow: 2.1,"lymph node,placenta: 1.3",Cell line enhanced,,U-266/84: 32.7
76,HIST1H3C,"H3.1, H3/c, H3FC",ENSG00000278272,Histone cluster 1 H3 family member c,6,26045411-26045821,Predicted intracellular proteins,Evidence at protein level,HPA042570,Supported,,,,,Mixed,Tissue enhanced,,bone marrow: 3.3,testis: 1.3,Cell line enhanced,,U-937: 6.7
77,HIST1H3D,"H3/b, H3FB",ENSG00000282988,Histone cluster 1 H3 family member d,6,26195595-26199293,Predicted intracellular proteins,Evidence at transcript level,HPA041189,Uncertain,,,,,,Tissue enhanced,,bone marrow: 2.1,"prostate,testis: 0.7",Cell line enhanced,,K-562: 5.4;SiHa: 5.8;U-266/70: 5.2
78,HIST1H3F,"H3/i, H3FI",ENSG00000277775,Histone cluster 1 H3 family member f,6,26250195-26250605,Predicted intracellular proteins,Evidence at protein level,"HPA042570, CAB070190",Supported,,,,,Mixed,Tissue enhanced,,bone marrow: 1.4,lymph node: 0.7,Cell line enhanced,,U-266/84: 4.6
79,HIST1H3I,"H3.f, H3/f, H3FF",ENSG00000275379,Histone cluster 1 H3 family member i,6,27871905-27872315,Predicted intracellular proteins,Evidence at protein level,HPA042570,Supported,,,,,Tissue enhanced,Tissue enhanced,,bone marrow: 1.1,appendix: 0.6,Cell line enhanced,,HEL: 2.6;MOLT-4: 4.4;NB-4: 2.3;REH: 5.1
80,HIST1H4B,"H4/I, H4FI",ENSG00000278705,Histone cluster 1 H4 family member b,6,26026815-26027252,"Disease related genes, Predicted intracellular proteins",Evidence at protein level,HPA042201,Supported,,,,,Mixed,Tissue enhanced,,bone marrow: 1.3,lymph node: 0.8,Mixed,,
81,HIST2H2AA3,"H2A.2, H2A/q, H2AFO, HIST2H2AA",ENSG00000203812,Histone cluster 2 H2A family member a3,1,149842188-149842736,Predicted intracellular proteins,Evidence at protein level,HPA041189,Supported,,,,,Tissue enhanced,Tissue enhanced,,bone marrow: 112.2;prostate: 125.6,spleen: 42.0,Cell line enhanced,,U-266/70: 350.1;U-266/84: 191.4
82,HIST2H3D,,ENSG00000183598,Histone cluster 2 H3 family member d,1,149813271-149813681,Predicted intracellular proteins,Evidence at protein level,HPA042570,Supported,,,,,Mixed,Tissue enhanced,,bone marrow: 2.5,gallbladder: 1.8,Cell line enhanced,,U-266/70: 16.7
83,HJURP,"DKFZp762E1312, FAKTS, hFLEG1, URLC9",ENSG00000123485,Holliday junction recognition protein,2,233833416-233854566,Predicted intracellular proteins,Evidence at protein level,"HPA008436, HPA027261",Uncertain,,Enhanced,Nucleus<br>Nucleoli<br>Cytosol,"Liver cancer:3.37e-5 (unfavourable), Pancreatic cancer:7.72e-5 (unfavourable), Lung cancer:2.46e-4 (unfavourable), Melanoma:6.49e-4 (unfavourable)",Mixed,Tissue enhanced,,bone marrow: 28.7;testis: 20.0,lymph node: 15.1,Mixed,,
84,HK3,,ENSG00000160883,Hexokinase 3,5,176880869-176899332,"Enzymes, Plasma proteins, Predicted intracellular proteins",Evidence at protein level,HPA056743,Enhanced,,,,Renal cancer:3.84e-8 (unfavourable),Mixed,Tissue enhanced,,bone marrow: 87.9,spleen: 27.9,Cell line enhanced,,SCLC-21H: 5.3;THP-1: 2.5;U-937: 16.3
85,HLX,"HB24, HLX1",ENSG00000136630,H2.0 like homeobox,1,220879400-220885059,"Predicted intracellular proteins, Transcription factors",Evidence at protein level,HPA005968,Uncertain,,Approved,Nucleoplasm<br>Cytosol,Renal cancer:7.28e-6 (unfavourable),Expressed in all,Tissue enhanced,,bone marrow: 60.3,lung: 27.1,Cell line enhanced,,THP-1: 72.2
86,HRH2,,ENSG00000113749,Histamine receptor H2,5,175658030-175710756,"FDA approved drug targets, G-protein coupled receptors, Predicted membrane proteins",Evidence at protein level,HPA013770,Approved,,,,,Tissue enhanced,Tissue enhanced,,bone marrow: 23.5,appendix: 16.7,Cell line enhanced,,RPMI-8226: 45.4;SK-MEL-30: 15.0;THP-1: 12.1;U-937: 16.9
87,HYAL3,"LUCA-3, LUCA14, Minna14",ENSG00000186792,Hyaluronoglucosaminidase 3,3,50292831-50299468,"Enzymes, Predicted intracellular proteins, Predicted secreted proteins",Evidence at protein level,HPA049402,Uncertain,,,,Urothelial cancer:2.12e-5 (unfavourable),Expressed in all,Tissue enhanced,,bone marrow: 22.7,testis: 14.0,Expressed in all,,
88,ICAM4,"CD242, LW",ENSG00000105371,Intercellular adhesion molecule 4 (Landsteiner-Wiener blood group),19,10286967-10288522,"Blood group antigen proteins, CD markers, Predicted membrane proteins, Predicted secreted proteins",Evidence at protein level,,,,,,,Not detected,Tissue enhanced,,bone marrow: 8.7;lung: 14.5,epididymis: 2.9,Cell line enhanced,,HEL: 67.4;K-562: 35.3;NB-4: 20.5
89,ICOS,"AILIM, CD278",ENSG00000163600,Inducible T-cell costimulator,2,203936748-203961577,"CD markers, Disease related genes, Predicted membrane proteins",Evidence at protein level,CAB032575,Approved,,,,Head and neck cancer:1.80e-4 (favourable),Mixed,Tissue enhanced,,bone marrow: 10.9;lymph node: 16.9;tonsil: 14.8,appendix: 10.2,Group enriched,69.0,HEL: 4.0;MOLT-4: 9.6
90,IFNG,,ENSG00000111537,Interferon gamma,12,68154768-68159747,"Cancer-related genes, Disease related genes, FDA approved drug targets, Plasma proteins, Predicted secreted proteins",Evidence at protein level,CAB010344,Approved,,,,,Mixed,Tissue enhanced,,appendix: 4.7;bone marrow: 7.6;lymph node: 7.9,lung: 2.5,Not detected,,
91,IL18RAP,"AcPL, CD218b",ENSG00000115607,Interleukin 18 receptor accessory protein,2,102418689-102452565,"CD markers, Predicted membrane proteins, Predicted secreted proteins",Evidence at protein level,CAB025270,Enhanced,,,,,Mixed,Tissue enhanced,,bone marrow: 70.9,appendix: 16.9,Cell line enriched,10.0,U-937: 42.2
92,IL1B,"IL-1B, IL1-BETA, IL1F2",ENSG00000125538,Interleukin 1 beta,2,112829751-112836903,"Cancer-related genes, Candidate cardiovascular disease genes, FDA approved drug targets, Plasma proteins, Predicted intracellular proteins",Evidence at protein level,,,,,,"Renal cancer:7.49e-5 (unfavourable), Cervical cancer:1.31e-4 (unfavourable)",Mixed,Tissue enhanced,,appendix: 68.0;bone marrow: 106.4,adipose tissue: 53.4,Cell line enhanced,,BJ hTERT+: 478.0;HBEC3-KT: 193.4;HMC-1: 189.1;hTEC/SVTERT24-B: 291.2;U-87 MG: 514.6
93,IRAK3,IRAK-M,ENSG00000090376,Interleukin 1 receptor associated kinase 3,12,66188879-66254622,"Disease related genes, Enzymes, Plasma proteins, Potential drug targets, Predicted intracellular proteins, Predicted secreted proteins",Evidence at protein level,HPA043097,Approved,,Approved,Vesicles,Renal cancer:6.23e-4 (unfavourable),Mixed,Tissue enhanced,,bone marrow: 51.0,adipose tissue: 19.3,Cell line enhanced,,HEL: 20.3;HL-60: 24.1;THP-1: 24.3;U-937: 20.5
94,ITGA2B,"CD41, CD41B, GP2B, PPP1R93",ENSG00000005961,Integrin subunit alpha 2b,17,44372180-44389505,"Cancer-related genes, Candidate cardiovascular disease genes, CD markers, Disease related genes, FDA approved drug targets, Plasma proteins, Predicted intracellular proteins, Predicted membrane proteins",Evidence at protein level,"CAB018611, HPA031168, HPA031169, HPA031170, HPA031171",Enhanced,,,,,Mixed,Tissue enhanced,,bone marrow: 11.2;epididymis: 29.3,testis: 4.4,Group enriched,18.0,HEL: 396.8;HMC-1: 636.9
95,ITGAM,"CD11B, CR3A, MAC-1",ENSG00000169896,Integrin subunit alpha M,16,31259990-31332892,"Cancer-related genes, CD markers, Disease related genes, Predicted intracellular proteins, Predicted membrane proteins",Evidence at protein level,"HPA002274, CAB025091, CAB072870",Enhanced,,,,"Renal cancer:6.93e-5 (unfavourable), Liver cancer:3.43e-4 (unfavourable), Testis cancer:6.93e-4 (unfavourable)",Expressed in all,Tissue enhanced,,bone marrow: 130.2,appendix: 36.3,Cell line enhanced,,HMC-1: 47.6;NB-4: 12.7;U-937: 18.8
96,KCNH2,"erg1, HERG, Kv11.1, LQT2",ENSG00000055118,Potassium voltage-gated channel subfamily H member 2,7,150944961-150978315,"Disease related genes, FDA approved drug targets, Plasma proteins, Predicted membrane proteins, Transporters, Voltage-gated ion channels",Evidence at protein level,,,,,,"Endometrial cancer:6.06e-5 (unfavourable), Pancreatic cancer:5.61e-4 (favourable)",Mixed,Tissue enhanced,,bone marrow: 24.1;testis: 27.3,parathyroid gland: 13.2,Group enriched,6.0,K-562: 170.9;NB-4: 59.5;SH-SY5Y: 79.9
97,KEL,"CD238, ECE3",ENSG00000197993,"Kell blood group, metallo-endopeptidase",7,142941114-142962681,"Blood group antigen proteins, Cancer-related genes, CD markers, Enzymes, Predicted membrane proteins",Evidence at protein level,,,,,,,Mixed,Tissue enhanced,,bone marrow: 14.5;testis: 19.5,lymph node: 6.4,Group enriched,14.0,HEL: 12.2;K-562: 10.7
98,KIF18B,,ENSG00000186185,Kinesin family member 18B,17,44924709-44947711,Predicted intracellular proteins,Evidence at protein level,HPA024205,Enhanced,,Supported,Nucleus<br>Microtubule ends<br>Cytosol,"Liver cancer:2.44e-6 (unfavourable), Pancreatic cancer:2.16e-4 (unfavourable), Melanoma:6.90e-4 (unfavourable)",Mixed,Tissue enhanced,,bone marrow: 8.4,lymph node: 7.3,Mixed,,
99,LCN2,"24p3, NGAL",ENSG00000148346,Lipocalin 2,9,128149071-128153455,"Candidate cardiovascular disease genes, Plasma proteins, Predicted secreted proteins",Evidence at protein level,"HPA002695, CAB016549, CAB016550",Enhanced,,Supported,Endoplasmic reticulum,Breast cancer:9.61e-4 (favourable),Mixed,Tissue enhanced,,bone marrow: 1852.1;gallbladder: 3419.4,"cervix, uterine: 1163.5",Group enriched,11.0,CAPAN-2: 3169.5;EFO-21: 1362.3
100,LILRA2,"CD85h, ILT1, LIR-7, LIR7",ENSG00000239998,Leukocyte immunoglobulin like receptor A2,19,54572920-54590287,"CD markers, Plasma proteins, Predicted intracellular proteins, Predicted membrane proteins, Predicted secreted proteins",Evidence at protein level,,,,,,,Mixed,Tissue enhanced,,bone marrow: 9.9;spleen: 7.0,appendix: 4.0,Cell line enhanced,,REH: 1.8;THP-1: 2.7;U-937: 7.1
101,LILRA5,"CD85, CD85f, ILT11, LILRB7, LIR9",ENSG00000187116,Leukocyte immunoglobulin like receptor A5,19,54307070-54313139,"CD markers, Predicted membrane proteins",Evidence at protein level,,,,,,Renal cancer:7.78e-4 (unfavourable),Mixed,Tissue enhanced,,appendix: 13.9;bone marrow: 10.3;spleen: 7.5,urinary bladder: 2.4,Not detected,,
102,LILRB2,"CD85d, ILT4, LIR-2, LIR2, MIR-10, MIR10",ENSG00000131042,Leukocyte immunoglobulin like receptor B2,19,54273821-54281184,"CD markers, Predicted membrane proteins",Evidence at protein level,,,,,,Renal cancer:5.45e-7 (unfavourable),Expressed in all,Tissue enhanced,,appendix: 8.7;bone marrow: 20.5;spleen: 10.4,lung: 3.9,Not detected,,
103,LST1,"B144, D6S49E, LST-1",ENSG00000204482,Leukocyte specific transcript 1,6,31586124-31588909,"Predicted intracellular proteins, Predicted membrane proteins, Predicted secreted proteins",Evidence at protein level,,,,,,"Renal cancer:5.97e-5 (unfavourable), Testis cancer:7.62e-4 (unfavourable), Cervical cancer:7.89e-4 (favourable)",Expressed in all,Tissue enhanced,,bone marrow: 68.7;spleen: 48.9,appendix: 32.1,Cell line enhanced,,HMC-1: 64.7;NB-4: 50.8;THP-1: 128.8;U-937: 79.6
104,LTF,HLF2,ENSG00000012223,Lactotransferrin,3,46435645-46485234,"Cancer-related genes, Plasma proteins, Predicted intracellular proteins, Predicted secreted proteins",Evidence at protein level,"CAB008646, CAB016201, HPA057177, HPA059976",Enhanced,,,,Renal cancer:6.30e-5 (favourable),Expressed in all,Tissue enhanced,,"bone marrow: 2804.3;cervix, uterine: 1030.7",seminal vesicle: 532.6,Group enriched,10.0,RPMI-8226: 28.9;TIME: 11.6
105,LYL1,bHLHa18,ENSG00000104903,"LYL1, basic helix-loop-helix family member",19,13099033-13103161,"Cancer-related genes, Disease related genes, Predicted intracellular proteins, Transcription factors",Evidence at protein level,HPA075004,,,Approved,Golgi apparatus,Renal cancer:3.89e-4 (unfavourable),Expressed in all,Tissue enhanced,,bone marrow: 22.9;spleen: 20.7,appendix: 14.3,Cell line enhanced,,HEL: 113.5;HMC-1: 179.8;K-562: 90.4;NB-4: 82.5;REH: 87.2
106,MKI67,"MIB-, PPP1R105",ENSG00000148773,Marker of proliferation Ki-67,10,128096659-128126385,"Cancer-related genes, Plasma proteins, Predicted intracellular proteins",Evidence at protein level,"CAB000058, HPA000451, HPA001164, CAB068198",Enhanced,,Enhanced,Nucleus<br>Nucleoli<br>Nuclear bodies,"Renal cancer:0.00e+0 (unfavourable), Liver cancer:3.61e-6 (unfavourable), Pancreatic cancer:9.47e-5 (unfavourable)",Expressed in all,Tissue enhanced,,bone marrow: 28.8,lymph node: 17.9,Mixed,,
107,MMP25,"MMP20, MMPL1, MT6-MMP",ENSG00000008516,Matrix metallopeptidase 25,16,3046681-3060726,"Enzymes, FDA approved drug targets, Predicted intracellular proteins, Predicted secreted proteins",Evidence at protein level,CAB025177,Uncertain,,,,Head and neck cancer:1.09e-5 (favourable),Tissue enhanced,Tissue enhanced,,appendix: 23.3;bone marrow: 24.7;spleen: 20.7,adipose tissue: 6.4,Cell line enriched,11.0,HMC-1: 95.7
108,MMP9,CLG4B,ENSG00000100985,Matrix metallopeptidase 9,20,46008908-46016561,"Cancer-related genes, Candidate cardiovascular disease genes, Disease related genes, Enzymes, FDA approved drug targets, Plasma proteins, Predicted secreted proteins",Evidence at protein level,"CAB000348, HPA001238, HPA063909, CAB068199, CAB068200, CAB068201",Enhanced,,Approved,Cytosol,"Renal cancer:4.05e-5 (unfavourable), Endometrial cancer:2.55e-4 (favourable), Liver cancer:7.19e-4 (unfavourable)",Expressed in all,Tissue enhanced,,bone marrow: 252.6;lymph node: 117.7,appendix: 82.8,Cell line enriched,8.0,NB-4: 227.3
109,MNDA,PYHIN3,ENSG00000163563,Myeloid cell nuclear differentiation antigen,1,158831317-158849506,Predicted intracellular proteins,Evidence at protein level,"HPA034532, HPA073215",Enhanced,,Supported,Nucleoplasm<br>Nucleoli,,Expressed in all,Tissue enhanced,,bone marrow: 194.8;spleen: 144.9,appendix: 111.3,Group enriched,13.0,NB-4: 93.3;THP-1: 185.6;U-937: 141.2
110,MXD1,"bHLHc58, MAD, MAD1",ENSG00000059728,MAX dimerization protein 1,2,69897688-69942945,"Predicted intracellular proteins, Transcription factors",Evidence at protein level,HPA001599,Enhanced,,Uncertain,Nucleoplasm<br>Mitochondria<br>Cytosol,"Endometrial cancer:8.14e-6 (unfavourable), Pancreatic cancer:8.50e-4 (unfavourable)",Expressed in all,Tissue enhanced,,bone marrow: 113.8;esophagus: 101.9,appendix: 56.3,Mixed,,
111,MXD3,"bHLHc13, MAD3",ENSG00000213347,MAX dimerization protein 3,5,177301461-177312757,"Predicted intracellular proteins, Transcription factors",Evidence at protein level,HPA070111,,,Approved,Nucleus<br>Nucleoli,Liver cancer:3.60e-4 (unfavourable),Expressed in all,Tissue enhanced,,bone marrow: 24.2,skin: 12.6,Cell line enhanced,,HDLM-2: 162.8
112,MYBL2,"B-MYB, BMYB",ENSG00000101057,MYB proto-oncogene like 2,20,43667019-43716496,"Cancer-related genes, Predicted intracellular proteins, Transcription factors",Evidence at protein level,"CAB017114, HPA030530, HPA055416",Uncertain,,Enhanced,Nucleoplasm<br>Cytosol,"Renal cancer:0.00e+0 (unfavourable), Liver cancer:2.11e-7 (unfavourable), Endometrial cancer:9.73e-4 (unfavourable)",Tissue enriched,Tissue enhanced,,bone marrow: 57.0;lymph node: 67.3;tonsil: 49.9,appendix: 32.7,Mixed,,
113,MYO1F,,ENSG00000142347,Myosin IF,19,8520790-8577577,"Plasma proteins, Predicted intracellular proteins",Evidence at protein level,HPA055242,Enhanced,,,,Renal cancer:3.27e-4 (unfavourable),Expressed in all,Tissue enhanced,,appendix: 50.4;bone marrow: 59.7;spleen: 63.3,lung: 23.4,Cell line enhanced,,HDLM-2: 45.8;HMC-1: 73.1;NB-4: 127.9;THP-1: 99.8;U-937: 61.8
114,MYO1G,HA-2,ENSG00000136286,Myosin IG,7,44962662-44979098,Predicted intracellular proteins,Evidence at protein level,HPA021252,Enhanced,,,,"Renal cancer:8.71e-8 (unfavourable), Cervical cancer:8.26e-4 (favourable)",Expressed in all,Tissue enhanced,,bone marrow: 27.7;lymph node: 27.7;spleen: 24.6,appendix: 21.9,Cell line enhanced,,HDLM-2: 53.6;HEL: 62.4;HL-60: 31.8;MOLT-4: 71.7;THP-1: 52.2;U-937: 44.7
115,NCF2,"NOXA2, p67phox",ENSG00000116701,Neutrophil cytosolic factor 2,1,183555563-183590876,"Disease related genes, Plasma proteins, Predicted intracellular proteins",Evidence at protein level,"HPA002327, HPA006040, CAB022160",Enhanced,,Enhanced,Nucleoli<br>Cytosol,Liver cancer:7.91e-6 (unfavourable),Expressed in all,Tissue enhanced,,bone marrow: 127.5,lung: 111.6,Cell line enhanced,,A-431: 22.9;hTERT-HME1: 39.8;U-2 OS: 52.5
116,NCF4,"p40phox, SH3PXD4",ENSG00000100365,Neutrophil cytosolic factor 4,22,36860988-36878015,"Disease related genes, Plasma proteins, Predicted intracellular proteins",Evidence at protein level,"CAB010146, HPA036156, HPA057975",Enhanced,,Supported,Cytosol,Renal cancer:7.06e-8 (unfavourable),Expressed in all,Tissue enhanced,,bone marrow: 119.9,appendix: 59.4,Cell line enhanced,,HEL: 78.2;HMC-1: 349.8;NB-4: 93.8;RPMI-8226: 102.1;THP-1: 92.9
117,NFAM1,CNAIP,ENSG00000235568,NFAT activating protein with ITAM motif 1,22,42380410-42432395,Predicted membrane proteins,Evidence at protein level,HPA031812,Uncertain,,,,Endometrial cancer:6.16e-4 (favourable),Expressed in all,Tissue enhanced,,appendix: 17.2;bone marrow: 20.2,spleen: 14.5,Cell line enhanced,,NB-4: 5.5;SCLC-21H: 6.8;THP-1: 25.4
118,NFKBID,"IkappaBNS, TA-NFKBH",ENSG00000167604,NFKB inhibitor delta,19,35887653-35902303,"Predicted intracellular proteins, Transcription factors",Evidence at protein level,HPA043573,,,Approved,Mitochondria,"Urothelial cancer:8.34e-6 (favourable), Head and neck cancer:5.43e-4 (favourable), Breast cancer:6.01e-4 (favourable)",Expressed in all,Tissue enhanced,,bone marrow: 9.8,appendix: 5.9,Mixed,,
119,NKG7,"GIG1, GMP-17",ENSG00000105374,Natural killer cell granule protein 7,19,51371606-51372715,"Predicted membrane proteins, Predicted secreted proteins",Evidence at protein level,HPA071454,,,Approved,Vesicles,"Renal cancer:3.32e-6 (unfavourable), Endometrial cancer:7.42e-6 (favourable)",Expressed in all,Tissue enhanced,,bone marrow: 351.3;spleen: 151.2,lymph node: 122.0,Cell line enhanced,,NB-4: 109.5;THP-1: 34.5;U-937: 34.9
120,NLRP12,"CLR19.3, Monarch1, NALP12, PAN6, PYPAF7, RNO2",ENSG00000142405,NLR family pyrin domain containing 12,19,53793603-53824394,"Disease related genes, Predicted intracellular proteins",Evidence at protein level,HPA042981,Approved,,,,,Tissue enriched,Tissue enhanced,,appendix: 3.1;bone marrow: 4.1,spleen: 2.2,Cell line enhanced,,HMC-1: 3.9;THP-1: 2.7;U-87 MG: 4.2;U-937: 2.9
121,NLRP3,"AGTAVPRL, AII, AVP, C1orf7, CIAS1, CLR1.1, FCAS, FCU, MWS, NALP3, PYPAF1",ENSG00000162711,NLR family pyrin domain containing 3,1,247416156-247449108,"Cancer-related genes, Disease related genes, Predicted intracellular proteins",Evidence at protein level,HPA012878,Uncertain,,,,,Mixed,Tissue enhanced,,bone marrow: 34.4,appendix: 14.5,Cell line enhanced,,NB-4: 9.6;THP-1: 54.1;U-937: 15.5
122,NOCT,"Ccr4c, CCR4L, CCRN4L, NOC",ENSG00000151014,Nocturnin,4,139015789-139045939,"Enzymes, Predicted intracellular proteins",Evidence at protein level,"HPA012287, HPA053714",Uncertain,,Supported,Nucleoplasm<br>Nuclear bodies<br>Cytosol,"Renal cancer:1.05e-5 (unfavourable), Lung cancer:5.28e-5 (unfavourable), Urothelial cancer:6.23e-4 (unfavourable)",Expressed in all,Tissue enhanced,,bone marrow: 21.2,gallbladder: 8.4,Expressed in all,,
123,NUSAP1,"ANKT, BM037, FLJ13421, LNP, NuSAP1, PRO0310p1, Q0310, SAPL",ENSG00000137804,Nucleolar and spindle associated protein 1,15,41332694-41381050,Predicted intracellular proteins,Evidence at protein level,"HPA042904, HPA074847",Enhanced,,Enhanced,Nucleus<br>Nucleoli fibrillar center,"Renal cancer:6.82e-14 (unfavourable), Pancreatic cancer:6.27e-4 (unfavourable)",Expressed in all,Tissue enhanced,,bone marrow: 75.3,lymph node: 57.2,Expressed in all,,
124,OASL,"p59OASL, TRIP14",ENSG00000135114,2'-5'-oligoadenylate synthetase like,12,121019111-121039242,Predicted intracellular proteins,Evidence at protein level,HPA001474,Approved,,Supported,Nucleoplasm<br>Cytosol,"Renal cancer:3.70e-9 (unfavourable), Pancreatic cancer:9.20e-4 (unfavourable)",Expressed in all,Tissue enhanced,,bone marrow: 35.4;stomach: 22.1,lung: 19.9,Cell line enhanced,,BJ hTERT+ SV40 Large T+: 131.5;BJ hTERT+ SV40 Large T+ RasG12V: 70.4;hTEC/SVTERT24-B: 56.8
125,OR2W3,"OR2W3P, OR2W8P, OST718",ENSG00000238243,Olfactory receptor family 2 subfamily W member 3,1,247895587-247896531,"G-protein coupled receptors, Predicted membrane proteins",Evidence at transcript level,HPA045594,Uncertain,,,,,Tissue enhanced,Tissue enhanced,,bone marrow: 7.8;thyroid gland: 10.5,cerebral cortex: 2.9,Cell line enhanced,,HEL: 12.1;PC-3: 12.2;U-2 OS: 8.8;WM-115: 9.3
126,ORC1,"HSORC1, ORC1L, PARC1",ENSG00000085840,Origin recognition complex subunit 1,1,52372829-52404459,"Disease related genes, Predicted intracellular proteins",Evidence at protein level,HPA027450,Approved,,Approved,Nucleus<br>Plasma membrane<br>Cytosol,"Colorectal cancer:1.74e-5 (favourable), Liver cancer:3.22e-5 (unfavourable), Melanoma:3.69e-4 (unfavourable)",Mixed,Tissue enhanced,,bone marrow: 17.9,lymph node: 7.9,Mixed,,
127,OSCAR,,ENSG00000170909,"Osteoclast associated, immunoglobulin-like receptor",19,54094668-54102692,"Predicted membrane proteins, Predicted secreted proteins",Evidence at protein level,,,,,,Renal cancer:2.71e-5 (unfavourable),Expressed in all,Tissue enhanced,,bone marrow: 9.0;lung: 14.1,appendix: 3.3,Cell line enhanced,,EFO-21: 13.1;HHSteC: 7.9;U-937: 14.0
128,OSM,MGC20461,ENSG00000099985,Oncostatin M,22,30262829-30266840,"Cancer-related genes, Plasma proteins, Predicted intracellular proteins, Predicted secreted proteins",Evidence at protein level,,,,,,Renal cancer:1.03e-5 (unfavourable),Mixed,Tissue enhanced,,bone marrow: 78.7,appendix: 20.1,Cell line enhanced,,HDLM-2: 14.6;HMC-1: 9.7;NB-4: 4.2
129,OTOF,"DFNB6, DFNB9, FER1L2",ENSG00000115155,Otoferlin,2,26457203-26558698,"Disease related genes, Plasma proteins, Predicted intracellular proteins, Predicted membrane proteins",Evidence at protein level,HPA012410,Approved,,,,,Not detected,Tissue enhanced,,bone marrow: 4.3,cerebral cortex: 1.1,Cell line enriched,20.0,HDLM-2: 30.8
