,Gene,Gene synonym,Ensembl,Gene description,Chromosome,Position,Protein class,Evidence,Antibody,Reliability (IH),Reliability (Mouse Brain),Reliability (IF),Subcellular location,Prognostic p-value,RNA cancer category,RNA tissue category,RNA TS,RNA TS TPM,TPM max in non-specific,RNA cell line category,RNA CS,RNA CS TPM
64,HRASLS2,FLJ20556,ENSG00000133328,HRAS like suppressor 2,11,63552770-63563383,Predicted membrane proteins,Evidence at protein level,HPA058997,Approved,,Approved,Mitochondria,"Pancreatic cancer:5.27e-5 (unfavourable), Cervical cancer:6.87e-4 (favourable)",Mixed,Tissue enhanced,,duodenum: 67.6;small intestine: 46.5,rectum: 14.4,Cell line enriched,7.0,U-266/70: 97.6
65,HSD17B2,"HSD17, SDR9C2",ENSG00000086696,Hydroxysteroid 17-beta dehydrogenase 2,16,82035004-82098534,"Enzymes, Plasma proteins, Predicted intracellular proteins, Predicted membrane proteins",Evidence at protein level,"HPA021826, HPA050235",Enhanced,,Approved,Endoplasmic reticulum,Urothelial cancer:3.83e-4 (favourable),Tissue enhanced,Tissue enhanced,,duodenum: 430.9;placenta: 552.6,small intestine: 199.4,Cell line enhanced,,BJ hTERT+: 47.0;Hep G2: 32.2;RT4: 77.0;TIME: 44.0
66,HTR3E,,ENSG00000186038,5-hydroxytryptamine receptor 3E,3,184097064-184106995,"FDA approved drug targets, Predicted intracellular proteins, Predicted membrane proteins",Evidence at protein level,HPA049764,Enhanced,,,,,Not detected,Tissue enhanced,,duodenum: 1.0,small intestine: 0.8,Cell line enriched,6.0,RH-30: 1.3
67,HTR4,5-HT4,ENSG00000164270,5-hydroxytryptamine receptor 4,5,148451032-148677235,"FDA approved drug targets, G-protein coupled receptors, Predicted intracellular proteins, Predicted membrane proteins",Evidence at protein level,HPA040591,Approved,,,,,Not detected,Tissue enhanced,,duodenum: 4.8;small intestine: 10.0,rectum: 3.1,Not detected,,
68,ITPKA,"IP3-3KA, IP3KA",ENSG00000137825,Inositol-trisphosphate 3-kinase A,15,41493393-41503551,"Enzymes, Predicted intracellular proteins",Evidence at protein level,HPA040454,Enhanced,Approved,Approved,Vesicles,"Renal cancer:3.76e-9 (unfavourable), Glioma:5.08e-4 (unfavourable)",Mixed,Tissue enhanced,,cerebral cortex: 25.7;duodenum: 17.7;small intestine: 19.8,stomach: 8.9,Cell line enhanced,,Hep G2: 22.6
69,KCNK10,"K2p10.1, PPP1R97, TREK-2, TREK2",ENSG00000100433,Potassium two pore domain channel subfamily K member 10,14,88180103-88326907,Predicted membrane proteins,Evidence at protein level,HPA030462,Approved,,,,,Mixed,Tissue enhanced,,cerebral cortex: 5.6;duodenum: 5.1,"small intestine,stomach: 2.7",Cell line enhanced,,AF22: 1.0;REH: 1.6;SCLC-21H: 3.7
70,KCNK16,"K2p16.1, TALK-1, TALK1",ENSG00000095981,Potassium two pore domain channel subfamily K member 16,6,39314698-39322968,"Predicted membrane proteins, Transporters, Voltage-gated ion channels",Evidence at protein level,,,,,,,Tissue enriched,Tissue enhanced,,duodenum: 3.8;pancreas: 5.4;stomach: 12.4,thyroid gland: 1.7,Cell line enriched,511.0,SCLC-21H: 157.3
71,KRT20,"CK20, K20, MGC35423",ENSG00000171431,Keratin 20,17,40875941-40885227,"Plasma proteins, Predicted intracellular proteins",Evidence at protein level,"CAB000032, HPA024309, HPA024684, HPA027236",Enhanced,,Supported,Cytosol,"Renal cancer:1.32e-4 (unfavourable), Liver cancer:7.05e-4 (unfavourable)",Group enriched,Tissue enhanced,,colon: 356.1;duodenum: 252.4;rectum: 295.3;small intestine: 499.6,stomach: 82.3,Cell line enhanced,,BEWO: 1.0;RT4: 2.3
72,LBX2,,ENSG00000179528,Ladybird homeobox 2,2,74497517-74503316,"Predicted intracellular proteins, Transcription factors",Evidence at transcript level,HPA044257,Uncertain,,Approved,Nucleus<br>Midbody,,Mixed,Tissue enhanced,,duodenum: 5.3;small intestine: 5.3,stomach: 3.0,Cell line enhanced,,Hep G2: 14.9
73,LCN15,"PRO6093, UNQ2541",ENSG00000177984,Lipocalin 15,9,136759634-136766255,Predicted secreted proteins,Evidence at protein level,HPA060584,Enhanced,,,,,Tissue enriched,Tissue enhanced,,duodenum: 12.1;seminal vesicle: 5.0;small intestine: 4.0,colon: 2.8,Group enriched,14.0,Hep G2: 11.9;SCLC-21H: 3.0
74,LGALS4,GAL4,ENSG00000171747,Galectin 4,19,38801671-38813364,"Cancer-related genes, Plasma proteins, Predicted intracellular proteins",Evidence at protein level,"CAB025653, HPA031184, HPA031185, HPA031186",Enhanced,,Uncertain,Plasma membrane,"Renal cancer:2.28e-4 (unfavourable), Urothelial cancer:3.21e-4 (favourable)",Group enriched,Tissue enhanced,,colon: 736.0;duodenum: 526.9;rectum: 640.3;small intestine: 493.5,gallbladder: 138.8,Cell line enhanced,,CACO-2: 1.0;RT4: 2.2;SH-SY5Y: 1.0
75,LHB,"CGB4, hLHB, LSH-B",ENSG00000104826,Luteinizing hormone beta polypeptide,19,49015980-49017081,"Cancer-related genes, Disease related genes, Predicted secreted proteins",Evidence at protein level,"CAB022241, CAB022707, HPA038925",Supported,,Approved,Cytosol,Pancreatic cancer:6.78e-4 (unfavourable),Mixed,Tissue enhanced,,duodenum: 3.2;pancreas: 4.8;testis: 2.9,"adrenal gland,skin,small intestine: 0.7",Mixed,,
76,LMX1A,"LMX1, LMX1.1",ENSG00000162761,LIM homeobox transcription factor 1 alpha,1,165201867-165356715,"Predicted intracellular proteins, Transcription factors",Evidence at protein level,"HPA028051, HPA030088",,,Approved,Nucleoplasm<br>Golgi apparatus<br>Vesicles,,Not detected,Tissue enhanced,,duodenum: 1.0;testis: 2.2,"adipose tissue,rectum,small intestine: 0.6",Cell line enriched,11.0,SCLC-21H: 1.0
77,LRRC66,,ENSG00000188993,Leucine rich repeat containing 66,4,51993702-52017620,Predicted membrane proteins,Evidence at transcript level,"HPA014549, HPA027839",Uncertain,,,,,Mixed,Tissue enhanced,,duodenum: 22.5;small intestine: 20.5,rectum: 6.4,Cell line enhanced,,ASC TERT1: 1.0;CAPAN-2: 1.8
78,LRRC75A,"C17orf76, FAM211A, FLJ35696",ENSG00000181350,Leucine rich repeat containing 75A,17,16441577-16492153,Predicted intracellular proteins,Evidence at protein level,HPA028528,Uncertain,,,,Pancreatic cancer:7.46e-5 (favourable),Mixed,Tissue enhanced,,duodenum: 11.0,small intestine: 11.0,Cell line enhanced,,HEL: 6.2
79,MGAM,MGA,ENSG00000257335,Maltase-glucoamylase,7,141907813-142106747,"Enzymes, FDA approved drug targets, Plasma proteins, Predicted membrane proteins",Evidence at protein level,HPA002270,Enhanced,,,,Renal cancer:6.16e-5 (favourable),Tissue enriched,Tissue enhanced,,duodenum: 59.4;small intestine: 97.2,epididymis: 31.1,Cell line enhanced,,A549: 1.6;BJ hTERT+: 1.3;HL-60: 2.2;U-937: 3.4
80,MINOS1-NBL1,,ENSG00000270136,MINOS1-NBL1 readthrough,1,19596979-19658056,Predicted secreted proteins,Evidence at transcript level,HPA007394,Uncertain,,,,,Not detected,Tissue enhanced,,duodenum: 16.2;small intestine: 17.2,adipose tissue: 13.7,Cell line enhanced,,A-431: 25.2;BJ: 49.3;EFO-21: 25.9;HDLM-2: 32.5
81,MLXIPL,"bHLHd14, CHREBP, MIO, MONDOB, WBSCR14, WS-bHLH",ENSG00000009950,MLX interacting protein like,7,73593194-73624543,"Disease related genes, Plasma proteins, Predicted intracellular proteins, Predicted secreted proteins, Transcription factors",Evidence at protein level,HPA064640,,,Supported,Nucleus,,Tissue enriched,Tissue enhanced,,adipose tissue: 60.8;duodenum: 58.7,liver: 47.2,Cell line enhanced,,Hep G2: 33.0;K-562: 13.2;SCLC-21H: 29.5;T-47d: 10.7
82,MME,"CALLA, CD10, NEP",ENSG00000196549,Membrane metalloendopeptidase,3,155024124-155183729,"Cancer-related genes, Candidate cardiovascular disease genes, CD markers, Disease related genes, Enzymes, FDA approved drug targets, Plasma proteins, Predicted intracellular proteins, Predicted membrane proteins",Evidence at protein level,"CAB000013, HPA052583, HPA056072",Enhanced,,,,,Mixed,Tissue enhanced,,duodenum: 428.2;kidney: 384.2;small intestine: 401.5,prostate: 162.5,Cell line enhanced,,ASC TERT1: 595.9;BJ hTERT+: 1084.7;HSkMC: 604.7
83,MNX1,"HB9, HLXB9, HOXHB9, SCRA1",ENSG00000130675,Motor neuron and pancreas homeobox 1,7,156994051-157010651,"Cancer-related genes, Disease related genes, Plasma proteins, Predicted intracellular proteins, Transcription factors",Evidence at protein level,HPA071717,,,Approved,Nucleus<br>Nucleoli<br>Cytosol,,Mixed,Tissue enhanced,,duodenum: 7.3;small intestine: 6.7,colon: 3.7,Cell line enhanced,,AN3-CA: 16.0;EFO-21: 15.3;RPMI-8226: 25.9;SCLC-21H: 22.6
84,MS4A18,,ENSG00000214782,Membrane spanning 4-domains A18,11,60729304-60744212,Predicted membrane proteins,Evidence at transcript level,HPA045121,Approved,,,,,Not detected,Tissue enhanced,,breast: 10.3;duodenum: 23.9,small intestine: 4.0,Not detected,,
85,MS4A8,"CD20L5, MS4A4, MS4A8B",ENSG00000166959,Membrane spanning 4-domains A8,11,60699574-60715811,Predicted membrane proteins,Evidence at protein level,"HPA007318, HPA007319",Enhanced,,,,,Tissue enhanced,Tissue enhanced,,duodenum: 186.5;fallopian tube: 226.5;small intestine: 210.9,stomach: 49.1,Cell line enhanced,,SCLC-21H: 1.1
86,MT1B,"MT1, MT1Q",ENSG00000169688,Metallothionein 1B,16,56651899-56653204,Predicted intracellular proteins,Evidence at protein level,,,,,,,Tissue enriched,Tissue enhanced,,duodenum: 1.3;liver: 3.2,appendix: 0.5,Not detected,,
87,MUC3A,MUC3,ENSG00000169894,"Mucin 3A, cell surface associated",7,100949555-100968346,"Predicted membrane proteins, Predicted secreted proteins",Evidence at protein level,HPA010871,Uncertain,,,,,Tissue enhanced,Tissue enhanced,,duodenum: 41.6;gallbladder: 21.8;small intestine: 37.1,rectum: 13.1,Cell line enhanced,,CACO-2: 6.0;CAPAN-2: 2.1;U-2 OS: 1.4
88,MYO7B,,ENSG00000169994,Myosin VIIB,2,127535802-127637729,Predicted intracellular proteins,Evidence at protein level,HPA039131,Enhanced,,,,Renal cancer:1.25e-4 (favourable),Group enriched,Tissue enhanced,,duodenum: 113.9;small intestine: 92.1,colon: 35.2,Cell line enriched,17.0,MOLT-4: 228.8
89,NAGS,"AGAS, ARGA, NAT7",ENSG00000161653,N-acetylglutamate synthase,17,44004546-44009063,"Disease related genes, Enzymes, Potential drug targets, Predicted intracellular proteins, Predicted secreted proteins",Evidence at protein level,HPA027300,,,Supported,Mitochondria,,Expressed in all,Tissue enhanced,,duodenum: 14.8;small intestine: 13.6,liver: 5.0,Cell line enhanced,,HHSteC: 4.0;TIME: 5.0;U-87 MG: 8.7
90,NAPRT,"NAPRT1, PP3856",ENSG00000147813,Nicotinate phosphoribosyltransferase,8,143574785-143578649,"Enzymes, Predicted intracellular proteins",Evidence at protein level,"HPA023739, HPA024017, CAB068206, CAB068207",Enhanced,,Approved,Nucleus<br>Golgi apparatus<br>Cytosol,Renal cancer:6.28e-4 (favourable),Expressed in all,Tissue enhanced,,duodenum: 21.4;small intestine: 20.7,bone marrow: 9.6,Cell line enhanced,,CAPAN-2: 33.3;SK-BR-3: 30.1
91,NDUFC2-KCTD14,,ENSG00000259112,NDUFC2-KCTD14 readthrough,11,78016971-78079865,"Predicted intracellular proteins, Predicted membrane proteins",Evidence at protein level,"HPA038873, HPA056195",Approved,,Supported,Mitochondria,,Not detected,Tissue enhanced,,duodenum: 5.0,stomach: 2.5,Cell line enhanced,,CACO-2: 7.9;EFO-21: 7.0;U-2 OS: 12.0
92,NEUROD1,"BETA2, BHF-1, bHLHa3, MODY6, NEUROD",ENSG00000162992,Neuronal differentiation 1,2,181673088-181680876,"Disease related genes, Predicted intracellular proteins, Transcription factors",Evidence at protein level,"HPA003278, CAB022450",Approved,,,,Glioma:6.83e-5 (favourable),Tissue enhanced,Tissue enhanced,,cerebral cortex: 5.9;duodenum: 6.0;small intestine: 4.4;stomach: 4.9,pancreas: 1.8,Cell line enriched,79.0,SCLC-21H: 331.4
93,NEUROG3,"Atoh5, bHLHa7, Math4B, ngn3",ENSG00000122859,Neurogenin 3,10,69571698-69573238,"Disease related genes, Plasma proteins, Predicted intracellular proteins, Transcription factors",Evidence at protein level,HPA039785,Uncertain,,,,,Tissue enhanced,Tissue enhanced,,duodenum: 2.8;small intestine: 1.3,"colon,rectum: 0.4",Group enriched,19.0,HMC-1: 1.7;THP-1: 7.1
94,NKX6-3,FLJ25169,ENSG00000165066,NK6 homeobox 3,8,41645178-41650669,"Predicted intracellular proteins, Transcription factors",Evidence at transcript level,HPA042790,Uncertain,,,,,Group enriched,Tissue enhanced,,duodenum: 17.3;stomach: 50.6,parathyroid gland: 7.3,Group enriched,7.0,Daudi: 4.2;THP-1: 1.8
95,NPC1L1,,ENSG00000015520,NPC1 like intracellular cholesterol transporter 1,7,44512535-44541315,"FDA approved drug targets, Predicted membrane proteins",Evidence at protein level,"CAB070127, CAB070128",Enhanced,,,,,Group enriched,Tissue enhanced,,duodenum: 57.1;small intestine: 57.9,liver: 14.2,Group enriched,7.0,CACO-2: 5.9;Hep G2: 12.2;SCLC-21H: 17.4
96,NR0B2,SHP,ENSG00000131910,Nuclear receptor subfamily 0 group B member 2,1,26911489-26913966,"Disease related genes, Nuclear receptors, Predicted intracellular proteins, Transcription factors",Evidence at protein level,,,,,,,Group enriched,Tissue enhanced,,duodenum: 78.6;liver: 48.8,small intestine: 28.9,Cell line enriched,19.0,Hep G2: 53.5
97,OLFM4,"GC1, GW112, OlfD",ENSG00000102837,Olfactomedin 4,13,53028759-53052057,Predicted secreted proteins,Evidence at protein level,HPA077718,Enhanced,,,,Breast cancer:8.77e-4 (favourable),Group enriched,Tissue enhanced,,duodenum: 1193.9;rectum: 611.5;small intestine: 1437.8,colon: 445.0,Cell line enhanced,,BEWO: 5.1;BJ hTERT+: 15.0;HaCaT: 22.9
98,OMP,,ENSG00000254550,Olfactory marker protein,11,77102840-77103331,Predicted intracellular proteins,Evidence at transcript level,,,,,,,Mixed,Tissue enhanced,,duodenum: 2.7;small intestine: 2.8,rectum: 2.0,Not detected,,
99,ONECUT2,OC-2,ENSG00000119547,One cut homeobox 2,18,57435685-57491297,"Predicted intracellular proteins, Transcription factors",Evidence at protein level,HPA057058,Enhanced,,Supported,Nucleoplasm<br>Actin filaments,,Group enriched,Tissue enhanced,,duodenum: 10.4;gallbladder: 16.3,liver: 4.5,Cell line enhanced,,HDLM-2: 19.1;HeLa: 8.5;SCLC-21H: 12.1
100,PAX4,MODY9,ENSG00000106331,Paired box 4,7,127610292-127618114,"Disease related genes, Predicted intracellular proteins, Predicted secreted proteins, Transcription factors",Evidence at protein level,,,,,,,Not detected,Tissue enhanced,,duodenum: 1.0;rectum: 1.1,"small intestine,testis: 0.6",Cell line enriched,73.0,SCLC-21H: 15.3
101,PDZD3,"FLJ22756, IKEPP, PDZK2",ENSG00000172367,PDZ domain containing 3,11,119185457-119190223,Predicted intracellular proteins,Evidence at protein level,,,,,,,Tissue enhanced,Tissue enhanced,,duodenum: 17.3;kidney: 10.8;small intestine: 21.2,rectum: 6.7,Not detected,,
102,PIGR,,ENSG00000162896,Polymeric immunoglobulin receptor,1,206928518-206946466,"Cancer-related genes, Plasma proteins, Predicted membrane proteins",Evidence at protein level,"HPA006154, CAB009454, HPA012012",Enhanced,,,,"Breast cancer:1.22e-5 (favourable), Renal cancer:5.08e-5 (favourable), Endometrial cancer:2.57e-4 (favourable)",Tissue enhanced,Tissue enhanced,,colon: 1688.0;duodenum: 2659.3,rectum: 1335.9,Cell line enriched,7.0,EFO-21: 33.8
103,PLS1,"I-plastin, Plastin-1",ENSG00000120756,Plastin 1,3,142596387-142713664,Predicted intracellular proteins,Evidence at protein level,HPA055744,Enhanced,,,,"Renal cancer:8.76e-6 (favourable), Pancreatic cancer:4.84e-4 (unfavourable)",Mixed,Tissue enhanced,,duodenum: 192.4;small intestine: 348.5,rectum: 152.0,Cell line enhanced,,BEWO: 108.3;RPTEC TERT1: 108.5
104,PRR15L,"ATAD4, MGC11242",ENSG00000167183,Proline rich 15 like,17,47951967-47957878,Predicted intracellular proteins,Evidence at protein level,HPA022918,Approved,,Approved,Cytosol,"Renal cancer:6.29e-13 (favourable), Stomach cancer:1.69e-5 (favourable)",Mixed,Tissue enhanced,,duodenum: 180.5,small intestine: 141.6,Cell line enhanced,,HaCaT: 18.3;MCF7: 15.0;SCLC-21H: 13.8;SK-BR-3: 26.8;T-47d: 22.7
105,PTPRH,SAP-1,ENSG00000080031,"Protein tyrosine phosphatase, receptor type H",19,55181248-55209506,"Enzymes, Predicted membrane proteins",Evidence at protein level,HPA042300,,,Approved,Mitochondria,,Mixed,Tissue enhanced,,duodenum: 68.9;small intestine: 77.0,gallbladder: 38.6,Cell line enhanced,,HHSteC: 10.1;K-562: 13.5;SK-MEL-30: 17.2
106,R3HDML,dJ881L22.3,ENSG00000101074,R3H domain containing like,20,44336986-44351235,Predicted secreted proteins,Evidence at protein level,HPA070264,Enhanced,,,,,Tissue enhanced,Tissue enhanced,,duodenum: 2.2;small intestine: 2.7,testis: 0.8,Not detected,,
107,REG1B,"PSPS2, REGH, REGI-BETA, REGL",ENSG00000172023,Regenerating family member 1 beta,2,79085030-79088019,"Predicted intracellular proteins, Predicted secreted proteins",Evidence at protein level,"HPA045549, HPA045579",Supported,,,,,Tissue enhanced,Tissue enhanced,,duodenum: 734.2;small intestine: 435.2,pancreas: 181.6,Cell line enhanced,,EFO-21: 6.0;HDLM-2: 3.9;U-2 OS: 15.6;U-251 MG: 3.2
108,RNF186,FLJ20225,ENSG00000178828,Ring finger protein 186,1,19814029-19815278,Predicted membrane proteins,Evidence at protein level,"HPA034547, HPA035558",Enhanced,,,,,Tissue enhanced,Tissue enhanced,,duodenum: 132.4;epididymis: 82.2;small intestine: 46.5,kidney: 26.2,Cell line enhanced,,RPMI-8226: 1.2
109,RP11-407N17.3,,ENSG00000258941,CTAGE family member 5 isoform 8 precursor ,14,39233902-39350423,Predicted membrane proteins,Evidence at protein level,"HPA000387, HPA000922, HPA054066, HPA055459",Uncertain,,Approved,Endoplasmic reticulum,,Not detected,Tissue enhanced,,duodenum: 23.9;liver: 22.8;parathyroid gland: 44.1;small intestine: 29.5,kidney: 19.0,Cell line enhanced,,CAPAN-2: 17.3;EFO-21: 5.5;Hep G2: 8.5;RPTEC TERT1: 7.0
110,RP11-697E2.12,,ENSG00000275674,,15,90266317-90314499,Predicted intracellular proteins,Evidence at transcript level,,,,,,,Not detected,Tissue enhanced,,duodenum: 1.2,"cerebral cortex,small intestine: 0.8",Cell line enhanced,,BEWO: 1.8
111,RP13-1032I1.10,,ENSG00000262660,,17,81703371-81720539,Predicted intracellular proteins,Evidence at protein level,"HPA022853, HPA023043, HPA023048",Approved,,Enhanced,Mitochondria,,Not detected,Tissue enhanced,,duodenum: 2.1,cerebral cortex: 1.1,Cell line enhanced,,MOLT-4: 14.1
112,RP13-672B3.2,,ENSG00000256632,,12,132688049-132714912,Predicted intracellular proteins,Evidence at transcript level,,,,,,,Not detected,Tissue enhanced,,duodenum: 2.6,"kidney,small intestine,testis: 0.6",Cell line enhanced,,REH: 1.1;U-698: 1.0
113,RXFP4,"GPCR142, GPR100, RLN3R2, RXFPR4",ENSG00000173080,Relaxin/insulin like family peptide receptor 4,1,155941710-155942949,"G-protein coupled receptors, Predicted membrane proteins",Evidence at protein level,,,,,,,Tissue enhanced,Tissue enhanced,,colon: 2.0;duodenum: 1.4;rectum: 2.2,small intestine: 1.1,Not detected,,
114,SCTR,,ENSG00000080293,Secretin receptor,2,119439843-119525301,"FDA approved drug targets, G-protein coupled receptors, Predicted membrane proteins, Transporters",Evidence at transcript level,HPA007269,Uncertain,,,,,Tissue enhanced,Tissue enhanced,,duodenum: 26.7;lung: 12.7;pancreas: 14.4,stomach: 4.1,Cell line enhanced,,Karpas-707: 2.2
115,SDCBP2,"SITAC18, ST-2",ENSG00000125775,Syndecan binding protein 2,20,1309909-1329239,Predicted intracellular proteins,Evidence at protein level,"HPA054554, HPA064490",Enhanced,,Approved,Vesicles<br>Cytosol,"Lung cancer:2.42e-4 (unfavourable), Pancreatic cancer:3.07e-4 (unfavourable), Urothelial cancer:3.37e-4 (favourable)",Expressed in all,Tissue enhanced,,duodenum: 135.1;small intestine: 143.9,stomach: 94.5,Cell line enhanced,,CAPAN-2: 16.0
116,SEC16B,"LZTR2, PGPR-p117, RGPR, Sec16S",ENSG00000120341,"SEC16 homolog B, endoplasmic reticulum export factor",1,177923956-177984303,"Predicted intracellular proteins, Predicted secreted proteins",Evidence at protein level,"HPA054292, HPA072913",Enhanced,,Approved,Endoplasmic reticulum<br>Plasma membrane<br>Actin filaments,,Not detected,Tissue enhanced,,duodenum: 28.2;small intestine: 30.9,liver: 18.8,Cell line enhanced,,CAPAN-2: 6.3;EFO-21: 5.1;HDLM-2: 5.3
117,SFRP5,SARP3,ENSG00000120057,Secreted frizzled related protein 5,10,97766751-97771952,Predicted secreted proteins,Evidence at protein level,,,,,,,Tissue enhanced,Tissue enhanced,,duodenum: 30.9;pancreas: 31.2;small intestine: 29.4,adrenal gland: 12.9,Cell line enhanced,,A549: 2.3;CACO-2: 10.5;RPMI-8226: 3.2;SCLC-21H: 2.4
118,SH2D6,FLJ35993,ENSG00000152292,SH2 domain containing 6,2,85418721-85437029,Predicted intracellular proteins,Evidence at transcript level,HPA053873,Uncertain,,,,,Mixed,Tissue enhanced,,duodenum: 1.5;testis: 3.1;thyroid gland: 1.4,small intestine: 1.1,Cell line enhanced,,LHCN-M2: 1.7
119,SLC13A2,NaDC-1,ENSG00000007216,Solute carrier family 13 member 2,17,28473293-28497781,"Predicted membrane proteins, Transporters",Evidence at protein level,HPA014963,Enhanced,,,,Renal cancer:9.00e-4 (favourable),Mixed,Tissue enhanced,,duodenum: 68.7;small intestine: 54.3,kidney: 19.7,Not detected,,
120,SLC22A18,"BWR1A, BWSCR1A, IMPT1, ITM, ORCTL2, SLC22A1L, TSSC5",ENSG00000110628,Solute carrier family 22 member 18,11,2899721-2925246,"Disease related genes, Potential drug targets, Predicted membrane proteins, Transporters",Evidence at protein level,"HPA067812, HPA071461",Enhanced,,,,,Expressed in all,Tissue enhanced,,duodenum: 43.2;small intestine: 31.7,colon: 10.3,Cell line enhanced,,CAPAN-2: 28.3;Karpas-707: 21.3
121,SLC22A18AS,"BWR1B, BWSCR1B, ORCTL2S, p27-BWR1B, SLC22A1LS",ENSG00000254827,Solute carrier family 22 member 18 antisense,11,2887780-2903740,Predicted intracellular proteins,Evidence at protein level,HPA068288,Enhanced,,Supported,Nucleoplasm,,Mixed,Tissue enhanced,,colon: 14.4;duodenum: 13.5,small intestine: 11.0,Cell line enhanced,,A549: 8.7;CAPAN-2: 8.3;MCF7: 14.0;SK-MEL-30: 26.1;WM-115: 14.7
122,SLC25A34,DKFZp781A10161,ENSG00000162461,Solute carrier family 25 member 34,1,15736405-15741396,"Predicted membrane proteins, Transporters",Evidence at protein level,HPA069806,,,Supported,Mitochondria,,Mixed,Tissue enhanced,,duodenum: 14.5;small intestine: 15.2,skeletal muscle: 8.2,Mixed,,
123,SLC26A3,"CLD, DRA",ENSG00000091138,Solute carrier family 26 member 3,7,107765467-107803225,"Cancer-related genes, Disease related genes, Potential drug targets, Predicted membrane proteins, Transporters",Evidence at protein level,HPA036055,Approved,,,,,Tissue enriched,Tissue enhanced,,colon: 1075.0;duodenum: 577.9;rectum: 961.7,seminal vesicle: 185.8,Cell line enhanced,,RPMI-8226: 1.9
124,SLC28A2,"CNT2, HCNT2, HsT17153, SPNT1",ENSG00000137860,Solute carrier family 28 member 2,15,45252230-45277845,"Predicted membrane proteins, Transporters",Evidence at protein level,"HPA046068, HPA055623",Enhanced,,,,,Tissue enhanced,Tissue enhanced,,duodenum: 64.9;rectum: 37.1;small intestine: 97.9,stomach: 21.0,Not detected,,
125,SLC2A5,GLUT5,ENSG00000142583,Solute carrier family 2 member 5,1,9035107-9088478,"Plasma proteins, Predicted membrane proteins, Predicted secreted proteins",Evidence at protein level,HPA005449,Enhanced,,,,Renal cancer:5.44e-5 (unfavourable),Group enriched,Tissue enhanced,,duodenum: 109.0;small intestine: 92.6;testis: 139.9,bone marrow: 64.4,Cell line enhanced,,Daudi: 134.4;U-266/70: 111.0;U-698: 121.2;U-937: 52.9
126,SLC30A10,"DKFZp547M236, ZnT-10, ZNT8, ZRC1",ENSG00000196660,Solute carrier family 30 member 10,1,219685427-219958647,"Disease related genes, Potential drug targets, Predicted membrane proteins, Transporters",Evidence at protein level,HPA064547,Enhanced,,,,,Tissue enriched,Tissue enhanced,,duodenum: 2.1;liver: 2.3,testis: 1.2,Cell line enhanced,,HEK93: 1.2
127,SLC44A4,"C6orf29, CTL4, FLJ14491, NG22, TPPT",ENSG00000204385,Solute carrier family 44 member 4,6,31863192-31879046,"Disease related genes, Potential drug targets, Predicted membrane proteins, Transporters",Evidence at protein level,"HPA046977, HPA054176",Enhanced,,,,"Renal cancer:1.06e-6 (favourable), Head and neck cancer:3.54e-4 (favourable), Urothelial cancer:6.06e-4 (favourable)",Tissue enhanced,Tissue enhanced,,duodenum: 35.1,colon: 28.7,Cell line enhanced,,Hep G2: 1.0
128,SLC4A7,"NBC3, SBC2, SLC4A6",ENSG00000033867,Solute carrier family 4 member 7,3,27372721-27484420,"Predicted membrane proteins, Transporters",Evidence at protein level,"CAB022494, HPA035857",Enhanced,,Supported,Plasma membrane<br>Focal adhesion sites<br>Cytosol,Renal cancer:7.91e-6 (unfavourable),Expressed in all,Tissue enhanced,,duodenum: 57.7,breast: 23.8,Expressed in all,,
129,SLC51A,OSTalpha,ENSG00000163959,Solute carrier family 51 alpha subunit,3,196211487-196243178,"Predicted intracellular proteins, Predicted membrane proteins, Predicted secreted proteins, Transporters",Evidence at protein level,HPA039123,Enhanced,,,,Liver cancer:7.54e-4 (favourable),Tissue enriched,Tissue enhanced,,duodenum: 29.3;liver: 35.1;small intestine: 71.3,colon: 9.9,Cell line enhanced,,REH: 3.4
130,SLC51B,OSTbeta,ENSG00000186198,Solute carrier family 51 beta subunit,15,65045370-65053396,"Predicted membrane proteins, Transporters",Evidence at protein level,"HPA008398, HPA008533",Enhanced,,Approved,Vesicles<br>Mitochondria,Renal cancer:8.46e-5 (favourable),Tissue enhanced,Tissue enhanced,,"cervix, uterine: 59.7;duodenum: 85.4;small intestine: 118.4",colon: 40.7,Group enriched,9.0,CACO-2: 15.0;EFO-21: 11.0;Hep G2: 10.4
131,SLC6A20,"XT3, Xtrp3",ENSG00000163817,Solute carrier family 6 member 20,3,45755450-45796535,"Disease related genes, Potential drug targets, Predicted membrane proteins, Transporters",Evidence at protein level,HPA029873,Uncertain,,,,Renal cancer:1.55e-5 (favourable),Mixed,Tissue enhanced,,duodenum: 24.4;small intestine: 19.3,gallbladder: 10.9,Cell line enhanced,,HaCaT: 1.5
132,SMPD3,NSMASE2,ENSG00000103056,Sphingomyelin phosphodiesterase 3,16,68358325-68448688,"Enzymes, Predicted intracellular proteins, Predicted membrane proteins",Evidence at protein level,"CAB033885, HPA065535, HPA069383",Approved,,Supported,Endoplasmic reticulum,"Endometrial cancer:3.86e-4 (favourable), Cervical cancer:7.72e-4 (favourable)",Mixed,Tissue enhanced,,duodenum: 61.0;small intestine: 62.9,stomach: 22.6,Cell line enhanced,,HMC-1: 8.5;MOLT-4: 11.7;RPMI-8226: 8.3;SCLC-21H: 15.6
