,Gene,Gene synonym,Ensembl,Gene description,Chromosome,Position,Protein class,Evidence,Antibody,Reliability (IH),Reliability (Mouse Brain),Reliability (IF),Subcellular location,Prognostic p-value,RNA cancer category,RNA tissue category,RNA TS,RNA TS TPM,TPM max in non-specific,RNA cell line category,RNA CS,RNA CS TPM
76,ALDOA,,ENSG00000149925,"Aldolase, fructose-bisphosphate A",16,30053090-30070457,"Cancer-related genes, Disease related genes, Enzymes, Plasma proteins, Potential drug targets, Predicted intracellular proteins, Predicted membrane proteins, Predicted secreted proteins",Evidence at protein level,"HPA004177, CAB006252",Enhanced,,Supported,Cytosol,"Liver cancer:5.79e-5 (unfavourable), Lung cancer:7.32e-5 (unfavourable)",Expressed in all,Tissue enriched,7,skeletal muscle: 9377.0,esophagus: 1428.8,Expressed in all,,
77,FEM1A,,ENSG00000141965,Fem-1 homolog A,19,4791681-4801273,Predicted intracellular proteins,Evidence at protein level,"HPA016565, HPA063622",,,Supported,Nucleus<br>Golgi apparatus<br>Cytosol,,Mixed,Tissue enriched,7,skeletal muscle: 94.0,parathyroid gland: 13.6,Expressed in all,,
78,FGF8,AIGF,ENSG00000107831,Fibroblast growth factor 8,10,101770130-101780369,"Cancer-related genes, Disease related genes, Predicted intracellular proteins, Predicted secreted proteins, RAS pathway related proteins",Evidence at protein level,,,,,,,Group enriched,Tissue enriched,7,skeletal muscle: 15.7,testis: 2.2,Cell line enriched,29.0,RH-30: 40.4
79,OBSCN,"ARHGEF30, KIAA1556, KIAA1639, UNC89",ENSG00000154358,"Obscurin, cytoskeletal calmodulin and titin-interacting RhoGEF",1,228208130-228378874,"Disease related genes, Enzymes, Plasma proteins, Potential drug targets, Predicted intracellular proteins",Evidence at protein level,HPA021186,Enhanced,,Approved,Plasma membrane<br>Cytosol,Endometrial cancer:1.64e-4 (unfavourable),Mixed,Tissue enriched,7,skeletal muscle: 301.1,heart muscle: 45.7,Mixed,,
80,PHKG1,PHKG,ENSG00000164776,Phosphorylase kinase catalytic subunit gamma 1,7,56080283-56092996,"Enzymes, Predicted intracellular proteins, Predicted membrane proteins",Evidence at protein level,HPA012057,Enhanced,,,,,Tissue enriched,Tissue enriched,7,skeletal muscle: 100.5,cerebral cortex: 14.2,Mixed,,
81,SYPL2,Mg29,ENSG00000143028,Synaptophysin like 2,1,109466628-109482137,Predicted membrane proteins,Evidence at protein level,HPA018032,,,Approved,Nucleoplasm,Renal cancer:3.05e-4 (favourable),Mixed,Tissue enriched,7,skeletal muscle: 129.4,parathyroid gland: 17.4,Cell line enhanced,,ASC diff: 22.2;BJ: 12.2;BJ hTERT+: 36.7;fHDF/TERT166: 18.3;HAP1: 12.5
82,TPM3,"NEM1, TRK",ENSG00000143549,Tropomyosin 3,1,154155304-154194648,"Cancer-related genes, Disease related genes, Plasma proteins, Predicted intracellular proteins",Evidence at protein level,"HPA000261, HPA009066, HPA047089, HPA053624",Approved,,Approved,Actin filaments<br>Cytosol,"Liver cancer:6.73e-6 (unfavourable), Ovarian cancer:2.39e-5 (favourable), Renal cancer:3.12e-5 (unfavourable), Pancreatic cancer:3.65e-4 (unfavourable), Lung cancer:4.01e-4 (unfavourable)",Expressed in all,Tissue enriched,7,skeletal muscle: 2869.3,bone marrow: 428.4,Expressed in all,,
83,TTN,"CMD1G, CMH9, CMPD4, FLJ32040, LGMD2J, MYLK5, TMD",ENSG00000155657,Titin,2,178525989-178830802,"Disease related genes, Enzymes, Plasma proteins, Potential drug targets, Predicted intracellular proteins, Predicted membrane proteins",Evidence at protein level,"HPA007042, CAB022682, HPA030048",Enhanced,,,,,Tissue enhanced,Tissue enriched,7,skeletal muscle: 322.5,heart muscle: 46.7,Mixed,,
84,COQ8A,"ADCK3, CABC1, COQ8, SCAR9",ENSG00000163050,Coenzyme Q8A,1,226897536-226987545,"Disease related genes, Enzymes, Potential drug targets, Predicted intracellular proteins",Evidence at protein level,HPA061662,,,Supported,Mitochondria,,Expressed in all,Tissue enriched,6,skeletal muscle: 401.8,adrenal gland: 68.1,Cell line enhanced,,HEK93: 75.6
85,MACROD1,LRP16,ENSG00000133315,MACRO domain containing 1,11,63998558-64166106,"Disease related genes, Predicted intracellular proteins",Evidence at protein level,"HPA041031, HPA071075",Uncertain,,Supported,Nucleoplasm,"Renal cancer:4.68e-6 (favourable), Pancreatic cancer:2.90e-4 (unfavourable)",Expressed in all,Tissue enriched,6,skeletal muscle: 106.6,kidney: 17.4,Cell line enhanced,,RPMI-8226: 99.7
86,MAPK12,"ERK6, p38gamma, PRKM12, SAPK-3, SAPK3",ENSG00000188130,Mitogen-activated protein kinase 12,22,50245450-50261825,"Disease related genes, Enzymes, Potential drug targets, Predicted intracellular proteins",Evidence at protein level,"CAB025483, HPA054562",Enhanced,,Approved,Nuclear speckles<br>Cytosol,Renal cancer:5.00e-6 (unfavourable),Mixed,Tissue enriched,6,skeletal muscle: 91.5,cerebral cortex: 15.7,Mixed,,
87,MUSTN1,Mustang,ENSG00000272573,"Musculoskeletal, embryonic nuclear protein 1",3,52833114-52835219,Predicted intracellular proteins,Evidence at protein level,,,,,,,Not detected,Tissue enriched,6,skeletal muscle: 414.1,"cervix, uterine: 71.5",Cell line enhanced,,Hep G2: 4.1;RH-30: 5.0
88,RGS9BP,"FLJ45744, PERRS, R9AP, RGS9",ENSG00000186326,Regulator of G-protein signaling 9 binding protein,19,32675407-32678300,"Disease related genes, Predicted membrane proteins",Evidence at protein level,HPA049791,Supported,,,,,Not detected,Tissue enriched,6,skeletal muscle: 2.6,lung: 0.4,Cell line enhanced,,HEL: 4.7
89,RTN2,"NSP2, NSPL1, SPG12",ENSG00000125744,Reticulon 2,19,45485289-45497061,"Disease related genes, Predicted membrane proteins",Evidence at protein level,"HPA034941, HPA034948",Approved,,Approved,Nuclear speckles,Renal cancer:5.58e-6 (unfavourable),Expressed in all,Tissue enriched,6,skeletal muscle: 175.3,placenta: 27.5,Mixed,,
90,TPM2,"AMCD1, DA1, NEM4",ENSG00000198467,Tropomyosin 2 (beta),9,35681992-35691020,"Cancer-related genes, Disease related genes, Plasma proteins, Predicted intracellular proteins",Evidence at protein level,"HPA047089, HPA053624",Approved,,,,"Renal cancer:8.51e-10 (unfavourable), Colorectal cancer:2.64e-4 (unfavourable)",Expressed in all,Tissue enriched,6,skeletal muscle: 13466.0,smooth muscle: 2282.0,Cell line enhanced,,BJ: 1627.6
91,ANK1,"ANK, SPH1",ENSG00000029534,Ankyrin 1,8,41653220-41896762,"Disease related genes, Plasma proteins, Potential drug targets, Predicted intracellular proteins, Predicted secreted proteins, Transporters",Evidence at protein level,"HPA004842, HPA056953",Supported,,,,,Mixed,Tissue enriched,5,skeletal muscle: 348.3,heart muscle: 63.9,Group enriched,5.0,HEL: 84.7;K-562: 96.3;RH-30: 157.8
92,ASB16,FLJ30165,ENSG00000161664,Ankyrin repeat and SOCS box containing 16,17,44170447-44179083,Predicted intracellular proteins,Evidence at protein level,HPA066834,Approved,,Approved,Focal adhesion sites,,Mixed,Tissue enriched,5,skeletal muscle: 23.2,spleen: 4.2,Mixed,,
93,PPM1N,FLJ40125,ENSG00000213889,"Protein phosphatase, Mg2+/Mn2+ dependent 1N (putative)",19,45488777-45502510,"Enzymes, Predicted intracellular proteins",Evidence at protein level,HPA043577,,,Supported,Vesicles,,Tissue enhanced,Tissue enriched,5,skeletal muscle: 69.9,spleen: 12.9,Cell line enhanced,,RT4: 24.0
94,RPL3L,,ENSG00000140986,Ribosomal protein L3 like,16,1943974-1957606,"Predicted intracellular proteins, Ribosomal proteins",Evidence at protein level,HPA049136,Enhanced,,Approved,Nuclear speckles,,Mixed,Tissue enriched,5,skeletal muscle: 323.9,heart muscle: 61.3,Cell line enhanced,,CACO-2: 3.3
