,Gene,Gene synonym,Ensembl,Gene description,Chromosome,Position,Protein class,Evidence,Antibody,Reliability (IH),Reliability (Mouse Brain),Reliability (IF),Subcellular location,Prognostic p-value,RNA cancer category,RNA tissue category,RNA TS,RNA TS TPM,TPM max in non-specific,RNA cell line category,RNA CS,RNA CS TPM
62,PNCK,"CaMK1b, MGC45419",ENSG00000130822,Pregnancy up-regulated nonubiquitous CaM kinase,X,153669730-153689010,"Enzymes, Predicted intracellular proteins",Evidence at protein level,HPA007458,Approved,,Approved,Golgi apparatus<br>Plasma membrane<br>Cytosol,Renal cancer:1.04e-6 (unfavourable),Tissue enhanced,Tissue enhanced,,cerebral cortex: 40.5;seminal vesicle: 52.3,smooth muscle: 22.4,Cell line enriched,7.0,AN3-CA: 29.8
63,POPDC2,POP2,ENSG00000121577,Popeye domain containing 2,3,119636457-119665324,Predicted membrane proteins,Evidence at protein level,HPA024255,Enhanced,,,,,Mixed,Tissue enhanced,,heart muscle: 197.3;seminal vesicle: 64.1,smooth muscle: 35.3,Cell line enriched,31.0,SH-SY5Y: 30.8
64,PRDM8,KMT8D,ENSG00000152784,PR/SET domain 8,4,80183879-80204329,"Disease related genes, Predicted intracellular proteins, Transcription factors",Evidence at protein level,HPA057253,,,Approved,Nuclear bodies,,Tissue enhanced,Tissue enhanced,,prostate: 40.8;seminal vesicle: 37.7,cerebral cortex: 23.2,Cell line enhanced,,LHCN-M2: 34.7;NB-4: 30.5;SCLC-21H: 116.7
65,PTCHD1,FLJ30296,ENSG00000165186,Patched domain containing 1,X,23334016-23404372,"Disease related genes, Predicted intracellular proteins, Predicted membrane proteins",Evidence at transcript level,HPA046110,Uncertain,,,,,Mixed,Tissue enhanced,,cerebral cortex: 4.6;seminal vesicle: 5.1,endometrium: 2.6,Cell line enhanced,,HEK93: 1.5;RT4: 1.3;WM-115: 5.3
66,PTGES,"MGST-IV, MGST1-L1, MGST1L1, PIG12, TP53I12",ENSG00000148344,Prostaglandin E synthase,9,129738331-129753047,"Enzymes, Predicted membrane proteins",Evidence at protein level,HPA045064,Enhanced,,Supported,Endoplasmic reticulum,"Pancreatic cancer:7.97e-5 (unfavourable), Colorectal cancer:2.32e-4 (unfavourable)",Expressed in all,Tissue enhanced,,placenta: 82.9;seminal vesicle: 119.5,urinary bladder: 36.3,Cell line enhanced,,BEWO: 155.0;HaCaT: 189.3;U-2197: 372.3
67,PTGS2,COX2,ENSG00000073756,Prostaglandin-endoperoxide synthase 2,1,186671791-186680427,"Cancer-related genes, Enzymes, FDA approved drug targets, Predicted secreted proteins",Evidence at protein level,"CAB000113, HPA001335",Approved,,Supported,Endoplasmic reticulum,Renal cancer:9.79e-4 (unfavourable),Mixed,Tissue enhanced,,seminal vesicle: 180.6,"cervix, uterine: 99.3",Group enriched,7.0,BJ: 78.6;BJ hTERT+: 327.8
68,RASD2,"MGC:4834, Rhes, TEM2",ENSG00000100302,RASD family member 2,22,35540868-35554001,Predicted intracellular proteins,Evidence at protein level,HPA005839,Enhanced,,Approved,Plasma membrane<br>Cytosol,Renal cancer:2.22e-5 (unfavourable),Mixed,Tissue enhanced,,seminal vesicle: 32.2,epididymis: 18.5,Cell line enhanced,,SK-BR-3: 4.2;U-2 OS: 3.3;U-87 MG: 3.9
69,RASL10B,"RRP17, VTS58635",ENSG00000270885,RAS like family 10 member B,17,35731649-35743521,Predicted intracellular proteins,Evidence at protein level,"HPA046842, HPA057092",Enhanced,,Approved,Vesicles,Endometrial cancer:6.38e-6 (unfavourable),Tissue enhanced,Tissue enhanced,,adipose tissue: 16.0;seminal vesicle: 21.0,skeletal muscle: 11.1,Cell line enhanced,,HAP1: 25.2;HHSteC: 22.5;NTERA-2: 41.3
70,RASL12,RIS,ENSG00000103710,RAS like family 12,15,65053337-65076690,Predicted intracellular proteins,Evidence at protein level,,,,,,"Renal cancer:7.20e-5 (unfavourable), Urothelial cancer:2.17e-4 (unfavourable)",Expressed in all,Tissue enhanced,,seminal vesicle: 101.5,prostate: 64.1,Cell line enhanced,,CACO-2: 11.7;EFO-21: 20.5;NTERA-2: 9.4
71,RBFOX3,"FOX-3, HRNBP3, NeuN",ENSG00000167281,"RNA binding protein, fox-1 homolog 3",17,79089345-79516148,Predicted intracellular proteins,Evidence at protein level,"HPA030790, CAB078782",Enhanced,Approved,Supported,Nucleoplasm,,Tissue enhanced,Tissue enhanced,,cerebral cortex: 62.3;seminal vesicle: 33.2,prostate: 24.1,Group enriched,7.0,A549: 14.1;NTERA-2: 13.9;SCLC-21H: 26.0;U-2 OS: 10.8
72,RP11-565P22.6,,ENSG00000254706,,1,162365407-162383531,Predicted intracellular proteins,Evidence at transcript level,,,,,,,Not detected,Tissue enhanced,,seminal vesicle: 4.2,gallbladder: 2.3,Cell line enhanced,,HEL: 6.5
73,RP13-210D15.9,,ENSG00000283644,,X,135309480-135309659,Predicted intracellular proteins,Evidence at transcript level,,,,,,,,Tissue enhanced,,seminal vesicle: 1.1;skin: 1.4,thyroid gland: 0.6,Not detected,,
74,RPE65,"BCO3, LCA2, rd12, RP20",ENSG00000116745,"RPE65, retinoid isomerohydrolase",1,68428822-68449959,"Disease related genes, Enzymes, Potential drug targets, Predicted intracellular proteins",Evidence at protein level,,,,,,,Group enriched,Tissue enhanced,,cerebral cortex: 2.7;prostate: 3.0;seminal vesicle: 6.2,endometrium: 1.0,Group enriched,27.0,A-431: 3.0;PC-3: 5.3;U-2 OS: 1.4
75,SAMD11,MGC45873,ENSG00000187634,Sterile alpha motif domain containing 11,1,923928-944581,"Predicted intracellular proteins, Predicted secreted proteins",Evidence at protein level,HPA030110,,,Approved,Nucleoplasm<br>Vesicles,Renal cancer:3.35e-5 (unfavourable),Expressed in all,Tissue enhanced,,seminal vesicle: 27.6,fallopian tube: 20.4,Cell line enhanced,,HEK93: 98.5;HeLa: 80.1;SCLC-21H: 89.8
76,SIM1,bHLHe14,ENSG00000112246,Single-minded family bHLH transcription factor 1,6,100385015-100464929,"Plasma proteins, Predicted intracellular proteins, Transcription factors",Evidence at transcript level,HPA024385,,,Approved,Nuclear speckles,Renal cancer:5.32e-7 (favourable),Tissue enhanced,Tissue enhanced,,epididymis: 3.5;kidney: 11.2;seminal vesicle: 3.2,skeletal muscle: 1.2,Cell line enhanced,,BJ: 13.9;BJ hTERT+: 19.3;RPTEC TERT1: 13.9
77,SLC2A9,"Glut9, GLUTX, URATv1",ENSG00000109667,Solute carrier family 2 member 9,4,9771153-10054936,"Disease related genes, Potential drug targets, Predicted membrane proteins, Transporters",Evidence at protein level,HPA066229,Enhanced,,,,Renal cancer:1.32e-11 (favourable),Mixed,Tissue enhanced,,kidney: 30.8;seminal vesicle: 27.2,placenta: 11.1,Cell line enhanced,,HBEC3-KT: 34.8;Hep G2: 16.1;hTCEpi: 14.4;THP-1: 13.9;U-937: 10.7
78,SLC35F4,"C14orf36, FLJ37712",ENSG00000151812,Solute carrier family 35 member F4,14,57563922-57982194,"Predicted membrane proteins, Transporters",Evidence at transcript level,HPA043853,Uncertain,,Approved,Nucleoli fibrillar center,,Not detected,Tissue enhanced,,prostate: 1.9;seminal vesicle: 4.9;testis: 1.8,thyroid gland: 1.1,Cell line enhanced,,RPMI-8226: 1.0;U-87 MG: 2.0
79,SLC7A3,"ATRC3, CAT-3, FLJ14541",ENSG00000165349,Solute carrier family 7 member 3,X,70925582-70931125,"Predicted membrane proteins, Transporters",Evidence at protein level,HPA003629,Approved,,,,,Tissue enriched,Tissue enhanced,,endometrium: 7.8;prostate: 9.9;seminal vesicle: 7.5,smooth muscle: 4.1,Cell line enhanced,,HAP1: 66.1;NTERA-2: 130.6;REH: 25.9
80,SLCO2A1,"MATR1, OATP2A1, PGT, SLC21A2",ENSG00000174640,Solute carrier organic anion transporter family member 2A1,3,133932696-134052184,"Disease related genes, Potential drug targets, Predicted membrane proteins, Transporters",Evidence at protein level,HPA013742,Enhanced,,,,"Liver cancer:9.24e-5 (favourable), Stomach cancer:3.25e-4 (unfavourable), Endometrial cancer:9.69e-4 (favourable)",Expressed in all,Tissue enhanced,,seminal vesicle: 114.6,thyroid gland: 71.3,Group enriched,5.0,EFO-21: 83.6;TIME: 17.5
81,SP6,"Epfn, KLF14",ENSG00000189120,Sp6 transcription factor,17,47844908-47855874,"Predicted intracellular proteins, Transcription factors",Evidence at protein level,"HPA024516, HPA044469",,,Supported,Nucleoplasm<br>Mitotic spindle<br>Centrosome,"Lung cancer:2.11e-6 (unfavourable), Urothelial cancer:5.72e-4 (favourable), Stomach cancer:6.39e-4 (favourable)",Mixed,Tissue enhanced,,placenta: 32.5;seminal vesicle: 14.7,skin: 7.2,Cell line enriched,5.0,BEWO: 88.4
82,SYNM,"DMN, KIAA0353, SYN",ENSG00000182253,Synemin,15,99098217-99135593,Predicted intracellular proteins,Evidence at protein level,"CAB017192, HPA040066, HPA044200",Enhanced,,,,,Expressed in all,Tissue enhanced,,seminal vesicle: 404.4,smooth muscle: 227.4,Cell line enhanced,,A549: 33.4;HeLa: 36.9;WM-115: 122.8
83,SYNPO2,MYOPODIN,ENSG00000172403,Synaptopodin 2,4,118850688-119061247,Predicted intracellular proteins,Evidence at protein level,"HPA030665, CAB037231, HPA049707, HPA068563",Enhanced,,Supported,Vesicles<br>Actin filaments<br>Cytosol,"Renal cancer:5.67e-5 (unfavourable), Urothelial cancer:3.91e-4 (unfavourable)",Expressed in all,Tissue enhanced,,seminal vesicle: 421.3,smooth muscle: 342.7,Cell line enhanced,,fHDF/TERT166: 44.3;SH-SY5Y: 89.5
84,SYT9,,ENSG00000170743,Synaptotagmin 9,11,7238778-7469042,Predicted membrane proteins,Evidence at transcript level,,,,,,,Tissue enhanced,Tissue enhanced,,cerebral cortex: 6.1;seminal vesicle: 5.1,adrenal gland: 2.7,Cell line enhanced,,HEK93: 9.6;RT4: 14.7;SH-SY5Y: 14.3;TIME: 16.8
85,TMEM158,"p40BBp, RIS1",ENSG00000249992,Transmembrane protein 158 (gene/pseudogene),3,45224466-45226278,Predicted membrane proteins,Evidence at transcript level,HPA074974,Approved,,,,"Renal cancer:5.42e-9 (unfavourable), Prostate cancer:6.43e-5 (favourable)",Mixed,Tissue enhanced,,endometrium: 32.6;seminal vesicle: 32.1,smooth muscle: 25.7,Cell line enhanced,,BJ hTERT+: 274.2;U-138 MG: 137.8;U-87 MG: 447.8
86,TMEM35A,"FLJ14084, TMEM35",ENSG00000126950,Transmembrane protein 35A,X,101078720-101096364,Predicted membrane proteins,Evidence at protein level,HPA048583,Enhanced,,Supported,Vesicles<br>Focal adhesion sites<br>Cytosol,,Tissue enhanced,Tissue enhanced,,cerebral cortex: 42.4;seminal vesicle: 65.5,prostate: 33.7,Cell line enhanced,,HUVEC TERT2: 40.2;SH-SY5Y: 12.9
87,TNMD,"BRICD4, ChM1L, myodulin, TEM, tendin",ENSG00000000005,Tenomodulin,X,100584802-100599885,Predicted membrane proteins,Evidence at protein level,"HPA034961, HPA055634",Uncertain,,,,,Mixed,Tissue enhanced,,adipose tissue: 10.1;seminal vesicle: 33.2,breast: 4.3,Group enriched,19.0,HAP1: 6.2;NTERA-2: 14.2
88,TRPC4,"HTRP4, TRP4",ENSG00000133107,Transient receptor potential cation channel subfamily C member 4,13,37636636-37870425,"Plasma proteins, Predicted membrane proteins, Transporters, Voltage-gated ion channels",Evidence at protein level,,,,,,,Mixed,Tissue enhanced,,endometrium: 18.6;seminal vesicle: 12.1;smooth muscle: 18.5,prostate: 10.8,Cell line enhanced,,AF22: 8.0;BJ: 16.3;BJ hTERT+ SV40 Large T+: 7.5;fHDF/TERT166: 14.3;U-2197: 8.0
89,UNC5B,"p53RDL1, UNC5H2",ENSG00000107731,Unc-5 netrin receptor B,10,71212570-71302864,"Plasma proteins, Predicted membrane proteins",Evidence at protein level,,,,,,"Liver cancer:3.01e-5 (unfavourable), Ovarian cancer:3.80e-5 (unfavourable), Renal cancer:1.54e-4 (unfavourable)",Expressed in all,Tissue enhanced,,seminal vesicle: 38.5,cerebral cortex: 16.9,Cell line enhanced,,HHSteC: 122.9;hTCEpi: 95.5;SH-SY5Y: 131.0
90,VIPR2,"VPAC2, VPAC2R",ENSG00000106018,Vasoactive intestinal peptide receptor 2,7,159028175-159144957,"G-protein coupled receptors, Predicted membrane proteins, Predicted secreted proteins",Evidence at protein level,HPA062707,Approved,,,,,Tissue enhanced,Tissue enhanced,,seminal vesicle: 28.3,epididymis: 14.9,Cell line enhanced,,HMC-1: 7.8;MOLT-4: 10.2;U-266/70: 30.8
91,VWA1,"FLJ22215, VWA-1, WARP",ENSG00000179403,Von Willebrand factor A domain containing 1,1,1434861-1442882,"Predicted intracellular proteins, Predicted secreted proteins",Evidence at protein level,,,,,,,Expressed in all,Tissue enhanced,,seminal vesicle: 293.3,prostate: 129.1,Cell line enhanced,,CAPAN-2: 120.1;Hep G2: 57.0;SCLC-21H: 56.1;T-47d: 57.5
92,WFDC1,PS20,ENSG00000103175,WAP four-disulfide core domain 1,16,84294646-84329851,Predicted secreted proteins,Evidence at transcript level,HPA031411,Uncertain,,,,,Mixed,Tissue enhanced,,placenta: 121.8;seminal vesicle: 135.6,prostate: 88.4,Cell line enhanced,,AN3-CA: 24.0;BJ: 15.1;HEL: 13.6;HeLa: 16.0
93,WNT9B,"WNT14B, WNT15",ENSG00000158955,Wnt family member 9B,17,46833201-46886730,"Predicted intracellular proteins, Predicted secreted proteins",Evidence at protein level,"HPA058361, HPA059572",Approved,,,,,Not detected,Tissue enhanced,,parathyroid gland: 3.1;seminal vesicle: 9.4,skin: 1.4,Not detected,,
94,ZFHX4,"FLJ20980, ZFH4",ENSG00000091656,Zinc finger homeobox 4,8,76681219-76867285,"Disease related genes, Predicted intracellular proteins, Transcription factors",Evidence at protein level,HPA023837,Uncertain,,Approved,Nucleoplasm<br>Nucleoli fibrillar center,,Mixed,Tissue enhanced,,seminal vesicle: 8.0;testis: 12.1,cerebral cortex: 5.0,Cell line enhanced,,TIME: 35.2
95,ZNF185,SCELL,ENSG00000147394,Zinc finger protein 185 (LIM domain),X,152914442-152973480,"Plasma proteins, Predicted intracellular proteins",Evidence at protein level,"HPA000400, HPA016438",Enhanced,,Supported,Plasma membrane<br>Actin filaments<br>Focal adhesion sites<br>Cytosol,"Pancreatic cancer:3.30e-5 (unfavourable), Lung cancer:1.50e-4 (unfavourable)",Expressed in all,Tissue enhanced,,epididymis: 400.1;esophagus: 278.4;seminal vesicle: 202.3,"cervix, uterine: 105.3",Cell line enhanced,,A-431: 108.1;EFO-21: 131.6;TIME: 192.3
