,Gene,Gene synonym,Ensembl,Gene description,Chromosome,Position,Protein class,Evidence,Antibody,Reliability (IH),Reliability (Mouse Brain),Reliability (IF),Subcellular location,Prognostic p-value,RNA cancer category,RNA tissue category,RNA TS,RNA TS TPM,TPM max in non-specific,RNA cell line category,RNA CS,RNA CS TPM
63,F8A3,,ENSG00000277150,Coagulation factor VIII-associated 3,X,155456914-155458672,Predicted intracellular proteins,Evidence at protein level,HPA046960,Uncertain,,,,,Not detected,Tissue enhanced,,parathyroid gland: 32.9,cerebral cortex: 10.5,Cell line enhanced,,U-266/70: 31.3;U-266/84: 28.7
64,FAM124B,FLJ22746,ENSG00000124019,Family with sequence similarity 124 member B,2,224378698-224402085,Predicted intracellular proteins,Evidence at protein level,HPA070240,Approved,,Approved,Nucleoplasm<br>Mitochondria,,Tissue enriched,Tissue enhanced,,parathyroid gland: 9.8;placenta: 12.5,"lung,smooth muscle: 3.6",Cell line enriched,7.0,HUVEC TERT2: 88.9
65,FAM189A1,"KIAA0574, TMEM228",ENSG00000104059,Family with sequence similarity 189 member A1,15,29120254-29570723,"Predicted membrane proteins, Predicted secreted proteins, Transporters",Evidence at protein level,"HPA009410, HPA010637",Uncertain,,Supported,Nucleus,,Mixed,Tissue enhanced,,cerebral cortex: 2.2;parathyroid gland: 2.0,"colon,testis: 0.8",Cell line enhanced,,EFO-21: 4.4;HDLM-2: 11.1;REH: 2.6
66,FGF13,"FGF2, FHF2",ENSG00000129682,Fibroblast growth factor 13,X,138614731-139222777,"Predicted intracellular proteins, RAS pathway related proteins",Evidence at protein level,HPA002809,,,Supported,Cytosol,,Mixed,Tissue enhanced,,parathyroid gland: 108.4,cerebral cortex: 47.9,Cell line enhanced,,AF22: 42.4;HAP1: 40.9;U-2197: 64.4;WM-115: 37.0
67,FIBCD1,FLJ14810,ENSG00000130720,Fibrinogen C domain containing 1,9,130902438-130939286,Predicted intracellular proteins,Evidence at protein level,"HPA053898, HPA055353",Uncertain,,Supported,Cell Junctions,,Mixed,Tissue enhanced,,adrenal gland: 4.7;parathyroid gland: 8.6;testis: 5.3,cerebral cortex: 2.5,Cell line enhanced,,MCF7: 25.2;RPTEC TERT1: 18.5;U-2 OS: 17.4;U-251 MG: 11.7
68,FIGNL2,,ENSG00000261308,Fidgetin like 2,12,51817840-51848766,Predicted intracellular proteins,Evidence at transcript level,,,,,,,Mixed,Tissue enhanced,,kidney: 2.3;parathyroid gland: 2.4,placenta: 1.1,Cell line enhanced,,AF22: 17.1;BEWO: 10.8;NTERA-2: 6.9
69,FOXL2,"BPES, BPES1",ENSG00000183770,Forkhead box L2,3,138944224-138947140,"Cancer-related genes, Disease related genes, Predicted intracellular proteins, Transcription factors",Evidence at protein level,HPA069613,Enhanced,,Supported,Nucleus<br>Cytokinetic bridge,,Mixed,Tissue enhanced,,endometrium: 12.1;ovary: 29.6;parathyroid gland: 24.4,fallopian tube: 7.7,Cell line enhanced,,A-431: 4.3;fHDF/TERT166: 4.3;HEL: 7.2;hTCEpi: 5.1;K-562: 7.5;SiHa: 5.9
70,FOXL2NB,"C3orf72, FLJ43329",ENSG00000206262,FOXL2 neighbor,3,138947234-138953451,Predicted intracellular proteins,Evidence at protein level,"HPA061017, HPA071790",,,Supported,Nucleoli fibrillar center,,Mixed,Tissue enhanced,,endometrium: 29.1;ovary: 50.7;parathyroid gland: 63.8,fallopian tube: 19.5,Cell line enhanced,,AN3-CA: 4.1;fHDF/TERT166: 6.7;HEL: 7.8;SiHa: 7.1
71,FSCN2,"RFSN, RP30",ENSG00000186765,"Fascin actin-bundling protein 2, retinal",17,81528396-81537130,"Disease related genes, Predicted intracellular proteins",Evidence at protein level,,,,,,,Tissue enhanced,Tissue enhanced,,parathyroid gland: 4.3;thyroid gland: 2.9,"fallopian tube,stomach: 0.8",Cell line enhanced,,EFO-21: 1.8;T-47d: 1.9
72,GATA3,HDR,ENSG00000107485,GATA binding protein 3,10,8053604-8075198,"Cancer-related genes, Disease related genes, Plasma proteins, Predicted intracellular proteins, Transcription factors",Evidence at protein level,"CAB016217, HPA029730",Enhanced,,Supported,Nucleoplasm,Renal cancer:3.13e-4 (unfavourable),Group enriched,Tissue enhanced,,parathyroid gland: 235.0;skin: 148.9,placenta: 44.3,Cell line enhanced,,BEWO: 172.2;MCF7: 354.3;RT4: 149.5;SH-SY5Y: 145.4;T-47d: 506.9
73,GCNT1,"C2GNT, NACGT2, NAGCT2",ENSG00000187210,"Glucosaminyl (N-acetyl) transferase 1, core 2",9,76419850-76507416,"Enzymes, Predicted intracellular proteins",Evidence at protein level,"HPA003522, HPA003523, HPA031151",Uncertain,,Supported,Nuclear speckles,"Urothelial cancer:4.96e-4 (unfavourable), Endometrial cancer:8.44e-4 (favourable)",Expressed in all,Tissue enhanced,,parathyroid gland: 186.4,duodenum: 50.1,Cell line enhanced,,HHSteC: 38.9
74,GJA1,"CX43, GJAL, ODD, ODDD, ODOD, SDTY3",ENSG00000152661,Gap junction protein alpha 1,6,121435692-121449727,"Cancer-related genes, Disease related genes, Predicted membrane proteins",Evidence at protein level,"CAB010753, HPA035097, HPA047551, HPA069245",Enhanced,Supported,Supported,Nucleoplasm<br>Vesicles<br>Cell Junctions,Stomach cancer:4.99e-5 (unfavourable),Expressed in all,Tissue enhanced,,parathyroid gland: 651.5,skin: 469.0,Cell line enhanced,,HUVEC TERT2: 306.6;NTERA-2: 370.8;U-87 MG: 348.4
75,GJA3,"CX46, CZP3",ENSG00000121743,Gap junction protein alpha 3,13,20138255-20161049,"Disease related genes, Potential drug targets, Predicted membrane proteins, Transporters",Evidence at protein level,HPA014821,Supported,,,,,Tissue enhanced,Tissue enhanced,,heart muscle: 5.1;parathyroid gland: 5.9;placenta: 3.5,testis: 2.4,Cell line enhanced,,CAPAN-2: 6.8;HL-60: 5.2
76,GLB1L2,,ENSG00000149328,Galactosidase beta 1 like 2,11,134331874-134378341,Predicted secreted proteins,Evidence at protein level,"HPA054808, HPA059955",Uncertain,,Supported,Nucleus,,Mixed,Tissue enhanced,,parathyroid gland: 53.2;prostate: 56.1,fallopian tube: 41.3,Cell line enhanced,,CAPAN-2: 43.7;HaCaT: 46.4;SCLC-21H: 41.1
77,GLRB,,ENSG00000109738,Glycine receptor beta,4,157076057-157172090,"Disease related genes, FDA approved drug targets, Predicted membrane proteins, Predicted secreted proteins, Transporters",Evidence at protein level,HPA052363,Approved,,,,Renal cancer:4.89e-4 (favourable),Mixed,Tissue enhanced,,cerebral cortex: 62.0;parathyroid gland: 63.1,"cervix, uterine: 14.1",Mixed,,
78,GPR150,PGR11,ENSG00000178015,G protein-coupled receptor 150,5,95620078-95622142,"G-protein coupled receptors, Predicted membrane proteins",Evidence at transcript level,HPA026635,Uncertain,,,,,Mixed,Tissue enhanced,,cerebral cortex: 1.3;parathyroid gland: 2.0,pancreas: 1.0,Cell line enhanced,,ASC diff: 1.0;SiHa: 1.3;TIME: 2.2
79,GPR160,"GPCR1, GPCR150",ENSG00000173890,G protein-coupled receptor 160,3,170037929-170085403,"G-protein coupled receptors, Predicted intracellular proteins, Predicted membrane proteins, Transporters",Evidence at protein level,HPA006970,Approved,,Supported,Plasma membrane,"Renal cancer:4.93e-7 (favourable), Lung cancer:1.21e-4 (favourable), Urothelial cancer:3.61e-4 (favourable)",Expressed in all,Tissue enhanced,,parathyroid gland: 435.1,small intestine: 109.0,Cell line enhanced,,THP-1: 130.2;U-266/70: 156.8
80,GPR27,SREB1,ENSG00000170837,G protein-coupled receptor 27,3,71754050-71756496,"G-protein coupled receptors, Predicted membrane proteins",Evidence at protein level,HPA029395,Approved,,Approved,Nucleoplasm<br>Plasma membrane<br>Actin filaments<br>Cytosol,"Ovarian cancer:1.21e-6 (favourable), Breast cancer:5.63e-4 (favourable)",Mixed,Tissue enhanced,,parathyroid gland: 46.5,cerebral cortex: 24.9,Cell line enhanced,,EFO-21: 17.2;HL-60: 14.7;NTERA-2: 30.5;SH-SY5Y: 12.3
81,GPR39,,ENSG00000183840,G protein-coupled receptor 39,2,132416574-132646559,"G-protein coupled receptors, Predicted membrane proteins",Evidence at protein level,HPA022111,Approved,,,,Pancreatic cancer:7.50e-4 (unfavourable),Mixed,Tissue enhanced,,parathyroid gland: 18.5,"cervix, uterine,colon: 6.0",Cell line enhanced,,A-431: 25.5;hTEC/SVTERT24-B: 28.7
82,GREM2,"CKTSF1B2, DAND3, FLJ21195, Prdc",ENSG00000180875,"Gremlin 2, DAN family BMP antagonist",1,240489573-240612149,"Disease related genes, Predicted secreted proteins",Evidence at protein level,CAB009920,Uncertain,,,,,Mixed,Tissue enhanced,,gallbladder: 48.8;parathyroid gland: 78.3,rectum: 22.6,Cell line enhanced,,BJ: 5.1;BJ hTERT+: 5.2;fHDF/TERT166: 25.0
83,GRIK5,"GluK5, GRIK2, KA2",ENSG00000105737,Glutamate ionotropic receptor kainate type subunit 5,19,41998321-42069498,Predicted membrane proteins,Evidence at protein level,HPA074001,,,Supported,Nucleus<br>Plasma membrane,"Pancreatic cancer:7.23e-4 (favourable), Renal cancer:9.32e-4 (unfavourable)",Tissue enhanced,Tissue enhanced,,cerebral cortex: 30.8;parathyroid gland: 22.1,testis: 18.8,Cell line enhanced,,HEL: 12.3;NTERA-2: 13.1;REH: 34.1;SCLC-21H: 12.1;SH-SY5Y: 24.1
84,GRM7,"GLUR7, GPRC1G, mGlu7, MGLUR7, PPP1R87",ENSG00000196277,Glutamate metabotropic receptor 7,3,6770001-7741533,"G-protein coupled receptors, Predicted intracellular proteins, Predicted membrane proteins",Evidence at protein level,HPA015964,,,Uncertain,Cytosol,,Not detected,Tissue enhanced,,cerebral cortex: 10.1;parathyroid gland: 7.2,smooth muscle: 3.4,Cell line enriched,12.0,SH-SY5Y: 5.0
85,GUCY1A3,"GC-SA3, GUC1A3",ENSG00000164116,Guanylate cyclase 1 soluble subunit alpha,4,155666711-155732349,"Disease related genes, Enzymes, Plasma proteins, Potential drug targets, Predicted intracellular proteins",Evidence at protein level,"CAB010887, HPA056004, HPA058617",Uncertain,,Supported,Nucleus,"Lung cancer:2.38e-4 (favourable), Testis cancer:3.59e-4 (unfavourable), Renal cancer:7.59e-4 (unfavourable)",Expressed in all,Tissue enhanced,,parathyroid gland: 136.7,smooth muscle: 43.8,Cell line enhanced,,HAP1: 7.2;Karpas-707: 7.1;MOLT-4: 15.2;RPTEC TERT1: 9.3;RT4: 11.7;SH-SY5Y: 9.5
86,HOOK1,HK1,ENSG00000134709,Hook microtubule tethering protein 1,1,59814786-59876378,Predicted intracellular proteins,Evidence at protein level,"HPA018537, HPA018820",Enhanced,,,,"Colorectal cancer:4.53e-6 (favourable), Head and neck cancer:4.42e-4 (favourable)",Mixed,Tissue enhanced,,parathyroid gland: 55.2,testis: 30.1,Cell line enhanced,,EFO-21: 32.6;RPTEC TERT1: 24.3
87,HOXA2,HOX1K,ENSG00000105996,Homeobox A2,7,27100354-27102811,"Disease related genes, Predicted intracellular proteins, Transcription factors",Evidence at protein level,HPA078220,,,Approved,Nucleus<br>Vesicles,,Mixed,Tissue enhanced,,parathyroid gland: 8.1,epididymis: 6.2,Cell line enhanced,,AN3-CA: 13.4;HaCaT: 5.3
88,HOXA4,"HOX1, HOX1D",ENSG00000197576,Homeobox A4,7,27128507-27130799,"Plasma proteins, Predicted intracellular proteins, Transcription factors",Evidence at protein level,HPA060088,Approved,,Enhanced,Nuclear bodies,Endometrial cancer:6.37e-4 (unfavourable),Mixed,Tissue enhanced,,fallopian tube: 37.3;parathyroid gland: 35.3,esophagus: 16.4,Cell line enhanced,,AN3-CA: 26.9;WM-115: 28.7
89,HPSE,"HPA, HPSE1, HSE1",ENSG00000173083,Heparanase,4,83292461-83335153,"Enzymes, Predicted secreted proteins",Evidence at protein level,"CAB009813, HPA055344",,,Enhanced,Nucleoplasm<br>Vesicles,,Mixed,Tissue enhanced,,parathyroid gland: 20.0,testis: 10.0,Cell line enhanced,,Karpas-707: 27.7
90,HYDIN,"CILD5, DKFZp434D0513, KIAA1864, PPP1R31",ENSG00000157423,"HYDIN, axonemal central pair apparatus protein",16,70807378-71230722,"Disease related genes, Predicted intracellular proteins",Evidence at protein level,"HPA067155, HPA074129",Enhanced,,Approved,Plasma membrane<br>Cytosol,,Not detected,Tissue enhanced,,fallopian tube: 9.1;parathyroid gland: 5.4;testis: 6.4,epididymis: 2.6,Cell line enhanced,,RPTEC TERT1: 2.1;SiHa: 6.4
91,IL1RAPL2,"IL-1R9, IL1R9, IL1RAPL-2, TIGIRR-1",ENSG00000189108,Interleukin 1 receptor accessory protein like 2,X,104566315-105767829,Predicted membrane proteins,Evidence at protein level,"HPA036128, HPA036129",Uncertain,,,,,Not detected,Tissue enhanced,,parathyroid gland: 4.8,adrenal gland: 1.9,Cell line enhanced,,fHDF/TERT166: 1.1;hTERT-HME1: 4.3;NTERA-2: 1.0;RT4: 1.6
92,IL4,"BCGF-1, BCGF1, BSF1, IL-4, MGC79402",ENSG00000113520,Interleukin 4,5,132673986-132682676,"Cancer-related genes, Disease related genes, Plasma proteins, Predicted secreted proteins",Evidence at protein level,HPA072995,Approved,,,,,Not detected,Tissue enhanced,,parathyroid gland: 1.6,skin: 0.6,Group enriched,6.0,HMC-1: 3.4;MOLT-4: 17.0
93,ILDR1,"DFNB42, MGC50831",ENSG00000145103,Immunoglobulin like domain containing receptor 1,3,121987323-122022204,"Disease related genes, Predicted membrane proteins, Predicted secreted proteins",Evidence at protein level,HPA018207,Approved,,,,Renal cancer:5.79e-9 (favourable),Mixed,Tissue enhanced,,parathyroid gland: 35.1,"cervix, uterine: 20.0",Cell line enhanced,,CAPAN-2: 6.5;HDLM-2: 10.3;MCF7: 5.7;RT4: 7.7;T-47d: 6.4;U-266/70: 5.6
94,IQGAP2,,ENSG00000145703,IQ motif containing GTPase activating protein 2,5,76403249-76708132,"Plasma proteins, Predicted intracellular proteins",Evidence at protein level,"CAB004241, HPA037403, HPA037404",Uncertain,,Approved,Vesicles<br>Plasma membrane,"Renal cancer:9.44e-12 (favourable), Liver cancer:5.65e-4 (favourable)",Expressed in all,Tissue enhanced,,parathyroid gland: 126.8,testis: 92.1,Cell line enhanced,,CACO-2: 61.1;HMC-1: 186.1;RPMI-8226: 56.3
95,ITPR1,"ACV, Insp3r1, IP3R1, PPP1R94, SCA15, SCA16, SCA29",ENSG00000150995,"Inositol 1,4,5-trisphosphate receptor type 1",3,4493348-4847840,"Disease related genes, Plasma proteins, Potential drug targets, Predicted membrane proteins, Transporters",Evidence at protein level,"HPA014765, HPA016487",Approved,,Approved,Vesicles,Thyroid cancer:3.43e-4 (unfavourable),Expressed in all,Tissue enhanced,,parathyroid gland: 106.8,thyroid gland: 47.4,Cell line enhanced,,HDLM-2: 75.1;HeLa: 38.4;U-87 MG: 44.6
96,KANK4,"ANKRD38, KIAA0172",ENSG00000132854,KN motif and ankyrin repeat domains 4,1,62236979-62319414,Predicted intracellular proteins,Evidence at protein level,HPA014030,Uncertain,,Uncertain,Microtubules<br>Cytosol,,Mixed,Tissue enhanced,,parathyroid gland: 29.5;placenta: 16.4,adipose tissue: 11.8,Cell line enhanced,,BEWO: 32.2;Hep G2: 9.9;SCLC-21H: 7.5
97,KATNAL2,"DKFZP667C165, MGC33211",ENSG00000167216,Katanin catalytic subunit A1 like 2,18,46917492-47102243,"Enzymes, Predicted intracellular proteins",Evidence at protein level,"HPA040712, HPA042029",Approved,,Approved,Nucleoplasm<br>Intermediate filaments,Renal cancer:1.24e-7 (favourable),Mixed,Tissue enhanced,,parathyroid gland: 45.1;testis: 32.6,thyroid gland: 24.4,Mixed,,
98,KCNC3,"Kv3.3, SCA13",ENSG00000131398,Potassium voltage-gated channel subfamily C member 3,19,50311937-50333515,"Disease related genes, FDA approved drug targets, Predicted intracellular proteins, Predicted membrane proteins, Transporters, Voltage-gated ion channels",Evidence at protein level,HPA018041,Approved,,,,Renal cancer:1.23e-4 (unfavourable),Mixed,Tissue enhanced,,parathyroid gland: 39.9,cerebral cortex: 19.8,Cell line enhanced,,HMC-1: 26.4;SK-BR-3: 15.3;T-47d: 18.4;U-2 OS: 13.8
99,KCNIP3,"CSEN, DREAM, KCHIP3",ENSG00000115041,Potassium voltage-gated channel interacting protein 3,2,95297304-95386083,"Predicted intracellular proteins, Predicted secreted proteins",Evidence at protein level,HPA069797,Approved,,,,Endometrial cancer:1.58e-5 (unfavourable),Mixed,Tissue enhanced,,cerebral cortex: 40.6;parathyroid gland: 44.0,thyroid gland: 28.0,Cell line enhanced,,BJ hTERT+: 14.6;RPTEC TERT1: 26.5;U-138 MG: 16.1
100,KCNJ2,"IRK1, Kir2.1, LQT7",ENSG00000123700,Potassium voltage-gated channel subfamily J member 2,17,70168673-70180048,"Disease related genes, Potential drug targets, Predicted membrane proteins, Transporters, Voltage-gated ion channels",Evidence at protein level,HPA029109,Approved,,,,,Mixed,Tissue enhanced,,parathyroid gland: 44.6,fallopian tube: 10.6,Cell line enhanced,,REH: 6.8;RH-30: 28.3;U-138 MG: 10.5
101,KCNJ3,"GIRK1, KGA, Kir3.1",ENSG00000162989,Potassium voltage-gated channel subfamily J member 3,2,154698299-154858352,"Plasma proteins, Predicted membrane proteins, Transporters, Voltage-gated ion channels",Evidence at protein level,HPA024231,Uncertain,,,,,Group enriched,Tissue enhanced,,cerebral cortex: 25.4;parathyroid gland: 39.8,seminal vesicle: 14.1,Cell line enhanced,,BJ: 1.2
102,KCNK13,"K2p13.1, THIK-1, THIK1",ENSG00000152315,Potassium two pore domain channel subfamily K member 13,14,90061765-90185857,"Predicted membrane proteins, Voltage-gated ion channels",Evidence at transcript level,HPA003514,Approved,,Approved,Nuclear speckles<br>Cell Junctions,,Mixed,Tissue enhanced,,parathyroid gland: 14.6;testis: 14.4,kidney: 3.3,Cell line enhanced,,RT4: 1.4
103,KIAA2022,"KIDLIA, MRX98, XPN",ENSG00000050030,KIAA2022,X,74732849-74925485,"Disease related genes, Predicted intracellular proteins",Evidence at transcript level,HPA000407,Uncertain,,Uncertain,Nucleoplasm<br>Midbody,,Mixed,Tissue enhanced,,cerebral cortex: 5.4;parathyroid gland: 5.3,prostate: 1.9,Group enriched,6.0,HAP1: 5.0;Karpas-707: 5.9;SiHa: 6.2
104,KLHDC7B,MGC16635,ENSG00000130487,Kelch domain containing 7B,22,50548033-50551023,Predicted intracellular proteins,Evidence at protein level,HPA000518,Uncertain,,,,Breast cancer:1.30e-4 (favourable),Tissue enhanced,Tissue enhanced,,parathyroid gland: 12.7,thyroid gland: 3.4,Group enriched,6.0,HHSteC: 18.6;HMC-1: 87.0
105,KLHL14,KIAA1384,ENSG00000197705,Kelch like family member 14,18,32672671-32773062,Predicted intracellular proteins,Evidence at protein level,HPA024777,Uncertain,,Supported,Actin filaments<br>Cytosol,,Group enriched,Tissue enhanced,,parathyroid gland: 19.3;seminal vesicle: 17.9;thyroid gland: 23.0,spleen: 11.7,Cell line enhanced,,Hep G2: 10.5;REH: 3.8;RPTEC TERT1: 6.3;SCLC-21H: 3.7
106,KLRG2,"CLEC15B, FLJ44186",ENSG00000188883,Killer cell lectin like receptor G2,7,139452690-139483712,"Predicted intracellular proteins, Predicted membrane proteins",Evidence at protein level,HPA018199,Uncertain,,,,Lung cancer:8.61e-4 (favourable),Tissue enriched,Tissue enhanced,,lung: 4.4;parathyroid gland: 5.7;thyroid gland: 6.8,kidney: 2.7,Cell line enhanced,,BEWO: 14.0;HAP1: 15.9;SCLC-21H: 8.6;SK-BR-3: 23.3
107,LCA5,C6orf152,ENSG00000135338,"LCA5, lebercilin",6,79484991-79537458,"Disease related genes, Predicted intracellular proteins",Evidence at protein level,"HPA029053, HPA029055",Supported,,,,Renal cancer:4.69e-4 (unfavourable),Mixed,Tissue enhanced,,parathyroid gland: 48.1,fallopian tube: 15.6,Cell line enhanced,,HEL: 13.2
108,LRFN5,"C14orf146, FIGLER8, SALM5",ENSG00000165379,Leucine rich repeat and fibronectin type III domain containing 5,14,41607570-41904549,"Predicted membrane proteins, Predicted secreted proteins",Evidence at protein level,HPA001177,Uncertain,,,,,Mixed,Tissue enhanced,,parathyroid gland: 52.3,"cervix, uterine: 16.8",Cell line enhanced,,AN3-CA: 16.8;RPTEC TERT1: 4.6;SCLC-21H: 11.1;U-138 MG: 11.4
109,LRRC24,LRRC14OS,ENSG00000254402,Leucine rich repeat containing 24,8,144522377-144527032,Predicted membrane proteins,Evidence at protein level,"HPA028171, HPA052250",Enhanced,,Approved,Vesicles,,Not detected,Tissue enhanced,,parathyroid gland: 3.6;prostate: 4.5,cerebral cortex: 3.1,Cell line enhanced,,SCLC-21H: 3.2;SH-SY5Y: 7.9
110,LRRC9,FLJ46156,ENSG00000131951,Leucine rich repeat containing 9,14,59919713-60063559,Predicted intracellular proteins,Evidence at transcript level,"HPA040965, HPA041381",Uncertain,,,,,Not detected,Tissue enhanced,,parathyroid gland: 3.5;testis: 10.8,fallopian tube: 1.9,Cell line enhanced,,NTERA-2: 1.0
111,LRRN2,"FIGLER7, GAC1, LRANK1, LRRN5",ENSG00000170382,Leucine rich repeat neuronal 2,1,204617170-204685733,Predicted membrane proteins,Evidence at transcript level,HPA029124,Uncertain,,Approved,Endoplasmic reticulum,Endometrial cancer:2.59e-7 (unfavourable),Group enriched,Tissue enhanced,,cerebral cortex: 23.4;parathyroid gland: 21.2,fallopian tube: 11.5,Cell line enhanced,,HEL: 8.3;NTERA-2: 17.9;RPMI-8226: 20.1;T-47d: 9.4
112,LURAP1,"C1orf190, FLJ25163, LRAP35a",ENSG00000171357,Leucine rich adaptor protein 1,1,46203334-46221261,Predicted intracellular proteins,Evidence at protein level,"HPA030060, HPA030061",Uncertain,,Approved,Vesicles,Renal cancer:8.81e-8 (favourable),Mixed,Tissue enhanced,,parathyroid gland: 18.1;thyroid gland: 17.6,testis: 9.2,Mixed,,
113,MAF,c-MAF,ENSG00000178573,MAF bZIP transcription factor,16,79585843-79600714,"Cancer-related genes, Disease related genes, Predicted intracellular proteins, Transcription factors",Evidence at protein level,"CAB010296, HPA028289",Approved,,,,Renal cancer:3.74e-4 (unfavourable),Expressed in all,Tissue enhanced,,parathyroid gland: 149.6,small intestine: 91.3,Group enriched,9.0,Karpas-707: 148.6;RPMI-8226: 242.2
114,MAGI2,"ACVRIP1, AIP1, ARIP1, KIAA0705, MAGI-2",ENSG00000187391,"Membrane associated guanylate kinase, WW and PDZ domain containing 2",7,78017057-79453574,Predicted intracellular proteins,Evidence at protein level,HPA013650,Approved,,,,Renal cancer:1.08e-4 (favourable),Tissue enhanced,Tissue enhanced,,cerebral cortex: 46.2;parathyroid gland: 38.6,prostate: 14.0,Group enriched,5.0,AF22: 19.3;Karpas-707: 58.7
115,MALL,BENE,ENSG00000144063,"Mal, T-cell differentiation protein like",2,110083870-110116566,Predicted membrane proteins,Evidence at protein level,HPA051410,Uncertain,,,,Pancreatic cancer:1.23e-4 (unfavourable),Mixed,Tissue enhanced,,esophagus: 222.2;parathyroid gland: 321.0,small intestine: 182.4,Cell line enhanced,,A-431: 176.6;A549: 174.8;CAPAN-2: 233.6;fHDF/TERT166: 228.9;HaCaT: 183.5
116,MAP9,"ASAP, FLJ21159",ENSG00000164114,Microtubule associated protein 9,4,155342658-155376970,Predicted intracellular proteins,Evidence at protein level,,,,,,,Mixed,Tissue enhanced,,parathyroid gland: 79.9,cerebral cortex: 27.1,Cell line enhanced,,SH-SY5Y: 44.7
117,MAPK4,"Erk3-related, Erk4, PRKM4",ENSG00000141639,Mitogen-activated protein kinase 4,18,50560078-50731824,"Enzymes, Plasma proteins, Predicted intracellular proteins",Evidence at protein level,,,,,,,Group enriched,Tissue enhanced,,adrenal gland: 29.7;cerebral cortex: 33.4;parathyroid gland: 60.1,seminal vesicle: 13.9,Cell line enhanced,,SCLC-21H: 13.6;SH-SY5Y: 3.0
118,MARC2,"FLJ20605, MOSC2",ENSG00000117791,Mitochondrial amidoxime reducing component 2,1,220748225-220784815,"Predicted intracellular proteins, Predicted membrane proteins",Evidence at protein level,"HPA015085, HPA017572",Enhanced,,,,"Liver cancer:1.40e-10 (favourable), Renal cancer:3.09e-4 (favourable)",Expressed in all,Tissue enhanced,,parathyroid gland: 338.5,kidney: 139.5,Cell line enhanced,,T-47d: 33.9
119,MBOAT2,"FLJ14415, FLJ90298, OACT2",ENSG00000143797,Membrane bound O-acyltransferase domain containing 2,2,8852690-9003813,"Enzymes, Predicted membrane proteins",Evidence at protein level,HPA014836,Uncertain,,Approved,Vesicles,"Endometrial cancer:2.13e-9 (unfavourable), Urothelial cancer:5.32e-4 (unfavourable)",Mixed,Tissue enhanced,,parathyroid gland: 50.1,cerebral cortex: 29.7,Mixed,,
120,MCC,,ENSG00000171444,Mutated in colorectal cancers,5,113022099-113488830,Predicted intracellular proteins,Evidence at protein level,"HPA037390, HPA037391",Approved,Approved,Supported,Nucleoplasm,Renal cancer:6.19e-4 (favourable),Expressed in all,Tissue enhanced,,ovary: 87.5;parathyroid gland: 66.9,skin: 25.1,Cell line enhanced,,HBEC3-KT: 39.0
121,MCOLN3,"FLJ11006, TRP-ML3, TRPML3",ENSG00000055732,Mucolipin 3,1,85018082-85048499,"Predicted membrane proteins, Transporters, Voltage-gated ion channels",Evidence at protein level,"HPA018106, HPA062137",Enhanced,,Approved,Nucleoli<br>Cytosol,,Tissue enriched,Tissue enhanced,,adrenal gland: 57.8;parathyroid gland: 42.8,epididymis: 17.5,Cell line enhanced,,HAP1: 13.4;RH-30: 15.2;SK-MEL-30: 22.2
122,MELTF,"CD228, FLJ38863, MAP97, MFI2, MGC4856, MTf, MTF1",ENSG00000163975,Melanotransferrin,3,196988621-197029816,"CD markers, Plasma proteins, Predicted secreted proteins",Evidence at protein level,HPA004880,Approved,,,,Renal cancer:6.99e-11 (unfavourable),Expressed in all,Tissue enhanced,,parathyroid gland: 32.3;salivary gland: 28.2,small intestine: 9.6,Cell line enhanced,,A-431: 140.8;SK-MEL-30: 152.3
123,METTL18,"AsTP2, C1orf156, HPM1, MGC9084",ENSG00000171806,Methyltransferase like 18,1,169792529-169794966,Predicted intracellular proteins,Evidence at protein level,HPA035314,Approved,,Approved,Nucleoplasm<br>Cytosol,"Liver cancer:1.01e-4 (unfavourable), Urothelial cancer:3.28e-4 (favourable), Renal cancer:4.06e-4 (unfavourable)",Expressed in all,Tissue enhanced,,parathyroid gland: 44.5,lymph node: 15.3,Expressed in all,,
124,MPP2,"DKFZp761D0712, DLG2",ENSG00000108852,Membrane palmitoylated protein 2,17,43875357-43909711,Predicted intracellular proteins,Evidence at protein level,HPA026486,Approved,,Approved,Mitochondria<br>Cytosol,Endometrial cancer:1.87e-4 (unfavourable),Mixed,Tissue enhanced,,cerebral cortex: 37.9;epididymis: 33.0;parathyroid gland: 43.8,testis: 24.0,Mixed,,
125,MTMR7,,ENSG00000003987,Myotubularin related protein 7,8,17298030-17413528,Predicted intracellular proteins,Evidence at protein level,,,,,,,Mixed,Tissue enhanced,,cerebral cortex: 22.9;parathyroid gland: 15.2,thyroid gland: 5.5,Cell line enhanced,,SCLC-21H: 12.4;SH-SY5Y: 6.5
126,NAALADL2,,ENSG00000177694,N-acetylated alpha-linked acidic dipeptidase like 2,3,174438573-175810552,"Enzymes, Predicted intracellular proteins, Predicted membrane proteins",Evidence at protein level,"HPA012413, HPA017425, CAB025586",Approved,,Supported,Nucleoplasm,,Mixed,Tissue enhanced,,parathyroid gland: 28.0,"cervix, uterine: 9.9",Cell line enhanced,,ASC TERT1: 10.1;fHDF/TERT166: 5.0;WM-115: 5.8
