,Gene,Gene synonym,Ensembl,Gene description,Chromosome,Position,Protein class,Evidence,Antibody,Reliability (IH),Reliability (Mouse Brain),Reliability (IF),Subcellular location,Prognostic p-value,RNA cancer category,RNA tissue category,RNA TS,RNA TS TPM,TPM max in non-specific,RNA cell line category,RNA CS,RNA CS TPM
71,PAX3,"HUP2, WS1",ENSG00000135903,Paired box 3,2,222199888-222298996,"Cancer-related genes, Disease related genes, Predicted intracellular proteins, Transcription factors",Evidence at protein level,"HPA063659, HPA069000",Approved,,Supported,Nucleoplasm,,Tissue enriched,Group enriched,8,breast: 1.2;skeletal muscle: 1.1;skin: 3.2;testis: 2.4,prostate: 0.2,Cell line enhanced,,BJ hTERT+ SV40 Large T+: 9.6;BJ hTERT+ SV40 Large T+ RasG12V: 11.6;RH-30: 16.2;SK-MEL-30: 24.6
72,PFKFB1,PFRX,ENSG00000158571,"6-phosphofructo-2-kinase/fructose-2,6-biphosphatase 1",X,54932961-54998534,"Enzymes, Predicted intracellular proteins",Evidence at protein level,,,,,,,Tissue enriched,Group enriched,8,adipose tissue: 30.1;liver: 18.7;skeletal muscle: 39.3,breast: 3.8,Cell line enhanced,,ASC diff: 5.9;Hep G2: 2.4
73,PGAM2,PGAM-M,ENSG00000164708,Phosphoglycerate mutase 2,7,44062727-44065587,"Disease related genes, Enzymes, Plasma proteins, Potential drug targets, Predicted intracellular proteins",Evidence at protein level,"HPA050314, HPA060173",Enhanced,,Approved,Nucleoplasm<br>Cytosol,,Not detected,Group enriched,8,heart muscle: 521.3;skeletal muscle: 1459.5,testis: 126.6,Cell line enriched,10.0,SCLC-21H: 77.0
74,WDR62,"C19orf14, DKFZP434J046, FLJ33298, MCPH2",ENSG00000075702,WD repeat domain 62,19,36054881-36105106,"Disease related genes, Predicted intracellular proteins",Evidence at protein level,"HPA043255, HPA043639, CAB046468",Enhanced,,Enhanced,Microtubule organizing center<br>Cytosol,,Mixed,Group enriched,8,skeletal muscle: 15.9;testis: 76.4,heart muscle: 6.0,Mixed,,
75,BIN1,"AMPH2, AMPHL, SH3P9",ENSG00000136717,Bridging integrator 1,2,127048027-127107355,"Disease related genes, Predicted intracellular proteins",Evidence at protein level,"CAB001945, HPA003894, HPA005437",Enhanced,,Supported,Cytosol,,Expressed in all,Group enriched,7,cerebral cortex: 156.4;skeletal muscle: 724.1,adrenal gland: 61.4,Mixed,,
76,ESRRB,"DFNB35, ERR2, ERRb, ERRbeta, ESRL2, NR3B2",ENSG00000119715,Estrogen related receptor beta,14,76310614-76501841,"Disease related genes, Nuclear receptors, Predicted intracellular proteins, Transcription factors",Evidence at protein level,,,,,,,Mixed,Group enriched,7,heart muscle: 2.3;kidney: 5.2;skeletal muscle: 1.7;stomach: 1.5;testis: 1.4,breast: 0.3,Cell line enhanced,,HMC-1: 1.0;K-562: 3.3;U-266/70: 1.2
77,IL17D,"FLJ30846, IL-17D, IL-22, IL-27, IL27",ENSG00000172458,Interleukin 17D,13,20702127-20723098,Predicted secreted proteins,Evidence at protein level,,,,,,,Group enriched,Group enriched,7,cerebral cortex: 100.2;skeletal muscle: 45.9,ovary: 10.2,Mixed,,
78,LRRC3B,LRP15,ENSG00000179796,Leucine rich repeat containing 3B,3,26622806-26710776,"Predicted membrane proteins, Predicted secreted proteins",Evidence at protein level,HPA015568,Approved,,,,,Group enriched,Group enriched,7,cerebral cortex: 19.2;skeletal muscle: 3.9;testis: 13.0,"endometrium,ovary: 1.6",Cell line enhanced,,NTERA-2: 1.6
79,MAP6D1,"FLJ12748, SL21",ENSG00000180834,MAP6 domain containing 1,3,183815876-183825594,Predicted intracellular proteins,Evidence at protein level,HPA037991,Supported,,Approved,Cytosol,Prostate cancer:3.37e-4 (unfavourable),Mixed,Group enriched,7,cerebral cortex: 39.7;skeletal muscle: 10.3,skin: 3.6,Cell line enhanced,,T-47d: 66.1
80,PAX7,Hup1,ENSG00000009709,Paired box 7,1,18631006-18748866,"Cancer-related genes, Disease related genes, Predicted intracellular proteins, Transcription factors",Evidence at protein level,,,,,,,Group enriched,Group enriched,7,cerebral cortex: 1.3;skeletal muscle: 2.2,"esophagus,testis: 0.2",Group enriched,7.0,A549: 1.3;CAPAN-2: 1.4;U-2 OS: 3.5
81,POPDC3,"bA355M14.1, MGC22671, POP3",ENSG00000132429,Popeye domain containing 3,6,105158280-105179995,"Predicted intracellular proteins, Predicted membrane proteins",Evidence at protein level,HPA012514,,,Approved,Nucleoli<br>Cytosol,"Head and neck cancer:4.43e-4 (unfavourable), Lung cancer:5.79e-4 (unfavourable)",Mixed,Group enriched,7,cerebral cortex: 8.8;heart muscle: 19.8;skeletal muscle: 41.8;testis: 9.1,epididymis: 2.9,Cell line enhanced,,RH-30: 20.5
82,TBX15,TBX14,ENSG00000092607,T-box 15,1,118883046-118989556,"Disease related genes, Predicted intracellular proteins, Transcription factors",Evidence at protein level,"HPA052245, HPA053713",Uncertain,,Approved,Nucleoplasm<br>Centrosome,Renal cancer:5.57e-8 (unfavourable),Mixed,Group enriched,7,adipose tissue: 17.0;breast: 8.9;liver: 24.1;skeletal muscle: 42.2,lymph node: 3.1,Cell line enhanced,,ASC diff: 36.8;BJ hTERT+ SV40 Large T+ RasG12V: 20.9;fHDF/TERT166: 22.5;HSkMC: 28.3;RH-30: 29.4;U-2197: 26.3
83,UPK3A,UPK3,ENSG00000100373,Uroplakin 3A,22,45284982-45295874,"Disease related genes, Potential drug targets, Predicted membrane proteins, Transporters",Evidence at protein level,"HPA018407, HPA018415",Enhanced,,Uncertain,Nuclear membrane<br>Nuclear bodies,,Group enriched,Group enriched,7,parathyroid gland: 13.0;prostate: 35.0;skeletal muscle: 12.6;urinary bladder: 15.4,thyroid gland: 2.6,Group enriched,6.0,Hep G2: 20.8;RT4: 40.2
84,ASB11,DKFZp779E2460,ENSG00000165192,Ankyrin repeat and SOCS box containing 11,X,15281697-15315656,"Predicted intracellular proteins, Predicted membrane proteins",Evidence at protein level,HPA000238,Uncertain,,,,,Tissue enriched,Group enriched,6,heart muscle: 30.6;skeletal muscle: 42.1,stomach: 5.8,Not detected,,
85,ATP1A2,"FHM2, MHP2",ENSG00000018625,ATPase Na+/K+ transporting subunit alpha 2,1,160115759-160143591,"Disease related genes, Enzymes, Plasma proteins, Potential drug targets, Predicted membrane proteins, Transporters",Evidence at protein level,CAB022230,Approved,,,,,Tissue enriched,Group enriched,6,cerebral cortex: 434.2;skeletal muscle: 307.0,heart muscle: 57.5,Cell line enhanced,,AF22: 50.7;HHSteC: 12.3;RH-30: 16.2;U-87 MG: 10.1
86,CACNB1,CACNLB1,ENSG00000067191,Calcium voltage-gated channel auxiliary subunit beta 1,17,39173456-39197703,"FDA approved drug targets, Predicted intracellular proteins",Evidence at protein level,HPA023343,Approved,,,,Endometrial cancer:3.80e-4 (unfavourable),Mixed,Group enriched,6,cerebral cortex: 46.7;skeletal muscle: 108.5,skin: 12.3,Mixed,,
87,CAV3,"LGMD1C, LQT9, VIP-21, VIP21",ENSG00000182533,Caveolin 3,3,8733800-8841808,"Disease related genes, Potential drug targets, Predicted membrane proteins, Transporters",Evidence at protein level,"CAB017518, CAB018557, HPA054488",Enhanced,,Supported,Vesicles<br>Plasma membrane,,Tissue enhanced,Group enriched,6,heart muscle: 14.0;skeletal muscle: 63.3,esophagus: 6.0,Group enriched,15.0,LHCN-M2: 19.0;RH-30: 91.1
88,COX7A1,"COX7A, COX7AH",ENSG00000161281,Cytochrome c oxidase subunit 7A1,19,36150922-36152869,"Predicted intracellular proteins, Predicted membrane proteins, Transporters",Evidence at protein level,,,,,,,Expressed in all,Group enriched,6,heart muscle: 357.0;skeletal muscle: 1077.7,adipose tissue: 117.8,Cell line enhanced,,ASC diff: 34.1;ASC TERT1: 25.4;BJ: 29.4;BJ hTERT+: 23.3;fHDF/TERT166: 41.5;HHSteC: 27.7;HSkMC: 24.9
89,DUSP13,"BEDP, DUSP13A, DUSP13B, FLJ32450, TMDP",ENSG00000079393,Dual specificity phosphatase 13,10,75094432-75109221,"Enzymes, Predicted intracellular proteins, Predicted membrane proteins",Evidence at protein level,,,,,,,Mixed,Group enriched,6,skeletal muscle: 84.9;testis: 47.5,heart muscle: 10.9,Cell line enhanced,,BEWO: 4.2;EFO-21: 4.7;Hep G2: 7.4;K-562: 3.8;LHCN-M2: 7.9;RH-30: 7.7
90,EEF1A2,"EEF1AL, HS1, STN, STNL",ENSG00000101210,Eukaryotic translation elongation factor 1 alpha 2,20,63488013-63499315,"Disease related genes, Plasma proteins, Predicted intracellular proteins",Evidence at protein level,"CAB034019, HPA051759, HPA053862, HPA056990",Approved,,Enhanced,Nucleoli<br>Cytosol,"Endometrial cancer:2.90e-5 (unfavourable), Head and neck cancer:9.11e-4 (unfavourable)",Expressed in all,Group enriched,6,cerebral cortex: 409.3;heart muscle: 425.6;skeletal muscle: 1372.7,adrenal gland: 127.7,Cell line enhanced,,MCF7: 899.8;SCLC-21H: 694.7;T-47d: 410.5;U-2 OS: 431.5
91,FAM184B,KIAA1276,ENSG00000047662,Family with sequence similarity 184 member B,4,17629306-17781512,Predicted intracellular proteins,Evidence at protein level,"HPA044119, HPA048458",Enhanced,,,,,Mixed,Group enriched,6,cerebral cortex: 2.6;skeletal muscle: 1.4,"kidney,parathyroid gland,skin: 0.3",Cell line enhanced,,SCLC-21H: 2.5
92,HRASLS,"H-REV107, HRASLS1",ENSG00000127252,HRAS like suppressor,3,193241125-193277738,Predicted membrane proteins,Evidence at transcript level,HPA051179,Uncertain,,Approved,Focal adhesion sites<br>Cytosol,Testis cancer:4.36e-4 (favourable),Mixed,Group enriched,6,skeletal muscle: 27.2;testis: 95.8,thyroid gland: 10.0,Cell line enhanced,,HAP1: 11.5;PC-3: 20.0;SCLC-21H: 22.9;U-2 OS: 12.2;U-251 MG: 12.7
93,IGFN1,"DKFZp434B1231, EEF1A2BP1",ENSG00000163395,Immunoglobulin-like and fibronectin type III domain containing 1,1,201190825-201228952,Predicted intracellular proteins,Evidence at protein level,HPA050415,Enhanced,,Approved,Midbody ring,Renal cancer:1.27e-8 (unfavourable),Group enriched,Group enriched,6,endometrium: 17.1;epididymis: 18.4;skeletal muscle: 60.1,cerebral cortex: 5.6,Cell line enriched,6.0,HeLa: 41.8
94,PGPEP1L,,ENSG00000183571,Pyroglutamyl-peptidase I-like,15,98968230-99007795,"Enzymes, Predicted intracellular proteins",Evidence at transcript level,HPA041781,Uncertain,,,,,Not detected,Group enriched,6,heart muscle: 2.4;skeletal muscle: 10.5;testis: 3.8,"breast,esophagus: 0.9",Cell line enhanced,,U-2 OS: 1.1
95,PPM1J,"DKFZp434P1514, FLJ35951, MGC19531, PP2Czeta, PPP2CZ",ENSG00000155367,"Protein phosphatase, Mg2+/Mn2+ dependent 1J",1,112709994-112715477,"Enzymes, Predicted intracellular proteins",Evidence at protein level,HPA046045,Uncertain,,Approved,Vesicles,,Mixed,Group enriched,6,epididymis: 22.8;skeletal muscle: 24.1;skin: 21.4;testis: 46.5,heart muscle: 4.7,Cell line enhanced,,T-47d: 18.2
96,PRSS42,TESSP2,ENSG00000178055,"Protease, serine 42",3,46829542-46834095,"Enzymes, Predicted secreted proteins",Evidence at transcript level,HPA046925,Uncertain,,,,,Not detected,Group enriched,6,epididymis: 4.8;heart muscle: 8.8;parathyroid gland: 3.1;skeletal muscle: 8.4;testis: 2.0;thyroid gland: 1.9,"breast,cervix, uterine,prostate,seminal vesicle: 0.7",Cell line enhanced,,NTERA-2: 1.0
97,PTP4A3,"PRL-3, PRL-R, PRL3",ENSG00000184489,"Protein tyrosine phosphatase type IVA, member 3",8,141391993-141432454,"Enzymes, Predicted intracellular proteins",Evidence at protein level,HPA003281,Uncertain,,,,Renal cancer:1.81e-5 (unfavourable),Expressed in all,Group enriched,6,heart muscle: 69.6;skeletal muscle: 153.1,prostate: 19.1,Cell line enhanced,,HDLM-2: 232.0;Karpas-707: 52.7;RPMI-8226: 54.1;U-266/84: 59.5
98,SH3BGR,21-GARP,ENSG00000185437,SH3 domain binding glutamate rich protein,21,39445855-39515506,Predicted intracellular proteins,Evidence at protein level,"CAB003685, HPA030690",Enhanced,,Approved,Plasma membrane<br>Cytosol,,Expressed in all,Group enriched,6,heart muscle: 100.8;skeletal muscle: 435.9,prostate: 41.4,Cell line enhanced,,U-87 MG: 100.6
99,SIX1,DFNA23,ENSG00000126778,SIX homeobox 1,14,60643415-60658259,"Disease related genes, Predicted intracellular proteins, Transcription factors",Evidence at protein level,"HPA001893, CAB058690",Enhanced,,Supported,Nucleus<br>Nucleoli,"Endometrial cancer:8.92e-6 (unfavourable), Lung cancer:3.94e-4 (favourable)",Mixed,Group enriched,6,"cervix, uterine: 21.9;parathyroid gland: 53.5;prostate: 21.2;salivary gland: 21.6;skeletal muscle: 41.5",adipose tissue: 5.6,Cell line enhanced,,LHCN-M2: 118.6;RH-30: 69.5
100,SLC8A3,NCX3,ENSG00000100678,Solute carrier family 8 member A3,14,70044217-70189070,"Predicted membrane proteins, Transporters",Evidence at protein level,,,,,,,Tissue enriched,Group enriched,6,cerebral cortex: 16.3;skeletal muscle: 6.1,adrenal gland: 1.7,Cell line enhanced,,AF22: 4.3;LHCN-M2: 6.7;SH-SY5Y: 27.3
101,TUBA8,TUBAL2,ENSG00000183785,Tubulin alpha 8,22,18110331-18146554,"Disease related genes, Predicted intracellular proteins, Predicted membrane proteins",Evidence at protein level,"HPA043684, CAB046031, HPA063394",Approved,,Supported,Microtubules,,Not detected,Group enriched,6,cerebral cortex: 28.6;heart muscle: 83.0;skeletal muscle: 121.7;testis: 47.4,thyroid gland: 11.2,Group enriched,5.0,NB-4: 19.8;SCLC-21H: 17.4;TIME: 31.1
102,TXLNB,"C6orf198, dJ522B19.2, DKFZp451A175, MDP77",ENSG00000164440,Taxilin beta,6,139240061-139292139,Predicted intracellular proteins,Evidence at protein level,"HPA030401, HPA030402, HPA030403",Enhanced,,,,,Mixed,Group enriched,6,heart muscle: 52.2;skeletal muscle: 102.3,ovary: 13.7,Cell line enhanced,,Daudi: 3.4;RPMI-8226: 2.5;U-698: 4.7
103,G0S2,,ENSG00000123689,G0/G1 switch 2,1,209675420-209676388,Predicted intracellular proteins,Evidence at protein level,,,,,,"Glioma:2.22e-4 (unfavourable), Renal cancer:3.14e-4 (unfavourable), Colorectal cancer:7.72e-4 (unfavourable)",Expressed in all,Group enriched,5,adipose tissue: 956.0;bone marrow: 937.9;skeletal muscle: 240.5,appendix: 138.1,Cell line enhanced,,ASC diff: 321.2;HBEC3-KT: 528.5;PC-3: 170.1;RPMI-8226: 166.8
104,GAMT,"PIG2, TP53I2",ENSG00000130005,Guanidinoacetate N-methyltransferase,19,1397026-1401570,"Disease related genes, Enzymes, FDA approved drug targets, Plasma proteins, Predicted intracellular proteins",Evidence at protein level,HPA051806,Approved,,,,Stomach cancer:6.57e-4 (unfavourable),Tissue enriched,Group enriched,5,epididymis: 173.0;liver: 158.9;skeletal muscle: 425.6,pancreas: 48.1,Mixed,,
105,HS3ST5,3-OST-5,ENSG00000249853,Heparan sulfate-glucosamine 3-sulfotransferase 5,6,114055586-114343045,"Enzymes, Plasma proteins, Predicted intracellular proteins",Evidence at protein level,"HPA021823, HPA064677",Approved,,,,,Not detected,Group enriched,5,cerebral cortex: 6.2;seminal vesicle: 2.2;skeletal muscle: 1.3,adrenal gland: 0.6,Cell line enhanced,,PC-3: 4.2;RT4: 6.8;SCLC-21H: 19.0
106,KCNJ12,"hIRK1, IRK2, KCNJN1, Kir2.2, Kir2.2v",ENSG00000184185,Potassium voltage-gated channel subfamily J member 12,17,21376197-21419872,"FDA approved drug targets, Predicted membrane proteins, Voltage-gated ion channels",Evidence at protein level,HPA027021,Approved,,Uncertain,Nucleoplasm<br>Golgi apparatus<br>Cytosol,Endometrial cancer:7.84e-5 (unfavourable),Mixed,Group enriched,5,parathyroid gland: 19.2;skeletal muscle: 23.1,heart muscle: 3.9,Cell line enhanced,,HeLa: 2.6;PC-3: 3.9;SCLC-21H: 5.6;SiHa: 2.6;U-2197: 3.9
107,KCNT1,"KCa4.1, KIAA1422, SLACK, Slo2.2",ENSG00000107147,Potassium sodium-activated channel subfamily T member 1,9,135702185-135795508,"Disease related genes, Potential drug targets, Predicted intracellular proteins, Predicted membrane proteins, Transporters, Voltage-gated ion channels",Evidence at protein level,HPA059880,Uncertain,,,,,Tissue enhanced,Group enriched,5,cerebral cortex: 11.6;ovary: 3.9;skeletal muscle: 3.8;spleen: 6.8,testis: 1.2,Cell line enhanced,,RPMI-8226: 1.2;SCLC-21H: 3.0
108,LRRC2,,ENSG00000163827,Leucine rich repeat containing 2,3,46515423-46580099,Predicted intracellular proteins,Evidence at protein level,"HPA039138, HPA040096",Approved,,,,,Tissue enhanced,Group enriched,5,heart muscle: 30.0;skeletal muscle: 55.9;thyroid gland: 37.0,endometrium: 7.8,Cell line enhanced,,fHDF/TERT166: 5.6;HEL: 3.8;LHCN-M2: 3.4
109,MYBPH,,ENSG00000133055,Myosin binding protein H,1,203167811-203175813,Predicted intracellular proteins,Evidence at protein level,HPA061383,Enhanced,,Approved,Nucleus<br>Nucleoli<br>Mitochondria,,Group enriched,Group enriched,5,prostate: 5.1;skeletal muscle: 7.9,esophagus: 1.2,Cell line enhanced,,CACO-2: 25.5;HSkMC: 41.6;THP-1: 10.2
110,MYH8,"MyHC-peri, MyHC-pn",ENSG00000133020,Myosin heavy chain 8,17,10390322-10421950,"Disease related genes, Plasma proteins, Predicted intracellular proteins",Evidence at protein level,"HPA001349, CAB016527",Enhanced,,,,,Tissue enhanced,Group enriched,5,esophagus: 16.9;skeletal muscle: 5.5,prostate: 2.2,Cell line enriched,10.0,HSkMC: 5.2
111,MYOM3,FLJ35961,ENSG00000142661,Myomesin 3,1,24056035-24112175,Predicted intracellular proteins,Evidence at protein level,"HPA028132, HPA029752",Uncertain,,Approved,Vesicles,Renal cancer:4.28e-6 (favourable),Tissue enhanced,Group enriched,5,heart muscle: 69.9;kidney: 31.8;skeletal muscle: 86.5,testis: 12.1,Cell line enhanced,,A549: 4.2;Hep G2: 12.2
112,NKAIN1,"FAM77C, FLJ12650",ENSG00000084628,Sodium/potassium transporting ATPase interacting 1,1,31179745-31239554,"Predicted membrane proteins, Transporters",Evidence at transcript level,HPA006873,Uncertain,,,,,Group enriched,Group enriched,5,adrenal gland: 13.9;cerebral cortex: 13.1;epididymis: 4.4;skeletal muscle: 7.4,prostate: 1.9,Cell line enhanced,,AF22: 23.5;AN3-CA: 36.7;NTERA-2: 101.7;SCLC-21H: 35.5;SH-SY5Y: 50.9
113,PLPP7,"C9orf67, FLJ14662, MGC12921, NET39, PPAPDC3",ENSG00000160539,Phospholipid phosphatase 7 (inactive),9,131289694-131309262,"Predicted intracellular proteins, Predicted membrane proteins",Evidence at protein level,HPA070252,Uncertain,,Approved,Nucleus<br>Vesicles,,Mixed,Group enriched,5,heart muscle: 32.6;skeletal muscle: 72.2,cerebral cortex: 10.1,Cell line enhanced,,AN3-CA: 10.2;ASC diff: 7.8;SCLC-21H: 13.4;SH-SY5Y: 9.1
114,RBFOX1,"A2BP1, FOX-1, HRNBP1",ENSG00000078328,"RNA binding protein, fox-1 homolog 1",16,6019094-7713338,Predicted intracellular proteins,Evidence at protein level,HPA040809,Enhanced,,Approved,Nucleus<br>Golgi apparatus<br>Cytosol,,Tissue enhanced,Group enriched,5,cerebral cortex: 110.5;skeletal muscle: 32.9,heart muscle: 13.9,Cell line enriched,18.0,RH-30: 26.2
115,S100A1,"S100-alpha, S100A",ENSG00000160678,S100 calcium binding protein A1,1,153627926-153632039,"Cancer-related genes, Plasma proteins, Predicted intracellular proteins, Transporters",Evidence at protein level,"CAB002599, HPA006462",Enhanced,,,,"Endometrial cancer:1.12e-4 (unfavourable), Renal cancer:3.08e-4 (unfavourable)",Group enriched,Group enriched,5,heart muscle: 1882.3;skeletal muscle: 995.9,thyroid gland: 267.2,Cell line enhanced,,EFO-21: 122.7;Hep G2: 207.0;SK-MEL-30: 802.9
116,SIX2,,ENSG00000170577,SIX homeobox 2,2,45005161-45009430,"Predicted intracellular proteins, Transcription factors",Evidence at protein level,HPA056958,,,Supported,Nucleoplasm<br>Nuclear membrane,,Mixed,Group enriched,5,"cervix, uterine: 18.7;parathyroid gland: 8.6;prostate: 6.3;salivary gland: 9.4;skeletal muscle: 6.7",adipose tissue: 1.9,Cell line enhanced,,ASC TERT1: 34.1;LHCN-M2: 39.0;RH-30: 30.9;SCLC-21H: 63.8;U-2197: 32.8;U-698: 29.5
117,TAL2,bHLHa19,ENSG00000186051,TAL bHLH transcription factor 2,9,105662457-105663112,"Cancer-related genes, Disease related genes, Predicted intracellular proteins, Transcription factors",Evidence at protein level,HPA030886,Uncertain,,Approved,Cytosol,Renal cancer:2.69e-4 (favourable),Tissue enhanced,Group enriched,5,kidney: 3.5;skeletal muscle: 4.8,epididymis: 0.8,Cell line enhanced,,HAP1: 3.1;K-562: 7.5
118,TCF15,"bHLHa40, EC2, PARAXIS",ENSG00000125878,Transcription factor 15 (basic helix-loop-helix),20,603797-610398,"Predicted intracellular proteins, Transcription factors",Evidence at protein level,"HPA050998, HPA060221",Uncertain,,Supported,Nuclear speckles,Ovarian cancer:3.25e-4 (unfavourable),Mixed,Group enriched,5,adipose tissue: 6.3;heart muscle: 3.4;placenta: 4.8;skeletal muscle: 4.6;testis: 1.3,lung: 0.7,Cell line enhanced,,HEL: 9.5;HMC-1: 14.7
119,TMEM233,IFITMD2,ENSG00000224982,Transmembrane protein 233,12,119593459-119643066,Predicted membrane proteins,Evidence at transcript level,HPA047506,Uncertain,,,,,Tissue enriched,Group enriched,5,cerebral cortex: 16.2;skeletal muscle: 11.5;thyroid gland: 21.4,parathyroid gland: 3.1,Cell line enhanced,,hTEC/SVTERT24-B: 19.8;RH-30: 10.2;U-2197: 14.8;U-87 MG: 61.5
120,TRIM7,"GNIP, RNF90",ENSG00000146054,Tripartite motif containing 7,5,181193924-181205293,"Cancer-related genes, Predicted intracellular proteins",Evidence at protein level,HPA039213,Approved,,Approved,Nucleoplasm<br>Vesicles<br>Cytosol,,Mixed,Group enriched,5,skeletal muscle: 67.7;skin: 22.1,esophagus: 8.6,Cell line enhanced,,HDLM-2: 34.1;PC-3: 18.2
121,USP6,"HRP1, Tre-2, TRE17, Tre2, TRESMCR",ENSG00000129204,Ubiquitin specific peptidase 6,17,5116438-5175034,"Cancer-related genes, Disease related genes, Enzymes, Potential drug targets, Predicted intracellular proteins",Evidence at protein level,HPA046969,,,Uncertain,Vesicles,,Tissue enriched,Group enriched,5,ovary: 3.5;skeletal muscle: 7.5;testis: 17.1,smooth muscle: 1.8,Mixed,,
