,Gene,Gene synonym,Ensembl,Gene description,Chromosome,Position,Protein class,Evidence,Antibody,Reliability (IH),Reliability (Mouse Brain),Reliability (IF),Subcellular location,Prognostic p-value,RNA cancer category,RNA tissue category,RNA TS,RNA TS TPM,TPM max in non-specific,RNA cell line category,RNA CS,RNA CS TPM
69,CRYM,DFNA40,ENSG00000103316,Crystallin mu,16,21238874-21303083,"Disease related genes, Enzymes, Potential drug targets, Predicted intracellular proteins",Evidence at protein level,"HPA019086, HPA030619",Enhanced,,Supported,Cytosol,,Tissue enhanced,Group enriched,6,cerebral cortex: 51.1;heart muscle: 47.8;kidney: 28.4;prostate: 24.7;urinary bladder: 14.8,lung: 5.7,Cell line enhanced,,HEL: 9.4;RPTEC TERT1: 32.9;U-87 MG: 8.7
70,EEF1A2,"EEF1AL, HS1, STN, STNL",ENSG00000101210,Eukaryotic translation elongation factor 1 alpha 2,20,63488013-63499315,"Disease related genes, Plasma proteins, Predicted intracellular proteins",Evidence at protein level,"CAB034019, HPA051759, HPA053862, HPA056990",Approved,,Enhanced,Nucleoli<br>Cytosol,"Endometrial cancer:2.90e-5 (unfavourable), Head and neck cancer:9.11e-4 (unfavourable)",Expressed in all,Group enriched,6,cerebral cortex: 409.3;heart muscle: 425.6;skeletal muscle: 1372.7,adrenal gland: 127.7,Cell line enhanced,,MCF7: 899.8;SCLC-21H: 694.7;T-47d: 410.5;U-2 OS: 431.5
71,HCN4,,ENSG00000138622,Hyperpolarization activated cyclic nucleotide gated potassium channel 4,15,73319859-73369264,"Disease related genes, Potential drug targets, Predicted membrane proteins, Transporters, Voltage-gated ion channels",Evidence at protein level,,,,,,,Group enriched,Group enriched,6,cerebral cortex: 1.4;heart muscle: 1.5;testis: 6.7,adrenal gland: 0.5,Cell line enhanced,,AF22: 1.2;CACO-2: 1.3;NTERA-2: 4.7;U-2 OS: 2.1
72,PGPEP1L,,ENSG00000183571,Pyroglutamyl-peptidase I-like,15,98968230-99007795,"Enzymes, Predicted intracellular proteins",Evidence at transcript level,HPA041781,Uncertain,,,,,Not detected,Group enriched,6,heart muscle: 2.4;skeletal muscle: 10.5;testis: 3.8,"breast,esophagus: 0.9",Cell line enhanced,,U-2 OS: 1.1
73,PRSS42,TESSP2,ENSG00000178055,"Protease, serine 42",3,46829542-46834095,"Enzymes, Predicted secreted proteins",Evidence at transcript level,HPA046925,Uncertain,,,,,Not detected,Group enriched,6,epididymis: 4.8;heart muscle: 8.8;parathyroid gland: 3.1;skeletal muscle: 8.4;testis: 2.0;thyroid gland: 1.9,"breast,cervix, uterine,prostate,seminal vesicle: 0.7",Cell line enhanced,,NTERA-2: 1.0
74,PTP4A3,"PRL-3, PRL-R, PRL3",ENSG00000184489,"Protein tyrosine phosphatase type IVA, member 3",8,141391993-141432454,"Enzymes, Predicted intracellular proteins",Evidence at protein level,HPA003281,Uncertain,,,,Renal cancer:1.81e-5 (unfavourable),Expressed in all,Group enriched,6,heart muscle: 69.6;skeletal muscle: 153.1,prostate: 19.1,Cell line enhanced,,HDLM-2: 232.0;Karpas-707: 52.7;RPMI-8226: 54.1;U-266/84: 59.5
75,SH3BGR,21-GARP,ENSG00000185437,SH3 domain binding glutamate rich protein,21,39445855-39515506,Predicted intracellular proteins,Evidence at protein level,"CAB003685, HPA030690",Enhanced,,Approved,Plasma membrane<br>Cytosol,,Expressed in all,Group enriched,6,heart muscle: 100.8;skeletal muscle: 435.9,prostate: 41.4,Cell line enhanced,,U-87 MG: 100.6
76,SLC4A3,"AE3, SLC2C",ENSG00000114923,Solute carrier family 4 member 3,2,219627327-219641980,"Predicted intracellular proteins, Predicted membrane proteins, Transporters",Evidence at protein level,HPA063498,,,Approved,Nucleoplasm,Urothelial cancer:4.12e-4 (unfavourable),Expressed in all,Group enriched,6,cerebral cortex: 30.0;heart muscle: 119.1;ovary: 47.7,testis: 10.9,Mixed,,
77,TBX5,HOS,ENSG00000089225,T-box 5,12,114353931-114408442,"Disease related genes, Predicted intracellular proteins, Transcription factors",Evidence at protein level,"HPA008786, HPA064683",Uncertain,,Approved,Nucleoplasm,,Mixed,Group enriched,6,heart muscle: 40.0;lung: 18.0;placenta: 46.8,prostate: 6.2,Cell line enhanced,,BJ: 17.0;BJ hTERT+: 36.2;BJ hTERT+ SV40 Large T+: 9.5;BJ hTERT+ SV40 Large T+ RasG12V: 12.1;HAP1: 18.0
78,THBS4,,ENSG00000113296,Thrombospondin 4,5,79991311-80083287,"Cancer-related genes, Plasma proteins, Predicted intracellular proteins, Predicted secreted proteins",Evidence at protein level,"CAB004597, HPA042426",Approved,,Approved,Vesicles,Urothelial cancer:3.33e-4 (unfavourable),Expressed in all,Group enriched,6,adipose tissue: 234.3;heart muscle: 113.6;smooth muscle: 388.9,thyroid gland: 44.6,Cell line enhanced,,AF22: 3.1;SCLC-21H: 2.9;THP-1: 4.7;U-2 OS: 3.0
79,TUBA8,TUBAL2,ENSG00000183785,Tubulin alpha 8,22,18110331-18146554,"Disease related genes, Predicted intracellular proteins, Predicted membrane proteins",Evidence at protein level,"HPA043684, CAB046031, HPA063394",Approved,,Supported,Microtubules,,Not detected,Group enriched,6,cerebral cortex: 28.6;heart muscle: 83.0;skeletal muscle: 121.7;testis: 47.4,thyroid gland: 11.2,Group enriched,5.0,NB-4: 19.8;SCLC-21H: 17.4;TIME: 31.1
80,TXLNB,"C6orf198, dJ522B19.2, DKFZp451A175, MDP77",ENSG00000164440,Taxilin beta,6,139240061-139292139,Predicted intracellular proteins,Evidence at protein level,"HPA030401, HPA030402, HPA030403",Enhanced,,,,,Mixed,Group enriched,6,heart muscle: 52.2;skeletal muscle: 102.3,ovary: 13.7,Cell line enhanced,,Daudi: 3.4;RPMI-8226: 2.5;U-698: 4.7
81,TYRP1,"b-PROTEIN, CAS2, CATB, GP75, OCA3, TRP, TYRP",ENSG00000107165,Tyrosinase related protein 1,9,12685439-12710290,"Disease related genes, Predicted membrane proteins, Predicted secreted proteins",Evidence at protein level,"HPA000937, CAB002520",Enhanced,,Supported,Vesicles,,Tissue enriched,Group enriched,6,heart muscle: 40.2;skin: 169.1,kidney: 17.0,Cell line enriched,51.0,SK-MEL-30: 1084.9
82,GRM1,"GPRC1A, mGlu1, MGLUR1, PPP1R85",ENSG00000152822,Glutamate metabotropic receptor 1,6,146027646-146437598,"Disease related genes, G-protein coupled receptors, Plasma proteins, Potential drug targets, Predicted membrane proteins, Transporters",Evidence at protein level,HPA015701,Approved,,Approved,Vesicles,,Not detected,Group enriched,5,cerebral cortex: 7.0;heart muscle: 1.7,kidney: 0.8,Not detected,,
83,LRRC2,,ENSG00000163827,Leucine rich repeat containing 2,3,46515423-46580099,Predicted intracellular proteins,Evidence at protein level,"HPA039138, HPA040096",Approved,,,,,Tissue enhanced,Group enriched,5,heart muscle: 30.0;skeletal muscle: 55.9;thyroid gland: 37.0,endometrium: 7.8,Cell line enhanced,,fHDF/TERT166: 5.6;HEL: 3.8;LHCN-M2: 3.4
84,MTUS2,"CAZIP, ICIS, KIAA0774, TIP150",ENSG00000132938,Microtubule associated tumor suppressor candidate 2,13,28820348-29505947,Predicted intracellular proteins,Evidence at protein level,"HPA031473, HPA031474, HPA031475",Enhanced,,Supported,Microtubules<br>Cytokinetic bridge,,Mixed,Group enriched,5,heart muscle: 33.4;ovary: 9.5,cerebral cortex: 4.2,Cell line enhanced,,HaCaT: 11.7;HeLa: 3.7
85,MYOM3,FLJ35961,ENSG00000142661,Myomesin 3,1,24056035-24112175,Predicted intracellular proteins,Evidence at protein level,"HPA028132, HPA029752",Uncertain,,Approved,Vesicles,Renal cancer:4.28e-6 (favourable),Tissue enhanced,Group enriched,5,heart muscle: 69.9;kidney: 31.8;skeletal muscle: 86.5,testis: 12.1,Cell line enhanced,,A549: 4.2;Hep G2: 12.2
86,PLPP7,"C9orf67, FLJ14662, MGC12921, NET39, PPAPDC3",ENSG00000160539,Phospholipid phosphatase 7 (inactive),9,131289694-131309262,"Predicted intracellular proteins, Predicted membrane proteins",Evidence at protein level,HPA070252,Uncertain,,Approved,Nucleus<br>Vesicles,,Mixed,Group enriched,5,heart muscle: 32.6;skeletal muscle: 72.2,cerebral cortex: 10.1,Cell line enhanced,,AN3-CA: 10.2;ASC diff: 7.8;SCLC-21H: 13.4;SH-SY5Y: 9.1
87,S100A1,"S100-alpha, S100A",ENSG00000160678,S100 calcium binding protein A1,1,153627926-153632039,"Cancer-related genes, Plasma proteins, Predicted intracellular proteins, Transporters",Evidence at protein level,"CAB002599, HPA006462",Enhanced,,,,"Endometrial cancer:1.12e-4 (unfavourable), Renal cancer:3.08e-4 (unfavourable)",Group enriched,Group enriched,5,heart muscle: 1882.3;skeletal muscle: 995.9,thyroid gland: 267.2,Cell line enhanced,,EFO-21: 122.7;Hep G2: 207.0;SK-MEL-30: 802.9
88,TCF15,"bHLHa40, EC2, PARAXIS",ENSG00000125878,Transcription factor 15 (basic helix-loop-helix),20,603797-610398,"Predicted intracellular proteins, Transcription factors",Evidence at protein level,"HPA050998, HPA060221",Uncertain,,Supported,Nuclear speckles,Ovarian cancer:3.25e-4 (unfavourable),Mixed,Group enriched,5,adipose tissue: 6.3;heart muscle: 3.4;placenta: 4.8;skeletal muscle: 4.6;testis: 1.3,lung: 0.7,Cell line enhanced,,HEL: 9.5;HMC-1: 14.7
