,Gene,Gene synonym,Ensembl,Gene description,Chromosome,Position,Protein class,Evidence,Antibody,Reliability (IH),Reliability (Mouse Brain),Reliability (IF),Subcellular location,Prognostic p-value,RNA cancer category,RNA tissue category,RNA TS,RNA TS TPM,TPM max in non-specific,RNA cell line category,RNA CS,RNA CS TPM
68,PACSIN3,SDPIII,ENSG00000165912,Protein kinase C and casein kinase substrate in neurons 3,11,47177525-47186443,"Plasma proteins, Predicted intracellular proteins",Evidence at protein level,"HPA039480, HPA043904",Approved,Approved,Supported,Plasma membrane<br>Cytosol,Ovarian cancer:2.09e-4 (favourable),Expressed in all,Tissue enhanced,,skeletal muscle: 164.2,heart muscle: 93.6,Mixed,,
69,PADI2,"KIAA0994, PDI2",ENSG00000117115,Peptidyl arginine deiminase 2,1,17066761-17119435,"Enzymes, Predicted intracellular proteins",Evidence at protein level,HPA047735,Enhanced,,,,,Mixed,Tissue enhanced,,cerebral cortex: 85.0;colon: 89.8;rectum: 99.9;skeletal muscle: 108.6,breast: 48.8,Group enriched,5.0,A549: 10.4;RPTEC TERT1: 25.1;SK-BR-3: 38.1;T-47d: 13.1
70,PDLIM3,ALP,ENSG00000154553,PDZ and LIM domain 3,4,185500660-185535612,"Plasma proteins, Predicted intracellular proteins",Evidence at protein level,HPA004749,Enhanced,,,,"Renal cancer:4.97e-7 (unfavourable), Thyroid cancer:2.13e-6 (unfavourable), Liver cancer:7.22e-4 (unfavourable)",Expressed in all,Tissue enhanced,,skeletal muscle: 1097.6,seminal vesicle: 292.1,Cell line enhanced,,LHCN-M2: 125.9;RH-30: 35.3;U-266/70: 91.6
71,PEBP4,"CORK1, hPEBP4, MGC22776",ENSG00000134020,Phosphatidylethanolamine binding protein 4,8,22713251-23000000,"Plasma proteins, Predicted intracellular proteins, Predicted secreted proteins",Evidence at protein level,HPA025064,Uncertain,,,,,Group enriched,Tissue enhanced,,epididymis: 470.5;lung: 173.6;skeletal muscle: 233.0,thyroid gland: 96.3,Cell line enriched,7.0,U-266/70: 3.0
72,PHKA1,PHKA,ENSG00000067177,Phosphorylase kinase regulatory subunit alpha 1,X,72578814-72714319,"Disease related genes, Predicted intracellular proteins",Evidence at protein level,HPA001081,Enhanced,,Approved,Vesicles,Endometrial cancer:6.84e-4 (unfavourable),Expressed in all,Tissue enhanced,,parathyroid gland: 40.1;skeletal muscle: 35.5,adrenal gland: 15.6,Mixed,,
73,PKIA,PRKACN1,ENSG00000171033,CAMP-dependent protein kinase inhibitor alpha,8,78516139-78605267,Predicted intracellular proteins,Evidence at protein level,HPA042791,Uncertain,,,,Stomach cancer:5.41e-4 (unfavourable),Mixed,Tissue enhanced,,skeletal muscle: 407.4,"heart muscle,parathyroid gland: 123.6",Cell line enhanced,,HUVEC TERT2: 86.5;RT4: 79.9
74,PLCD4,,ENSG00000115556,Phospholipase C delta 4,2,218607765-218637184,"Enzymes, Predicted intracellular proteins",Evidence at protein level,"CAB009914, HPA038139, HPA038140",Enhanced,,Approved,Nuclear membrane<br>Plasma membrane<br>Cytosol,,Mixed,Tissue enhanced,,skeletal muscle: 38.4,testis: 9.7,Cell line enhanced,,SH-SY5Y: 21.8
75,PPP1R1A,,ENSG00000135447,Protein phosphatase 1 regulatory inhibitor subunit 1A,12,54575387-54588659,Predicted intracellular proteins,Evidence at protein level,"CAB007811, HPA041542",Approved,,,,Endometrial cancer:2.36e-5 (unfavourable),Tissue enhanced,Tissue enhanced,,adipose tissue: 252.9;skeletal muscle: 291.2,kidney: 74.4,Cell line enhanced,,ASC diff: 6.1;NTERA-2: 29.5;RPTEC TERT1: 24.5
76,PPP1R3C,"PPP1R5, PTG",ENSG00000119938,Protein phosphatase 1 regulatory subunit 3C,10,91628442-91633054,Predicted intracellular proteins,Evidence at protein level,HPA027041,Uncertain,,,,,Expressed in all,Tissue enhanced,,skeletal muscle: 322.7,heart muscle: 111.2,Cell line enhanced,,HHSteC: 43.7;LHCN-M2: 86.1
77,PPP2R3A,PPP2R3,ENSG00000073711,Protein phosphatase 2 regulatory subunit B''alpha,3,135965673-136147891,Predicted intracellular proteins,Evidence at protein level,"HPA035829, HPA035830, HPA065338",Uncertain,,Approved,Golgi apparatus,"Pancreatic cancer:1.14e-5 (unfavourable), Renal cancer:1.15e-5 (favourable), Urothelial cancer:3.91e-4 (unfavourable), Endometrial cancer:4.38e-4 (unfavourable)",Mixed,Tissue enhanced,,skeletal muscle: 63.3,heart muscle: 34.3,Mixed,,
78,PPP2R3B,"PPP2R3L, PPP2R3LY, PR48",ENSG00000167393,Protein phosphatase 2 regulatory subunit B''beta,X,333963-386955,Predicted intracellular proteins,Evidence at protein level,HPA074545,,,Uncertain,Endoplasmic reticulum,"Urothelial cancer:1.90e-5 (favourable), Pancreatic cancer:2.92e-5 (favourable)",Expressed in all,Tissue enhanced,,skeletal muscle: 14.7,heart muscle: 4.6,Cell line enhanced,,PC-3: 20.0;U-698: 23.8
79,PRKCQ,,ENSG00000065675,Protein kinase C theta,10,6427143-6580301,"Cancer-related genes, Enzymes, Plasma proteins, Predicted intracellular proteins",Evidence at protein level,"HPA065279, HPA073098",,,Enhanced,Microtubule organizing center,Thyroid cancer:5.27e-4 (unfavourable),Mixed,Tissue enhanced,,skeletal muscle: 43.0,thyroid gland: 25.0,Cell line enhanced,,HEL: 50.9;MOLT-4: 34.7
80,PROB1,C5orf65,ENSG00000228672,Proline rich basic protein 1,5,139390592-139395713,Predicted intracellular proteins,Evidence at protein level,HPA060103,Enhanced,,Approved,Nucleoplasm,Cervical cancer:9.26e-4 (favourable),Mixed,Tissue enhanced,,skeletal muscle: 24.8,heart muscle: 6.0,Cell line enriched,6.0,HDLM-2: 97.1
81,PRSS56,,ENSG00000237412,"Protease, serine 56",2,232520463-232525716,"Disease related genes, Enzymes, Potential drug targets, Predicted secreted proteins",Evidence at protein level,,,,,,,Tissue enhanced,Tissue enhanced,,skeletal muscle: 3.4,testis: 0.8,Not detected,,
82,PTGES3L,,ENSG00000267060,Prostaglandin E synthase 3 like,17,42968088-42980433,Predicted intracellular proteins,Evidence at transcript level,,,,,,,Mixed,Tissue enhanced,,heart muscle: 30.2;skeletal muscle: 58.7,smooth muscle: 16.3,Cell line enhanced,,THP-1: 17.1
83,RASA4B,,ENSG00000170667,RAS p21 protein activator 4B,7,102482445-102517781,"Predicted intracellular proteins, RAS pathway related proteins",Evidence at transcript level,HPA043010,Uncertain,,Uncertain,Vesicles<br>Cell Junctions,,Not detected,Tissue enhanced,,skeletal muscle: 39.7,cerebral cortex: 15.7,Cell line enhanced,,SH-SY5Y: 14.3;U-138 MG: 18.0;U-2 OS: 16.6
84,RBM24,"dJ259A10.1, FLJ30829, RNPC6",ENSG00000112183,RNA binding motif protein 24,6,17281346-17293875,Predicted intracellular proteins,Evidence at protein level,"HPA066927, HPA067231",Enhanced,,Enhanced,Nucleoplasm<br>Cytosol,,Mixed,Tissue enhanced,,heart muscle: 90.9;skeletal muscle: 109.8,endometrium: 51.6,Cell line enhanced,,LHCN-M2: 49.0;RH-30: 57.9;T-47d: 26.5
85,RP11-211G3.2,,ENSG00000223401,,3,187743686-187746028,Predicted intracellular proteins,Evidence at transcript level,,,,,,Breast cancer:6.93e-4 (favourable),Mixed,Tissue enhanced,,skeletal muscle: 8.0,bone marrow: 4.5,Cell line enhanced,,Daudi: 2.1;U-698: 4.6
86,RP11-618P17.4,,ENSG00000266953,,19,34396315-34409364,Predicted intracellular proteins,Evidence at transcript level,,,,,,,Not detected,Tissue enhanced,,skeletal muscle: 3.0,stomach: 0.7,Mixed,,
87,RRAD,"RAD, REM3",ENSG00000166592,"RRAD, Ras related glycolysis inhibitor and calcium channel regulator",16,66921679-66925644,Predicted intracellular proteins,Evidence at protein level,HPA041755,Uncertain,,Approved,Nucleoplasm<br>Golgi apparatus<br>Plasma membrane,,Expressed in all,Tissue enhanced,,heart muscle: 98.8;skeletal muscle: 67.5,esophagus: 62.8,Group enriched,8.0,HDLM-2: 166.9;U-87 MG: 48.4
88,RXRG,NR2B3,ENSG00000143171,Retinoid X receptor gamma,1,165400917-165445355,"Cancer-related genes, FDA approved drug targets, Nuclear receptors, Plasma proteins, Predicted intracellular proteins, Transcription factors",Evidence at protein level,"CAB002615, HPA012933",Uncertain,,Supported,Nucleoplasm<br>Nuclear bodies,Thyroid cancer:9.40e-5 (favourable),Group enriched,Tissue enhanced,,skeletal muscle: 16.7,"cervix, uterine: 4.7",Cell line enriched,6.0,SK-MEL-30: 29.1
89,SBK1,Sbk,ENSG00000188322,SH3 domain binding kinase 1,16,28292519-28323849,"Enzymes, Predicted membrane proteins",Evidence at transcript level,,,,,,Cervical cancer:6.88e-4 (favourable),Mixed,Tissue enhanced,,cerebral cortex: 10.9;skeletal muscle: 12.0,parathyroid gland: 4.1,Cell line enhanced,,AF22: 27.9;NTERA-2: 29.2;REH: 29.2;SCLC-21H: 52.5;SH-SY5Y: 44.5
90,SCN1B,,ENSG00000105711,Sodium voltage-gated channel beta subunit 1,19,35030466-35040449,"Disease related genes, FDA approved drug targets, Predicted intracellular proteins, Predicted membrane proteins, Predicted secreted proteins",Evidence at protein level,,,,,,Pancreatic cancer:1.38e-4 (favourable),Expressed in all,Tissue enhanced,,skeletal muscle: 145.1,cerebral cortex: 52.4,Cell line enhanced,,A549: 15.7;TIME: 21.3
91,SCX,"bHLHa41, bHLHa48, SCXA, SCXB",ENSG00000260428,Scleraxis bHLH transcription factor,8,144266560-144268481,"Predicted intracellular proteins, Transcription factors",Evidence at transcript level,HPA043183,Uncertain,,,,Glioma:2.46e-4 (unfavourable),Group enriched,Tissue enhanced,,skeletal muscle: 5.3,parathyroid gland: 2.9,Cell line enhanced,,BEWO: 4.9;HaCaT: 5.0
92,SEMA6C,KIAA1869,ENSG00000143434,Semaphorin 6C,1,151131685-151146664,"Predicted membrane proteins, Predicted secreted proteins",Evidence at transcript level,"HPA076150, HPA077625",,,Approved,Nucleoplasm<br>Nucleoli fibrillar center<br>Plasma membrane<br>Cytosol,"Pancreatic cancer:3.06e-5 (favourable), Endometrial cancer:3.27e-4 (unfavourable)",Expressed in all,Tissue enhanced,,skeletal muscle: 111.3,testis: 33.8,Cell line enhanced,,AF22: 13.8;HUVEC TERT2: 20.6
93,SGCA,"A2, adhalin, ADL, DMDA2, LGMD2D, SCARMD1",ENSG00000108823,Sarcoglycan alpha,17,50164214-50175931,"Disease related genes, Predicted intracellular proteins, Predicted membrane proteins, Predicted secreted proteins",Evidence at protein level,HPA007537,Uncertain,,,,,Mixed,Tissue enhanced,,heart muscle: 79.5;skeletal muscle: 181.4,seminal vesicle: 38.3,Cell line enriched,13.0,LHCN-M2: 65.0
94,SGCG,"A4, DAGA4, DMDA, DMDA1, LGMD2C, MAM, MGC130048, SCARMD2, SCG3, TYPE",ENSG00000102683,Sarcoglycan gamma,13,23180952-23325165,"Disease related genes, Plasma proteins, Predicted membrane proteins",Evidence at protein level,"HPA007476, HPA011922",Enhanced,,Supported,Nucleoplasm,,Mixed,Tissue enhanced,,heart muscle: 74.9;skeletal muscle: 54.0,adipose tissue: 14.5,Cell line enriched,5.0,fHDF/TERT166: 50.4
95,SHISA4,"C1orf40, hShisa4, TMEM58",ENSG00000198892,Shisa family member 4,1,201888680-201892306,Predicted membrane proteins,Evidence at protein level,HPA061273,Uncertain,,,,,Expressed in all,Tissue enhanced,,cerebral cortex: 45.3;skeletal muscle: 94.4,adrenal gland: 23.6,Mixed,,
96,SLC25A4,"ANT1, PEO2, PEO3, T1",ENSG00000151729,Solute carrier family 25 member 4,4,185143241-185150382,"Disease related genes, FDA approved drug targets, Predicted membrane proteins, Transporters",Evidence at protein level,"HPA046835, HPA071684",Approved,,Enhanced,Mitochondria,"Renal cancer:0.00e+0 (favourable), Pancreatic cancer:3.41e-4 (favourable)",Expressed in all,Tissue enhanced,,heart muscle: 122.1;skeletal muscle: 66.2,cerebral cortex: 38.1,Mixed,,
97,SLC29A2,"DER12, ENT2, HNP36",ENSG00000174669,Solute carrier family 29 member 2,11,66362521-66372214,"Predicted membrane proteins, Transporters",Evidence at protein level,HPA018168,Approved,,Uncertain,Nucleoplasm,"Endometrial cancer:2.04e-4 (unfavourable), Renal cancer:2.78e-4 (favourable)",Expressed in all,Tissue enhanced,,skeletal muscle: 36.4,parathyroid gland: 21.9,Cell line enhanced,,CAPAN-2: 37.2;T-47d: 48.0
98,SLC2A4,GLUT4,ENSG00000181856,Solute carrier family 2 member 4,17,7281667-7288257,"Disease related genes, Potential drug targets, Predicted membrane proteins, Transporters",Evidence at protein level,CAB016544,Enhanced,,,,,Mixed,Tissue enhanced,,heart muscle: 32.6;skeletal muscle: 45.0,adipose tissue: 21.8,Cell line enhanced,,Hep G2: 3.7
99,SNAI3,"SMUC, Zfp293, ZNF293",ENSG00000185669,Snail family transcriptional repressor 3,16,88677682-88686493,"Predicted intracellular proteins, Transcription factors",Evidence at transcript level,HPA071127,,,Approved,Nucleoplasm,"Cervical cancer:1.39e-4 (favourable), Pancreatic cancer:3.58e-4 (favourable)",Mixed,Tissue enhanced,,skeletal muscle: 10.9,lymph node: 4.3,Cell line enhanced,,NB-4: 11.5;RPMI-8226: 19.9
100,SPTB,,ENSG00000070182,"Spectrin beta, erythrocytic",14,64746283-64879883,"Disease related genes, Plasma proteins, Predicted intracellular proteins",Evidence at protein level,"HPA003394, HPA003398, CAB015169, CAB016232",Enhanced,,Uncertain,Golgi apparatus<br>Cytosol,,Mixed,Tissue enhanced,,bone marrow: 38.3;skeletal muscle: 43.1,heart muscle: 15.1,Cell line enhanced,,HEL: 35.6;K-562: 43.0;U-937: 11.1
101,SRPK3,"MSSK1, STK23",ENSG00000184343,SRSF protein kinase 3,X,153776412-153785732,"Enzymes, Predicted intracellular proteins",Evidence at protein level,,,,,,,Mixed,Tissue enhanced,,heart muscle: 28.7;skeletal muscle: 73.6,prostate: 10.9,Cell line enhanced,,RH-30: 45.4
102,STBD1,"FLJ41801, GENX-3414",ENSG00000118804,Starch binding domain 1,4,76306026-76311599,"Plasma proteins, Predicted intracellular proteins, Transporters",Evidence at protein level,"HPA011952, HPA012849",Enhanced,,Supported,Cytosol,,Mixed,Tissue enhanced,,adipose tissue: 46.7;skeletal muscle: 32.8,liver: 14.5,Cell line enhanced,,HDLM-2: 24.3;Karpas-707: 37.9;U-266/70: 25.8
103,SYNPO,KIAA1029,ENSG00000171992,Synaptopodin,5,150601080-150659220,Predicted intracellular proteins,Evidence at protein level,"CAB033265, HPA034631, CAB037325, HPA071347",Enhanced,,Approved,Nucleoplasm<br>Actin filaments<br>Cytosol,Renal cancer:1.53e-6 (unfavourable),Expressed in all,Tissue enhanced,,skeletal muscle: 446.6,heart muscle: 226.3,Cell line enhanced,,BEWO: 85.1;TIME: 144.5;U-87 MG: 148.8
104,TBX1,"CATCH22, VCF",ENSG00000184058,T-box 1,22,19756703-19783593,"Disease related genes, Predicted intracellular proteins, Transcription factors",Evidence at protein level,HPA029330,,,Approved,Nuclear bodies<br>Cytoplasmic bodies,Urothelial cancer:8.90e-4 (favourable),Mixed,Tissue enhanced,,skeletal muscle: 23.0,testis: 10.5,Cell line enhanced,,K-562: 107.3;TIME: 35.1
105,TCEA3,TFIIS.H,ENSG00000204219,Transcription elongation factor A3,1,23381061-23424740,Predicted intracellular proteins,Evidence at protein level,"HPA044960, HPA055811",Approved,,Approved,Nucleoplasm<br>Vesicles,Head and neck cancer:2.56e-4 (favourable),Expressed in all,Tissue enhanced,,skeletal muscle: 157.4,ovary: 62.8,Cell line enhanced,,Hep G2: 43.0;SiHa: 21.8;T-47d: 30.3
106,TEAD4,"EFTR-2, RTEF-1, TCF13L1, TEF-3, TEFR-1",ENSG00000197905,TEA domain transcription factor 4,12,2959330-3040673,"Predicted intracellular proteins, Transcription factors",Evidence at protein level,HPA056896,Uncertain,,Supported,Nucleoplasm,Renal cancer:9.78e-9 (unfavourable),Tissue enriched,Tissue enhanced,,skeletal muscle: 38.8,thyroid gland: 17.8,Cell line enhanced,,HBEC3-KT: 263.0
107,TMEM110-MUSTN1,,ENSG00000248592,TMEM110-MUSTN1 readthrough,3,52833121-52897562,"Predicted intracellular proteins, Predicted membrane proteins",Evidence at transcript level,HPA051855,Uncertain,,Approved,Cytosol,,Not detected,Tissue enhanced,,skeletal muscle: 11.1,adipose tissue: 6.6,Cell line enhanced,,HDLM-2: 5.2
108,TMEM143,FLJ10922,ENSG00000161558,Transmembrane protein 143,19,48332356-48364237,"Predicted intracellular proteins, Predicted membrane proteins",Evidence at protein level,HPA014476,Uncertain,,Approved,Nucleoli fibrillar center,Renal cancer:1.53e-7 (favourable),Expressed in all,Tissue enhanced,,skeletal muscle: 32.5,heart muscle: 15.5,Expressed in all,,
109,TMEM266,"C15orf27, FLJ38190",ENSG00000169758,Transmembrane protein 266,15,76059837-76229121,Predicted membrane proteins,Evidence at protein level,"HPA041921, HPA049425",Enhanced,,Supported,Plasma membrane<br>Cytosol,,Tissue enhanced,Tissue enhanced,,cerebral cortex: 1.9;skeletal muscle: 1.5,placenta: 1.2,Cell line enhanced,,NTERA-2: 1.0
110,TMEM52,,ENSG00000178821,Transmembrane protein 52,1,1917590-1919273,"Predicted intracellular proteins, Predicted membrane proteins, Predicted secreted proteins",Evidence at transcript level,,,,,,,Mixed,Tissue enhanced,,pancreas: 38.8;skeletal muscle: 105.7,adrenal gland: 24.4,Cell line enhanced,,Hep G2: 13.9;RPMI-8226: 25.7
111,TNFRSF13B,"CD267, IGAD2, TACI",ENSG00000240505,TNF receptor superfamily member 13B,17,16929816-16972118,"CD markers, Disease related genes, Predicted intracellular proteins, Predicted membrane proteins",Evidence at protein level,HPA030453,Uncertain,,,,,Not detected,Tissue enhanced,,lymph node: 20.3;skeletal muscle: 22.1;spleen: 27.2;tonsil: 21.0,appendix: 12.1,Group enriched,8.0,Karpas-707: 120.9;RPMI-8226: 76.1;U-266/70: 56.5
112,TRIM54,"MURF, MURF-3, RNF30",ENSG00000138100,Tripartite motif containing 54,2,27282392-27307439,Predicted intracellular proteins,Evidence at protein level,HPA019690,Uncertain,,,,Renal cancer:6.46e-4 (unfavourable),Mixed,Tissue enhanced,,heart muscle: 63.9;skeletal muscle: 181.1,epididymis: 30.7,Group enriched,13.0,HAP1: 7.4;NTERA-2: 15.3
