,Gene,Gene synonym,Ensembl,Gene description,Chromosome,Position,Protein class,Evidence,Antibody,Reliability (IH),Reliability (Mouse Brain),Reliability (IF),Subcellular location,Prognostic p-value,RNA cancer category,RNA tissue category,RNA TS,RNA TS TPM,TPM max in non-specific,RNA cell line category,RNA CS,RNA CS TPM
69,CH507-396I9.3,,ENSG00000278961,,21,7788703-7793954,Predicted membrane proteins,Evidence at transcript level,HPA029085,Uncertain,,,,,Not detected,Group enriched,7,breast: 1.5;fallopian tube: 1.4;kidney: 4.3,skin: 0.3,Not detected,,
70,CLEC18A,MRCL,ENSG00000157322,C-type lectin domain family 18 member A,16,69950705-69964452,"Predicted intracellular proteins, Predicted secreted proteins",Evidence at protein level,HPA048976,Uncertain,,,,,Tissue enriched,Group enriched,7,kidney: 15.7;testis: 3.7,adrenal gland: 1.3,Not detected,,
71,EHHADH,ECHD,ENSG00000113790,Enoyl-CoA hydratase and 3-hydroxyacyl CoA dehydrogenase,3,185190624-185281990,"Disease related genes, Enzymes, Plasma proteins, Potential drug targets, Predicted intracellular proteins",Evidence at protein level,"HPA036401, HPA042021",Enhanced,,,,Renal cancer:1.28e-5 (favourable),Group enriched,Group enriched,7,kidney: 148.6;liver: 173.1,duodenum: 21.4,Mixed,,
72,ESRRB,"DFNB35, ERR2, ERRb, ERRbeta, ESRL2, NR3B2",ENSG00000119715,Estrogen related receptor beta,14,76310614-76501841,"Disease related genes, Nuclear receptors, Predicted intracellular proteins, Transcription factors",Evidence at protein level,,,,,,,Mixed,Group enriched,7,heart muscle: 2.3;kidney: 5.2;skeletal muscle: 1.7;stomach: 1.5;testis: 1.4,breast: 0.3,Cell line enhanced,,HMC-1: 1.0;K-562: 3.3;U-266/70: 1.2
73,GCGR,GGR,ENSG00000215644,Glucagon receptor,17,81804132-81814013,"FDA approved drug targets, G-protein coupled receptors, Plasma proteins, Predicted membrane proteins, Predicted secreted proteins",Evidence at protein level,HPA071228,,,Approved,Golgi apparatus,,Tissue enhanced,Group enriched,7,adrenal gland: 6.6;kidney: 8.4;liver: 20.8;parathyroid gland: 8.0,skin: 1.6,Cell line enhanced,,HeLa: 1.2;MCF7: 2.2;SK-BR-3: 1.8;U-87 MG: 2.7
74,PIPOX,LPIPOX,ENSG00000179761,Pipecolic acid and sarcosine oxidase,17,28950513-29057220,"Enzymes, Plasma proteins, Predicted intracellular proteins",Evidence at protein level,,,,,,Pancreatic cancer:1.49e-4 (favourable),Group enriched,Group enriched,7,kidney: 137.9;liver: 235.9,epididymis: 26.0,Group enriched,5.0,AF22: 30.7;Hep G2: 65.9;NTERA-2: 61.7;RH-30: 85.6
75,PTGER3,EP3,ENSG00000050628,Prostaglandin E receptor 3,1,70852353-71047808,"FDA approved drug targets, G-protein coupled receptors, Predicted membrane proteins",Evidence at transcript level,HPA010689,Uncertain,,,,Renal cancer:3.50e-4 (unfavourable),Group enriched,Group enriched,7,adipose tissue: 58.6;endometrium: 115.3;kidney: 88.3;smooth muscle: 105.2,skin: 13.9,Group enriched,5.0,ASC diff: 19.6;HAP1: 21.6;HDLM-2: 30.4;HEL: 14.0;T-47d: 68.0
76,UGT2A1,,ENSG00000173610,UDP glucuronosyltransferase family 2 member A1 complex locus,4,69588417-69653249,"Enzymes, Predicted membrane proteins, Predicted secreted proteins",Evidence at protein level,"HPA017261, HPA045108",Uncertain,,,,,Tissue enhanced,Group enriched,7,kidney: 8.1;liver: 5.5,skin: 0.9,Not detected,,
77,AMN,amnionless,ENSG00000166126,Amnion associated transmembrane protein,14,102922656-102933596,"Disease related genes, Predicted intracellular proteins, Predicted membrane proteins",Evidence at protein level,HPA000817,Approved,,,,Renal cancer:9.62e-5 (favourable),Mixed,Group enriched,6,colon: 20.0;duodenum: 34.2;kidney: 29.0;small intestine: 70.6,liver: 6.7,Cell line enhanced,,CACO-2: 6.8;Hep G2: 5.6;U-698: 3.0
78,ARSF,,ENSG00000062096,Arylsulfatase F,X,3041471-3112726,Predicted membrane proteins,Evidence at protein level,HPA000549,,,Uncertain,Cytosol,,Tissue enhanced,Group enriched,6,adrenal gland: 4.0;cerebral cortex: 2.1;epididymis: 2.0;esophagus: 2.3;kidney: 8.0;skin: 6.7,liver: 0.6,Not detected,,
79,BHMT2,,ENSG00000132840,Betaine--homocysteine S-methyltransferase 2,5,79069717-79089466,"Cancer-related genes, Enzymes, Predicted intracellular proteins",Evidence at protein level,HPA044573,Enhanced,,,,,Group enriched,Group enriched,6,kidney: 362.7;liver: 238.5,epididymis: 46.2,Cell line enhanced,,Hep G2: 53.5;hTEC/SVTERT24-B: 46.4;U-87 MG: 18.9
80,CDC20B,FLJ37927,ENSG00000164287,Cell division cycle 20B,5,55112995-55173175,Predicted intracellular proteins,Evidence at protein level,HPA053900,Uncertain,,,,,Tissue enhanced,Group enriched,6,endometrium: 1.2;fallopian tube: 3.4;kidney: 1.2;testis: 4.9,lung: 0.4,Not detected,,
81,CRYM,DFNA40,ENSG00000103316,Crystallin mu,16,21238874-21303083,"Disease related genes, Enzymes, Potential drug targets, Predicted intracellular proteins",Evidence at protein level,"HPA019086, HPA030619",Enhanced,,Supported,Cytosol,,Tissue enhanced,Group enriched,6,cerebral cortex: 51.1;heart muscle: 47.8;kidney: 28.4;prostate: 24.7;urinary bladder: 14.8,lung: 5.7,Cell line enhanced,,HEL: 9.4;RPTEC TERT1: 32.9;U-87 MG: 8.7
82,CYP4F2,,ENSG00000186115,Cytochrome P450 family 4 subfamily F member 2,19,15878023-15898120,"Disease related genes, Enzymes, Potential drug targets, Predicted intracellular proteins, Predicted membrane proteins, Predicted secreted proteins",Evidence at protein level,"HPA014048, HPA017265, HPA058960",Supported,,,,,Tissue enriched,Group enriched,6,duodenum: 78.2;epididymis: 28.0;kidney: 39.3;liver: 84.6;small intestine: 84.3,prostate: 10.4,Cell line enhanced,,Hep G2: 2.5
83,DCXR,"DCR, KIDCR, SDR20C1",ENSG00000169738,Dicarbonyl and L-xylulose reductase,17,82035136-82037732,"Disease related genes, Enzymes, Plasma proteins, Potential drug targets, Predicted intracellular proteins",Evidence at protein level,"HPA023371, HPA023863",Enhanced,,Uncertain,Nucleoli<br>Microtubules,"Renal cancer:2.13e-4 (favourable), Pancreatic cancer:4.70e-4 (favourable)",Expressed in all,Group enriched,6,epididymis: 297.5;kidney: 217.3;liver: 640.9;prostate: 137.5,adipose tissue: 56.7,Expressed in all,,
84,DNMT3L,MGC1090,ENSG00000142182,DNA methyltransferase 3 like,21,44246339-44262216,"Predicted intracellular proteins, Transcription factors",Evidence at protein level,"HPA055234, HPA066780",Uncertain,,Approved,Nuclear speckles,,Tissue enriched,Group enriched,6,kidney: 7.2;liver: 10.4;lymph node: 2.3,spleen: 1.1,Cell line enriched,7.0,BEWO: 40.9
85,FXYD2,"ATP1G1, HOMG2, MGC12372",ENSG00000137731,FXYD domain containing ion transport regulator 2,11,117800844-117828698,"Disease related genes, FDA approved drug targets, Predicted membrane proteins, Transporters",Evidence at protein level,"HPA064218, HPA068838",Supported,,Approved,Mitochondria,Renal cancer:3.23e-9 (favourable),Tissue enriched,Group enriched,6,gallbladder: 571.3;kidney: 1433.1;salivary gland: 380.4,pancreas: 134.6,Group enriched,24.0,MOLT-4: 1801.2;RPTEC TERT1: 3683.4
86,GATM,AGAT,ENSG00000171766,Glycine amidinotransferase,15,45361124-45402327,"Disease related genes, Enzymes, Plasma proteins, Potential drug targets, Predicted intracellular proteins",Evidence at protein level,HPA026077,Enhanced,,Supported,Mitochondria,Renal cancer:1.38e-4 (favourable),Expressed in all,Group enriched,6,kidney: 1904.2;liver: 1291.1;pancreas: 573.9,ovary: 195.7,Cell line enhanced,,RH-30: 190.4;U-266/70: 92.4;U-266/84: 115.1
87,HAVCR1,"CD365, HAVCR, HAVCR-1, KIM1, TIM-1, TIM1, TIMD1",ENSG00000113249,Hepatitis A virus cellular receptor 1,5,157029413-157059119,"Predicted membrane proteins, Predicted secreted proteins",Evidence at protein level,"HPA007173, CAB075697",Approved,,Approved,Vesicles,"Urothelial cancer:1.32e-4 (favourable), Stomach cancer:7.81e-4 (unfavourable)",Tissue enriched,Group enriched,6,colon: 4.8;kidney: 8.3;rectum: 4.1;testis: 1.7,gallbladder: 0.8,Group enriched,5.0,A549: 86.4;CACO-2: 95.7;RPTEC TERT1: 33.8
88,HNF4A,"HNF4, MODY, MODY1, NR2A1, TCF14",ENSG00000101076,Hepatocyte nuclear factor 4 alpha,20,44355700-44434596,"Disease related genes, Nuclear receptors, Predicted intracellular proteins, Transcription factors",Evidence at protein level,"HPA004712, CAB019417",Enhanced,,Supported,Nucleoplasm,,Tissue enhanced,Group enriched,6,colon: 58.0;duodenum: 103.0;kidney: 44.7;liver: 51.0;rectum: 47.8;small intestine: 90.9;stomach: 21.9,gallbladder: 9.2,Group enriched,8.0,CACO-2: 126.0;Hep G2: 77.0
89,LRP2,"DBS, gp330",ENSG00000081479,LDL receptor related protein 2,2,169127109-169362685,"Disease related genes, Plasma proteins, Predicted membrane proteins, Predicted secreted proteins",Evidence at protein level,"HPA005980, HPA064792",Enhanced,,Approved,Vesicles<br>Mitochondria,Renal cancer:3.43e-5 (favourable),Group enriched,Group enriched,6,kidney: 49.8;parathyroid gland: 155.8;thyroid gland: 37.0,breast: 14.2,Group enriched,11.0,AF22: 39.4;CACO-2: 56.2
90,PCK2,"PEPCK, PEPCK2",ENSG00000100889,"Phosphoenolpyruvate carboxykinase 2, mitochondrial",14,24094053-24110598,"Citric acid cycle related proteins, Disease related genes, Enzymes, Plasma proteins, Potential drug targets, Predicted intracellular proteins",Evidence at protein level,"CAB018734, HPA051162, HPA053502",Enhanced,,Enhanced,Mitochondria,Liver cancer:2.81e-4 (favourable),Expressed in all,Group enriched,6,duodenum: 367.6;kidney: 192.2;liver: 258.6;small intestine: 276.5,colon: 47.0,Expressed in all,,
91,PDZK1IP1,"DD96, MAP17, SPAP",ENSG00000162366,PDZK1 interacting protein 1,1,47183593-47191044,Predicted membrane proteins,Evidence at protein level,HPA014907,Enhanced,,Approved,Nuclear speckles<br>Cytosol,"Pancreatic cancer:3.45e-4 (unfavourable), Glioma:9.46e-4 (unfavourable)",Expressed in all,Group enriched,6,gallbladder: 297.8;kidney: 1052.9,esophagus: 121.2,Group enriched,5.0,EFO-21: 138.3;RPTEC TERT1: 370.1
92,PLPPR1,"FLJ20300, LPPR1, MGC26189, PRG-3",ENSG00000148123,Phospholipid phosphatase related 1,9,101028709-101325135,Predicted membrane proteins,Evidence at protein level,"HPA014760, HPA014968, HPA014979",Supported,,Supported,Nucleoplasm,Lung cancer:1.37e-4 (favourable),Group enriched,Group enriched,6,cerebral cortex: 23.8;kidney: 15.8,epididymis: 3.3,Cell line enhanced,,Hep G2: 2.1;SCLC-21H: 6.4
93,STAP1,"BRDG1, STAP-1",ENSG00000035720,Signal transducing adaptor family member 1,4,67558728-67607337,Predicted intracellular proteins,Evidence at protein level,HPA038529,Enhanced,,Uncertain,Nucleoplasm<br>Vesicles,,Tissue enriched,Group enriched,6,appendix: 23.8;kidney: 13.2;lymph node: 59.6;spleen: 26.6;tonsil: 56.3,testis: 6.1,Cell line enhanced,,Daudi: 141.5;U-698: 60.7;U-937: 22.3
94,UGT1A6,"GNT1, HLUGP, UGT1F",ENSG00000167165,UDP glucuronosyltransferase family 1 member A6,2,233691607-233773300,"Enzymes, Predicted intracellular proteins, Predicted membrane proteins",Evidence at protein level,"CAB009819, HPA054065",Enhanced,,,,Liver cancer:2.89e-6 (unfavourable),Tissue enhanced,Group enriched,6,kidney: 75.4;liver: 72.4;urinary bladder: 107.9,esophagus: 15.2,Cell line enhanced,,CACO-2: 44.4;EFO-21: 75.2;HaCaT: 258.5;RT4: 119.0
95,WDR72,FLJ38736,ENSG00000166415,WD repeat domain 72,15,53513741-53762878,"Disease related genes, Predicted intracellular proteins",Evidence at protein level,"HPA048212, HPA057410, HPA059819",Uncertain,,Approved,Vesicles,"Renal cancer:3.33e-16 (favourable), Thyroid cancer:1.80e-4 (unfavourable)",Mixed,Group enriched,6,kidney: 104.7;thyroid gland: 92.1,liver: 16.9,Cell line enhanced,,A549: 8.9;EFO-21: 5.9;NTERA-2: 5.9;RPMI-8226: 11.9;RPTEC TERT1: 8.1;U-266/70: 5.7
96,ZFAT,"KIAA1485, ZFAT1, ZNF406",ENSG00000066827,Zinc finger and AT-hook domain containing,8,134477788-134713049,"Predicted intracellular proteins, Transcription factors",Evidence at protein level,"HPA020989, HPA063592",Enhanced,,Approved,Nucleoplasm<br>Nuclear bodies,,Expressed in all,Group enriched,6,kidney: 10.5;placenta: 44.3,testis: 4.3,Mixed,,
97,ACE2,,ENSG00000130234,Angiotensin I converting enzyme 2,X,15561033-15602148,"Enzymes, FDA approved drug targets, Predicted membrane proteins",Evidence at protein level,"HPA000288, CAB026174",Enhanced,,,,"Renal cancer:2.12e-5 (favourable), Liver cancer:4.21e-4 (favourable)",Tissue enhanced,Group enriched,5,duodenum: 181.1;gallbladder: 100.2;kidney: 94.0;small intestine: 261.1;testis: 93.0,heart muscle: 27.9,Cell line enhanced,,HaCaT: 1.1
98,ACY1,,ENSG00000243989,Aminoacylase 1,3,51983278-51989202,"Disease related genes, Enzymes, Plasma proteins, Potential drug targets, Predicted intracellular proteins",Evidence at protein level,"CAB003695, HPA036174, HPA036175",Enhanced,,,,"Renal cancer:2.93e-4 (favourable), Urothelial cancer:6.77e-4 (favourable)",Expressed in all,Group enriched,5,duodenum: 130.8;kidney: 356.0;liver: 114.9;small intestine: 103.3,parathyroid gland: 35.0,Mixed,,
99,AKR7A3,,ENSG00000162482,Aldo-keto reductase family 7 member A3,1,19282558-19289250,Predicted intracellular proteins,Evidence at protein level,HPA064638,,,Approved,Cytosol,Renal cancer:8.80e-7 (favourable),Group enriched,Group enriched,5,duodenum: 170.4;gallbladder: 38.7;kidney: 49.0;liver: 44.8;small intestine: 106.8;stomach: 70.3,colon: 15.9,Cell line enhanced,,SK-BR-3: 12.6
100,AOX1,"AO, AOH1",ENSG00000138356,Aldehyde oxidase 1,2,200585868-200677064,"Enzymes, Plasma proteins, Predicted intracellular proteins",Evidence at protein level,"HPA040199, HPA040215",Enhanced,,,,Renal cancer:6.05e-5 (favourable),Tissue enriched,Group enriched,5,adrenal gland: 368.8;kidney: 97.5;liver: 432.3,ovary: 56.8,Cell line enhanced,,ASC diff: 241.4;ASC TERT1: 125.7;hTERT-HME1: 56.6
101,DHDH,HUM2DD,ENSG00000104808,Dihydrodiol dehydrogenase,19,48933682-48944969,"Enzymes, Predicted intracellular proteins",Evidence at protein level,HPA044131,Approved,,Approved,Nucleoplasm<br>Actin filaments,"Renal cancer:3.15e-4 (favourable), Endometrial cancer:9.91e-4 (unfavourable)",Expressed in all,Group enriched,5,duodenum: 10.2;kidney: 17.8;prostate: 5.1;small intestine: 18.6,testis: 2.5,Cell line enhanced,,SCLC-21H: 2.5
102,EMX2,,ENSG00000170370,Empty spiracles homeobox 2,10,117542444-117549546,"Disease related genes, Predicted intracellular proteins, Transcription factors",Evidence at protein level,"HPA003497, HPA065294",Enhanced,Supported,Approved,Nucleus,"Renal cancer:2.28e-13 (favourable), Cervical cancer:2.80e-4 (favourable)",Group enriched,Group enriched,5,"cervix, uterine: 59.5;endometrium: 114.9;epididymis: 115.2;fallopian tube: 73.0;kidney: 38.4;seminal vesicle: 65.3;smooth muscle: 59.8",cerebral cortex: 14.0,Cell line enhanced,,EFO-21: 22.1;fHDF/TERT166: 20.9;RPTEC TERT1: 19.9
103,ENPEP,"CD249, gp160",ENSG00000138792,Glutamyl aminopeptidase,4,110365733-110565285,"CD markers, Enzymes, Plasma proteins, Predicted membrane proteins",Evidence at protein level,"HPA002821, HPA005128",Enhanced,,Approved,Endoplasmic reticulum,,Tissue enriched,Group enriched,5,duodenum: 36.5;kidney: 94.3;parathyroid gland: 160.7;small intestine: 180.3,placenta: 21.5,Cell line enhanced,,BEWO: 2.6;HEK93: 6.8;MOLT-4: 1.4
104,GSTA2,GST2,ENSG00000244067,Glutathione S-transferase alpha 2,6,52750089-52763569,"Enzymes, Predicted intracellular proteins",Evidence at protein level,"HPA004342, HPA048934, HPA053817",Supported,,Supported,Cytosol,Renal cancer:1.17e-4 (unfavourable),Group enriched,Group enriched,5,kidney: 651.7;liver: 986.1,gallbladder: 155.6,Group enriched,17.0,CACO-2: 19.6;Hep G2: 12.5
105,KCNJ10,"Kir1.2, Kir4.1",ENSG00000177807,Potassium voltage-gated channel subfamily J member 10,1,159998651-160070483,"Disease related genes, Plasma proteins, Potential drug targets, Predicted intracellular proteins, Predicted membrane proteins, Transporters, Voltage-gated ion channels",Evidence at protein level,HPA078302,Enhanced,,,,,Tissue enriched,Group enriched,5,cerebral cortex: 124.7;kidney: 30.6,spleen: 14.5,Cell line enhanced,,Hep G2: 4.5;SK-MEL-30: 1.6;U-266/70: 1.6
106,KL,,ENSG00000133116,Klotho,13,33016433-33066145,"Disease related genes, Enzymes, Potential drug targets, Predicted membrane proteins, Transporters",Evidence at protein level,,,,,,"Renal cancer:1.29e-9 (favourable), Pancreatic cancer:4.44e-4 (favourable)",Group enriched,Group enriched,5,kidney: 136.6;parathyroid gland: 346.4,placenta: 44.1,Cell line enhanced,,HMC-1: 2.1;SK-BR-3: 3.4
107,LYG1,SALW1939,ENSG00000144214,Lysozyme g1,2,99284238-99304742,Predicted secreted proteins,Evidence at transcript level,,,,,,Renal cancer:8.44e-4 (favourable),Tissue enriched,Group enriched,5,kidney: 22.0;testis: 4.8,breast: 2.5,Mixed,,
108,MYO3B,,ENSG00000071909,Myosin IIIB,2,170178145-170655171,"Enzymes, Predicted intracellular proteins",Evidence at protein level,HPA045483,Approved,,,,,Mixed,Group enriched,5,epididymis: 11.8;kidney: 4.8;parathyroid gland: 15.3;urinary bladder: 4.2,thyroid gland: 1.6,Group enriched,11.0,HDLM-2: 8.9;HEL: 7.8;RT4: 7.8
109,MYOM3,FLJ35961,ENSG00000142661,Myomesin 3,1,24056035-24112175,Predicted intracellular proteins,Evidence at protein level,"HPA028132, HPA029752",Uncertain,,Approved,Vesicles,Renal cancer:4.28e-6 (favourable),Tissue enhanced,Group enriched,5,heart muscle: 69.9;kidney: 31.8;skeletal muscle: 86.5,testis: 12.1,Cell line enhanced,,A549: 4.2;Hep G2: 12.2
110,PAX2,,ENSG00000075891,Paired box 2,10,100735603-100829941,"Disease related genes, Predicted intracellular proteins, Predicted secreted proteins, Transcription factors",Evidence at protein level,"CAB013024, HPA047704, HPA070751",Enhanced,,Supported,Nucleoli<br>Golgi apparatus,Endometrial cancer:4.56e-4 (unfavourable),Group enriched,Group enriched,5,epididymis: 37.1;fallopian tube: 19.0;kidney: 25.3;seminal vesicle: 20.0,"cervix, uterine: 4.9",Group enriched,8.0,AN3-CA: 16.6;EFO-21: 23.1;RPTEC TERT1: 13.3
111,PKHD1,"ARPKD, FCYT, TIGM1",ENSG00000170927,Polycystic kidney and hepatic disease 1 (autosomal recessive),6,51615300-52087625,"Disease related genes, Plasma proteins, Predicted membrane proteins, Predicted secreted proteins",Evidence at protein level,HPA031227,Approved,,,,Renal cancer:9.74e-8 (favourable),Group enriched,Group enriched,5,epididymis: 5.7;kidney: 15.3,pancreas: 1.9,Cell line enriched,7.0,RPTEC TERT1: 8.1
112,SLC23A1,"SLC23A2, SVCT1, YSPL3",ENSG00000170482,Solute carrier family 23 member 1,5,139367196-139384553,"Predicted membrane proteins, Transporters",Evidence at protein level,HPA047612,Enhanced,,,,,Group enriched,Group enriched,5,duodenum: 26.7;fallopian tube: 86.2;kidney: 41.9;small intestine: 72.0,liver: 10.7,Cell line enhanced,,CACO-2: 7.7;HDLM-2: 7.6;Hep G2: 9.2;Karpas-707: 7.8;RPMI-8226: 7.6;U-266/70: 12.7
113,SLC27A2,"ACSVL1, FACVL1, FATP2, hFACVL1, HsT17226, VLACS, VLCS",ENSG00000140284,Solute carrier family 27 member 2,15,50182196-50236395,"Enzymes, Predicted membrane proteins, Transporters",Evidence at protein level,HPA026089,Enhanced,,,,"Renal cancer:7.48e-6 (favourable), Urothelial cancer:6.40e-4 (favourable)",Tissue enhanced,Group enriched,5,epididymis: 80.1;kidney: 162.3;liver: 145.5,placenta: 24.7,Cell line enhanced,,HaCaT: 78.4;HL-60: 52.3;SCLC-21H: 47.4
114,SLC47A2,"FLJ31196, MATE2, MATE2-K",ENSG00000180638,Solute carrier family 47 member 2,17,19678288-19718979,"Predicted membrane proteins, Transporters",Evidence at protein level,,,,,,Glioma:7.41e-4 (unfavourable),Tissue enhanced,Group enriched,5,fallopian tube: 16.5;kidney: 49.3,epididymis: 6.4,Cell line enhanced,,hTCEpi: 1.5
115,SLC5A11,"KST1, SGLT6, SMIT2",ENSG00000158865,Solute carrier family 5 member 11,16,24845841-24911628,Predicted membrane proteins,Evidence at protein level,HPA035331,Uncertain,,Approved,Nucleus<br>Cytosol,,Mixed,Group enriched,5,cerebral cortex: 10.5;duodenum: 6.6;kidney: 6.1;small intestine: 15.2,breast: 1.7,Cell line enhanced,,BEWO: 1.7;Hep G2: 11.2;Karpas-707: 3.2
116,SSC4D,"S4D-SRCRB, SRCRB-S4D, SRCRB4D",ENSG00000146700,Scavenger receptor cysteine rich family member with 4 domains,7,76389334-76409695,Predicted secreted proteins,Evidence at transcript level,HPA062611,Uncertain,,,,"Endometrial cancer:2.83e-6 (unfavourable), Renal cancer:4.71e-4 (unfavourable), Glioma:6.31e-4 (unfavourable)",Mixed,Group enriched,5,kidney: 1.4;parathyroid gland: 4.2;thyroid gland: 2.0,"cervix, uterine: 0.5",Group enriched,12.0,EFO-21: 6.3;Hep G2: 6.5;U-2 OS: 27.2
117,TAL2,bHLHa19,ENSG00000186051,TAL bHLH transcription factor 2,9,105662457-105663112,"Cancer-related genes, Disease related genes, Predicted intracellular proteins, Transcription factors",Evidence at protein level,HPA030886,Uncertain,,Approved,Cytosol,Renal cancer:2.69e-4 (favourable),Tissue enhanced,Group enriched,5,kidney: 3.5;skeletal muscle: 4.8,epididymis: 0.8,Cell line enhanced,,HAP1: 3.1;K-562: 7.5
118,TMEM132E,DFNB99,ENSG00000181291,Transmembrane protein 132E,17,34580749-34639318,"Disease related genes, Predicted membrane proteins",Evidence at protein level,HPA070608,Approved,,,,Renal cancer:1.55e-4 (unfavourable),Group enriched,Group enriched,5,cerebral cortex: 4.8;duodenum: 1.7;kidney: 3.2;small intestine: 1.0;testis: 1.5,"cervix, uterine: 0.4",Cell line enriched,7.0,RPMI-8226: 31.6
