,Gene,Gene synonym,Ensembl,Gene description,Chromosome,Position,Protein class,Evidence,Antibody,Reliability (IH),Reliability (Mouse Brain),Reliability (IF),Subcellular location,Prognostic p-value,RNA cancer category,RNA tissue category,RNA TS,RNA TS TPM,TPM max in non-specific,RNA cell line category,RNA CS,RNA CS TPM
67,ST6GALNAC1,"SIAT7A, ST6GalNAcI",ENSG00000070526,"ST6 N-acetylgalactosaminide alpha-2,6-sialyltransferase 1",17,76624761-76643838,"Enzymes, Predicted intracellular proteins, Predicted membrane proteins",Evidence at protein level,HPA014975,Uncertain,,,,Head and neck cancer:2.54e-5 (favourable),Mixed,Tissue enhanced,,colon: 162.6;rectum: 235.5,"cervix, uterine: 90.7",Cell line enhanced,,EFO-21: 9.1;HaCaT: 9.7;HEL: 16.1;K-562: 48.8
68,TFF3,"HITF, ITF",ENSG00000160180,Trefoil factor 3,21,42311667-42315651,"Predicted intracellular proteins, Predicted secreted proteins",Evidence at protein level,"CAB020681, HPA035464",Enhanced,,Approved,Nucleus<br>Nucleoli,Endometrial cancer:5.60e-6 (favourable),Expressed in all,Tissue enhanced,,"cervix, uterine: 470.7;colon: 496.2;rectum: 504.3;thyroid gland: 620.1",small intestine: 457.0,Cell line enhanced,,MCF7: 63.2;SCLC-21H: 28.3;T-47d: 35.0;TIME: 85.5
69,TMEM171,PRP2,ENSG00000157111,Transmembrane protein 171,5,73120292-73131817,Predicted membrane proteins,Evidence at protein level,HPA042308,Approved,,,,Renal cancer:3.93e-10 (favourable),Mixed,Tissue enhanced,,colon: 32.4;rectum: 32.3;thyroid gland: 47.1,duodenum: 26.3,Cell line enhanced,,LHCN-M2: 48.9;WM-115: 161.7
70,TPSG1,"PRSS31, TMT",ENSG00000116176,Tryptase gamma 1,16,1221651-1225257,"Enzymes, Predicted membrane proteins",Evidence at protein level,HPA060458,Enhanced,,,,Renal cancer:1.76e-8 (unfavourable),Tissue enhanced,Tissue enhanced,,colon: 14.6;duodenum: 14.3;rectum: 9.5;small intestine: 10.5,ovary: 2.5,Group enriched,8.0,HMC-1: 20.4;MCF7: 6.0
71,TRABD2A,"C2orf89, TIKI1",ENSG00000186854,TraB domain containing 2A,2,84821650-84907008,"Predicted membrane proteins, Predicted secreted proteins",Evidence at transcript level,HPA045817,Approved,,,,,Group enriched,Tissue enhanced,,colon: 35.4;ovary: 30.7;rectum: 43.1,lymph node: 11.7,Cell line enhanced,,BEWO: 38.1;HDLM-2: 29.0;hTEC/SVTERT24-B: 17.5;SiHa: 18.3
72,TRIM15,"RNF93, ZNF178, ZNFB7",ENSG00000204610,Tripartite motif containing 15,6,30163206-30172696,Predicted intracellular proteins,Evidence at protein level,HPA047527,Uncertain,,,,,Tissue enhanced,Tissue enhanced,,colon: 2.6;duodenum: 3.6,"appendix,small intestine: 1.1",Cell line enriched,24.0,HEL: 15.2
73,TRPM6,"CHAK2, FLJ22628, HOMG, HSH",ENSG00000119121,Transient receptor potential cation channel subfamily M member 6,9,74722495-74888094,"Disease related genes, Enzymes, Plasma proteins, Potential drug targets, Predicted intracellular proteins, Predicted membrane proteins, Transporters, Voltage-gated ion channels",Evidence at protein level,,,,,,,Tissue enhanced,Tissue enhanced,,colon: 13.1;rectum: 18.2,small intestine: 8.7,Cell line enhanced,,BEWO: 3.7;HeLa: 1.5;RT4: 3.0
74,TSPAN1,"NET-1, TSPAN-1",ENSG00000117472,Tetraspanin 1,1,46175073-46185958,Predicted membrane proteins,Evidence at protein level,HPA011909,Approved,,Approved,Nucleoplasm<br>Vesicles,Renal cancer:9.28e-6 (favourable),Expressed in all,Tissue enhanced,,colon: 525.0;rectum: 651.6,prostate: 311.2,Cell line enhanced,,CAPAN-2: 191.2;HaCaT: 134.4;hTCEpi: 125.3;RPTEC TERT1: 474.4;RT4: 246.2
75,TSPAN8,"CO-029, TM4SF3",ENSG00000127324,Tetraspanin 8,12,71125085-71441898,"Cancer-related genes, Predicted membrane proteins",Evidence at protein level,"CAB026009, HPA044337",Enhanced,,Approved,Nucleoplasm,"Urothelial cancer:7.36e-5 (favourable), Renal cancer:9.66e-5 (unfavourable)",Tissue enhanced,Tissue enhanced,,colon: 910.6;duodenum: 905.9;rectum: 911.5;small intestine: 909.2,stomach: 573.4,Cell line enhanced,,CACO-2: 36.0;HeLa: 34.8;PC-3: 151.7;RT4: 30.6
76,UGT1A10,UGT1J,ENSG00000242515,UDP glucuronosyltransferase family 1 member A10,2,233636454-233773305,"Cancer-related genes, Enzymes, Predicted membrane proteins, Predicted secreted proteins",Evidence at protein level,,,,,,Pancreatic cancer:4.55e-4 (unfavourable),Tissue enhanced,Tissue enhanced,,colon: 49.7;duodenum: 80.9;small intestine: 59.1,rectum: 39.6,Cell line enriched,108.0,RT4: 416.9
77,UGT1A8,UGT1H,ENSG00000242366,UDP glucuronosyltransferase family 1 member A8,2,233617645-233773310,"Enzymes, Predicted membrane proteins",Evidence at protein level,,,,,,,Tissue enhanced,Tissue enhanced,,colon: 16.0;gallbladder: 10.3;rectum: 9.7;urinary bladder: 22.7,small intestine: 4.9,Cell line enriched,53.0,RT4: 96.7
78,UGT2B17,,ENSG00000197888,UDP glucuronosyltransferase family 2 member B17,4,68537184-68568527,"Enzymes, Predicted membrane proteins",Evidence at protein level,HPA045108,Supported,,,,,Group enriched,Tissue enhanced,,colon: 372.4;duodenum: 371.2;small intestine: 522.5,rectum: 151.7,Cell line enhanced,,RPMI-8226: 1.2
