,Gene,Gene synonym,Ensembl,Gene description,Chromosome,Position,Protein class,Evidence,Antibody,Reliability (IH),Reliability (Mouse Brain),Reliability (IF),Subcellular location,Prognostic p-value,RNA cancer category,RNA tissue category,RNA TS,RNA TS TPM,TPM max in non-specific,RNA cell line category,RNA CS,RNA CS TPM
64,CLEC4M,"CD209L, CD299, DC-SIGN2, DC-SIGNR, DCSIGNR, HP10347, LSIGN",ENSG00000104938,C-type lectin domain family 4 member M,19,7763149-7769605,"CD markers, Predicted intracellular proteins, Predicted membrane proteins",Evidence at protein level,"CAB033689, CAB033691, HPA042661",Supported,,,,,Not detected,Group enriched,8,liver: 34.7;lymph node: 20.3;placenta: 12.4,testis: 2.9,Not detected,,
65,CLRN3,"MGC32871, TMEM12, USH3AL1",ENSG00000180745,Clarin 3,10,127877841-127892947,"Predicted membrane proteins, Transporters",Evidence at protein level,HPA014482,Approved,,,,Stomach cancer:8.98e-4 (favourable),Group enriched,Group enriched,8,colon: 69.9;duodenum: 73.3;gallbladder: 23.6;kidney: 44.3;liver: 40.4;rectum: 76.3;small intestine: 97.5,appendix: 7.2,Cell line enriched,6.0,CACO-2: 1.9
66,COLEC10,CL-L1,ENSG00000184374,Collectin subfamily member 10,8,118995452-119106582,"Plasma proteins, Predicted secreted proteins",Evidence at protein level,,,,,,Liver cancer:5.79e-4 (favourable),Mixed,Group enriched,8,liver: 51.2;placenta: 26.0,thyroid gland: 5.0,Group enriched,6.0,BJ hTERT+: 5.2;HHSteC: 2.1;SK-BR-3: 8.4
67,CYP1A1,"CP11, CYP1, P1-450, P450-C, P450DX",ENSG00000140465,Cytochrome P450 family 1 subfamily A member 1,15,74719542-74725610,"Enzymes, Plasma proteins, Predicted intracellular proteins, Predicted membrane proteins",Evidence at protein level,CAB018654,Uncertain,,,,,Group enriched,Group enriched,8,liver: 33.9;small intestine: 20.5;urinary bladder: 80.8,breast: 5.7,Cell line enhanced,,CACO-2: 30.3;hTCEpi: 14.0;HUVEC TERT2: 15.7
68,ETNPPL,AGXT2L1,ENSG00000164089,Ethanolamine-phosphate phospho-lyase,4,108742040-108763054,"Enzymes, Predicted intracellular proteins",Evidence at protein level,"HPA044546, HPA072938",Approved,,Approved,Nucleus,Glioma:1.31e-4 (favourable),Group enriched,Group enriched,8,cerebral cortex: 141.2;liver: 98.6,stomach: 15.2,Cell line enhanced,,HeLa: 3.8;Hep G2: 1.5;NTERA-2: 1.1
69,HAL,HIS,ENSG00000084110,Histidine ammonia-lyase,12,95972662-95996365,"Disease related genes, Enzymes, Plasma proteins, Potential drug targets, Predicted intracellular proteins",Evidence at protein level,"HPA038547, HPA038548",Enhanced,,Uncertain,Cytosol,,Tissue enriched,Group enriched,8,liver: 51.2;skin: 72.5,bone marrow: 7.4,Cell line enhanced,,BEWO: 2.1;THP-1: 7.4
70,IDO2,INDOL1,ENSG00000188676,"Indoleamine 2,3-dioxygenase 2",8,39934614-40016391,Predicted intracellular proteins,Evidence at protein level,,,,,,,Not detected,Group enriched,8,liver: 2.7;placenta: 5.9,"appendix,lymph node,testis: 0.5",Not detected,,
71,PFKFB1,PFRX,ENSG00000158571,"6-phosphofructo-2-kinase/fructose-2,6-biphosphatase 1",X,54932961-54998534,"Enzymes, Predicted intracellular proteins",Evidence at protein level,,,,,,,Tissue enriched,Group enriched,8,adipose tissue: 30.1;liver: 18.7;skeletal muscle: 39.3,breast: 3.8,Cell line enhanced,,ASC diff: 5.9;Hep G2: 2.4
72,SEC14L4,"dJ130H16.5, TAP3",ENSG00000133488,SEC14 like lipid binding 4,22,30488913-30505711,Predicted intracellular proteins,Evidence at protein level,HPA069748,,,Approved,Centrosome,,Tissue enhanced,Group enriched,8,bone marrow: 5.0;liver: 10.3;lung: 6.9;parathyroid gland: 10.5;testis: 7.1,adrenal gland: 0.9,Cell line enhanced,,A549: 6.7;BEWO: 36.9;SiHa: 9.8
73,ATF5,,ENSG00000169136,Activating transcription factor 5,19,49928702-49933935,"Predicted intracellular proteins, Transcription factors",Evidence at protein level,HPA030187,Uncertain,,Supported,Nucleoplasm<br>Cytosol,"Renal cancer:3.39e-7 (unfavourable), Cervical cancer:1.14e-4 (favourable), Endometrial cancer:1.16e-4 (unfavourable)",Tissue enriched,Group enriched,7,liver: 387.6;thyroid gland: 190.2,appendix: 42.4,Expressed in all,,
74,CES1,"CEH, CES1A1, CES1A2, CES2, HMSE, HMSE1, SES1",ENSG00000198848,Carboxylesterase 1,16,55802851-55833337,"Enzymes, FDA approved drug targets, Plasma proteins, Predicted intracellular proteins, Predicted secreted proteins",Evidence at protein level,"HPA012023, HPA046717",Enhanced,,Enhanced,Endoplasmic reticulum,Urothelial cancer:9.92e-4 (unfavourable),Tissue enriched,Group enriched,7,gallbladder: 399.2;liver: 1099.9;lung: 229.9,adipose tissue: 79.7,Group enriched,5.0,Hep G2: 414.0;THP-1: 439.1;U-937: 102.6
75,EHHADH,ECHD,ENSG00000113790,Enoyl-CoA hydratase and 3-hydroxyacyl CoA dehydrogenase,3,185190624-185281990,"Disease related genes, Enzymes, Plasma proteins, Potential drug targets, Predicted intracellular proteins",Evidence at protein level,"HPA036401, HPA042021",Enhanced,,,,Renal cancer:1.28e-5 (favourable),Group enriched,Group enriched,7,kidney: 148.6;liver: 173.1,duodenum: 21.4,Mixed,,
76,FABP1,L-FABP,ENSG00000163586,Fatty acid binding protein 1,2,88122982-88128116,"Cancer-related genes, Plasma proteins, Predicted intracellular proteins",Evidence at protein level,"CAB002305, HPA028275",Enhanced,,Approved,Nucleoplasm<br>Cytosol,,Group enriched,Group enriched,7,colon: 4552.0;duodenum: 4123.5;liver: 5672.8;rectum: 3081.5;small intestine: 4506.9,kidney: 602.3,Group enriched,6.0,CACO-2: 84.1;Hep G2: 221.3
77,GCGR,GGR,ENSG00000215644,Glucagon receptor,17,81804132-81814013,"FDA approved drug targets, G-protein coupled receptors, Plasma proteins, Predicted membrane proteins, Predicted secreted proteins",Evidence at protein level,HPA071228,,,Approved,Golgi apparatus,,Tissue enhanced,Group enriched,7,adrenal gland: 6.6;kidney: 8.4;liver: 20.8;parathyroid gland: 8.0,skin: 1.6,Cell line enhanced,,HeLa: 1.2;MCF7: 2.2;SK-BR-3: 1.8;U-87 MG: 2.7
78,IGSF23,,ENSG00000216588,Immunoglobulin superfamily member 23,19,44613630-44636781,"Predicted intracellular proteins, Predicted membrane proteins",Evidence at transcript level,"HPA051811, HPA054591",Uncertain,,Approved,Nucleus<br>Cell Junctions,Liver cancer:7.20e-6 (favourable),Tissue enriched,Group enriched,7,duodenum: 15.2;liver: 13.0;small intestine: 17.4,testis: 2.3,Cell line enhanced,,CACO-2: 9.0;Hep G2: 4.4;SiHa: 5.2
79,PIPOX,LPIPOX,ENSG00000179761,Pipecolic acid and sarcosine oxidase,17,28950513-29057220,"Enzymes, Plasma proteins, Predicted intracellular proteins",Evidence at protein level,,,,,,Pancreatic cancer:1.49e-4 (favourable),Group enriched,Group enriched,7,kidney: 137.9;liver: 235.9,epididymis: 26.0,Group enriched,5.0,AF22: 30.7;Hep G2: 65.9;NTERA-2: 61.7;RH-30: 85.6
80,REEP6,"C19orf32, DP1L1, FLJ25383, Yip2f",ENSG00000115255,Receptor accessory protein 6,19,1490747-1497927,"Disease related genes, Predicted membrane proteins",Evidence at protein level,"HPA003895, HPA048015",Enhanced,,Supported,Endoplasmic reticulum,,Expressed in all,Group enriched,7,adrenal gland: 48.2;duodenum: 166.1;liver: 76.1;small intestine: 167.0;testis: 181.2,prostate: 19.3,Cell line enhanced,,K-562: 101.6;T-47d: 84.9
81,SULT1E1,"EST, STE",ENSG00000109193,Sulfotransferase family 1E member 1,4,69810780-69860152,"Cancer-related genes, Enzymes, Predicted intracellular proteins",Evidence at protein level,"HPA028213, HPA028728, CAB047344",Enhanced,,Uncertain,Nuclear membrane<br>Cytosol,Cervical cancer:4.06e-4 (favourable),Mixed,Group enriched,7,duodenum: 27.7;liver: 18.7;skin: 7.6;small intestine: 29.7,adrenal gland: 3.1,Group enriched,17.0,HHSteC: 59.4;HSkMC: 23.3;hTCEpi: 19.7;HUVEC TERT2: 16.9
82,TBX15,TBX14,ENSG00000092607,T-box 15,1,118883046-118989556,"Disease related genes, Predicted intracellular proteins, Transcription factors",Evidence at protein level,"HPA052245, HPA053713",Uncertain,,Approved,Nucleoplasm<br>Centrosome,Renal cancer:5.57e-8 (unfavourable),Mixed,Group enriched,7,adipose tissue: 17.0;breast: 8.9;liver: 24.1;skeletal muscle: 42.2,lymph node: 3.1,Cell line enhanced,,ASC diff: 36.8;BJ hTERT+ SV40 Large T+ RasG12V: 20.9;fHDF/TERT166: 22.5;HSkMC: 28.3;RH-30: 29.4;U-2197: 26.3
83,UGT2A1,,ENSG00000173610,UDP glucuronosyltransferase family 2 member A1 complex locus,4,69588417-69653249,"Enzymes, Predicted membrane proteins, Predicted secreted proteins",Evidence at protein level,"HPA017261, HPA045108",Uncertain,,,,,Tissue enhanced,Group enriched,7,kidney: 8.1;liver: 5.5,skin: 0.9,Not detected,,
84,ADGRG7,"FLJ14454, GPR128",ENSG00000144820,Adhesion G protein-coupled receptor G7,3,100609589-100695479,"G-protein coupled receptors, Predicted membrane proteins",Evidence at protein level,,,,,,,Tissue enhanced,Group enriched,6,duodenum: 42.8;liver: 12.5;small intestine: 42.9,colon: 5.3,Not detected,,
85,ADH1B,ADH2,ENSG00000196616,"Alcohol dehydrogenase 1B (class I), beta polypeptide",4,99304964-99352760,"Enzymes, FDA approved drug targets, Plasma proteins, Predicted intracellular proteins",Evidence at protein level,"HPA047814, HPA060902",Supported,,Approved,Plasma membrane<br>Cytosol,Renal cancer:7.87e-4 (unfavourable),Tissue enriched,Group enriched,6,adipose tissue: 1624.6;liver: 3000.2,lung: 388.5,Cell line enriched,7.0,ASC diff: 4511.9
86,BHMT2,,ENSG00000132840,Betaine--homocysteine S-methyltransferase 2,5,79069717-79089466,"Cancer-related genes, Enzymes, Predicted intracellular proteins",Evidence at protein level,HPA044573,Enhanced,,,,,Group enriched,Group enriched,6,kidney: 362.7;liver: 238.5,epididymis: 46.2,Cell line enhanced,,Hep G2: 53.5;hTEC/SVTERT24-B: 46.4;U-87 MG: 18.9
87,C8G,,ENSG00000176919,Complement C8 gamma chain,9,136945246-136946974,"Plasma proteins, Predicted secreted proteins",Evidence at protein level,HPA046269,Approved,,Uncertain,Endoplasmic reticulum,Colorectal cancer:2.99e-4 (unfavourable),Tissue enriched,Group enriched,6,duodenum: 49.8;liver: 106.5;small intestine: 34.5,gallbladder: 9.8,Cell line enriched,16.0,HMC-1: 139.2
88,CETP,BPIFF,ENSG00000087237,Cholesteryl ester transfer protein,16,56961850-56983845,"Candidate cardiovascular disease genes, Disease related genes, Plasma proteins, Potential drug targets, Predicted intracellular proteins, Predicted secreted proteins, Transporters",Evidence at protein level,,,,,,,Mixed,Group enriched,6,adipose tissue: 36.9;liver: 21.7;lymph node: 46.3;placenta: 50.4;spleen: 77.7,thyroid gland: 8.4,Cell line enhanced,,HEL: 2.4;HUVEC TERT2: 3.6;TIME: 2.1
89,CLEC4G,"LSECtin, UNQ431",ENSG00000182566,C-type lectin domain family 4 member G,19,7728957-7733906,Predicted membrane proteins,Evidence at protein level,"CAB003789, HPA014044",Enhanced,,,,,Mixed,Group enriched,6,adipose tissue: 18.7;liver: 27.6;lymph node: 16.8,urinary bladder: 3.4,Not detected,,
90,CYP4F2,,ENSG00000186115,Cytochrome P450 family 4 subfamily F member 2,19,15878023-15898120,"Disease related genes, Enzymes, Potential drug targets, Predicted intracellular proteins, Predicted membrane proteins, Predicted secreted proteins",Evidence at protein level,"HPA014048, HPA017265, HPA058960",Supported,,,,,Tissue enriched,Group enriched,6,duodenum: 78.2;epididymis: 28.0;kidney: 39.3;liver: 84.6;small intestine: 84.3,prostate: 10.4,Cell line enhanced,,Hep G2: 2.5
91,DCXR,"DCR, KIDCR, SDR20C1",ENSG00000169738,Dicarbonyl and L-xylulose reductase,17,82035136-82037732,"Disease related genes, Enzymes, Plasma proteins, Potential drug targets, Predicted intracellular proteins",Evidence at protein level,"HPA023371, HPA023863",Enhanced,,Uncertain,Nucleoli<br>Microtubules,"Renal cancer:2.13e-4 (favourable), Pancreatic cancer:4.70e-4 (favourable)",Expressed in all,Group enriched,6,epididymis: 297.5;kidney: 217.3;liver: 640.9;prostate: 137.5,adipose tissue: 56.7,Expressed in all,,
92,DNMT3L,MGC1090,ENSG00000142182,DNA methyltransferase 3 like,21,44246339-44262216,"Predicted intracellular proteins, Transcription factors",Evidence at protein level,"HPA055234, HPA066780",Uncertain,,Approved,Nuclear speckles,,Tissue enriched,Group enriched,6,kidney: 7.2;liver: 10.4;lymph node: 2.3,spleen: 1.1,Cell line enriched,7.0,BEWO: 40.9
93,FCN3,"FCNH, HAKA1",ENSG00000142748,Ficolin 3,1,27369112-27374824,"Disease related genes, Plasma proteins, Predicted secreted proteins",Evidence at protein level,CAB025945,Approved,,,,,Mixed,Group enriched,6,liver: 144.1;lung: 266.5,placenta: 33.0,Not detected,,
94,GATM,AGAT,ENSG00000171766,Glycine amidinotransferase,15,45361124-45402327,"Disease related genes, Enzymes, Plasma proteins, Potential drug targets, Predicted intracellular proteins",Evidence at protein level,HPA026077,Enhanced,,Supported,Mitochondria,Renal cancer:1.38e-4 (favourable),Expressed in all,Group enriched,6,kidney: 1904.2;liver: 1291.1;pancreas: 573.9,ovary: 195.7,Cell line enhanced,,RH-30: 190.4;U-266/70: 92.4;U-266/84: 115.1
95,GHR,GHBP,ENSG00000112964,Growth hormone receptor,5,42423777-42721878,"Disease related genes, FDA approved drug targets, Predicted membrane proteins",Evidence at protein level,"HPA045339, HPA057705",Enhanced,,Supported,Plasma membrane<br>Cytosol<br>Cytoplasmic bodies,Liver cancer:2.73e-6 (favourable),Mixed,Group enriched,6,adipose tissue: 91.4;liver: 110.5,prostate: 18.0,Group enriched,7.0,HSkMC: 15.4;T-47d: 52.5
96,HNF4A,"HNF4, MODY, MODY1, NR2A1, TCF14",ENSG00000101076,Hepatocyte nuclear factor 4 alpha,20,44355700-44434596,"Disease related genes, Nuclear receptors, Predicted intracellular proteins, Transcription factors",Evidence at protein level,"HPA004712, CAB019417",Enhanced,,Supported,Nucleoplasm,,Tissue enhanced,Group enriched,6,colon: 58.0;duodenum: 103.0;kidney: 44.7;liver: 51.0;rectum: 47.8;small intestine: 90.9;stomach: 21.9,gallbladder: 9.2,Group enriched,8.0,CACO-2: 126.0;Hep G2: 77.0
97,IGFALS,ALS,ENSG00000099769,Insulin like growth factor binding protein acid labile subunit,16,1790413-1794971,"Disease related genes, Plasma proteins, Predicted intracellular proteins, Predicted membrane proteins, Predicted secreted proteins",Evidence at protein level,"HPA040692, HPA040948",Approved,,Supported,Nucleoplasm,"Liver cancer:5.97e-4 (favourable), Endometrial cancer:6.06e-4 (unfavourable)",Tissue enhanced,Group enriched,6,liver: 25.0;stomach: 6.6,gallbladder: 2.5,Cell line enhanced,,Hep G2: 1.2;U-266/70: 1.3
98,NEU4,,ENSG00000204099,Neuraminidase 4,2,241808825-241817413,"Enzymes, Predicted intracellular proteins",Evidence at protein level,"HPA037394, HPA037395",Uncertain,,,,,Group enriched,Group enriched,6,bone marrow: 2.4;cerebral cortex: 6.3;colon: 8.3;duodenum: 5.6;liver: 4.1;rectum: 3.7;small intestine: 5.3,"fallopian tube,gallbladder: 0.7",Group enriched,20.0,Hep G2: 26.3;HMC-1: 45.5
99,ONECUT1,"HNF-6, HNF6, HNF6A",ENSG00000169856,One cut homeobox 1,15,52756989-52791078,"Predicted intracellular proteins, Transcription factors",Evidence at protein level,HPA003457,Enhanced,,,,,Group enriched,Group enriched,6,gallbladder: 8.4;liver: 5.9;pancreas: 2.3;testis: 1.8,bone marrow: 0.7,Cell line enhanced,,MCF7: 1.7;WM-115: 1.5
100,PCK2,"PEPCK, PEPCK2",ENSG00000100889,"Phosphoenolpyruvate carboxykinase 2, mitochondrial",14,24094053-24110598,"Citric acid cycle related proteins, Disease related genes, Enzymes, Plasma proteins, Potential drug targets, Predicted intracellular proteins",Evidence at protein level,"CAB018734, HPA051162, HPA053502",Enhanced,,Enhanced,Mitochondria,Liver cancer:2.81e-4 (favourable),Expressed in all,Group enriched,6,duodenum: 367.6;kidney: 192.2;liver: 258.6;small intestine: 276.5,colon: 47.0,Expressed in all,,
101,PRAP1,UPA,ENSG00000165828,Proline rich acidic protein 1,10,133347146-133352683,Predicted secreted proteins,Evidence at protein level,"HPA038713, HPA052451",Supported,,Uncertain,Nucleoplasm<br>Vesicles<br>Plasma membrane,,Group enriched,Group enriched,6,duodenum: 928.6;liver: 297.4;small intestine: 1097.7,kidney: 125.6,Group enriched,5.0,CACO-2: 18.2;Hep G2: 64.2
102,SERPINA3,"AACT, ACT",ENSG00000196136,Serpin family A member 3,14,94612377-94624055,"Cancer-related genes, Candidate cardiovascular disease genes, Plasma proteins, Predicted intracellular proteins, Predicted secreted proteins",Evidence at protein level,"HPA000893, HPA002560, CAB016647",Enhanced,,,,Breast cancer:8.92e-4 (favourable),Mixed,Group enriched,6,"cervix, uterine: 515.4;liver: 2304.3",gallbladder: 228.3,Cell line enriched,6.0,Hep G2: 302.6
103,SLC17A4,KIAA2138,ENSG00000146039,Solute carrier family 17 member 4,6,25754699-25781191,"Predicted membrane proteins, Transporters",Evidence at transcript level,HPA055564,Approved,,,,,Group enriched,Group enriched,6,colon: 20.4;duodenum: 28.6;gallbladder: 25.4;liver: 22.3;rectum: 28.9;small intestine: 35.0,pancreas: 4.2,Cell line enriched,5.0,RPTEC TERT1: 1.1
104,TMPRSS6,FLJ30744,ENSG00000187045,"Transmembrane protease, serine 6",22,37065436-37109563,"Disease related genes, Enzymes, Plasma proteins, Potential drug targets, Predicted intracellular proteins, Predicted membrane proteins",Evidence at protein level,,,,,,Liver cancer:8.16e-6 (favourable),Group enriched,Group enriched,6,liver: 40.8;testis: 8.6,stomach: 4.0,Cell line enhanced,,Hep G2: 3.6;SCLC-21H: 10.1
105,UGT1A6,"GNT1, HLUGP, UGT1F",ENSG00000167165,UDP glucuronosyltransferase family 1 member A6,2,233691607-233773300,"Enzymes, Predicted intracellular proteins, Predicted membrane proteins",Evidence at protein level,"CAB009819, HPA054065",Enhanced,,,,Liver cancer:2.89e-6 (unfavourable),Tissue enhanced,Group enriched,6,kidney: 75.4;liver: 72.4;urinary bladder: 107.9,esophagus: 15.2,Cell line enhanced,,CACO-2: 44.4;EFO-21: 75.2;HaCaT: 258.5;RT4: 119.0
106,AADAC,"CES5A1, DAC",ENSG00000114771,Arylacetamide deacetylase,3,151814037-151828488,"Enzymes, Predicted intracellular proteins",Evidence at protein level,HPA002911,Approved,,,,"Ovarian cancer:5.58e-6 (favourable), Stomach cancer:2.19e-4 (unfavourable), Pancreatic cancer:5.02e-4 (unfavourable)",Tissue enriched,Group enriched,5,adrenal gland: 150.1;duodenum: 182.4;liver: 386.8;small intestine: 215.8,stomach: 43.5,Cell line enhanced,,A549: 7.3;EFO-21: 3.9;HBEC3-KT: 2.7
107,ACY1,,ENSG00000243989,Aminoacylase 1,3,51983278-51989202,"Disease related genes, Enzymes, Plasma proteins, Potential drug targets, Predicted intracellular proteins",Evidence at protein level,"CAB003695, HPA036174, HPA036175",Enhanced,,,,"Renal cancer:2.93e-4 (favourable), Urothelial cancer:6.77e-4 (favourable)",Expressed in all,Group enriched,5,duodenum: 130.8;kidney: 356.0;liver: 114.9;small intestine: 103.3,parathyroid gland: 35.0,Mixed,,
108,AKR1C2,"BABP, DD, DD2, DDH2, HAKRD, MCDR2, TDD",ENSG00000151632,Aldo-keto reductase family 1 member C2,10,4987400-5018031,"Disease related genes, Enzymes, FDA approved drug targets, Predicted intracellular proteins",Evidence at protein level,"CAB047304, HPA068265",Enhanced,,Approved,Nucleus<br>Nucleoli fibrillar center<br>Endoplasmic reticulum<br>Cytosol,,Group enriched,Group enriched,5,adipose tissue: 330.4;breast: 105.2;esophagus: 94.9;gallbladder: 151.9;liver: 161.4;stomach: 126.5;urinary bladder: 143.0,duodenum: 29.8,Cell line enhanced,,A549: 1864.0;ASC diff: 1674.9;Hep G2: 2661.0;RT4: 940.6
109,AKR7A3,,ENSG00000162482,Aldo-keto reductase family 7 member A3,1,19282558-19289250,Predicted intracellular proteins,Evidence at protein level,HPA064638,,,Approved,Cytosol,Renal cancer:8.80e-7 (favourable),Group enriched,Group enriched,5,duodenum: 170.4;gallbladder: 38.7;kidney: 49.0;liver: 44.8;small intestine: 106.8;stomach: 70.3,colon: 15.9,Cell line enhanced,,SK-BR-3: 12.6
110,AOX1,"AO, AOH1",ENSG00000138356,Aldehyde oxidase 1,2,200585868-200677064,"Enzymes, Plasma proteins, Predicted intracellular proteins",Evidence at protein level,"HPA040199, HPA040215",Enhanced,,,,Renal cancer:6.05e-5 (favourable),Tissue enriched,Group enriched,5,adrenal gland: 368.8;kidney: 97.5;liver: 432.3,ovary: 56.8,Cell line enhanced,,ASC diff: 241.4;ASC TERT1: 125.7;hTERT-HME1: 56.6
111,CYP2D6,"CPD6, CYP2D, CYP2D7AP, CYP2D7BP, CYP2D7P2, CYP2D8P2, CYP2DL1, P450-DB1, P450C2D",ENSG00000100197,Cytochrome P450 family 2 subfamily D member 6,22,42126499-42130906,"Enzymes, Predicted intracellular proteins, Predicted membrane proteins",Evidence at protein level,HPA045223,Enhanced,,Approved,Golgi apparatus,,Tissue enriched,Group enriched,5,duodenum: 3.7;liver: 10.0;small intestine: 13.0,testis: 1.7,Cell line enhanced,,Hep G2: 1.2;HMC-1: 2.2;REH: 1.4;U-266/70: 1.3
112,FOXA3,HNF3G,ENSG00000170608,Forkhead box A3,19,45863989-45873797,"Predicted intracellular proteins, Transcription factors",Evidence at protein level,"CAB015154, HPA054034",Uncertain,,Approved,Nucleoplasm,,Mixed,Group enriched,5,colon: 16.7;duodenum: 10.3;liver: 32.5;pancreas: 9.8;rectum: 17.9;small intestine: 13.9;stomach: 33.8,gallbladder: 3.6,Cell line enhanced,,CACO-2: 8.4;HDLM-2: 11.2;Hep G2: 18.9;K-562: 20.1;NTERA-2: 10.8
113,GAMT,"PIG2, TP53I2",ENSG00000130005,Guanidinoacetate N-methyltransferase,19,1397026-1401570,"Disease related genes, Enzymes, FDA approved drug targets, Plasma proteins, Predicted intracellular proteins",Evidence at protein level,HPA051806,Approved,,,,Stomach cancer:6.57e-4 (unfavourable),Tissue enriched,Group enriched,5,epididymis: 173.0;liver: 158.9;skeletal muscle: 425.6,pancreas: 48.1,Mixed,,
114,GSTA2,GST2,ENSG00000244067,Glutathione S-transferase alpha 2,6,52750089-52763569,"Enzymes, Predicted intracellular proteins",Evidence at protein level,"HPA004342, HPA048934, HPA053817",Supported,,Supported,Cytosol,Renal cancer:1.17e-4 (unfavourable),Group enriched,Group enriched,5,kidney: 651.7;liver: 986.1,gallbladder: 155.6,Group enriched,17.0,CACO-2: 19.6;Hep G2: 12.5
115,LBP,BPIFD2,ENSG00000129988,Lipopolysaccharide binding protein,20,38346356-38377023,"Plasma proteins, Predicted secreted proteins, Transporters",Evidence at protein level,"HPA001508, CAB025905",Approved,,,,"Renal cancer:3.62e-12 (unfavourable), Cervical cancer:5.56e-4 (unfavourable), Stomach cancer:5.76e-4 (unfavourable)",Tissue enriched,Group enriched,5,adipose tissue: 69.3;liver: 264.7,appendix: 31.3,Group enriched,7.0,ASC diff: 6.7;HSkMC: 8.5
116,SLC27A2,"ACSVL1, FACVL1, FATP2, hFACVL1, HsT17226, VLACS, VLCS",ENSG00000140284,Solute carrier family 27 member 2,15,50182196-50236395,"Enzymes, Predicted membrane proteins, Transporters",Evidence at protein level,HPA026089,Enhanced,,,,"Renal cancer:7.48e-6 (favourable), Urothelial cancer:6.40e-4 (favourable)",Tissue enhanced,Group enriched,5,epididymis: 80.1;kidney: 162.3;liver: 145.5,placenta: 24.7,Cell line enhanced,,HaCaT: 78.4;HL-60: 52.3;SCLC-21H: 47.4
117,SLC6A1,"GABATHG, GABATR, GAT1",ENSG00000157103,Solute carrier family 6 member 1,3,10992724-11039247,"Disease related genes, FDA approved drug targets, Predicted intracellular proteins, Predicted membrane proteins, Transporters",Evidence at protein level,"HPA013341, CAB022293",Enhanced,,Uncertain,Mitochondria,"Renal cancer:5.05e-6 (unfavourable), Liver cancer:3.20e-4 (favourable)",Group enriched,Group enriched,5,cerebral cortex: 119.4;liver: 50.4,parathyroid gland: 16.0,Not detected,,
118,SMLR1,,ENSG00000256162,Small leucine rich protein 1,6,130827406-130837135,Predicted membrane proteins,Evidence at protein level,HPA066060,Uncertain,,,,,Tissue enriched,Group enriched,5,duodenum: 12.2;liver: 28.9;small intestine: 11.4,kidney: 3.2,Cell line enriched,10.0,Hep G2: 55.1
119,UGT2B15,UGT2B8,ENSG00000196620,UDP glucuronosyltransferase family 2 member B15,4,68646630-68670628,"Enzymes, Predicted membrane proteins",Evidence at protein level,HPA045108,Approved,,,,"Urothelial cancer:4.50e-4 (favourable), Liver cancer:9.82e-4 (favourable)",Tissue enriched,Group enriched,5,gallbladder: 110.7;liver: 107.6,small intestine: 20.6,Not detected,,
120,VNN1,Tiff66,ENSG00000112299,Vanin 1,6,132681590-132714049,"Enzymes, Plasma proteins, Predicted secreted proteins",Evidence at protein level,HPA064145,Approved,,,,Renal cancer:2.52e-4 (unfavourable),Tissue enhanced,Group enriched,5,duodenum: 171.4;gallbladder: 174.7;liver: 142.4;small intestine: 106.3,kidney: 27.5,Cell line enhanced,,EFO-21: 10.3
