,Gene,Gene synonym,Ensembl,Gene description,Chromosome,Position,Protein class,Evidence,Antibody,Reliability (IH),Reliability (Mouse Brain),Reliability (IF),Subcellular location,Prognostic p-value,RNA cancer category,RNA tissue category,RNA TS,RNA TS TPM,TPM max in non-specific,RNA cell line category,RNA CS,RNA CS TPM
66,IPCEF1,"KIAA0403, PIP3-E",ENSG00000074706,Interaction protein for cytohesin exchange factors 1,6,154154496-154356792,Predicted intracellular proteins,Evidence at protein level,"HPA028708, HPA028710",Approved,,Approved,Nucleoli<br>Nuclear speckles<br>Plasma membrane<br>Cytoplasmic bodies,,Mixed,Tissue enhanced,,thyroid gland: 66.3,cerebral cortex: 24.9,Cell line enhanced,,HMC-1: 17.9;THP-1: 7.2;U-937: 8.8
67,IQCA1,"DRC11, FLJ22527, IQCA",ENSG00000132321,IQ motif containing with AAA domain 1,2,236324147-236507542,Predicted intracellular proteins,Evidence at transcript level,HPA057320,,,Uncertain,Nucleus,Renal cancer:2.54e-4 (favourable),Tissue enhanced,Tissue enhanced,,fallopian tube: 17.9;thyroid gland: 32.3,cerebral cortex: 11.4,Cell line enhanced,,EFO-21: 3.1;HBEC3-KT: 2.2;HeLa: 2.5;U-2 OS: 12.9
68,IRS4,"IRS-4, PY160",ENSG00000133124,Insulin receptor substrate 4,X,108732482-108736409,Predicted secreted proteins,Evidence at protein level,HPA017372,Uncertain,,,,,Mixed,Tissue enhanced,,endometrium: 1.6;ovary: 4.3;thyroid gland: 2.1,"cervix, uterine: 1.0",Cell line enhanced,,HEK93: 8.2;RT4: 2.1;WM-115: 1.9
69,ISM1,"bA149I18.1, C20orf82",ENSG00000101230,Isthmin 1,20,13221771-13300651,Predicted secreted proteins,Evidence at protein level,,,,,,Renal cancer:9.32e-6 (unfavourable),Expressed in all,Tissue enhanced,,thyroid gland: 74.7,placenta: 24.8,Cell line enhanced,,ASC diff: 40.6;Hep G2: 16.4
70,ITGB3,"CD61, GP3A, GPIIIa",ENSG00000259207,Integrin subunit beta 3,17,47253846-47311816,"Cancer-related genes, CD markers, Disease related genes, FDA approved drug targets, Plasma proteins, Predicted membrane proteins, Predicted secreted proteins",Evidence at protein level,HPA027852,Supported,,,,,Group enriched,Tissue enhanced,,thyroid gland: 95.6,smooth muscle: 36.8,Cell line enhanced,,EFO-21: 179.0;HEL: 158.0;WM-115: 275.8
71,KCNAB1,"AKR6A3, hKvb3, hKvBeta3, KCNA1B, Kvb1.3",ENSG00000169282,Potassium voltage-gated channel subfamily A member regulatory beta subunit 1,3,156037701-156539138,"Predicted intracellular proteins, Transporters",Evidence at protein level,HPA044550,Approved,,,,,Tissue enhanced,Tissue enhanced,,prostate: 37.4;thyroid gland: 48.4,seminal vesicle: 26.6,Cell line enhanced,,hTEC/SVTERT24-B: 5.2
72,KCNJ15,"IRKK, Kir1.3, Kir4.2",ENSG00000157551,Potassium voltage-gated channel subfamily J member 15,21,38157034-38307357,"Predicted intracellular proteins, Predicted membrane proteins, Voltage-gated ion channels",Evidence at protein level,HPA016702,Approved,,Approved,Vesicles<br>Plasma membrane<br>Cytosol,"Renal cancer:4.09e-10 (favourable), Urothelial cancer:1.95e-4 (favourable)",Tissue enhanced,Tissue enhanced,,kidney: 261.3;thyroid gland: 216.3,lung: 63.4,Cell line enhanced,,ASC TERT1: 48.4;HBEC3-KT: 50.0;RPTEC TERT1: 51.4;RT4: 65.6
73,KCNQ1,"JLNS1, KCNA8, KCNA9, Kv7.1, KVLQT1, LQT, LQT1",ENSG00000053918,Potassium voltage-gated channel subfamily Q member 1,11,2444684-2849109,"Disease related genes, FDA approved drug targets, Plasma proteins, Predicted membrane proteins, Transporters, Voltage-gated ion channels",Evidence at protein level,"CAB018656, HPA048553",Enhanced,,,,Stomach cancer:9.85e-4 (favourable),Expressed in all,Tissue enhanced,,adrenal gland: 133.6;thyroid gland: 102.7,seminal vesicle: 60.6,Cell line enhanced,,HMC-1: 25.7;RPMI-8226: 14.2;U-266/70: 8.9;U-937: 8.8
74,KCTD8,,ENSG00000183783,Potassium channel tetramerization domain containing 8,4,44173909-44448807,"Predicted intracellular proteins, Predicted membrane proteins",Evidence at protein level,HPA031562,Enhanced,,Approved,Vesicles,,Tissue enhanced,Tissue enhanced,,cerebral cortex: 11.5;thyroid gland: 5.2,testis: 2.4,Cell line enhanced,,HAP1: 2.2;NTERA-2: 1.5;SCLC-21H: 6.8;U-2 OS: 1.8
75,KHDRBS2,"MGC26664, SLM-1, SLM1",ENSG00000112232,"KH RNA binding domain containing, signal transduction associated 2",6,61679960-62286227,Predicted intracellular proteins,Evidence at protein level,"HPA000500, HPA029392",Supported,,,,,Tissue enhanced,Tissue enhanced,,cerebral cortex: 6.6;lung: 5.6;thyroid gland: 11.0,spleen: 1.8,Cell line enhanced,,AF22: 7.2;NTERA-2: 1.9;THP-1: 1.0
76,KIAA1456,"C8orf79, FLJ36980",ENSG00000250305,KIAA1456,8,12945642-13031503,Predicted intracellular proteins,Evidence at transcript level,HPA024673,Approved,,Approved,Nucleus<br>Cytosol,Renal cancer:2.77e-7 (favourable),Tissue enhanced,Tissue enhanced,,thyroid gland: 31.4,cerebral cortex: 6.6,Cell line enhanced,,AF22: 6.3;BJ: 7.8;fHDF/TERT166: 9.6;SCLC-21H: 5.2
77,KLHL14,KIAA1384,ENSG00000197705,Kelch like family member 14,18,32672671-32773062,Predicted intracellular proteins,Evidence at protein level,HPA024777,Uncertain,,Supported,Actin filaments<br>Cytosol,,Group enriched,Tissue enhanced,,parathyroid gland: 19.3;seminal vesicle: 17.9;thyroid gland: 23.0,spleen: 11.7,Cell line enhanced,,Hep G2: 10.5;REH: 3.8;RPTEC TERT1: 6.3;SCLC-21H: 3.7
78,KLRG2,"CLEC15B, FLJ44186",ENSG00000188883,Killer cell lectin like receptor G2,7,139452690-139483712,"Predicted intracellular proteins, Predicted membrane proteins",Evidence at protein level,HPA018199,Uncertain,,,,Lung cancer:8.61e-4 (favourable),Tissue enriched,Tissue enhanced,,lung: 4.4;parathyroid gland: 5.7;thyroid gland: 6.8,kidney: 2.7,Cell line enhanced,,BEWO: 14.0;HAP1: 15.9;SCLC-21H: 8.6;SK-BR-3: 23.3
79,KRT7,"CK7, K2C7, K7, SCL",ENSG00000135480,Keratin 7,12,52232520-52252186,"Plasma proteins, Predicted intracellular proteins",Evidence at protein level,"CAB000028, HPA007272",Enhanced,,,,"Renal cancer:2.77e-9 (favourable), Pancreatic cancer:7.78e-5 (unfavourable), Ovarian cancer:9.42e-5 (unfavourable), Endometrial cancer:1.99e-4 (unfavourable)",Tissue enhanced,Tissue enhanced,,thyroid gland: 984.0,urinary bladder: 454.0,Cell line enhanced,,HBEC3-KT: 4461.4;RT4: 5973.0;SiHa: 6200.7
80,KRT83,"Hb-3, KRTHB3",ENSG00000170523,Keratin 83,12,52314301-52321398,"Disease related genes, Predicted intracellular proteins",Evidence at protein level,HPA049778,Supported,,,,,Tissue enhanced,Tissue enhanced,,thyroid gland: 1.7,"breast,testis: 0.3",Cell line enhanced,,A549: 2.9;MCF7: 2.0;RPMI-8226: 9.3
81,KRT86,"Hb6, KRTHB6, MNX",ENSG00000170442,Keratin 86,12,52249300-52309163,"Disease related genes, Predicted intracellular proteins",Evidence at protein level,"HPA039798, HPA049778",Supported,,Approved,Cytosol,,Mixed,Tissue enhanced,,thyroid gland: 6.9,testis: 2.4,Cell line enhanced,,A-431: 21.8;A549: 23.3;MCF7: 39.4;RPMI-8226: 22.5
82,LPCAT2,"AGPAT11, AYTL1, FLJ20481, LysoPAFAT",ENSG00000087253,Lysophosphatidylcholine acyltransferase 2,16,55508998-55586670,"Enzymes, Predicted intracellular proteins, Predicted membrane proteins",Evidence at protein level,"HPA007891, HPA008433",Enhanced,Supported,Enhanced,Endoplasmic reticulum<br>Lipid droplets,"Endometrial cancer:8.03e-6 (favourable), Colorectal cancer:3.43e-4 (favourable)",Expressed in all,Tissue enhanced,,thyroid gland: 142.6,bone marrow: 56.4,Cell line enhanced,,CAPAN-2: 100.9;HMC-1: 141.4;WM-115: 114.8
83,LRAT,LCA14,ENSG00000121207,Lecithin retinol acyltransferase (phosphatidylcholine--retinol O-acyltransferase),4,154626945-154753118,"Disease related genes, Enzymes, Potential drug targets, Predicted membrane proteins, Predicted secreted proteins",Evidence at protein level,HPA070726,,,Uncertain,Endoplasmic reticulum<br>Golgi apparatus,,Mixed,Tissue enhanced,,thyroid gland: 2.3,testis: 1.6,Cell line enriched,11.0,NTERA-2: 11.7
84,LRIG3,"FLJ90440, KIAA3016",ENSG00000139263,Leucine rich repeats and immunoglobulin like domains 3,12,58872149-58920522,"Cancer-related genes, Predicted intracellular proteins, Predicted membrane proteins",Evidence at protein level,HPA010773,Approved,,Approved,Cytosol,,Expressed in all,Tissue enhanced,,thyroid gland: 97.8,skin: 33.0,Mixed,,
85,LRP1B,"LRP-DIT, LRPDIT",ENSG00000168702,LDL receptor related protein 1B,2,140231423-142131701,"Cancer-related genes, Plasma proteins, Predicted membrane proteins, Predicted secreted proteins",Evidence at protein level,"HPA069094, HPA074788",Approved,,Approved,Vesicles,,Tissue enhanced,Tissue enhanced,,cerebral cortex: 16.4;thyroid gland: 9.6,epididymis: 2.7,Cell line enhanced,,ASC diff: 1.0;HEK93: 1.5;U-138 MG: 1.8
86,LRRN3,"FIGLER5, FLJ11129, NLRR3",ENSG00000173114,Leucine rich repeat neuronal 3,7,111091006-111125454,"Predicted membrane proteins, Predicted secreted proteins",Evidence at transcript level,"HPA043820, HPA046792",Uncertain,,Approved,Nucleus<br>Cytosol,,Group enriched,Tissue enhanced,,adrenal gland: 30.8;cerebral cortex: 31.2;testis: 29.1;thyroid gland: 33.6,lung: 11.6,Cell line enhanced,,AF22: 24.9;BJ hTERT+: 25.6;SH-SY5Y: 47.7;T-47d: 23.4
87,LURAP1,"C1orf190, FLJ25163, LRAP35a",ENSG00000171357,Leucine rich adaptor protein 1,1,46203334-46221261,Predicted intracellular proteins,Evidence at protein level,"HPA030060, HPA030061",Uncertain,,Approved,Vesicles,Renal cancer:8.81e-8 (favourable),Mixed,Tissue enhanced,,parathyroid gland: 18.1;thyroid gland: 17.6,testis: 9.2,Mixed,,
88,LY6G6E,"C6orf22, G6e",ENSG00000255552,Lymphocyte antigen 6 family member G6E,6,31711771-31714065,"Predicted intracellular proteins, Predicted secreted proteins",Evidence at transcript level,HPA056234,,,Approved,Nucleus,,Not detected,Tissue enhanced,,skin: 1.2;thyroid gland: 1.0,bone marrow: 0.8,Cell line enriched,103.0,HEL: 21.3
89,MARVELD2,"DFNB49, FLJ30532, MRVLDC2, TRIC",ENSG00000152939,MARVEL domain containing 2,5,69415112-69444330,"Disease related genes, Potential drug targets, Predicted intracellular proteins, Predicted membrane proteins, Transporters",Evidence at protein level,"HPA018119, HPA061726",Uncertain,,Supported,Cell Junctions,Renal cancer:2.84e-13 (favourable),Mixed,Tissue enhanced,,thyroid gland: 19.7,small intestine: 8.7,Cell line enhanced,,BEWO: 30.0;CAPAN-2: 22.9;HaCaT: 17.6;RT4: 17.7;SCLC-21H: 32.0;T-47d: 18.4
90,MEI4,,ENSG00000269964,Meiotic double-stranded break formation protein 4,6,77690658-77926974,Predicted secreted proteins,Evidence at transcript level,,,,,,,Tissue enhanced,Tissue enhanced,,kidney: 4.5;testis: 4.8;thyroid gland: 3.9,adrenal gland: 0.9,Not detected,,
91,MLNR,GPR38,ENSG00000102539,Motilin receptor,13,49220338-49222377,"G-protein coupled receptors, Predicted membrane proteins",Evidence at transcript level,,,,,,,Tissue enriched,Tissue enhanced,,thyroid gland: 2.8,bone marrow: 0.8,Cell line enhanced,,NTERA-2: 1.3;THP-1: 2.7
92,MMP15,"MT2-MMP, MTMMP2, SMCP-2",ENSG00000102996,Matrix metallopeptidase 15,16,58025566-58046901,"Cancer-related genes, Enzymes, FDA approved drug targets, Plasma proteins, Predicted intracellular proteins, Predicted membrane proteins",Evidence at protein level,"CAB002611, HPA040390",Uncertain,,Approved,Nucleoplasm<br>Plasma membrane<br>Cytosol,"Renal cancer:8.54e-8 (favourable), Urothelial cancer:3.08e-4 (favourable)",Expressed in all,Tissue enhanced,,thyroid gland: 70.1,placenta: 39.3,Cell line enhanced,,BEWO: 86.0;WM-115: 73.7
93,MPPED2,"239FB, C11orf8, D11S302E, dJ1024C24.1, dJ873F21.1, FAM1B, Hs.46638",ENSG00000066382,Metallophosphoesterase domain containing 2,11,30384493-30586872,Predicted intracellular proteins,Evidence at protein level,HPA062575,,,Approved,Nucleoli<br>Vesicles<br>Mitochondria,,Mixed,Tissue enhanced,,"cervix, uterine: 38.7;thyroid gland: 43.7",prostate: 20.9,Cell line enhanced,,HaCaT: 19.2;HAP1: 13.2;RT4: 7.3;SH-SY5Y: 7.2
94,MT1F,MT1,ENSG00000198417,Metallothionein 1F,16,56657694-56660698,Predicted intracellular proteins,Evidence at protein level,,,,,,Renal cancer:2.02e-7 (unfavourable),Expressed in all,Tissue enhanced,,kidney: 285.2;thyroid gland: 817.7,small intestine: 138.4,Cell line enhanced,,HDLM-2: 71.6;NB-4: 79.2;NTERA-2: 77.1;RPTEC TERT1: 250.9
95,MT1G,"MT1, MT1K",ENSG00000125144,Metallothionein 1G,16,56666731-56668065,"Cancer-related genes, Predicted intracellular proteins, Predicted secreted proteins",Evidence at protein level,,,,,,Renal cancer:1.67e-7 (unfavourable),Expressed in all,Tissue enhanced,,kidney: 2350.1;thyroid gland: 4892.2,liver: 1276.9,Cell line enriched,5.0,U-937: 867.7
96,MT1H,MT1,ENSG00000205358,Metallothionein 1H,16,56669814-56671129,Predicted intracellular proteins,Evidence at protein level,,,,,,"Glioma:4.29e-7 (unfavourable), Renal cancer:5.44e-5 (unfavourable)",Tissue enhanced,Tissue enhanced,,kidney: 501.3;small intestine: 335.4;thyroid gland: 541.2,liver: 136.0,Cell line enhanced,,BEWO: 1.1;EFO-21: 3.4;SCLC-21H: 1.0
97,NEBL,"LASP2, LNEBL",ENSG00000078114,Nebulette,10,20779973-21174187,Predicted intracellular proteins,Evidence at protein level,"HPA013994, HPA013995",Approved,,,,"Renal cancer:2.77e-8 (favourable), Urothelial cancer:5.56e-4 (unfavourable)",Mixed,Tissue enhanced,,heart muscle: 200.0;thyroid gland: 125.4,cerebral cortex: 61.3,Cell line enhanced,,SCLC-21H: 69.4;SH-SY5Y: 37.8;SK-BR-3: 42.1
98,NKX6-1,"Nkx6.1, NKX6A",ENSG00000163623,NK6 homeobox 1,4,84491987-84498450,"Predicted intracellular proteins, Transcription factors",Evidence at protein level,"HPA036774, CAB070169",Supported,,Supported,Nucleoplasm,,Mixed,Tissue enhanced,,esophagus: 6.9;thyroid gland: 2.9,testis: 1.4,Cell line enhanced,,AF22: 4.0;HAP1: 6.0;HEK93: 4.7;HMC-1: 3.4;U-2197: 5.9
99,NPM2,,ENSG00000158806,Nucleophosmin/nucleoplasmin 2,8,22024125-22036897,Predicted intracellular proteins,Evidence at protein level,HPA041070,Enhanced,,Approved,Nucleus<br>Nucleoli,"Renal cancer:3.18e-6 (favourable), Pancreatic cancer:9.02e-4 (favourable)",Tissue enhanced,Tissue enhanced,,parathyroid gland: 69.7;thyroid gland: 42.7,cerebral cortex: 31.8,Cell line enhanced,,HaCaT: 15.6;HEL: 13.0;Hep G2: 21.9
100,NPNT,"EGFL6L, POEM",ENSG00000168743,Nephronectin,4,105894775-106004027,"Predicted intracellular proteins, Predicted secreted proteins",Evidence at protein level,"HPA003711, HPA050203",Supported,,Approved,Nucleus<br>Cell Junctions<br>Cytosol,Renal cancer:8.28e-8 (favourable),Expressed in all,Tissue enhanced,,lung: 168.4;thyroid gland: 276.0,prostate: 136.5,Cell line enhanced,,BEWO: 27.8;HeLa: 22.2;RPTEC TERT1: 28.6;T-47d: 48.1
101,NTRK2,TRKB,ENSG00000148053,Neurotrophic receptor tyrosine kinase 2,9,84668551-85027070,"Cancer-related genes, Disease related genes, Enzymes, Plasma proteins, Potential drug targets, Predicted membrane proteins",Evidence at protein level,"HPA007637, CAB010346",Enhanced,,Approved,Cytosol,,Group enriched,Tissue enhanced,,cerebral cortex: 439.6;thyroid gland: 215.7,breast: 82.1,Group enriched,5.0,AF22: 9.4;HaCaT: 3.1;RPTEC TERT1: 8.1;SH-SY5Y: 12.9;WM-115: 2.8
102,NUPR1,"COM1, p8",ENSG00000176046,"Nuclear protein 1, transcriptional regulator",16,28532708-28539174,Predicted intracellular proteins,Evidence at protein level,HPA053895,,,Approved,Nucleus<br>Cytosol,,Expressed in all,Tissue enhanced,,thyroid gland: 512.5,pancreas: 235.5,Cell line enhanced,,HHSteC: 221.9;hTCEpi: 321.9;SK-MEL-30: 256.2;T-47d: 179.8
103,NWD2,KIAA1239,ENSG00000174145,NACHT and WD repeat domain containing 2,4,37244220-37449465,Predicted intracellular proteins,Evidence at protein level,HPA046911,Uncertain,,,,,Not detected,Tissue enhanced,,cerebral cortex: 6.2;thyroid gland: 1.4,adipose tissue: 0.8,Not detected,,
104,OCA2,"BEY, BEY1, BEY2, D15S12, EYCL, EYCL2, EYCL3, P",ENSG00000104044,OCA2 melanosomal transmembrane protein,15,27754875-28099358,"Disease related genes, Potential drug targets, Predicted membrane proteins, Transporters",Evidence at protein level,,,,,,,Tissue enriched,Tissue enhanced,,skin: 7.4;thyroid gland: 5.8,testis: 2.5,Group enriched,6.0,SH-SY5Y: 6.3;SK-MEL-30: 18.3
105,OCLN,PPP1R115,ENSG00000197822,Occludin,5,69492292-69558104,"Disease related genes, Potential drug targets, Predicted membrane proteins, Predicted secreted proteins, Transporters",Evidence at protein level,"HPA005933, CAB013075, CAB068212, CAB068213, CAB068214",Enhanced,,Supported,Plasma membrane<br>Cell Junctions,Renal cancer:6.59e-11 (favourable),Mixed,Tissue enhanced,,thyroid gland: 78.7,lung: 39.8,Cell line enhanced,,CAPAN-2: 60.2;HaCaT: 48.8
106,OR2A1,,ENSG00000221970,Olfactory receptor family 2 subfamily A member 1,7,144318125-144319057,"G-protein coupled receptors, Predicted membrane proteins",Evidence at transcript level,HPA058272,Uncertain,,,,,Not detected,Tissue enhanced,,thyroid gland: 2.8,ovary: 1.1,Not detected,,
107,OR2T8,OR2T8P,ENSG00000177462,Olfactory receptor family 2 subfamily T member 8,1,247921018-247921956,"G-protein coupled receptors, Predicted membrane proteins",Evidence at transcript level,,,,,,,Not detected,Tissue enhanced,,thyroid gland: 1.2,testis: 0.4,Not detected,,
108,OR2W3,"OR2W3P, OR2W8P, OST718",ENSG00000238243,Olfactory receptor family 2 subfamily W member 3,1,247895587-247896531,"G-protein coupled receptors, Predicted membrane proteins",Evidence at transcript level,HPA045594,Uncertain,,,,,Tissue enhanced,Tissue enhanced,,bone marrow: 7.8;thyroid gland: 10.5,cerebral cortex: 2.9,Cell line enhanced,,HEL: 12.1;PC-3: 12.2;U-2 OS: 8.8;WM-115: 9.3
109,PBX4,,ENSG00000105717,PBX homeobox 4,19,19561707-19618916,"Plasma proteins, Predicted intracellular proteins, Transcription factors",Evidence at protein level,"HPA049859, HPA056469",Enhanced,,Enhanced,Vesicles,"Urothelial cancer:5.94e-7 (favourable), Cervical cancer:8.69e-6 (favourable)",Mixed,Tissue enhanced,,testis: 2.6;thyroid gland: 2.2,lymph node: 0.8,Cell line enhanced,,PC-3: 1.5;RT4: 1.6
110,PDE10A,,ENSG00000112541,Phosphodiesterase 10A,6,165327287-165986603,"Disease related genes, Enzymes, FDA approved drug targets, Predicted intracellular proteins",Evidence at protein level,"CAB045998, HPA047200",Supported,,,,Renal cancer:4.44e-7 (unfavourable),Mixed,Tissue enhanced,,thyroid gland: 14.5,testis: 12.2,Cell line enhanced,,LHCN-M2: 14.4;SH-SY5Y: 11.1;TIME: 14.8
111,PDE1A,,ENSG00000115252,Phosphodiesterase 1A,2,182140036-182523192,"Enzymes, Predicted intracellular proteins",Evidence at protein level,HPA022151,Approved,,Approved,Nucleoplasm,,Tissue enhanced,Tissue enhanced,,thyroid gland: 76.5,testis: 63.0,Cell line enhanced,,ASC diff: 25.5;HHSteC: 18.5;HSkMC: 34.2
112,PGF,"D12S1900, PGFL, PIGF, PLGF, PlGF-2, SHGC-10760",ENSG00000119630,Placental growth factor,14,74941834-74955784,"Cancer-related genes, Candidate cardiovascular disease genes, FDA approved drug targets, Plasma proteins, Predicted secreted proteins, RAS pathway related proteins",Evidence at protein level,HPA041624,,,Approved,Nucleoplasm<br>Mitochondria<br>Cytosol,"Renal cancer:1.33e-6 (unfavourable), Liver cancer:1.40e-4 (unfavourable)",Expressed in all,Tissue enhanced,,placenta: 71.1;thyroid gland: 64.5,"cervix, uterine: 30.1",Group enriched,6.0,BEWO: 398.0;HUVEC TERT2: 164.7
113,PLA2R1,"CLEC13C, PLA2-R, PLA2G1R, PLA2IR",ENSG00000153246,Phospholipase A2 receptor 1,2,159932006-160062610,"Predicted membrane proteins, Predicted secreted proteins",Evidence at protein level,"CAB068217, CAB068218",Approved,,Approved,Cytosol,Stomach cancer:3.08e-4 (unfavourable),Mixed,Tissue enhanced,,thyroid gland: 70.6,parathyroid gland: 34.5,Cell line enhanced,,ASC TERT1: 13.7;BJ hTERT+: 13.1;SiHa: 12.5;TIME: 38.6
114,PLCB4,,ENSG00000101333,Phospholipase C beta 4,20,9068763-9481242,"Disease related genes, Enzymes, Potential drug targets, Predicted intracellular proteins",Evidence at protein level,HPA007951,Supported,,Approved,Nucleoplasm<br>Microtubules,Endometrial cancer:2.11e-4 (favourable),Tissue enhanced,Tissue enhanced,,thyroid gland: 58.5,epididymis: 30.5,Cell line enhanced,,fHDF/TERT166: 87.3;LHCN-M2: 74.5;RPTEC TERT1: 85.5
115,PLEKHD1,UPF0639,ENSG00000175985,Pleckstrin homology and coiled-coil domain containing D1,14,69484692-69531551,Predicted intracellular proteins,Evidence at protein level,HPA051875,Uncertain,,,,,Mixed,Tissue enhanced,,parathyroid gland: 2.8;thyroid gland: 2.7,epididymis: 2.0,Cell line enhanced,,SK-BR-3: 1.8;T-47d: 2.1
116,PLEKHG4B,KIAA1909,ENSG00000153404,Pleckstrin homology and RhoGEF domain containing G4B,5,92151-189972,Predicted intracellular proteins,Evidence at protein level,"HPA036274, HPA058157",Uncertain,,Approved,Nucleoplasm,Lung cancer:3.47e-4 (favourable),Mixed,Tissue enhanced,,thyroid gland: 5.2,testis: 3.2,Cell line enhanced,,REH: 30.0;SCLC-21H: 16.5;T-47d: 17.9
117,PLEKHH1,KIAA1200,ENSG00000054690,"Pleckstrin homology, MyTH4 and FERM domain containing H1",14,67533301-67589612,Predicted intracellular proteins,Evidence at protein level,"HPA047707, HPA051964",Uncertain,,Approved,Centrosome,"Renal cancer:4.03e-7 (favourable), Endometrial cancer:8.03e-5 (favourable), Urothelial cancer:2.26e-4 (favourable)",Mixed,Tissue enhanced,,cerebral cortex: 43.3;thyroid gland: 51.2,prostate: 16.7,Cell line enhanced,,AN3-CA: 9.4;BEWO: 9.4;SK-MEL-30: 9.8;T-47d: 9.1
118,PPP1R14C,"CPI17-like, KEPI, NY-BR-81",ENSG00000198729,Protein phosphatase 1 regulatory inhibitor subunit 14C,6,150143076-150250357,Predicted intracellular proteins,Evidence at protein level,,,,,,,Mixed,Tissue enhanced,,skin: 76.2;thyroid gland: 101.5,heart muscle: 52.5,Cell line enhanced,,HBEC3-KT: 63.9;hTCEpi: 77.1
119,PQLC2L,C3orf55,ENSG00000174899,PQ loop repeat containing 2 like,3,157543246-157677749,"Predicted intracellular proteins, Predicted membrane proteins",Evidence at protein level,HPA054395,Uncertain,,Approved,Nucleoplasm<br>Nuclear bodies,,Mixed,Tissue enhanced,,adipose tissue: 21.6;thyroid gland: 16.0,breast: 6.1,Cell line enhanced,,ASC diff: 45.0;ASC TERT1: 25.3;EFO-21: 23.8;LHCN-M2: 28.4
120,PRAG1,"DKFZp761P0423, NACK, PEAK2, PRAGMIN, SgK223",ENSG00000275342,PEAK1 related kinase activating pseudokinase 1,8,8317736-8386498,"Enzymes, Predicted intracellular proteins",Evidence at protein level,HPA012066,Uncertain,,Approved,Nucleoplasm<br>Centrosome<br>Cytosol,Renal cancer:4.81e-4 (favourable),Expressed in all,Tissue enhanced,,thyroid gland: 28.3,small intestine: 12.2,Cell line enhanced,,A549: 45.2
121,PRKX,PKX1,ENSG00000183943,"Protein kinase, X-linked",X,3604370-3713608,"Disease related genes, Enzymes, Plasma proteins, Potential drug targets, Predicted intracellular proteins",Evidence at protein level,HPA015324,Supported,,Supported,Nucleus,,Expressed in all,Tissue enhanced,,thyroid gland: 58.0,fallopian tube: 31.8,Cell line enhanced,,HMC-1: 67.0
122,PRSS16,TSSP,ENSG00000112812,"Protease, serine 16",6,27247701-27256624,"Enzymes, Predicted intracellular proteins, Predicted secreted proteins",Evidence at transcript level,HPA017743,Uncertain,,,,Ovarian cancer:6.46e-5 (favourable),Mixed,Tissue enhanced,,thyroid gland: 22.0,epididymis: 16.5,Cell line enhanced,,hTCEpi: 14.7;RPMI-8226: 7.9
123,PRTG,"FLJ25756, IGDCC5",ENSG00000166450,Protogenin,15,55611546-55743090,"Predicted intracellular proteins, Predicted membrane proteins, Predicted secreted proteins",Evidence at protein level,HPA032138,Uncertain,,Approved,Vesicles<br>Plasma membrane<br>Cytosol,,Mixed,Tissue enhanced,,thyroid gland: 18.2,testis: 6.7,Cell line enriched,6.0,AF22: 148.8
124,RAB36,,ENSG00000100228,"RAB36, member RAS oncogene family",22,23145326-23164350,"Predicted intracellular proteins, Predicted secreted proteins",Evidence at protein level,HPA059631,,,Approved,Vesicles,Renal cancer:4.55e-4 (favourable),Mixed,Tissue enhanced,,fallopian tube: 52.9;thyroid gland: 29.6,testis: 10.4,Cell line enhanced,,SCLC-21H: 20.4
125,RAG1,"MGC43321, RNF74",ENSG00000166349,Recombination activating 1,11,36510709-36593156,"Disease related genes, Enzymes, Plasma proteins, Potential drug targets, Predicted intracellular proteins",Evidence at protein level,HPA043939,,,Supported,Nucleus,,Mixed,Tissue enhanced,,thyroid gland: 4.2,spleen: 3.6,Group enriched,102.0,MOLT-4: 227.0;REH: 243.3
126,RAP1GAP,"KIAA0474, RAP1GA1, RAP1GAP1, RAP1GAPII",ENSG00000076864,RAP1 GTPase activating protein,1,21596215-21669363,Predicted intracellular proteins,Evidence at protein level,"HPA001922, CAB003851",Enhanced,Supported,Approved,Cytosol,"Renal cancer:1.12e-6 (favourable), Liver cancer:5.85e-4 (unfavourable)",Expressed in all,Tissue enhanced,,cerebral cortex: 122.1;thyroid gland: 232.8,adrenal gland: 93.2,Cell line enhanced,,A549: 41.8;K-562: 26.3;SCLC-21H: 61.3
127,RNF144B,"bA528A10.3, IBRDC2",ENSG00000137393,Ring finger protein 144B,6,18387350-18468874,Predicted membrane proteins,Evidence at protein level,"CAB046013, HPA054127, HPA072469",Uncertain,,Approved,Nucleoli<br>Mitochondria,,Expressed in all,Tissue enhanced,,thyroid gland: 68.1,breast: 35.0,Cell line enhanced,,Daudi: 137.5;U-698: 110.9
128,RP11-249C24.12,,ENSG00000275691,,16,56676132-56677763,Predicted intracellular proteins,Evidence at transcript level,,,,,,,Not detected,Tissue enhanced,,thyroid gland: 1.1,rectum: 0.7,Not detected,,
129,RP11-303E16.8,,ENSG00000260643,,16,81053587-81096296,"Predicted intracellular proteins, Predicted membrane proteins",Evidence at protein level,HPA041368,Approved,,Approved,Vesicles,,Mixed,Tissue enhanced,,thyroid gland: 17.3,cerebral cortex: 11.3,Mixed,,
130,RP6-24A23.6,,ENSG00000260548,,X,108722070-108732687,Predicted intracellular proteins,Evidence at transcript level,,,,,,,Not detected,Tissue enhanced,,ovary: 12.9;thyroid gland: 12.5,endometrium: 5.6,Cell line enhanced,,HEK93: 15.4;NTERA-2: 2.4;RT4: 3.5;WM-115: 4.3
