,Gene,Gene synonym,Ensembl,Gene description,Chromosome,Position,Protein class,Evidence,Antibody,Reliability (IH),Reliability (Mouse Brain),Reliability (IF),Subcellular location,Prognostic p-value,RNA cancer category,RNA tissue category,RNA TS,RNA TS TPM,TPM max in non-specific,RNA cell line category,RNA CS,RNA CS TPM
65,ITGAE,"CD103, HUMINAE",ENSG00000083457,Integrin subunit alpha E,17,3714628-3801243,"CD markers, Predicted intracellular proteins, Predicted membrane proteins",Evidence at protein level,"CAB026461, HPA036313",Approved,,,,"Renal cancer:1.13e-8 (unfavourable), Endometrial cancer:1.04e-4 (favourable), Urothelial cancer:3.56e-4 (favourable), Pancreatic cancer:5.78e-4 (favourable)",Expressed in all,Tissue enhanced,,lung: 9.5,small intestine: 6.2,Cell line enriched,22.0,MOLT-4: 9.6
66,ITGB6,,ENSG00000115221,Integrin subunit beta 6,2,160099666-160271888,"Cancer-related genes, Disease related genes, Plasma proteins, Predicted membrane proteins",Evidence at protein level,"HPA023626, CAB073536",Approved,,Approved,Nucleoplasm<br>Cell Junctions<br>Centrosome,Pancreatic cancer:5.03e-6 (unfavourable),Mixed,Tissue enhanced,,lung: 66.9,urinary bladder: 30.3,Cell line enhanced,,CAPAN-2: 122.2;RPTEC TERT1: 206.4
67,KCNK17,"K2p17.1, TALK-2, TALK2, TASK-4, TASK4",ENSG00000124780,Potassium two pore domain channel subfamily K member 17,6,39299001-39314553,"Predicted membrane proteins, Transporters, Voltage-gated ion channels",Evidence at transcript level,HPA043892,Uncertain,,,,,Mixed,Tissue enhanced,,lung: 5.6,placenta: 5.3,Cell line enriched,9.0,SCLC-21H: 91.6
68,KCNS3,Kv9.3,ENSG00000170745,Potassium voltage-gated channel modifier subfamily S member 3,2,17877847-18361616,"Predicted intracellular proteins, Predicted membrane proteins, Transporters, Voltage-gated ion channels",Evidence at protein level,HPA014864,Approved,,Supported,Golgi apparatus<br>Plasma membrane<br>Cytosol,Renal cancer:1.53e-4 (unfavourable),Expressed in all,Tissue enhanced,,lung: 35.5,skeletal muscle: 29.6,Cell line enhanced,,RH-30: 66.9;RT4: 38.5
69,KHDC3L,"C6orf221, ECAT1",ENSG00000203908,"KH domain containing 3 like, subcortical maternal complex member",6,73362677-73364171,"Disease related genes, Predicted intracellular proteins",Evidence at protein level,HPA043699,Uncertain,,,,,Tissue enriched,Tissue enhanced,,lung: 1.0;testis: 2.2,epididymis: 0.4,Not detected,,
70,KHDRBS2,"MGC26664, SLM-1, SLM1",ENSG00000112232,"KH RNA binding domain containing, signal transduction associated 2",6,61679960-62286227,Predicted intracellular proteins,Evidence at protein level,"HPA000500, HPA029392",Supported,,,,,Tissue enhanced,Tissue enhanced,,cerebral cortex: 6.6;lung: 5.6;thyroid gland: 11.0,spleen: 1.8,Cell line enhanced,,AF22: 7.2;NTERA-2: 1.9;THP-1: 1.0
71,KIAA1324L,"EIG121L, FLJ31340",ENSG00000164659,KIAA1324 like,7,86876906-87059699,"Predicted intracellular proteins, Predicted membrane proteins",Evidence at protein level,"HPA044527, HPA076093",Uncertain,,Approved,Endoplasmic reticulum,,Mixed,Tissue enhanced,,lung: 32.2,cerebral cortex: 21.7,Cell line enhanced,,K-562: 44.1;SCLC-21H: 45.6
72,KLRG2,"CLEC15B, FLJ44186",ENSG00000188883,Killer cell lectin like receptor G2,7,139452690-139483712,"Predicted intracellular proteins, Predicted membrane proteins",Evidence at protein level,HPA018199,Uncertain,,,,Lung cancer:8.61e-4 (favourable),Tissue enriched,Tissue enhanced,,lung: 4.4;parathyroid gland: 5.7;thyroid gland: 6.8,kidney: 2.7,Cell line enhanced,,BEWO: 14.0;HAP1: 15.9;SCLC-21H: 8.6;SK-BR-3: 23.3
73,LPCAT1,"AGPAT10, AGPAT9, AYTL2, FLJ12443",ENSG00000153395,Lysophosphatidylcholine acyltransferase 1,5,1456480-1523977,"Enzymes, Predicted membrane proteins",Evidence at protein level,"HPA012501, HPA022268",Enhanced,,Supported,Endoplasmic reticulum<br>Lipid droplets,"Liver cancer:1.88e-8 (unfavourable), Renal cancer:2.64e-7 (unfavourable), Pancreatic cancer:4.90e-5 (favourable), Cervical cancer:7.11e-5 (unfavourable), Endometrial cancer:3.67e-4 (unfavourable)",Expressed in all,Tissue enhanced,,lung: 19.0;spleen: 14.7,cerebral cortex: 4.4,Cell line enhanced,,BEWO: 80.0;EFO-21: 74.7;PC-3: 52.0
74,MARCO,SCARA2,ENSG00000019169,Macrophage receptor with collagenous structure,2,118942166-118994660,"Plasma proteins, Predicted intracellular proteins, Predicted membrane proteins",Evidence at protein level,HPA063793,Enhanced,,Approved,Golgi apparatus<br>Vesicles,,Mixed,Tissue enhanced,,appendix: 123.2;lung: 288.2,adipose tissue: 78.0,Cell line enhanced,,HaCaT: 1.5;THP-1: 1.7;U-2 OS: 2.7;U-266/70: 1.1
75,MATN3,"EDM5, HOA",ENSG00000132031,Matrilin 3,2,19992111-20012694,"Disease related genes, Predicted secreted proteins",Evidence at protein level,HPA051250,,,Approved,Endoplasmic reticulum<br>Golgi apparatus,"Stomach cancer:4.74e-5 (unfavourable), Liver cancer:8.62e-5 (unfavourable), Cervical cancer:1.41e-4 (unfavourable)",Expressed in all,Tissue enhanced,,lung: 20.2;placenta: 16.5,seminal vesicle: 6.2,Cell line enriched,5.0,Hep G2: 98.9
76,MMP13,CLG3,ENSG00000137745,Matrix metallopeptidase 13,11,102942995-102955734,"Cancer-related genes, Disease related genes, Enzymes, FDA approved drug targets, Plasma proteins, Predicted secreted proteins",Evidence at protein level,,,,,,,Tissue enhanced,Tissue enhanced,,lung: 1.5;urinary bladder: 1.3,appendix: 0.3,Cell line enhanced,,HaCaT: 15.8;PC-3: 6.2
77,MRC1,"bA541I19.1, CD206, CLEC13D, CLEC13DL, MRC1L1",ENSG00000260314,Mannose receptor C-type 1,10,17809344-17911170,"CD markers, Plasma proteins, Predicted membrane proteins",Evidence at protein level,"HPA004114, HPA045134, CAB068203",Enhanced,,,,,Expressed in all,Tissue enhanced,,lung: 179.9,placenta: 77.6,Group enriched,22.0,MOLT-4: 15.4;TIME: 14.0
78,MS4A2,"APY, FCER1B, IGER, MS4A1",ENSG00000149534,Membrane spanning 4-domains A2,11,60088261-60098466,"FDA approved drug targets, Predicted intracellular proteins, Predicted membrane proteins, Transporters",Evidence at protein level,HPA059967,Enhanced,,,,,Mixed,Tissue enhanced,,lung: 24.8,gallbladder: 18.4,Cell line enhanced,,HEL: 2.4;THP-1: 1.0
79,MSR1,"CD204, SCARA1",ENSG00000038945,Macrophage scavenger receptor 1,8,16107878-16567490,"Cancer-related genes, CD markers, Disease related genes, Plasma proteins, Predicted intracellular proteins, Predicted membrane proteins",Evidence at protein level,"HPA000272, CAB032491",Enhanced,,,,,Expressed in all,Tissue enhanced,,lung: 187.7,gallbladder: 50.2,Group enriched,6.0,BJ hTERT+: 86.3;REH: 37.8
80,MUC1,"ADMCKD, ADMCKD1, CD227, MCD, MCKD, MCKD1, PEM, PUM",ENSG00000185499,"Mucin 1, cell surface associated",1,155185824-155192916,"Cancer-related genes, CD markers, Disease related genes, Predicted intracellular proteins, Predicted membrane proteins, Predicted secreted proteins",Evidence at protein level,"CAB000036, CAB001986, HPA004179, HPA007235, HPA008855",Enhanced,,,,Pancreatic cancer:4.60e-4 (unfavourable),Expressed in all,Tissue enhanced,,lung: 448.0;stomach: 654.1,"cervix, uterine: 288.9",Group enriched,7.0,CAPAN-2: 1005.2;RPTEC TERT1: 654.7;T-47d: 360.0
81,NCKAP5,"ERIH1, ERIH2, NAP5",ENSG00000176771,NCK associated protein 5,2,132671799-133568463,Predicted intracellular proteins,Evidence at protein level,"HPA034639, HPA044859",Uncertain,,Approved,Nucleoli<br>Golgi apparatus<br>Plasma membrane<br>Cytosol,,Mixed,Tissue enhanced,,lung: 17.3,"cerebral cortex,kidney: 4.4",Cell line enriched,7.0,AF22: 45.7
82,NDNF,"C4orf31, FLJ23191",ENSG00000173376,Neuron derived neurotrophic factor,4,121035613-121073021,Predicted secreted proteins,Evidence at protein level,HPA048881,,,Supported,Vesicles,Renal cancer:3.26e-4 (unfavourable),Tissue enhanced,Tissue enhanced,,lung: 159.9;placenta: 86.6,ovary: 52.7,Cell line enhanced,,fHDF/TERT166: 37.8;U-266/70: 16.0;U-266/84: 60.4
83,NINJ2,,ENSG00000171840,Ninjurin 2,12,564296-663779,Predicted membrane proteins,Evidence at protein level,HPA058980,,,Approved,Endoplasmic reticulum,Head and neck cancer:5.31e-4 (favourable),Expressed in all,Tissue enhanced,,lung: 55.6,bone marrow: 23.9,Cell line enhanced,,HEL: 137.2;MOLT-4: 210.8
84,NKD2,Naked2,ENSG00000145506,Naked cuticle homolog 2,5,1008829-1038943,Predicted intracellular proteins,Evidence at protein level,HPA049463,Uncertain,,,,"Renal cancer:2.66e-5 (unfavourable), Melanoma:9.97e-4 (unfavourable)",Expressed in all,Tissue enhanced,,lung: 5.5;skin: 3.8,spleen: 2.9,Cell line enhanced,,BEWO: 17.2;NB-4: 11.0;RPMI-8226: 29.0
85,NOTCH4,INT3,ENSG00000204301,Notch 4,6,32194843-32224067,Predicted membrane proteins,Evidence at protein level,,,,,,Renal cancer:3.84e-4 (unfavourable),Expressed in all,Tissue enhanced,,lung: 12.1,thyroid gland: 4.2,Not detected,,
86,NPNT,"EGFL6L, POEM",ENSG00000168743,Nephronectin,4,105894775-106004027,"Predicted intracellular proteins, Predicted secreted proteins",Evidence at protein level,"HPA003711, HPA050203",Supported,,Approved,Nucleus<br>Cell Junctions<br>Cytosol,Renal cancer:8.28e-8 (favourable),Expressed in all,Tissue enhanced,,lung: 168.4;thyroid gland: 276.0,prostate: 136.5,Cell line enhanced,,BEWO: 27.8;HeLa: 22.2;RPTEC TERT1: 28.6;T-47d: 48.1
87,OSCAR,,ENSG00000170909,"Osteoclast associated, immunoglobulin-like receptor",19,54094668-54102692,"Predicted membrane proteins, Predicted secreted proteins",Evidence at protein level,,,,,,Renal cancer:2.71e-5 (unfavourable),Expressed in all,Tissue enhanced,,bone marrow: 9.0;lung: 14.1,appendix: 3.3,Cell line enhanced,,EFO-21: 13.1;HHSteC: 7.9;U-937: 14.0
88,PCDHA12,PCDH-ALPHA12,ENSG00000251664,Protocadherin alpha 12,5,140875302-141012344,Predicted membrane proteins,Evidence at transcript level,HPA035812,Approved,,Approved,Cytosol,,Not detected,Tissue enhanced,,lung: 2.7,cerebral cortex: 1.8,Cell line enhanced,,A549: 6.8;hTCEpi: 3.3;PC-3: 5.3;RT4: 4.6;SH-SY5Y: 3.3
89,PCSK9,"FH3, HCHOLA3, NARC-1",ENSG00000169174,Proprotein convertase subtilisin/kexin type 9,1,55039548-55064852,"Disease related genes, Enzymes, FDA approved drug targets, Plasma proteins, Predicted secreted proteins",Evidence at protein level,,,,,,Urothelial cancer:2.40e-4 (unfavourable),Mixed,Tissue enhanced,,liver: 6.1;lung: 11.1,colon: 3.4,Cell line enhanced,,A-431: 72.0;HaCaT: 94.8;HeLa: 62.7;RPTEC TERT1: 39.4
90,PEBP4,"CORK1, hPEBP4, MGC22776",ENSG00000134020,Phosphatidylethanolamine binding protein 4,8,22713251-23000000,"Plasma proteins, Predicted intracellular proteins, Predicted secreted proteins",Evidence at protein level,HPA025064,Uncertain,,,,,Group enriched,Tissue enhanced,,epididymis: 470.5;lung: 173.6;skeletal muscle: 233.0,thyroid gland: 96.3,Cell line enriched,7.0,U-266/70: 3.0
91,PLA2G3,GIII-SPLA2,ENSG00000100078,Phospholipase A2 group III,22,31134809-31140607,"Enzymes, Predicted secreted proteins, RAS pathway related proteins",Evidence at protein level,HPA021016,Uncertain,,,,Head and neck cancer:4.47e-4 (favourable),Mixed,Tissue enhanced,,esophagus: 4.4;lung: 3.6;skin: 10.2,parathyroid gland: 1.5,Group enriched,6.0,AF22: 14.3;AN3-CA: 13.6;NTERA-2: 7.5;SCLC-21H: 13.2
92,PRX,KIAA1620,ENSG00000105227,Periaxin,19,40393768-40413366,"Disease related genes, Plasma proteins, Predicted intracellular proteins",Evidence at protein level,HPA001868,Enhanced,,Approved,Golgi apparatus<br>Vesicles<br>Plasma membrane,,Expressed in all,Tissue enhanced,,lung: 28.8,parathyroid gland: 9.4,Mixed,,
93,PTGIR,IP,ENSG00000160013,Prostaglandin I2 (prostacyclin) receptor (IP),19,46620468-46625118,"FDA approved drug targets, G-protein coupled receptors, Predicted intracellular proteins, Predicted membrane proteins, Predicted secreted proteins",Evidence at protein level,,,,,,"Renal cancer:2.09e-8 (unfavourable), Testis cancer:1.74e-4 (unfavourable)",Mixed,Tissue enhanced,,lung: 13.9,appendix: 8.2,Cell line enhanced,,BJ: 9.0;BJ hTERT+: 9.8;fHDF/TERT166: 11.8;HEL: 25.3
94,RAMP3,,ENSG00000122679,Receptor activity modifying protein 3,7,45157791-45186302,"FDA approved drug targets, Predicted membrane proteins",Evidence at protein level,,,,,,"Liver cancer:2.50e-6 (favourable), Cervical cancer:2.89e-4 (favourable)",Expressed in all,Tissue enhanced,,lung: 120.2,thyroid gland: 66.3,Cell line enhanced,,Karpas-707: 1.8
95,RP1,"DCDC4A, ORP1",ENSG00000104237,"RP1, axonemal microtubule associated",8,54554361-54871720,"Disease related genes, Predicted intracellular proteins",Evidence at protein level,HPA042257,Supported,,,,,Not detected,Tissue enhanced,,fallopian tube: 16.3;lung: 5.4,testis: 2.4,Cell line enhanced,,HDLM-2: 4.8;RPTEC TERT1: 7.7;U-2197: 2.2
96,RP11-40A7.2,,ENSG00000283526,,9,131545514-131558620,Predicted membrane proteins,Evidence at transcript level,,,,,,,,Tissue enhanced,,fallopian tube: 10.2;lung: 6.2,prostate: 4.0,Group enriched,11.0,A549: 13.2;BEWO: 9.2;MCF7: 3.0;T-47d: 6.8
97,RSPO4,"C20orf182, dJ824F16.3",ENSG00000101282,R-spondin 4,20,958452-1002264,"Disease related genes, Predicted secreted proteins",Evidence at protein level,HPA048887,Uncertain,,,,Endometrial cancer:2.98e-6 (unfavourable),Mixed,Tissue enhanced,,lung: 6.8,testis: 2.4,Cell line enhanced,,BEWO: 3.0;NTERA-2: 6.4;SK-BR-3: 3.3;U-2 OS: 7.7
98,S100A3,S100E,ENSG00000188015,S100 calcium binding protein A3,1,153547329-153549372,Predicted intracellular proteins,Evidence at protein level,"HPA042674, HPA056140",Approved,,Enhanced,Nucleoli<br>Cytosol,Renal cancer:1.61e-6 (unfavourable),Expressed in all,Tissue enhanced,,lung: 19.9;skin: 17.3,esophagus: 7.5,Cell line enhanced,,A549: 71.3;U-2197: 41.8
99,SCTR,,ENSG00000080293,Secretin receptor,2,119439843-119525301,"FDA approved drug targets, G-protein coupled receptors, Predicted membrane proteins, Transporters",Evidence at transcript level,HPA007269,Uncertain,,,,,Tissue enhanced,Tissue enhanced,,duodenum: 26.7;lung: 12.7;pancreas: 14.4,stomach: 4.1,Cell line enhanced,,Karpas-707: 2.2
100,SEC14L3,TAP2,ENSG00000100012,SEC14 like lipid binding 3,22,30447959-30472049,"Predicted intracellular proteins, Predicted secreted proteins",Evidence at protein level,HPA059450,Uncertain,,,,,Not detected,Tissue enhanced,,bone marrow: 2.3;lung: 1.5;thyroid gland: 2.8,liver: 1.4,Not detected,,
101,SHROOM4,KIAA1202,ENSG00000158352,Shroom family member 4,X,50591647-50814302,"Disease related genes, Predicted intracellular proteins",Evidence at protein level,HPA010565,Uncertain,,,,"Renal cancer:4.66e-4 (unfavourable), Endometrial cancer:8.37e-4 (unfavourable)",Mixed,Tissue enhanced,,lung: 19.2,placenta: 13.1,Cell line enhanced,,EFO-21: 6.5;HUVEC TERT2: 22.2;TIME: 8.3
102,SLC11A1,"LSH, NRAMP, NRAMP1",ENSG00000018280,Solute carrier family 11 member 1,2,218382029-218396894,"Predicted membrane proteins, Transporters",Evidence at protein level,HPA029590,Uncertain,,,,Renal cancer:2.58e-8 (unfavourable),Mixed,Tissue enhanced,,appendix: 9.1;lung: 13.0,spleen: 4.6,Not detected,,
103,SLC39A8,BIGM103,ENSG00000138821,Solute carrier family 39 member 8,4,102251041-102431258,"Disease related genes, Potential drug targets, Predicted membrane proteins, Transporters",Evidence at protein level,"HPA038832, HPA038833",Approved,,,,"Renal cancer:6.34e-6 (favourable), Colorectal cancer:1.34e-4 (favourable), Breast cancer:6.69e-4 (favourable)",Expressed in all,Tissue enhanced,,lung: 257.0,"cervix, uterine: 129.4",Cell line enhanced,,BJ hTERT+: 128.9;Karpas-707: 123.0
104,SLC6A14,,ENSG00000268104,Solute carrier family 6 member 14,X,116436622-116461458,"Disease related genes, Potential drug targets, Predicted membrane proteins, Transporters",Evidence at transcript level,HPA003193,Uncertain,,Approved,Vesicles,Pancreatic cancer:9.74e-4 (unfavourable),Mixed,Tissue enhanced,,"cervix, uterine: 11.0;lung: 23.9",breast: 9.1,Cell line enhanced,,HeLa: 1.0;Hep G2: 2.3
105,SLC6A5,"GLYT2, NET1",ENSG00000165970,Solute carrier family 6 member 5,11,20599400-20659285,"Disease related genes, Plasma proteins, Potential drug targets, Predicted membrane proteins, Transporters",Evidence at protein level,,,,,,,Not detected,Tissue enhanced,,lung: 1.4,testis: 0.6,Not detected,,
106,SMAD6,"HsT17432, MADH6, MADH7",ENSG00000137834,SMAD family member 6,15,66702228-66782848,"Disease related genes, Plasma proteins, Predicted intracellular proteins, Transcription factors",Evidence at protein level,HPA061917,,,Supported,Nucleus<br>Nuclear bodies<br>Golgi apparatus,Urothelial cancer:5.45e-5 (favourable),Expressed in all,Tissue enhanced,,lung: 16.8,placenta: 10.7,Cell line enhanced,,EFO-21: 28.0
107,SOSTDC1,"DAND7, DKFZp564D206, USAG1",ENSG00000171243,Sclerostin domain containing 1,7,16461481-16530580,Predicted secreted proteins,Evidence at protein level,,,,,,"Renal cancer:3.22e-5 (favourable), Ovarian cancer:8.69e-4 (favourable), Urothelial cancer:8.72e-4 (unfavourable)",Tissue enhanced,Tissue enhanced,,lung: 57.1;stomach: 53.4,kidney: 23.0,Cell line enhanced,,AF22: 8.0;EFO-21: 11.2;NTERA-2: 4.7;RPTEC TERT1: 16.9
108,SPN,"CD43, GPL115, LSN",ENSG00000197471,Sialophorin,16,29662979-29670876,"CD markers, Predicted membrane proteins",Evidence at protein level,"CAB002666, HPA055244",Enhanced,,Uncertain,Golgi apparatus<br>Plasma membrane<br>Cell Junctions,"Endometrial cancer:3.08e-5 (favourable), Breast cancer:1.40e-4 (favourable), Melanoma:1.88e-4 (favourable)",Expressed in all,Tissue enhanced,,bone marrow: 38.6;lung: 33.3,lymph node: 25.4,Cell line enhanced,,HEL: 209.9;HL-60: 167.0;HMC-1: 98.8;U-937: 115.3
109,SPOCK2,"KIAA0275, testican-2",ENSG00000107742,"SPARC/osteonectin, cwcv and kazal like domains proteoglycan 2",10,72059035-72089032,Predicted secreted proteins,Evidence at protein level,HPA044605,Supported,,Uncertain,Nuclear speckles,"Head and neck cancer:1.95e-5 (favourable), Breast cancer:4.05e-4 (favourable), Melanoma:4.72e-4 (favourable), Ovarian cancer:7.19e-4 (unfavourable)",Expressed in all,Tissue enhanced,,cerebral cortex: 161.8;lung: 127.8,lymph node: 75.1,Group enriched,8.0,Hep G2: 33.9;SCLC-21H: 79.9
110,ST8SIA6,SIAT8F,ENSG00000148488,"ST8 alpha-N-acetyl-neuraminide alpha-2,8-sialyltransferase 6",10,17318383-17454330,"Predicted intracellular proteins, Predicted secreted proteins",Evidence at protein level,"HPA011635, HPA072708",Uncertain,,Uncertain,Endoplasmic reticulum,,Tissue enhanced,Tissue enhanced,,breast: 13.4;lung: 18.1,epididymis: 9.1,Cell line enriched,8.0,HMC-1: 442.5
111,SUSD2,"BK65A6.2, FLJ22778",ENSG00000099994,Sushi domain containing 2,22,24181259-24189110,Predicted membrane proteins,Evidence at protein level,HPA004117,Enhanced,,Approved,Plasma membrane,Renal cancer:3.29e-5 (unfavourable),Expressed in all,Tissue enhanced,,lung: 139.3,small intestine: 35.2,Cell line enriched,33.0,SK-BR-3: 622.4
112,TBX2,,ENSG00000121068,T-box 2,17,61399896-61409466,"Predicted intracellular proteins, Transcription factors",Evidence at protein level,"HPA008586, CAB013636",Approved,,Approved,Nucleoplasm<br>Cytosol,,Expressed in all,Tissue enhanced,,lung: 50.0,seminal vesicle: 40.0,Cell line enhanced,,AN3-CA: 124.2;MCF7: 62.0;SH-SY5Y: 65.7;WM-115: 44.0
113,TLR8,CD288,ENSG00000101916,Toll like receptor 8,X,12906620-12923169,"CD markers, Predicted membrane proteins",Evidence at protein level,HPA001608,Enhanced,,,,,Mixed,Tissue enhanced,,appendix: 23.2;lung: 15.6;spleen: 18.3,lymph node: 6.6,Not detected,,
114,TMEM100,"FLJ10970, FLJ37856",ENSG00000166292,Transmembrane protein 100,17,55719627-55732121,Predicted membrane proteins,Evidence at protein level,HPA055936,Approved,,Uncertain,Nucleoplasm,"Liver cancer:2.67e-5 (favourable), Renal cancer:1.32e-4 (unfavourable)",Mixed,Tissue enhanced,,lung: 131.2;placenta: 78.3,epididymis: 44.5,Cell line enhanced,,ASC diff: 19.9;ASC TERT1: 13.7;HHSteC: 37.7;HSkMC: 15.0;U-87 MG: 13.6;WM-115: 11.8
115,TMEM125,MGC17299,ENSG00000179178,Transmembrane protein 125,1,43269994-43274002,"Predicted intracellular proteins, Predicted membrane proteins",Evidence at transcript level,HPA015796,,,Approved,Midbody<br>Cytosol,"Renal cancer:2.91e-9 (favourable), Lung cancer:5.11e-5 (favourable)",Mixed,Tissue enhanced,,lung: 113.7,thyroid gland: 51.5,Cell line enhanced,,A-431: 23.4;BEWO: 21.1;CAPAN-2: 42.6;SK-BR-3: 31.0;T-47d: 31.2
116,TPSD1,,ENSG00000095917,Tryptase delta 1,16,1256059-1258998,"Enzymes, Predicted secreted proteins",Evidence at protein level,"CAB002215, CAB032871, HPA040182, HPA049554",Supported,,Uncertain,Nuclear speckles,,Mixed,Tissue enhanced,,lung: 26.9,gallbladder: 20.3,Group enriched,46.0,HEL: 25.4;HMC-1: 36.4
117,TREM1,"CD354, TREM-1",ENSG00000124731,Triggering receptor expressed on myeloid cells 1,6,41267926-41286719,"CD markers, Plasma proteins, Predicted membrane proteins, Predicted secreted proteins",Evidence at protein level,HPA005563,Uncertain,,,,,Tissue enhanced,Tissue enhanced,,appendix: 67.7;bone marrow: 63.0;lung: 103.1,adipose tissue: 26.9,Cell line enriched,11.0,U-87 MG: 24.5
118,TREM2,"TREM-2, Trem2a, Trem2b, Trem2c",ENSG00000095970,Triggering receptor expressed on myeloid cells 2,6,41158506-41163186,"Disease related genes, Predicted membrane proteins, Predicted secreted proteins",Evidence at protein level,"HPA010917, HPA012571",Approved,,,,Liver cancer:4.24e-4 (unfavourable),Expressed in all,Tissue enhanced,,cerebral cortex: 37.0;lung: 40.5,adrenal gland: 16.1,Cell line enhanced,,HBEC3-KT: 9.0;hTCEpi: 49.6;THP-1: 26.6
119,VEGFD,"FIGF, VEGF-D",ENSG00000165197,Vascular endothelial growth factor D,X,15345591-15384376,"Cancer-related genes, Plasma proteins, Predicted secreted proteins, RAS pathway related proteins",Evidence at protein level,HPA027342,Uncertain,,,,,Mixed,Tissue enhanced,,breast: 25.0;lung: 59.3,adipose tissue: 13.2,Cell line enhanced,,ASC diff: 2.3;ASC TERT1: 2.0;HSkMC: 2.1
120,VEPH1,"FLJ12604, KIAA1692",ENSG00000197415,Ventricular zone expressed PH domain containing 1,3,157259742-157533619,Predicted intracellular proteins,Evidence at protein level,HPA026645,Uncertain,,Approved,Nucleus<br>Nucleoli<br>Cytosol,Renal cancer:7.75e-9 (favourable),Mixed,Tissue enhanced,,adrenal gland: 26.6;kidney: 28.8;lung: 43.9,epididymis: 21.4,Cell line enhanced,,HUVEC TERT2: 204.2;TIME: 119.8
121,VIPR1,"HVR1, RDC1, VPAC1, VPAC1R",ENSG00000114812,Vasoactive intestinal peptide receptor 1,3,42489299-42537573,"G-protein coupled receptors, Predicted membrane proteins, Transporters",Evidence at protein level,HPA026777,Approved,,,,,Tissue enhanced,Tissue enhanced,,lung: 60.0,duodenum: 34.4,Cell line enhanced,,CAPAN-2: 53.2;RT4: 34.8;WM-115: 77.3
122,XXbac-BPG116M5.17,,ENSG00000244255,,6,31927698-31952048,Predicted secreted proteins,Evidence at protein level,"HPA000951, HPA001817, HPA001832",Approved,,,,,Not detected,Tissue enhanced,,liver: 3.3;lung: 2.9,spleen: 1.2,Not detected,,
123,ZNF385B,"FLJ25270, ZNF533",ENSG00000144331,Zinc finger protein 385B,2,179441982-179861505,Predicted intracellular proteins,Evidence at protein level,HPA046086,,,Supported,Nucleoli fibrillar center,"Renal cancer:1.04e-9 (favourable), Breast cancer:4.86e-8 (favourable)",Group enriched,Tissue enhanced,,lung: 27.5,prostate: 20.0,Cell line enhanced,,Daudi: 12.3;HAP1: 32.8;U-698: 60.0
