,Gene,Gene synonym,Ensembl,Gene description,Chromosome,Position,Protein class,Evidence,Antibody,Reliability (IH),Reliability (Mouse Brain),Reliability (IF),Subcellular location,Prognostic p-value,RNA cancer category,RNA tissue category,RNA TS,RNA TS TPM,TPM max in non-specific,RNA cell line category,RNA CS,RNA CS TPM
66,PDE11A,,ENSG00000128655,Phosphodiesterase 11A,2,177623252-178108339,"Disease related genes, Enzymes, Potential drug targets, Predicted intracellular proteins, Predicted secreted proteins",Evidence at protein level,HPA034560,Approved,,,,,Tissue enhanced,Tissue enhanced,,parathyroid gland: 10.5;prostate: 8.8,testis: 6.4,Cell line enhanced,,fHDF/TERT166: 2.2;Hep G2: 2.0
67,PDE9A,,ENSG00000160191,Phosphodiesterase 9A,21,42653636-42775509,"Enzymes, Predicted intracellular proteins",Evidence at protein level,HPA011380,Enhanced,,Approved,Nucleoplasm<br>Vesicles,,Expressed in all,Tissue enhanced,,prostate: 56.8,spleen: 25.5,Cell line enhanced,,AF22: 29.5;EFO-21: 28.2;NTERA-2: 41.2;SCLC-21H: 26.8
68,PGM5,PGMRP,ENSG00000154330,Phosphoglucomutase 5,9,68328308-68531061,Predicted intracellular proteins,Evidence at protein level,"CAB034397, HPA046329, HPA067102",Enhanced,,,,Renal cancer:1.83e-5 (favourable),Tissue enhanced,Tissue enhanced,,prostate: 283.6;seminal vesicle: 327.6,smooth muscle: 217.9,Cell line enhanced,,PC-3: 55.9;RH-30: 40.1;SK-BR-3: 38.8
69,PI15,P25TI,ENSG00000137558,Peptidase inhibitor 15,8,74824537-74855029,Predicted secreted proteins,Evidence at protein level,"HPA006593, HPA030057",Uncertain,,Approved,Vesicles<br>Cytosol,,Group enriched,Tissue enhanced,,appendix: 73.2;prostate: 50.5;smooth muscle: 67.8,endometrium: 33.0,Group enriched,9.0,AF22: 21.0;SH-SY5Y: 22.2;SK-MEL-30: 22.4;U-266/70: 5.5
70,PMEPA1,"STAG1, TMEPAI",ENSG00000124225,"Prostate transmembrane protein, androgen induced 1",20,57648392-57711536,"Cancer-related genes, Predicted intracellular proteins, Predicted membrane proteins, Predicted secreted proteins",Evidence at protein level,HPA072291,,,Supported,Vesicles,"Renal cancer:2.87e-7 (unfavourable), Lung cancer:4.73e-5 (unfavourable), Cervical cancer:2.45e-4 (unfavourable), Urothelial cancer:7.60e-4 (unfavourable)",Expressed in all,Tissue enhanced,,"cervix, uterine: 146.1;prostate: 179.6",endometrium: 60.3,Cell line enhanced,,SiHa: 218.5;U-251 MG: 397.1;WM-115: 233.9
71,POTEG,"A26C2, CT104.4, POTE-14, POTE14, POTE14alpha",ENSG00000187537,POTE ankyrin domain family member G,14,19402486-19434341,Predicted intracellular proteins,Evidence at transcript level,HPA042822,Uncertain,,,,,Tissue enhanced,Tissue enhanced,,prostate: 3.5,testis: 0.7,Not detected,,
72,PRAC2,"C17orf93, HOXB-AS5, HOXB13-AS1, NCRNA00253",ENSG00000229637,Prostate cancer susceptibility candidate 2,17,48723168-48724758,"Predicted membrane proteins, Predicted secreted proteins",Evidence at transcript level,,,,,,,Tissue enriched,Tissue enhanced,,prostate: 16.8;rectum: 10.1,colon: 4.5,Group enriched,5.0,PC-3: 44.6;REH: 17.6
73,PRDM8,KMT8D,ENSG00000152784,PR/SET domain 8,4,80183879-80204329,"Disease related genes, Predicted intracellular proteins, Transcription factors",Evidence at protein level,HPA057253,,,Approved,Nuclear bodies,,Tissue enhanced,Tissue enhanced,,prostate: 40.8;seminal vesicle: 37.7,cerebral cortex: 23.2,Cell line enhanced,,LHCN-M2: 34.7;NB-4: 30.5;SCLC-21H: 116.7
74,PRIM2,PRIM2A,ENSG00000146143,Primase (DNA) subunit 2,6,57314805-57646849,"Plasma proteins, Predicted intracellular proteins",Evidence at protein level,HPA046566,,,Supported,Nucleoplasm,"Renal cancer:7.34e-6 (unfavourable), Ovarian cancer:3.00e-5 (favourable), Liver cancer:3.44e-5 (unfavourable), Pancreatic cancer:5.25e-4 (unfavourable), Endometrial cancer:6.98e-4 (unfavourable)",Expressed in all,Tissue enhanced,,prostate: 51.6,testis: 11.5,Expressed in all,,
75,PRKG2,"cGKII, PRKGR2",ENSG00000138669,"Protein kinase, cGMP-dependent, type II",4,81087370-81215117,"Enzymes, Predicted intracellular proteins",Evidence at protein level,"HPA007386, CAB018739",Approved,,,,,Tissue enhanced,Tissue enhanced,,prostate: 15.3;small intestine: 14.4,duodenum: 9.7,Cell line enhanced,,HEL: 18.8;SCLC-21H: 7.3
76,QRFP,"26RFa, P518",ENSG00000188710,Pyroglutamylated RFamide peptide,9,130892702-130896812,Predicted secreted proteins,Evidence at transcript level,HPA043377,Uncertain,,,,,Mixed,Tissue enhanced,,prostate: 1.3,esophagus: 1.2,Cell line enhanced,,U-138 MG: 3.5
77,RAB27B,,ENSG00000041353,"RAB27B, member RAS oncogene family",18,54717860-54895516,"Plasma proteins, Predicted intracellular proteins",Evidence at protein level,"CAB017712, HPA019849",Enhanced,,Uncertain,Golgi apparatus<br>Plasma membrane<br>Cytosol,Pancreatic cancer:2.13e-4 (unfavourable),Mixed,Tissue enhanced,,prostate: 31.7;stomach: 40.5,cerebral cortex: 24.3,Cell line enhanced,,HEL: 54.6;U-87 MG: 154.0
78,RAB3B,,ENSG00000169213,"RAB3B, member RAS oncogene family",1,51907956-51990764,Predicted intracellular proteins,Evidence at protein level,"HPA003159, CAB023293",Enhanced,,Approved,Cell Junctions,,Group enriched,Tissue enhanced,,cerebral cortex: 8.2;prostate: 17.8,adrenal gland: 4.0,Cell line enhanced,,BJ: 105.7;TIME: 79.3
79,RANBP3L,FLJ25422,ENSG00000164188,RAN binding protein 3 like,5,36248434-36302114,Predicted intracellular proteins,Evidence at protein level,"HPA037471, HPA037472, HPA061526",Approved,,Uncertain,Nucleoplasm,,Tissue enhanced,Tissue enhanced,,cerebral cortex: 31.0;kidney: 28.7;prostate: 23.0,breast: 10.0,Cell line enhanced,,ASC diff: 8.5;HSkMC: 1.8;T-47d: 2.0
80,RCAN3,DSCR1L2,ENSG00000117602,RCAN family member 3,1,24502351-24541040,Predicted intracellular proteins,Evidence at protein level,"HPA034533, HPA064289",Enhanced,,Approved,Nucleoli fibrillar center<br>Nuclear speckles,,Expressed in all,Tissue enhanced,,prostate: 54.8,lymph node: 22.9,Mixed,,
81,RPE65,"BCO3, LCA2, rd12, RP20",ENSG00000116745,"RPE65, retinoid isomerohydrolase",1,68428822-68449959,"Disease related genes, Enzymes, Potential drug targets, Predicted intracellular proteins",Evidence at protein level,,,,,,,Group enriched,Tissue enhanced,,cerebral cortex: 2.7;prostate: 3.0;seminal vesicle: 6.2,endometrium: 1.0,Group enriched,27.0,A-431: 3.0;PC-3: 5.3;U-2 OS: 1.4
82,SALL3,ZNF796,ENSG00000256463,Spalt like transcription factor 3,18,78980275-79002677,"Plasma proteins, Predicted intracellular proteins, Transcription factors",Evidence at protein level,HPA016656,Uncertain,,,,,Tissue enriched,Tissue enhanced,,cerebral cortex: 4.1;prostate: 2.0,kidney: 0.9,Group enriched,29.0,HAP1: 4.8;HEK93: 2.5;NTERA-2: 9.5
83,SBSPON,"C8orf84, RPESP",ENSG00000164764,Somatomedin B and thrombospondin type 1 domain containing,8,73064540-73124088,Predicted secreted proteins,Evidence at protein level,"HPA029595, CAB034214, CAB034332",Uncertain,,Approved,Vesicles,"Breast cancer:7.18e-4 (favourable), Renal cancer:8.82e-4 (unfavourable)",Mixed,Tissue enhanced,,prostate: 23.8,urinary bladder: 16.2,Group enriched,6.0,BJ: 7.6;RPTEC TERT1: 12.1
84,SEC14L2,"C22orf6, KIAA1186, KIAA1658, SPF, TAP, TAP1",ENSG00000100003,SEC14 like lipid binding 2,22,30396857-30425317,Predicted intracellular proteins,Evidence at protein level,HPA064466,Approved,,Supported,Nucleus<br>Cytosol,"Head and neck cancer:7.63e-6 (unfavourable), Breast cancer:3.05e-4 (favourable)",Expressed in all,Tissue enhanced,,epididymis: 104.9;liver: 125.6;prostate: 83.0,breast: 57.3,Cell line enhanced,,HBEC3-KT: 61.6
85,SELE,"CD62E, ELAM, ELAM1, ESEL",ENSG00000007908,Selectin E,1,169722641-169764705,"Cancer-related genes, Candidate cardiovascular disease genes, CD markers, Plasma proteins, Predicted intracellular proteins, Predicted membrane proteins",Evidence at protein level,CAB002143,Enhanced,,,,,Mixed,Tissue enhanced,,parathyroid gland: 45.2;prostate: 46.4,urinary bladder: 27.8,Cell line enriched,6.0,HUVEC TERT2: 1.0
86,SHROOM1,"APXL2, KIAA1960",ENSG00000164403,Shroom family member 1,5,132822141-132830898,Predicted intracellular proteins,Evidence at protein level,"HPA037690, HPA037691",Uncertain,,Approved,Vesicles,Renal cancer:5.72e-6 (unfavourable),Expressed in all,Tissue enhanced,,prostate: 54.5,seminal vesicle: 21.3,Mixed,,
87,SIM2,"bHLHe15, MGC119447, SIM",ENSG00000159263,Single-minded family bHLH transcription factor 2,21,36699133-36749917,"Predicted intracellular proteins, Transcription factors",Evidence at protein level,HPA029295,Approved,,Supported,Nucleoplasm<br>Nuclear bodies,"Endometrial cancer:2.10e-4 (unfavourable), Urothelial cancer:2.88e-4 (favourable)",Tissue enhanced,Tissue enhanced,,esophagus: 22.8;kidney: 13.0;prostate: 10.3,stomach: 5.1,Cell line enhanced,,PC-3: 40.7;RPTEC TERT1: 41.3;RT4: 26.9
88,SLC15A2,PEPT2,ENSG00000163406,Solute carrier family 15 member 2,3,121894089-121944102,"Predicted membrane proteins, Transporters",Evidence at protein level,,,,,,"Cervical cancer:2.37e-4 (favourable), Lung cancer:6.74e-4 (favourable), Endometrial cancer:6.96e-4 (favourable)",Mixed,Tissue enhanced,,"cervix, uterine: 78.5;prostate: 64.9",epididymis: 47.8,Mixed,,
89,SLC2A12,"GLUT12, GLUT8",ENSG00000146411,Solute carrier family 2 member 12,6,133988697-134052636,"Predicted membrane proteins, Transporters",Evidence at protein level,"HPA031593, HPA031594",Approved,,Enhanced,Plasma membrane<br>Cell Junctions,,Tissue enriched,Tissue enhanced,,prostate: 43.3,endometrium: 16.1,Cell line enhanced,,CAPAN-2: 8.0;HaCaT: 6.1;U-2 OS: 10.1
90,SLC35F4,"C14orf36, FLJ37712",ENSG00000151812,Solute carrier family 35 member F4,14,57563922-57982194,"Predicted membrane proteins, Transporters",Evidence at transcript level,HPA043853,Uncertain,,Approved,Nucleoli fibrillar center,,Not detected,Tissue enhanced,,prostate: 1.9;seminal vesicle: 4.9;testis: 1.8,thyroid gland: 1.1,Cell line enhanced,,RPMI-8226: 1.0;U-87 MG: 2.0
91,SLC7A3,"ATRC3, CAT-3, FLJ14541",ENSG00000165349,Solute carrier family 7 member 3,X,70925582-70931125,"Predicted membrane proteins, Transporters",Evidence at protein level,HPA003629,Approved,,,,,Tissue enriched,Tissue enhanced,,endometrium: 7.8;prostate: 9.9;seminal vesicle: 7.5,smooth muscle: 4.1,Cell line enhanced,,HAP1: 66.1;NTERA-2: 130.6;REH: 25.9
92,SLCO5A1,"OATP-J, OATP5A1, OATPRP4, SLC21A15",ENSG00000137571,Solute carrier organic anion transporter family member 5A1,8,69667047-69835064,"Predicted membrane proteins, Transporters",Evidence at transcript level,HPA025062,Uncertain,,,,,Mixed,Tissue enhanced,,prostate: 3.6,skeletal muscle: 2.6,Cell line enhanced,,HAP1: 5.7;NTERA-2: 3.6;RPMI-8226: 2.5;SCLC-21H: 4.6
93,SPDEF,"bA375E1.3, PDEF",ENSG00000124664,SAM pointed domain containing ETS transcription factor,6,34537802-34556333,"Predicted intracellular proteins, Transcription factors",Evidence at protein level,HPA055707,,,Supported,Nucleus<br>Nucleoli,Endometrial cancer:9.26e-9 (favourable),Group enriched,Tissue enhanced,,prostate: 172.4,breast: 42.6,Cell line enhanced,,MCF7: 221.8;SK-BR-3: 144.8;T-47d: 145.8
94,SPON2,DIL1,ENSG00000159674,Spondin 2,4,1166932-1208962,"Plasma proteins, Predicted intracellular proteins, Predicted secreted proteins",Evidence at protein level,"HPA040170, HPA066095",Uncertain,,Approved,Vesicles,"Endometrial cancer:2.03e-4 (favourable), Urothelial cancer:9.22e-4 (unfavourable)",Tissue enriched,Tissue enhanced,,endometrium: 105.2;prostate: 113.0,"cervix, uterine: 53.6",Group enriched,6.0,HHSteC: 216.0;HSkMC: 330.1
95,STAC,STAC1,ENSG00000144681,SH3 and cysteine rich domain,3,36380344-36548007,"Predicted intracellular proteins, Transporters",Evidence at protein level,HPA035143,Uncertain,,Uncertain,Nucleoplasm<br>Plasma membrane,,Mixed,Tissue enhanced,,parathyroid gland: 23.4;prostate: 21.7,lung: 15.8,Cell line enhanced,,fHDF/TERT166: 34.6;HaCaT: 28.9;SH-SY5Y: 48.5;U-87 MG: 45.7
96,STEAP1,"PRSS24, STEAP",ENSG00000164647,STEAP family member 1,7,90154375-90164829,"Cancer-related genes, Predicted membrane proteins, Transporters",Evidence at protein level,HPA030985,Uncertain,,,,,Tissue enriched,Tissue enhanced,,prostate: 119.0,appendix: 40.6,Cell line enhanced,,CAPAN-2: 106.6;U-138 MG: 147.9
97,SYT7,"IPCA-7, MGC150517, PCANAP7, SYT-VII",ENSG00000011347,Synaptotagmin 7,11,61515313-61581148,"Predicted intracellular proteins, Predicted membrane proteins",Evidence at protein level,HPA012869,Enhanced,,,,"Renal cancer:1.16e-4 (unfavourable), Head and neck cancer:1.20e-4 (unfavourable)",Expressed in all,Tissue enhanced,,cerebral cortex: 108.7;prostate: 84.8,placenta: 26.6,Cell line enhanced,,hTERT-HME1: 68.9;RT4: 30.1;SCLC-21H: 34.3;SK-BR-3: 31.0;T-47d: 38.2
98,TBL1Y,TBL1,ENSG00000092377,"Transducin beta like 1, Y-linked",Y,6910686-7091683,Predicted intracellular proteins,Evidence at protein level,HPA060073,Uncertain,,,,,Tissue enriched,Tissue enhanced,,prostate: 2.6;thyroid gland: 1.4,testis: 0.5,Cell line enhanced,,BEWO: 1.5;NTERA-2: 1.3;RT4: 1.2;SCLC-21H: 1.1;U-698: 6.6
99,TGFB2,,ENSG00000092969,Transforming growth factor beta 2,1,218346235-218444619,"Cancer-related genes, Disease related genes, Predicted secreted proteins",Evidence at protein level,,,,,,,Expressed in all,Tissue enhanced,,prostate: 30.4,placenta: 20.4,Cell line enhanced,,EFO-21: 58.6;U-2 OS: 64.1
100,TMEFF2,"CT120.2, HPP1, TENB2, TPEF, TR",ENSG00000144339,Transmembrane protein with EGF like and two follistatin like domains 2,2,191949043-192195709,Predicted membrane proteins,Evidence at protein level,HPA015587,Uncertain,,Uncertain,Microtubules<br>Cytokinetic bridge,,Tissue enriched,Tissue enhanced,,cerebral cortex: 41.0;prostate: 64.1,seminal vesicle: 19.6,Group enriched,6.0,AF22: 38.8;LHCN-M2: 94.7
101,TMPRSS2,PRSS10,ENSG00000184012,"Transmembrane protease, serine 2",21,41464551-41531116,"Cancer-related genes, Enzymes, Predicted intracellular proteins, Predicted membrane proteins",Evidence at protein level,"HPA034493, HPA035787",Enhanced,,Supported,Nucleoplasm<br>Cell Junctions,"Renal cancer:7.86e-6 (favourable), Endometrial cancer:2.56e-4 (favourable)",Tissue enriched,Tissue enhanced,,prostate: 489.3,stomach: 142.6,Cell line enhanced,,CACO-2: 21.8;RT4: 50.4;SK-BR-3: 9.5
102,TMSB15A,"TMSL8, TMSNB",ENSG00000158164,Thymosin beta 15a,X,102513676-102516784,Predicted intracellular proteins,Evidence at protein level,,,,,,,Tissue enhanced,Tissue enhanced,,prostate: 22.5,thyroid gland: 8.5,Cell line enhanced,,AF22: 507.9;NTERA-2: 133.4;RH-30: 226.1;SH-SY5Y: 141.1
103,TRPV6,"CaT1, ECAC2",ENSG00000165125,Transient receptor potential cation channel subfamily V member 6,7,142871203-142885762,"Predicted intracellular proteins, Predicted membrane proteins, Transporters, Voltage-gated ion channels",Evidence at protein level,HPA062864,Approved,,,,,Tissue enriched,Tissue enhanced,,prostate: 37.4;salivary gland: 28.9,placenta: 16.7,Cell line enhanced,,HaCaT: 16.0;RT4: 26.0;SK-BR-3: 17.7;T-47d: 49.5
104,TXNDC16,KIAA1344,ENSG00000087301,Thioredoxin domain containing 16,14,52430590-52552522,"Predicted intracellular proteins, Predicted membrane proteins",Evidence at protein level,HPA002543,Approved,,Approved,Mitochondria,Renal cancer:6.79e-4 (favourable),Expressed in all,Tissue enhanced,,prostate: 43.0,seminal vesicle: 18.3,Cell line enhanced,,SCLC-21H: 34.2
105,UNC5D,"KIAA1777, Unc5h4",ENSG00000156687,Unc-5 netrin receptor D,8,35235457-35796550,"Plasma proteins, Predicted intracellular proteins, Predicted membrane proteins",Evidence at protein level,HPA042940,Uncertain,,,,,Tissue enhanced,Tissue enhanced,,cerebral cortex: 9.2;duodenum: 6.1;prostate: 8.3,"cervix, uterine: 3.4",Cell line enhanced,,HEK93: 2.7;NTERA-2: 9.6;SH-SY5Y: 3.5;U-251 MG: 2.5
106,USP9Y,DFFRY,ENSG00000114374,"Ubiquitin specific peptidase 9, Y-linked",Y,12701231-12860839,"Disease related genes, Enzymes, Potential drug targets, Predicted intracellular proteins",Evidence at protein level,HPA057687,,,Uncertain,Vesicles,,Tissue enhanced,Tissue enhanced,,prostate: 9.9,seminal vesicle: 6.9,Cell line enhanced,,RPTEC TERT1: 13.3
107,VSTM2A,"MGC33530, VSTM2",ENSG00000170419,V-set and transmembrane domain containing 2A,7,54542325-54571080,"Plasma proteins, Predicted secreted proteins",Evidence at protein level,"HPA021404, HPA024134",Uncertain,,,,Renal cancer:5.34e-4 (favourable),Tissue enhanced,Tissue enhanced,,adrenal gland: 12.7;cerebral cortex: 40.8;prostate: 15.5,stomach: 4.8,Cell line enhanced,,Karpas-707: 1.3;SCLC-21H: 6.9;SH-SY5Y: 4.3
108,WNK4,PRKWNK4,ENSG00000126562,WNK lysine deficient protein kinase 4,17,42780678-42796936,"Disease related genes, Enzymes, Plasma proteins, Potential drug targets, Predicted intracellular proteins",Evidence at protein level,HPA016500,Approved,,,,,Mixed,Tissue enhanced,,kidney: 19.0;prostate: 15.4;rectum: 12.0,colon: 8.8,Cell line enhanced,,fHDF/TERT166: 26.2;K-562: 34.7;TIME: 29.5;WM-115: 23.9
109,WNT5B,,ENSG00000111186,Wnt family member 5B,12,1529891-1647243,Predicted secreted proteins,Evidence at protein level,HPA061991,,,Approved,Vesicles,,Expressed in all,Tissue enhanced,,prostate: 34.7,seminal vesicle: 27.9,Cell line enhanced,,BJ: 195.3;BJ hTERT+ SV40 Large T+: 154.0;BJ hTERT+ SV40 Large T+ RasG12V: 132.9;HBF TERT88: 139.5;hTEC/SVTERT24-B: 144.8;U-138 MG: 140.4
110,ZNF613,FLJ13590,ENSG00000176024,Zinc finger protein 613,19,51927147-51948759,"Predicted intracellular proteins, Transcription factors",Evidence at transcript level,HPA026833,Uncertain,,Approved,Nucleoplasm<br>Vesicles,Urothelial cancer:1.92e-6 (favourable),Expressed in all,Tissue enhanced,,prostate: 32.4,placenta: 9.8,Mixed,,
111,ZNF816-ZNF321P,ZNF816-ZNF321,ENSG00000221874,ZNF816-ZNF321P readthrough,19,52928475-52962823,Predicted intracellular proteins,Evidence at transcript level,HPA051271,Uncertain,,Uncertain,Nucleoplasm,,Not detected,Tissue enhanced,,prostate: 2.7,rectum: 1.6,Cell line enriched,7.0,RT4: 7.2
