,Gene,Gene synonym,Ensembl,Gene description,Chromosome,Position,Protein class,Evidence,Antibody,Reliability (IH),Reliability (Mouse Brain),Reliability (IF),Subcellular location,Prognostic p-value,RNA cancer category,RNA tissue category,RNA TS,RNA TS TPM,TPM max in non-specific,RNA cell line category,RNA CS,RNA CS TPM
155,CEP72,"FLJ10565, KIAA1519",ENSG00000112877,Centrosomal protein 72,5,612272-667168,Predicted intracellular proteins,Evidence at protein level,"HPA058235, HPA074879",Approved,,Supported,Centrosome,Endometrial cancer:2.90e-4 (unfavourable),Expressed in all,Tissue enhanced,,testis: 10.4,ovary: 3.3,Cell line enhanced,,HDLM-2: 41.0
156,CEP78,"C9orf81, FLJ12643",ENSG00000148019,Centrosomal protein 78,9,78236062-78279690,"Disease related genes, Predicted intracellular proteins",Evidence at protein level,HPA048846,Approved,,,,,Expressed in all,Tissue enhanced,,testis: 30.7,"endometrium,parathyroid gland: 9.9",Expressed in all,,
157,CEP85,"CCDC21, DKFZP434L0117",ENSG00000130695,Centrosomal protein 85,1,26234153-26279038,Predicted intracellular proteins,Evidence at protein level,HPA028252,Approved,,Supported,Nucleoli<br>Golgi apparatus<br>Microtubule organizing center<br>Cytosol,Liver cancer:4.39e-6 (unfavourable),Expressed in all,Tissue enhanced,,skeletal muscle: 48.1;testis: 52.4,heart muscle: 17.5,Expressed in all,,
158,CEP85L,"bA57K17.2, C6orf204, NY-BR-15",ENSG00000111860,Centrosomal protein 85 like,6,118460772-118710075,"Disease related genes, Predicted intracellular proteins",Evidence at protein level,"HPA029137, HPA029138, HPA029139",Uncertain,,,,,Mixed,Tissue enhanced,,testis: 53.7,lymph node: 15.6,Cell line enhanced,,BEWO: 24.8
159,CFAP161,"C15orf26, FLJ38615",ENSG00000156206,Cilia and flagella associated protein 161,15,81007033-81149175,Predicted intracellular proteins,Evidence at protein level,HPA041807,Uncertain,,,,Endometrial cancer:3.05e-4 (favourable),Tissue enhanced,Tissue enhanced,,fallopian tube: 24.8;testis: 11.5,lung: 4.1,Group enriched,5.0,HEL: 75.9;K-562: 25.9
160,CFAP221,"FAP221, PCDP1",ENSG00000163075,Cilia and flagella associated protein 221,2,119544432-119662251,Predicted intracellular proteins,Evidence at protein level,,,,,,,Mixed,Tissue enhanced,,fallopian tube: 41.9;testis: 44.7,lung: 11.5,Cell line enhanced,,RPTEC TERT1: 4.1
161,CFAP44,"FLJ11142, WDR52",ENSG00000206530,Cilia and flagella associated protein 44,3,113286947-113441610,Predicted intracellular proteins,Evidence at protein level,HPA067258,Uncertain,,,,Urothelial cancer:7.09e-6 (favourable),Mixed,Tissue enhanced,,testis: 14.4,fallopian tube: 13.7,Mixed,,
162,CFAP46,"bA288G11.4, bA288G11.5, bB137A17.2, bB137A17.3, C10orf123, C10orf124, C10orf92, C10orf93, DKFZp434A1721, FLJ25954, TTC40",ENSG00000171811,Cilia and flagella associated protein 46,10,132808392-132942823,"Predicted intracellular proteins, Predicted membrane proteins",Evidence at transcript level,"HPA037786, HPA038034, HPA038867, HPA038868",Uncertain,,,,,Mixed,Tissue enhanced,,fallopian tube: 11.7;skeletal muscle: 11.4;testis: 23.8,thyroid gland: 4.5,Cell line enhanced,,HAP1: 1.0;SH-SY5Y: 1.0
163,CFAP54,"C12orf55, C12orf63, FLJ31514, FLJ44112",ENSG00000188596,Cilia and flagella associated protein 54,12,96489571-96875555,"Predicted intracellular proteins, Predicted membrane proteins",Evidence at protein level,HPA039897,Enhanced,,Approved,Microtubules<br>Cytosol,,Not detected,Tissue enhanced,,testis: 11.0,fallopian tube: 8.5,Cell line enhanced,,TIME: 8.0
164,CFAP70,"FLJ25765, TTC18",ENSG00000156042,Cilia and flagella associated protein 70,10,73253759-73358859,Predicted intracellular proteins,Evidence at protein level,"HPA037582, HPA070304",Enhanced,,,,,Mixed,Tissue enhanced,,fallopian tube: 23.4;testis: 37.6,epididymis: 13.8,Mixed,,
165,CFAP74,"C1orf222, FLJ45476, KIAA1751",ENSG00000142609,Cilia and flagella associated protein 74,1,1921951-2003837,Predicted intracellular proteins,Evidence at protein level,"HPA028521, HPA029274, HPA030240",Enhanced,,,,,Tissue enhanced,Tissue enhanced,,fallopian tube: 9.6;testis: 8.5,skin: 4.0,Mixed,,
166,CHODL,"C21orf68, FLJ12627, MT75, PRED12",ENSG00000154645,Chondrolectin,21,17901263-18267373,"Predicted intracellular proteins, Predicted membrane proteins",Evidence at protein level,HPA017282,Enhanced,Supported,,,Endometrial cancer:1.18e-6 (unfavourable),Mixed,Tissue enhanced,,spleen: 19.5;testis: 57.6,prostate: 9.3,Cell line enhanced,,U-266/70: 2.1;U-266/84: 5.1;U-87 MG: 7.6
167,CHRFAM7A,"CHRNA7-DR1, D-10",ENSG00000166664,CHRNA7 (exons 5-10) and FAM7A (exons A-E) fusion,15,30357766-30393849,"Predicted intracellular proteins, Predicted membrane proteins",Evidence at transcript level,,,,,,,Not detected,Tissue enhanced,,parathyroid gland: 5.0;testis: 5.4,thyroid gland: 2.5,Cell line enhanced,,HAP1: 3.9;HEL: 3.3;RH-30: 2.7;SH-SY5Y: 3.8;U-937: 3.1
168,CHRM5,,ENSG00000184984,Cholinergic receptor muscarinic 5,15,33968720-34067457,"FDA approved drug targets, G-protein coupled receptors, Predicted intracellular proteins, Predicted membrane proteins",Evidence at transcript level,HPA013172,Uncertain,,,,,Not detected,Tissue enhanced,,cerebral cortex: 3.1;testis: 3.4,placenta: 2.3,Group enriched,7.0,BEWO: 4.5;HMC-1: 14.3
169,CHRNB3,,ENSG00000147432,Cholinergic receptor nicotinic beta 3 subunit,8,42697376-42737407,"Predicted intracellular proteins, Predicted membrane proteins",Evidence at protein level,HPA045555,Enhanced,,,,,Tissue enriched,Tissue enhanced,,testis: 2.6,cerebral cortex: 0.6,Cell line enhanced,,NTERA-2: 1.1;U-266/84: 1.8
170,CHRNB4,,ENSG00000117971,Cholinergic receptor nicotinic beta 4 subunit,15,78624119-78727754,"FDA approved drug targets, Predicted membrane proteins",Evidence at protein level,,,,,,,Tissue enhanced,Tissue enhanced,,adrenal gland: 3.2;testis: 5.3,appendix: 0.8,Group enriched,23.0,SCLC-21H: 34.9;SH-SY5Y: 40.9
171,CHST13,C4ST3,ENSG00000180767,Carbohydrate sulfotransferase 13,3,126524283-126543291,"Enzymes, Predicted secreted proteins",Evidence at protein level,,,,,,,Tissue enhanced,Tissue enhanced,,liver: 5.9;testis: 6.3,spleen: 2.9,Group enriched,6.0,CACO-2: 13.9;Hep G2: 20.6;NB-4: 12.8;THP-1: 7.9
172,CHST9,"GALNAC-4-ST2, GALNAC4ST-2",ENSG00000154080,Carbohydrate sulfotransferase 9,18,26906481-27185317,"Predicted intracellular proteins, Predicted membrane proteins",Evidence at protein level,HPA011393,Uncertain,,,,,Mixed,Tissue enhanced,,fallopian tube: 16.5;testis: 12.7,spleen: 7.8,Group enriched,7.0,CACO-2: 7.6;Hep G2: 9.4;RPTEC TERT1: 31.6;SCLC-21H: 10.6
173,CILP2,MGC45771,ENSG00000160161,Cartilage intermediate layer protein 2,19,19538248-19546659,Predicted secreted proteins,Evidence at protein level,HPA041847,Uncertain,,,,"Endometrial cancer:3.22e-6 (unfavourable), Ovarian cancer:2.50e-4 (unfavourable)",Mixed,Tissue enhanced,,gallbladder: 2.5;testis: 4.2,adipose tissue: 0.8,Cell line enhanced,,ASC diff: 3.2;HEK93: 2.6
174,CKAP2,"FLJ10749, LB1, se20-10, TMAP",ENSG00000136108,Cytoskeleton associated protein 2,13,52455429-52476628,Predicted intracellular proteins,Evidence at protein level,"HPA008410, HPA027821",Enhanced,,Enhanced,Microtubules<br>Cytosol,"Renal cancer:1.90e-5 (unfavourable), Liver cancer:3.26e-5 (unfavourable)",Expressed in all,Tissue enhanced,,testis: 58.5,bone marrow: 42.4,Expressed in all,,
175,CKAP2L,"FLJ40629, radmis",ENSG00000169607,Cytoskeleton associated protein 2 like,2,112736607-112764677,"Disease related genes, Predicted intracellular proteins",Evidence at protein level,"HPA039407, HPA040057, HPA070737",Uncertain,,Enhanced,Mitotic spindle<br>Cytosol,Lung cancer:7.63e-4 (unfavourable),Mixed,Tissue enhanced,,bone marrow: 8.7;testis: 9.6,lymph node: 6.3,Mixed,,
176,CKS2,,ENSG00000123975,CDC28 protein kinase regulatory subunit 2,9,89311198-89316703,"Cancer-related genes, Predicted intracellular proteins",Evidence at protein level,"HPA003424, HPA030762",Approved,Supported,Approved,Nucleus<br>Vesicles<br>Mitochondria<br>Cytosol,"Liver cancer:2.51e-6 (unfavourable), Renal cancer:1.78e-5 (unfavourable), Pancreatic cancer:6.85e-4 (unfavourable)",Expressed in all,Tissue enhanced,,testis: 341.7,lymph node: 122.6,Expressed in all,,
177,CLDN11,"OSP, OTM",ENSG00000013297,Claudin 11,3,170418865-170860380,Predicted membrane proteins,Evidence at protein level,"CAB009789, HPA013166",Enhanced,,,,Breast cancer:6.31e-4 (favourable),Tissue enhanced,Tissue enhanced,,cerebral cortex: 89.0;testis: 183.6,ovary: 61.7,Cell line enhanced,,ASC diff: 254.1;ASC TERT1: 324.5;EFO-21: 266.5;HUVEC TERT2: 345.5;TIME: 539.4
178,CLDN6,,ENSG00000184697,Claudin 6,16,3014712-3020071,"Predicted intracellular proteins, Predicted membrane proteins",Evidence at protein level,,,,,,"Endometrial cancer:2.42e-6 (unfavourable), Urothelial cancer:1.78e-4 (unfavourable)",Group enriched,Tissue enhanced,,placenta: 1.0;testis: 1.7,"cerebral cortex,lung: 0.3",Group enriched,8.0,BEWO: 460.1;CACO-2: 110.7;NTERA-2: 441.6
179,CLDND2,MGC33839,ENSG00000160318,Claudin domain containing 2,19,51367098-51369003,"Predicted intracellular proteins, Predicted membrane proteins",Evidence at transcript level,HPA056971,Uncertain,,Approved,Nucleoplasm,,Mixed,Tissue enhanced,,testis: 22.3,spleen: 6.2,Mixed,,
180,CLEC12B,,ENSG00000256660,C-type lectin domain family 12 member B,12,10010627-10018619,Predicted membrane proteins,Evidence at protein level,,,,,,,Not detected,Tissue enhanced,,testis: 27.0,skin: 5.5,Cell line enriched,14.0,U-937: 5.5
181,CLHC1,"C2orf63, FLJ31438",ENSG00000162994,Clathrin heavy chain linker domain containing 1,2,55174791-55232563,Predicted intracellular proteins,Evidence at protein level,"HPA045418, HPA053557",Uncertain,,Approved,Nucleoli fibrillar center<br>Centrosome,Urothelial cancer:2.15e-4 (favourable),Mixed,Tissue enhanced,,testis: 23.1,endometrium: 6.8,Mixed,,
182,CLMN,"FLJ12383, KIAA0500, KIAA1188",ENSG00000165959,Calmin,14,95181940-95319906,"Plasma proteins, Predicted intracellular proteins, Predicted membrane proteins",Evidence at protein level,HPA012634,Enhanced,,Approved,Nuclear bodies<br>Cytosol,Renal cancer:2.68e-7 (favourable),Expressed in all,Tissue enhanced,,testis: 48.9,kidney: 14.5,Cell line enhanced,,WM-115: 15.3
183,CLSPN,,ENSG00000092853,Claspin,1,35720218-35769967,Predicted intracellular proteins,Evidence at protein level,"HPA026305, HPA026312",,,Enhanced,Nucleoplasm<br>Golgi apparatus,Stomach cancer:4.92e-4 (favourable),Mixed,Tissue enhanced,,testis: 10.6,bone marrow: 7.0,Mixed,,
184,CLTCL1,"CHC22, CLH22, CLTCL, CLTD",ENSG00000070371,Clathrin heavy chain like 1,22,19179473-19291716,"Cancer-related genes, Plasma proteins, Predicted intracellular proteins",Evidence at protein level,HPA075795,,,Approved,Vesicles,,Mixed,Tissue enhanced,,skeletal muscle: 24.1;testis: 49.4,bone marrow: 10.4,Cell line enhanced,,HMC-1: 56.9
185,CNBD2,"C20orf152, CNMPD1, dJ954P9.1",ENSG00000149646,Cyclic nucleotide binding domain containing 2,20,35954564-36030700,Predicted intracellular proteins,Evidence at protein level,HPA043182,Uncertain,,,,,Not detected,Tissue enhanced,,testis: 38.0,epididymis: 15.3,Mixed,,
186,CNGB3,"ACHM1, ACHM3, RMCH",ENSG00000170289,Cyclic nucleotide gated channel beta 3,8,86553977-86743675,"Disease related genes, Potential drug targets, Predicted intracellular proteins, Predicted membrane proteins, Voltage-gated ion channels",Evidence at protein level,HPA057244,Enhanced,,,,,Not detected,Tissue enhanced,,bone marrow: 2.7;testis: 3.9,fallopian tube: 2.1,Cell line enriched,19.0,SCLC-21H: 23.7
187,CNMD,"BRICD3, CHM-I, CHM1, LECT1, MYETS1",ENSG00000136110,Chondromodulin,13,52703264-52739812,"Plasma proteins, Predicted intracellular proteins, Predicted membrane proteins",Evidence at protein level,HPA010510,Uncertain,,,,,Group enriched,Tissue enhanced,,salivary gland: 3.0;testis: 3.5;thyroid gland: 5.8,lung: 2.5,Cell line enriched,125.0,NTERA-2: 47.4
188,CNNM1,ACDP1,ENSG00000119946,Cyclin and CBS domain divalent metal cation transport mediator 1,10,99329099-99394330,Predicted membrane proteins,Evidence at protein level,HPA040408,Approved,,Uncertain,Plasma membrane<br>Cytosol,,Mixed,Tissue enhanced,,cerebral cortex: 10.2;testis: 16.8,ovary: 3.0,Cell line enhanced,,A549: 16.9;BJ hTERT+ SV40 Large T+ RasG12V: 10.6;HAP1: 8.6
189,CNPY1,,ENSG00000146910,Canopy FGF signaling regulator 1,7,155474206-155555450,Predicted intracellular proteins,Evidence at transcript level,HPA047400,Uncertain,,,,,Tissue enriched,Tissue enhanced,,testis: 1.8,pancreas: 0.7,Cell line enriched,11.0,AF22: 30.3
190,CNTRL,"CEP1, CEP110",ENSG00000119397,Centriolin,9,121074863-121177610,"Cancer-related genes, Disease related genes, Plasma proteins, Predicted intracellular proteins",Evidence at protein level,"HPA020468, HPA020480, HPA051583",Approved,,Supported,Centrosome<br>Cytosol,Head and neck cancer:9.21e-5 (favourable),Expressed in all,Tissue enhanced,,testis: 65.8,lymph node: 29.0,Expressed in all,,
191,COL11A2,"DFNA13, DFNB53, HKE5",ENSG00000204248,Collagen type XI alpha 2 chain,6,33162681-33192499,"Disease related genes, Plasma proteins, Predicted secreted proteins",Evidence at protein level,,,,,,,Tissue enriched,Tissue enhanced,,testis: 1.2,cerebral cortex: 0.7,Not detected,,
192,COL25A1,,ENSG00000188517,Collagen type XXV alpha 1 chain,4,108810721-109302657,"Disease related genes, Predicted intracellular proteins, Predicted membrane proteins",Evidence at protein level,HPA029107,,,Approved,Endoplasmic reticulum<br>Vesicles<br>Cytosol,,Mixed,Tissue enhanced,,testis: 20.4,adipose tissue: 7.5,Cell line enriched,6.0,HeLa: 37.1
193,COMMD3-BMI1,,ENSG00000269897,COMMD3-BMI1 readthrough,10,22316388-22329542,Predicted intracellular proteins,Evidence at protein level,"HPA030471, HPA030472, HPA036584",Uncertain,,Approved,Nucleus<br>Nucleoli<br>Nuclear bodies<br>Cytosol,,Not detected,Tissue enhanced,,testis: 10.2,seminal vesicle: 4.0,Mixed,,
194,CPEB1,"CPEB, FLJ13203",ENSG00000214575,Cytoplasmic polyadenylation element binding protein 1,15,82543201-82648861,Predicted intracellular proteins,Evidence at protein level,HPA040396,,,Supported,Nucleoplasm<br>Cytosol,,Tissue enriched,Tissue enhanced,,testis: 61.1,cerebral cortex: 22.3,Cell line enhanced,,SK-MEL-30: 29.5;U-2197: 103.8;U-87 MG: 39.3
195,CPEB2,,ENSG00000137449,Cytoplasmic polyadenylation element binding protein 2,4,15002674-15070153,Predicted intracellular proteins,Evidence at protein level,HPA072513,,,Approved,Cytosol,,Expressed in all,Tissue enhanced,,testis: 41.7,parathyroid gland: 20.5,Cell line enhanced,,RPTEC TERT1: 26.5
196,CRIP3,"bA480N24.2, TLP, TLP-A",ENSG00000146215,Cysteine rich protein 3,6,43299710-43308797,Predicted intracellular proteins,Evidence at protein level,HPA036198,Uncertain,,Approved,Nuclear speckles,,Tissue enhanced,Tissue enhanced,,heart muscle: 15.9;testis: 15.5,seminal vesicle: 11.8,Cell line enhanced,,HAP1: 2.9;HEK93: 3.1;HeLa: 2.4;Hep G2: 4.5;NTERA-2: 5.8;RPMI-8226: 3.4
197,CRYBB2,"CCA2, CRYB2, CRYB2A",ENSG00000244752,Crystallin beta B2,22,25219522-25231869,"Disease related genes, Predicted intracellular proteins",Evidence at protein level,HPA043749,Supported,,Approved,Nucleoplasm,,Mixed,Tissue enhanced,,testis: 1.5,"breast,epididymis,lung,thyroid gland: 0.4",Not detected,,
198,CSAG1,"CSAGE, CT24.1",ENSG00000198930,Chondrosarcoma associated gene 1,X,152727484-152733735,Predicted intracellular proteins,Evidence at transcript level,HPA078264,,,Approved,Vesicles,,Mixed,Tissue enhanced,,testis: 2.4,lymph node: 0.8,Cell line enhanced,,HMC-1: 57.5;K-562: 39.8;PC-3: 55.8;SH-SY5Y: 39.1;U-266/70: 79.2
199,CSMD1,"KIAA1890, PPP1R24",ENSG00000183117,CUB and Sushi multiple domains 1,8,2935353-4994972,Predicted membrane proteins,Evidence at protein level,HPA074707,,,Approved,Vesicles,,Tissue enhanced,Tissue enhanced,,cerebral cortex: 6.2;testis: 4.7,fallopian tube: 1.1,Cell line enhanced,,K-562: 4.4;U-2 OS: 2.3;U-266/70: 1.7;U-266/84: 1.5;U-698: 1.3
200,CSNK1G1,CK1gamma1,ENSG00000169118,Casein kinase 1 gamma 1,15,64165517-64356259,"Enzymes, Predicted intracellular proteins, Predicted membrane proteins",Evidence at protein level,HPA018209,,,Supported,Cytosol,,Expressed in all,Tissue enhanced,,testis: 59.9,thyroid gland: 13.9,Expressed in all,,
201,CTAGE15,CTAGE15P,ENSG00000271079,CTAGE family member 15,7,143571801-143574387,Predicted membrane proteins,Evidence at protein level,"HPA000387, HPA000922",Uncertain,,,,,Not detected,Tissue enhanced,,testis: 7.3,thyroid gland: 1.6,Cell line enhanced,,A-431: 2.8;RT4: 2.1;SiHa: 2.8;SK-BR-3: 1.8
202,CTB-60B18.10,,ENSG00000268655,,19,49017496-49020523,Predicted intracellular proteins,Evidence at transcript level,,,,,,,Mixed,Tissue enhanced,,pancreas: 1.7;testis: 1.3,stomach: 0.3,Cell line enhanced,,HEK93: 1.1
203,CTC-273B12.7,,ENSG00000268465,,19,48465837-48472431,Predicted intracellular proteins,Evidence at transcript level,HPA060662,,,,,,Not detected,Tissue enhanced,,colon: 1.1;endometrium: 1.3;testis: 2.8,small intestine: 0.6,Cell line enhanced,,AN3-CA: 1.0;LHCN-M2: 1.1;U-698: 1.2
204,CTD-2659N19.11,,ENSG00000283980,,19,12687998-12688422,Predicted intracellular proteins,Evidence at transcript level,,,,,,,,Tissue enhanced,,skin: 1.2;testis: 1.6,thyroid gland: 0.8,Cell line enhanced,,HEK93: 2.0;MCF7: 1.6
205,CTSV,"CTSL2, CTSU",ENSG00000136943,Cathepsin V,9,97029679-97039643,"Enzymes, Predicted secreted proteins",Evidence at protein level,CAB017112,Uncertain,,Approved,Nucleus<br>Nucleoli fibrillar center<br>Plasma membrane<br>Cytosol,"Liver cancer:2.83e-5 (unfavourable), Urothelial cancer:2.39e-4 (unfavourable), Pancreatic cancer:2.87e-4 (unfavourable), Endometrial cancer:8.41e-4 (favourable)",Mixed,Tissue enhanced,,"cervix, uterine: 69.3;skin: 64.2;testis: 131.8",placenta: 25.9,Cell line enriched,7.0,BEWO: 563.7
206,CYB5R2,,ENSG00000166394,Cytochrome b5 reductase 2,11,7665100-7677222,"Enzymes, Predicted intracellular proteins, Predicted membrane proteins",Evidence at protein level,"HPA038962, HPA061707",Enhanced,,Approved,Nucleoplasm<br>Golgi apparatus,,Mixed,Tissue enhanced,,testis: 227.5,parathyroid gland: 72.2,Cell line enhanced,,BJ hTERT+: 101.1;BJ hTERT+ SV40 Large T+: 61.1;BJ hTERT+ SV40 Large T+ RasG12V: 57.7;NTERA-2: 69.5;WM-115: 94.6
207,CYP26B1,P450RAI-2,ENSG00000003137,Cytochrome P450 family 26 subfamily B member 1,2,72129238-72148038,"Disease related genes, Predicted intracellular proteins, Predicted secreted proteins",Evidence at protein level,HPA012567,Uncertain,,Approved,Cytosol,,Expressed in all,Tissue enhanced,,testis: 27.1,skin: 25.0,Cell line enhanced,,HaCaT: 13.4;RH-30: 18.5;U-2 OS: 21.9
208,DAZ1,"DAZ, SPGY",ENSG00000188120,Deleted in azoospermia 1,Y,23129355-23199094,"Disease related genes, Predicted intracellular proteins",Evidence at protein level,HPA047113,Supported,,,,,Not detected,Tissue enhanced,,testis: 1.7,stomach: 0.8,Group enriched,15.0,U-266/70: 11.7;U-266/84: 17.1
209,DCAF12L1,"KIAA1892L, WDR40B",ENSG00000198889,DDB1 and CUL4 associated factor 12 like 1,X,126549383-126552851,Predicted intracellular proteins,Evidence at protein level,"HPA044737, HPA048981, HPA053138",Approved,,,,,Mixed,Tissue enhanced,,epididymis: 5.9;testis: 11.4,fallopian tube: 4.0,Group enriched,21.0,EFO-21: 14.1;U-2 OS: 8.6
210,DCAF12L2,WDR40C,ENSG00000198354,DDB1 and CUL4 associated factor 12 like 2,X,126163499-126166097,Predicted intracellular proteins,Evidence at transcript level,"HPA044737, HPA048981, HPA053138",Approved,,,,,Mixed,Tissue enhanced,,epididymis: 28.3;testis: 9.8,seminal vesicle: 6.6,Group enriched,7.0,HAP1: 2.9;NTERA-2: 2.3;U-2 OS: 3.9
211,DCC,"IGDCC1, NTN1R1",ENSG00000187323,DCC netrin 1 receptor,18,52340172-53535903,"Cancer-related genes, Disease related genes, Plasma proteins, Predicted intracellular proteins, Predicted membrane proteins",Evidence at protein level,"HPA055376, HPA069552",Supported,,Supported,Golgi apparatus,,Tissue enhanced,Tissue enhanced,,cerebral cortex: 3.7;testis: 13.5,lung: 2.2,Cell line enhanced,,AF22: 36.0;U-266/70: 85.8;U-266/84: 39.7
212,DCDC1,,ENSG00000170959,Doublecortin domain containing 1,11,30830369-31369810,"Cancer-related genes, Predicted intracellular proteins",Evidence at protein level,,,,,,,Not detected,Tissue enhanced,,fallopian tube: 6.6;testis: 4.2,gallbladder: 2.8,Cell line enhanced,,U-266/70: 1.1
213,DCLK3,"DCAMKL3, DCDC3C, KIAA1765",ENSG00000163673,Doublecortin like kinase 3,3,36712422-36764349,"Enzymes, Predicted membrane proteins",Evidence at protein level,HPA040685,Approved,,,,,Tissue enhanced,Tissue enhanced,,testis: 4.9,cerebral cortex: 1.1,Cell line enhanced,,SCLC-21H: 1.0
214,DCST2,FLJ32934,ENSG00000163354,DC-STAMP domain containing 2,1,155018520-155033781,Predicted membrane proteins,Evidence at transcript level,,,,,,,Mixed,Tissue enhanced,,skin: 5.0;testis: 4.2,"duodenum,fallopian tube: 1.3",Cell line enhanced,,U-266/70: 1.1
215,DDHD1,"KIAA1705, PA-PLA1, SPG28",ENSG00000100523,DDHD domain containing 1,14,53036745-53153282,"Disease related genes, Plasma proteins, Predicted intracellular proteins",Evidence at protein level,HPA049870,Enhanced,,,,,Mixed,Tissue enhanced,,testis: 34.2,cerebral cortex: 10.6,Expressed in all,,
216,DDIAS,"C11orf82, FLJ25416, FLJ38838, noxin",ENSG00000165490,DNA damage induced apoptosis suppressor,11,82899975-82958277,Predicted secreted proteins,Evidence at protein level,"HPA038540, HPA038541",Approved,,Approved,Plasma membrane<br>Cytosol,,Mixed,Tissue enhanced,,testis: 20.0,skeletal muscle: 6.4,Mixed,,
217,DDX3Y,DBY,ENSG00000067048,"DEAD-box helicase 3, Y-linked",Y,12904108-12920478,"Disease related genes, Enzymes, Plasma proteins, Potential drug targets, Predicted intracellular proteins",Evidence at protein level,"HPA001648, HPA005631",Uncertain,Approved,Supported,Nucleus<br>Cytosol,Head and neck cancer:4.70e-5 (favourable),Mixed,Tissue enhanced,,testis: 128.6,prostate: 54.0,Cell line enhanced,,HEL: 139.0
218,DEFB124,DEFB-24,ENSG00000180383,Defensin beta 124,20,31465506-31476757,Predicted secreted proteins,Evidence at transcript level,HPA051046,Uncertain,,,,,Tissue enhanced,Tissue enhanced,,fallopian tube: 8.9;testis: 5.7,endometrium: 5.4,Group enriched,6.0,HEL: 2.4;HMC-1: 1.3;U-2 OS: 1.1;WM-115: 5.7
219,DEPDC1,"DEP.8, DEPDC1A, FLJ20354, SDP35",ENSG00000024526,DEP domain containing 1,1,68474152-68497221,Predicted intracellular proteins,Evidence at protein level,CAB017845,Approved,,Supported,Nucleus<br>Nucleoli fibrillar center,Colorectal cancer:8.70e-5 (favourable),Mixed,Tissue enhanced,,testis: 14.5,lymph node: 5.8,Mixed,,
220,DEPDC1B,"BRCC3, XTP1",ENSG00000035499,DEP domain containing 1B,5,60596912-60700190,Predicted intracellular proteins,Evidence at protein level,"HPA038255, HPA072558",Approved,,Approved,Nucleoplasm<br>Golgi apparatus<br>Cytosol,"Lung cancer:6.93e-5 (unfavourable), Colorectal cancer:2.42e-4 (favourable), Liver cancer:3.08e-4 (unfavourable), Endometrial cancer:8.55e-4 (unfavourable)",Expressed in all,Tissue enhanced,,gallbladder: 33.0;testis: 22.6,lymph node: 10.8,Mixed,,
221,DEPDC4,"DEP.4, FLJ33505",ENSG00000166153,DEP domain containing 4,12,100203669-100267079,Predicted intracellular proteins,Evidence at protein level,HPA039323,Uncertain,,Approved,Microtubules,,Mixed,Tissue enhanced,,testis: 7.2,kidney: 1.8,Mixed,,
222,DEPDC7,,ENSG00000121690,DEP domain containing 7,11,33015864-33033582,Predicted intracellular proteins,Evidence at protein level,HPA015800,,,Approved,Nucleus<br>Nucleoli<br>Cytosol,Liver cancer:7.26e-4 (favourable),Mixed,Tissue enhanced,,liver: 37.6;testis: 50.7,small intestine: 31.2,Cell line enhanced,,LHCN-M2: 44.3;RH-30: 38.6;SiHa: 39.2
223,DKK4,,ENSG00000104371,Dickkopf WNT signaling pathway inhibitor 4,8,42374068-42377232,Predicted secreted proteins,Evidence at protein level,HPA052916,Approved,,,,,Tissue enriched,Tissue enhanced,,duodenum: 2.4;esophagus: 5.4;testis: 2.7,urinary bladder: 1.4,Cell line enriched,9.0,Hep G2: 1.4
224,DLEC1,"CFAP81, DLC1",ENSG00000008226,Deleted in lung and esophageal cancer 1,3,38039205-38124025,"Disease related genes, Plasma proteins, Predicted intracellular proteins",Evidence at protein level,HPA019077,Enhanced,,Supported,Cytosol,,Mixed,Tissue enhanced,,fallopian tube: 29.7;testis: 17.3,lung: 5.9,Not detected,,
225,DLGAP5,"DLG1, DLG7, HURP, KIAA0008",ENSG00000126787,DLG associated protein 5,14,55148112-55191678,"Plasma proteins, Predicted intracellular proteins",Evidence at protein level,HPA005546,Enhanced,,Supported,Microtubule organizing center<br>Cytosol,"Liver cancer:1.52e-6 (unfavourable), Pancreatic cancer:9.94e-6 (unfavourable), Endometrial cancer:4.59e-4 (unfavourable), Lung cancer:7.85e-4 (unfavourable)",Mixed,Tissue enhanced,,testis: 29.8,lymph node: 20.4,Mixed,,
226,DLX6,,ENSG00000006377,Distal-less homeobox 6,7,97005548-97011039,"Predicted intracellular proteins, Transcription factors",Evidence at transcript level,"HPA030608, HPA061460",Uncertain,,Approved,Nuclear bodies,,Tissue enriched,Tissue enhanced,,endometrium: 4.4;placenta: 4.3;testis: 5.4,"cervix, uterine: 3.0",Cell line enhanced,,AN3-CA: 9.4;BEWO: 32.1;HAP1: 15.7;SCLC-21H: 8.6;SH-SY5Y: 11.6
227,DMBX1,"OTX3, PAXB",ENSG00000197587,Diencephalon/mesencephalon homeobox 1,1,46506996-46514226,"Predicted intracellular proteins, Transcription factors",Evidence at protein level,HPA026811,Uncertain,,,,Endometrial cancer:7.13e-5 (unfavourable),Mixed,Tissue enhanced,,testis: 1.2,"adrenal gland,thyroid gland: 0.4",Cell line enhanced,,AN3-CA: 11.9;CAPAN-2: 3.6;K-562: 3.9;SiHa: 4.4
